cnt,pos,speed,DTorque,STorque,Force
4469,195.08,0.01,-12.00,0,-2.11,0
4470,195.08,-0.00,-12.00,0,-2.11,0
4471,195.08,-0.01,-12.00,0,-2.11,0
4472,195.08,-0.01,-12.00,0,-2.11,0
4473,195.08,0.01,-12.00,0,-2.11,0
4474,195.08,0.00,-12.00,0,-2.11,0
4475,195.08,0.00,-12.00,0,-2.11,0
4476,195.08,0.00,-12.00,0,-2.11,0
4477,195.08,-0.01,-12.00,0,-2.11,0
4478,195.08,-0.00,-12.00,0,-2.11,0
4479,195.08,0.01,-12.00,0,-2.11,0
4480,195.08,0.00,-12.00,0,-2.11,0
4481,195.08,0.01,-12.00,0,-2.11,0
4482,195.08,0.00,-12.00,0,-2.11,0
4483,195.08,0.01,-12.00,0,-2.11,0
4484,195.08,-0.01,-12.00,0,-2.11,0
4485,195.08,-0.00,-12.00,0,-2.11,0
4486,195.08,0.01,-12.00,0,-2.11,0
4487,195.08,0.00,-12.00,0,-2.11,0
4488,195.08,0.00,-12.00,0,-2.11,0
4489,195.08,-0.00,-12.00,0,-2.11,0
4490,195.08,0.00,-12.00,0,-2.11,0
4491,195.08,0.00,-12.00,0,-2.11,0
4492,195.08,0.00,-12.00,0,-2.11,0
4493,195.08,-0.00,-12.00,0,-2.11,0
4494,195.08,0.00,-12.00,0,-2.11,0
4495,195.08,0.00,-12.00,0,-2.11,0
4496,195.08,-0.01,-12.00,0,-2.11,0
4497,195.08,0.01,-12.00,0,-2.11,0
4498,195.08,0.00,-12.00,0,-2.11,0
4499,195.08,0.01,-12.00,0,-2.11,0
4500,195.08,-0.01,-12.00,0,-2.11,0
4501,195.08,0.00,-12.00,0,-2.11,0
4502,195.08,0.00,-12.00,0,-2.11,0
4503,195.08,0.01,-12.00,0,-2.11,0
4504,195.08,0.01,-12.00,0,-2.11,0
4505,195.08,0.01,-12.00,0,-2.11,0
4506,195.08,0.00,-12.00,0,-2.11,0
4507,195.08,-0.01,-12.00,0,-2.11,0
4508,195.08,0.00,-12.00,0,-2.11,0
4509,195.08,0.00,-11.00,0,-1.94,0
4510,195.08,0.00,-11.00,0,-1.94,0
4511,195.08,0.01,-12.00,0,-2.11,0
4512,195.08,-0.00,-11.00,0,-1.94,0
4513,195.08,0.00,-11.00,0,-1.94,0
4514,195.08,-0.01,-12.00,0,-2.11,0
4515,195.08,0.00,-11.00,0,-1.94,0
4516,195.08,0.01,-12.00,0,-2.11,0
4517,195.08,0.00,-12.00,0,-2.11,0
4518,195.08,0.00,-12.00,0,-2.11,0
4519,195.08,0.00,-12.00,0,-2.11,0
4520,195.08,-0.00,-12.00,0,-2.11,0
4521,195.08,0.00,-11.00,0,-1.94,0
4522,195.08,-0.00,-11.00,0,-1.94,0
4523,195.08,0.01,-11.00,0,-1.94,0
4524,195.08,0.01,-12.00,0,-2.11,0
4525,195.08,0.01,-12.00,0,-2.11,0
4526,195.08,-0.00,-11.00,0,-1.94,0
4527,195.08,-0.01,-11.00,0,-1.94,0
4528,195.08,0.00,-11.00,0,-1.94,0
4529,195.08,-0.01,-12.00,0,-2.11,0
4530,195.08,0.01,-12.00,0,-2.11,0
4531,195.08,0.00,-11.00,0,-1.94,0
4532,195.08,0.00,-11.00,0,-1.94,0
4533,195.08,0.00,-11.00,0,-1.94,0
4534,195.08,-0.00,-11.00,0,-1.94,0
4535,195.08,0.00,-11.00,0,-1.94,0
4536,195.08,0.00,-11.00,0,-1.94,0
4537,195.08,0.00,-11.00,0,-1.94,0
4538,195.08,-0.01,-11.00,0,-1.94,0
4539,195.08,0.01,-11.00,0,-1.94,0
4540,195.08,0.00,-11.00,0,-1.94,0
4541,195.08,0.00,-11.00,0,-1.94,0
4542,195.08,-0.00,-11.00,0,-1.94,0
