cnt,pos,speed,DTorque,STorque,Force
4382,146.15,0.01,118.00,0,20.77,0
4383,146.15,0.01,118.00,0,20.77,0
4384,146.15,0.01,118.00,0,20.77,0
4385,146.15,0.01,118.00,0,20.77,0
4386,146.15,-0.01,118.00,0,20.77,0
4387,146.15,-0.00,119.00,0,20.94,0
4388,146.15,0.00,119.00,0,20.94,0
4389,146.15,0.02,119.00,0,20.94,0
4390,146.15,0.02,119.00,0,20.94,0
4391,146.15,-0.00,119.00,0,20.94,0
4392,146.15,0.00,119.00,0,20.94,0
4393,146.15,-0.00,119.00,0,20.94,0
4394,146.15,0.00,119.00,0,20.94,0
4395,146.15,0.00,119.00,0,20.94,0
4396,146.15,0.00,119.00,0,20.94,0
4397,146.15,0.01,119.00,0,20.94,0
4398,146.15,0.01,119.00,0,20.94,0
4399,146.15,0.02,119.00,0,20.94,0
4400,146.15,0.01,119.00,0,20.94,0
4401,146.15,0.02,119.00,0,20.94,0
4402,146.15,0.00,119.00,0,20.94,0
4403,146.15,0.00,119.00,0,20.94,0
4404,146.15,0.02,119.00,0,20.94,0
4405,146.15,0.01,119.00,0,20.94,0
4406,146.15,0.01,119.00,0,20.94,0
4407,146.15,0.01,119.00,0,20.94,0
4408,146.15,0.02,119.00,0,20.94,0
4409,146.15,0.02,119.00,0,20.94,0
4410,146.15,0.02,119.00,0,20.94,0
4411,146.15,0.02,119.00,0,20.94,0
4412,146.15,0.02,119.00,0,20.94,0
4413,146.15,0.02,119.00,0,20.94,0
4414,146.15,0.04,119.00,0,20.94,0
4415,146.15,0.05,119.00,0,20.94,0
4416,146.15,0.05,119.00,0,20.94,0
4417,146.15,0.05,119.00,0,20.94,0
4418,146.15,0.05,119.00,0,20.94,0
4419,146.15,0.04,119.00,0,20.94,0
4420,146.15,0.05,119.00,0,20.94,0
4421,146.15,0.04,119.00,0,20.94,0
4422,146.15,0.04,119.00,0,20.94,0
4423,146.15,0.05,119.00,0,20.94,0
4424,146.15,0.05,119.00,0,20.94,0
4425,146.15,0.06,119.00,0,20.94,0
4426,146.15,0.05,119.00,0,20.94,0
4427,146.15,0.05,119.00,0,20.94,0
4428,146.15,0.04,119.00,0,20.94,0
4429,146.15,0.04,119.00,0,20.94,0
4430,146.15,0.03,119.00,0,20.94,0
4431,146.15,0.03,119.00,0,20.94,0
4432,146.15,0.03,120.00,0,21.12,0
4433,146.15,0.02,120.00,0,21.12,0
4434,146.15,0.03,120.00,0,21.12,0
4435,146.15,0.02,119.00,0,20.94,0
4436,146.15,0.02,120.00,0,21.12,0
4437,146.15,0.01,120.00,0,21.12,0
4438,146.15,0.02,120.00,0,21.12,0
4439,146.15,0.03,120.00,0,21.12,0
4440,146.15,0.05,120.00,0,21.12,0
4441,146.15,0.04,120.00,0,21.12,0
4442,146.15,0.05,120.00,0,21.12,0
4443,146.15,0.03,120.00,0,21.12,0
4444,146.15,0.03,120.00,0,21.12,0
4445,146.15,0.03,120.00,0,21.12,0
4446,146.15,0.04,120.00,0,21.12,0
4447,146.15,0.03,120.00,0,21.12,0
4448,146.15,0.03,120.00,0,21.12,0
4449,146.15,0.03,120.00,0,21.12,0
4450,146.15,0.03,120.00,0,21.12,0
4451,146.15,0.02,120.00,0,21.12,0
4452,146.15,0.02,120.00,0,21.12,0
4453,146.15,0.03,120.00,0,21.12,0
4454,146.15,0.02,120.00,0,21.12,0
4455,146.15,0.02,120.00,0,21.12,0
4456,146.15,0.01,120.00,0,21.12,0
