cnt,pos,speed,DTorque,STorque,Force
4030,158.79,3.37,45.00,0,7.92,0
4031,158.79,3.43,45.00,0,7.92,0
4032,158.79,3.50,45.00,0,7.92,0
4033,158.78,3.44,44.00,0,7.74,0
4034,158.78,3.46,44.00,0,7.74,0
4035,158.78,3.51,44.00,0,7.74,0
4036,158.77,3.43,44.00,0,7.74,0
4037,158.77,3.44,44.00,0,7.74,0
4038,158.77,3.43,43.00,0,7.57,0
4039,158.76,3.52,43.00,0,7.57,0
4040,158.76,3.45,43.00,0,7.57,0
4041,158.75,3.46,43.00,0,7.57,0
4042,158.75,3.50,42.00,0,7.39,0
4043,158.75,3.35,42.00,0,7.39,0
4044,158.74,3.39,42.00,0,7.39,0
4045,158.74,3.31,42.00,0,7.39,0
4046,158.74,3.44,42.00,0,7.39,0
4047,158.73,3.41,42.00,0,7.39,0
4048,158.73,3.34,42.00,0,7.39,0
4049,158.73,3.38,41.00,0,7.22,0
4050,158.72,3.27,41.00,0,7.22,0
4051,158.72,3.17,41.00,0,7.22,0
4052,158.72,3.13,41.00,0,7.22,0
4053,158.72,3.12,41.00,0,7.22,0
4054,158.71,3.20,41.00,0,7.22,0
4055,158.71,3.13,41.00,0,7.22,0
4056,158.71,3.07,41.00,0,7.22,0
4057,158.70,3.08,41.00,0,7.22,0
4058,158.70,2.97,40.00,0,7.04,0
4059,158.70,2.84,40.00,0,7.04,0
4060,158.69,2.82,41.00,0,7.22,0
4061,158.69,2.74,41.00,0,7.22,0
4062,158.69,2.82,41.00,0,7.22,0
4063,158.69,2.81,41.00,0,7.22,0
4064,158.68,2.67,41.00,0,7.22,0
4065,158.68,2.64,41.00,0,7.22,0
4066,158.68,2.53,40.00,0,7.04,0
4067,158.68,2.53,41.00,0,7.22,0
4068,158.67,2.42,41.00,0,7.22,0
4069,158.67,2.41,41.00,0,7.22,0
4070,158.67,2.32,41.00,0,7.22,0
4071,158.67,2.32,41.00,0,7.22,0
4072,158.66,2.34,41.00,0,7.22,0
4073,158.66,2.29,41.00,0,7.22,0
4074,158.66,2.22,40.00,0,7.04,0
4075,158.66,2.15,40.00,0,7.04,0
4076,158.65,2.13,40.00,0,7.04,0
4077,158.65,2.10,40.00,0,7.04,0
4078,158.65,1.95,40.00,0,7.04,0
4079,158.65,1.94,40.00,0,7.04,0
4080,158.64,1.89,40.00,0,7.04,0
4081,158.64,1.82,40.00,0,7.04,0
4082,158.64,1.84,40.00,0,7.04,0
4083,158.64,1.85,40.00,0,7.04,0
4084,158.64,1.78,40.00,0,7.04,0
4085,158.63,1.73,40.00,0,7.04,0
4086,158.63,1.69,40.00,0,7.04,0
4087,158.63,1.69,40.00,0,7.04,0
4088,158.63,1.66,40.00,0,7.04,0
4089,158.63,1.63,40.00,0,7.04,0
4090,158.62,1.51,40.00,0,7.04,0
4091,158.62,1.51,40.00,0,7.04,0
4092,158.62,1.49,40.00,0,7.04,0
4093,158.62,1.45,40.00,0,7.04,0
4094,158.62,1.40,40.00,0,7.04,0
4095,158.62,1.43,40.00,0,7.04,0
4096,158.62,1.41,40.00,0,7.04,0
4097,158.61,1.39,40.00,0,7.04,0
4098,158.61,1.38,40.00,0,7.04,0
4099,158.61,1.34,40.00,0,7.04,0
4100,158.61,1.31,40.00,0,7.04,0
4101,158.61,1.29,40.00,0,7.04,0
4102,158.61,1.29,40.00,0,7.04,0
4103,158.60,1.28,39.00,0,6.86,0
4104,158.60,1.24,39.00,0,6.86,0
4105,158.60,1.19,39.00,0,6.86,0
4106,158.60,1.11,39.00,0,6.86,0
4107,158.60,1.08,39.00,0,6.86,0
4108,158.60,1.08,39.00,0,6.86,0
4109,158.60,1.03,39.00,0,6.86,0
4110,158.59,1.01,39.00,0,6.86,0
4111,158.59,0.96,39.00,0,6.86,0
4112,158.59,0.94,39.00,0,6.86,0
4113,158.59,0.93,39.00,0,6.86,0
4114,158.59,0.91,39.00,0,6.86,0
4115,158.59,0.88,39.00,0,6.86,0
4116,158.59,0.86,39.00,0,6.86,0
4117,158.59,0.83,39.00,0,6.86,0
4118,158.59,0.80,39.00,0,6.86,0
4119,158.59,0.75,39.00,0,6.86,0
4120,158.59,0.72,39.00,0,6.86,0
4121,158.58,0.66,39.00,0,6.86,0
4122,158.58,0.64,39.00,0,6.86,0
4123,158.58,0.61,39.00,0,6.86,0
4124,158.58,0.59,39.00,0,6.86,0
4125,158.58,0.57,39.00,0,6.86,0
4126,158.58,0.55,39.00,0,6.86,0
4127,158.58,0.53,39.00,0,6.86,0
4128,158.58,0.52,39.00,0,6.86,0
4129,158.58,0.46,39.00,0,6.86,0
4130,158.58,0.45,39.00,0,6.86,0
4131,158.58,0.41,39.00,0,6.86,0
4132,158.58,0.40,39.00,0,6.86,0
4133,158.58,0.34,39.00,0,6.86,0
4134,158.58,0.32,39.00,0,6.86,0
4135,158.58,0.30,39.00,0,6.86,0
4136,158.58,0.27,39.00,0,6.86,0
4137,158.58,0.25,39.00,0,6.86,0
4138,158.58,0.23,38.00,0,6.69,0
4139,158.58,0.20,39.00,0,6.86,0
4140,158.57,0.19,39.00,0,6.86,0
4141,158.57,0.18,39.00,0,6.86,0
4142,158.57,0.18,39.00,0,6.86,0
4143,158.57,0.17,38.00,0,6.69,0
4144,158.57,0.16,39.00,0,6.86,0
4145,158.57,0.14,38.00,0,6.69,0
4146,158.57,0.12,38.00,0,6.69,0
4147,158.57,0.11,39.00,0,6.86,0
4148,158.57,0.11,38.00,0,6.69,0
4149,158.57,0.09,38.00,0,6.69,0
4150,158.57,0.09,38.00,0,6.69,0
4151,158.57,0.07,38.00,0,6.69,0
4152,158.57,0.06,38.00,0,6.69,0
4153,158.57,0.05,38.00,0,6.69,0
4154,158.57,0.04,38.00,0,6.69,0
4155,158.57,0.04,38.00,0,6.69,0
4156,158.57,0.04,38.00,0,6.69,0
4157,158.57,0.04,38.00,0,6.69,0
4158,158.57,0.04,38.00,0,6.69,0
4159,158.57,0.03,38.00,0,6.69,0
4160,158.57,0.03,38.00,0,6.69,0
4161,158.57,0.02,38.00,0,6.69,0
4162,158.57,0.02,38.00,0,6.69,0
4163,158.57,0.02,38.00,0,6.69,0
4164,158.57,0.02,38.00,0,6.69,0
4165,158.57,0.02,38.00,0,6.69,0
4166,158.57,0.01,37.00,0,6.51,0
4167,158.57,0.01,37.00,0,6.51,0
4168,158.57,0.01,37.00,0,6.51,0
4169,158.57,0.01,37.00,0,6.51,0
4170,158.57,0.01,37.00,0,6.51,0
4171,158.57,0.01,37.00,0,6.51,0
4172,158.57,0.01,37.00,0,6.51,0
4173,158.57,0.01,37.00,0,6.51,0
4174,158.57,0.00,37.00,0,6.51,0
4175,158.57,-0.00,37.00,0,6.51,0
4176,158.57,0.01,37.00,0,6.51,0
4177,158.57,0.01,36.00,0,6.34,0
4178,158.57,-0.01,36.00,0,6.34,0
4179,158.57,-0.01,36.00,0,6.34,0
4180,158.57,-0.01,37.00,0,6.51,0
4181,158.57,-0.01,37.00,0,6.51,0
4182,158.57,0.01,36.00,0,6.34,0
4183,158.57,0.00,36.00,0,6.34,0
4184,158.57,0.00,36.00,0,6.34,0
4185,158.57,0.01,36.00,0,6.34,0
4186,158.57,0.00,36.00,0,6.34,0
4187,158.57,-0.01,36.00,0,6.34,0
4188,158.57,-0.00,36.00,0,6.34,0
4189,158.57,-0.00,36.00,0,6.34,0
4190,158.57,0.00,36.00,0,6.34,0
4191,158.57,0.02,36.00,0,6.34,0
4192,158.57,0.00,36.00,0,6.34,0
4193,158.57,-0.00,36.00,0,6.34,0
4194,158.57,-0.01,36.00,0,6.34,0
4195,158.57,-0.01,35.00,0,6.16,0
4196,158.57,0.01,36.00,0,6.34,0
4197,158.57,0.01,36.00,0,6.34,0
4198,158.57,0.00,36.00,0,6.34,0
4199,158.57,0.00,35.00,0,6.16,0
4200,158.57,-0.01,35.00,0,6.16,0
4201,158.57,-0.01,35.00,0,6.16,0
4202,158.57,-0.00,35.00,0,6.16,0
4203,158.57,-0.00,35.00,0,6.16,0
4204,158.57,0.00,35.00,0,6.16,0
4205,158.57,0.00,35.00,0,6.16,0
4206,158.57,0.01,35.00,0,6.16,0
4207,158.57,-0.00,35.00,0,6.16,0
4208,158.57,-0.01,35.00,0,6.16,0
4209,158.57,-0.00,35.00,0,6.16,0
4210,158.57,-0.01,35.00,0,6.16,0
4211,158.57,0.00,35.00,0,6.16,0
4212,158.57,-0.00,35.00,0,5.98,0
4213,158.57,0.00,34.00,0,5.98,0
4214,158.57,0.00,34.00,0,5.98,0
4215,158.57,0.00,34.00,0,5.98,0
4216,158.57,0.01,34.00,0,5.98,0
4217,158.57,-0.01,34.00,0,5.98,0
4218,158.57,-0.01,34.00,0,5.98,0
4219,158.57,-0.00,34.00,0,5.98,0
4220,158.57,0.00,34.00,0,5.98,0
4221,158.57,0.00,34.00,0,5.98,0
4222,158.57,0.00,34.00,0,5.98,0
4223,158.57,-0.00,34.00,0,5.98,0
4224,158.57,-0.01,34.00,0,5.98,0
4225,158.57,-0.01,33.00,0,5.81,0
4226,158.57,0.01,33.00,0,5.81,0
4227,158.57,0.00,33.00,0,5.81,0
4228,158.57,0.00,33.00,0,5.81,0
4229,158.57,-0.00,33.00,0,5.81,0
4230,158.57,-0.01,33.00,0,5.81,0
4231,158.57,0.00,33.00,0,5.81,0
4232,158.57,-0.01,33.00,0,5.81,0
4233,158.57,-0.00,33.00,0,5.81,0
4234,158.57,-0.01,33.00,0,5.81,0
4235,158.57,0.00,33.00,0,5.81,0
4236,158.57,-0.02,33.00,0,5.81,0
4237,158.57,-0.00,33.00,0,5.81,0
4238,158.57,-0.02,33.00,0,5.81,0
4239,158.57,-0.01,33.00,0,5.81,0
4240,158.57,-0.01,32.00,0,5.63,0
4241,158.57,0.00,32.00,0,5.63,0
4242,158.57,0.00,32.00,0,5.63,0
4243,158.57,-0.01,32.00,0,5.63,0
4244,158.57,0.00,32.00,0,5.63,0
4245,158.57,-0.00,32.00,0,5.63,0
4246,158.57,0.00,32.00,0,5.63,0
4247,158.57,0.01,32.00,0,5.63,0
4248,158.57,-0.01,32.00,0,5.63,0
4249,158.57,-0.01,32.00,0,5.63,0
4250,158.57,-0.00,32.00,0,5.63,0
4251,158.57,-0.01,32.00,0,5.63,0
4252,158.57,-0.00,32.00,0,5.63,0
4253,158.57,0.00,32.00,0,5.63,0
4254,158.57,0.00,31.00,0,5.46,0
4255,158.57,-0.02,31.00,0,5.46,0
4256,158.57,-0.02,31.00,0,5.46,0
4257,158.57,-0.01,31.00,0,5.46,0
4258,158.57,0.00,31.00,0,5.46,0
4259,158.57,0.01,31.00,0,5.46,0
4260,158.57,0.00,31.00,0,5.46,0
4261,158.57,-0.01,31.00,0,5.46,0
4262,158.57,-0.00,31.00,0,5.46,0
4263,158.57,-0.02,31.00,0,5.46,0
4264,158.57,-0.01,31.00,0,5.46,0
4265,158.57,0.01,31.00,0,5.46,0
4266,158.57,0.00,31.00,0,5.46,0
4267,158.57,0.00,31.00,0,5.46,0
4268,158.57,-0.01,30.00,0,5.28,0
4269,158.57,-0.00,30.00,0,5.28,0
4270,158.57,-0.01,30.00,0,5.28,0
4271,158.57,-0.01,30.00,0,5.28,0
4272,158.57,0.00,30.00,0,5.28,0
4273,158.57,0.00,30.00,0,5.28,0
4274,158.57,0.00,30.00,0,5.28,0
4275,158.57,0.00,30.00,0,5.28,0
4276,158.57,-0.01,30.00,0,5.28,0
4277,158.57,-0.01,30.00,0,5.28,0
4278,158.57,-0.01,30.00,0,5.28,0
4279,158.57,0.00,30.00,0,5.28,0
4280,158.57,-0.01,30.00,0,5.28,0
4281,158.57,-0.01,30.00,0,5.28,0
4282,158.57,-0.01,30.00,0,5.28,0
4283,158.57,0.01,29.00,0,5.10,0
4284,158.57,0.00,29.00,0,5.10,0
4285,158.57,-0.01,29.00,0,5.10,0
4286,158.57,0.00,29.00,0,5.10,0
4287,158.57,-0.00,29.00,0,5.10,0
4288,158.57,0.00,29.00,0,5.10,0
4289,158.57,-0.02,29.00,0,5.10,0
4290,158.57,-0.02,29.00,0,5.10,0
4291,158.57,-0.01,29.00,0,5.10,0
4292,158.57,-0.01,29.00,0,5.10,0
4293,158.57,-0.00,29.00,0,5.10,0
4294,158.57,-0.00,29.00,0,5.10,0
4295,158.57,0.00,29.00,0,5.10,0
4296,158.57,0.00,29.00,0,5.10,0
4297,158.57,-0.01,28.00,0,4.93,0
4298,158.57,-0.01,28.00,0,4.93,0
4299,158.57,-0.01,28.00,0,4.93,0
4300,158.57,-0.01,28.00,0,4.93,0
4301,158.57,0.00,28.00,0,4.93,0
4302,158.57,-0.00,28.00,0,4.93,0
4303,158.57,0.00,28.00,0,4.93,0
4304,158.57,-0.01,28.00,0,4.93,0
4305,158.57,-0.00,28.00,0,4.93,0
4306,158.57,-0.02,28.00,0,4.93,0
4307,158.57,-0.02,28.00,0,4.93,0
4308,158.57,0.00,28.00,0,4.93,0
4309,158.57,0.00,28.00,0,4.93,0
4310,158.57,-0.01,28.00,0,4.93,0
4311,158.57,0.00,28.00,0,4.93,0
4312,158.57,-0.01,27.00,0,4.75,0
4313,158.57,-0.01,27.00,0,4.75,0
4314,158.57,-0.01,27.00,0,4.75,0
4315,158.57,-0.01,27.00,0,4.75,0
4316,158.57,-0.01,27.00,0,4.75,0
4317,158.57,-0.01,27.00,0,4.75,0
4318,158.57,-0.02,27.00,0,4.75,0
4319,158.57,-0.01,27.00,0,4.75,0
4320,158.57,0.00,27.00,0,4.75,0
4321,158.57,-0.00,27.00,0,4.75,0
4322,158.57,-0.01,27.00,0,4.75,0
4323,158.57,-0.01,27.00,0,4.75,0
4324,158.57,-0.01,27.00,0,4.75,0
4325,158.57,-0.00,26.00,0,4.58,0
4326,158.57,-0.01,26.00,0,4.58,0
4327,158.57,-0.01,26.00,0,4.58,0
4328,158.57,-0.00,26.00,0,4.58,0
4329,158.57,-0.02,26.00,0,4.58,0
4330,158.57,-0.02,26.00,0,4.58,0
4331,158.57,-0.01,26.00,0,4.58,0
4332,158.57,0.00,26.00,0,4.58,0
4333,158.57,0.00,26.00,0,4.58,0
4334,158.57,0.00,26.00,0,4.58,0
4335,158.57,-0.01,26.00,0,4.58,0
4336,158.57,-0.02,26.00,0,4.58,0
4337,158.57,-0.01,26.00,0,4.58,0
4338,158.57,-0.01,26.00,0,4.58,0
4339,158.57,-0.01,26.00,0,4.58,0
4340,158.57,-0.01,25.00,0,4.40,0
4341,158.57,-0.01,25.00,0,4.40,0
4342,158.57,-0.02,25.00,0,4.40,0
4343,158.57,-0.01,25.00,0,4.40,0
4344,158.57,-0.01,25.00,0,4.40,0
4345,158.57,-0.00,25.00,0,4.40,0
4346,158.57,-0.00,25.00,0,4.40,0
4347,158.57,-0.01,25.00,0,4.40,0
4348,158.57,-0.01,25.00,0,4.40,0
4349,158.57,-0.03,25.00,0,4.40,0
4350,158.57,-0.04,25.00,0,4.40,0
4351,158.57,-0.07,25.00,0,4.40,0
4352,158.57,-0.12,25.00,0,4.40,0
4353,158.57,-0.20,25.00,0,4.40,0
4354,158.57,-0.33,25.00,0,4.40,0
4355,158.58,-0.80,25.00,0,4.40,0
4356,158.58,-2.77,30.00,0,5.28,0
4357,158.58,-12.13,36.00,0,6.34,0
4358,158.61,-16.65,44.00,0,7.74,0
4359,158.63,-19.38,52.00,0,9.15,0
4360,158.65,-20.48,59.00,0,10.38,0
4361,158.68,-21.93,67.00,0,11.79,0
4362,158.70,-24.99,75.00,0,13.20,0
4363,158.73,-29.33,84.00,0,16.54,0
4364,158.76,-39.79,105.00,0,18.48,0
4365,158.85,-45.07,117.00,0,20.59,0
4366,158.90,-49.34,130.00,0,22.88,0
4367,158.95,-52.15,143.00,0,25.17,0
4368,159.00,-54.26,155.00,0,27.28,0
4369,159.06,-56.15,167.00,0,29.39,0
4370,159.12,-58.82,178.00,0,31.33,0
4371,159.18,-62.43,202.00,0,35.55,0
4372,159.25,-71.90,216.00,0,38.02,0
4373,159.40,-76.75,230.00,0,40.48,0
4374,159.48,-81.37,245.00,0,43.12,0
4375,159.57,-85.98,259.00,0,45.58,0
4376,159.66,-90.55,274.00,0,48.22,0
4377,159.75,-102.11,312.00,0,54.91,0
4378,159.96,-109.06,331.00,0,58.26,0
4379,159.96,-116.81,351.00,0,61.78,0
4380,160.08,-116.81,351.00,0,66.00,0
