cnt,pos,speed,DTorque,STorque,Force
3975,282.07,0.00,-19.00,0,-3.34,0
3976,282.07,-0.01,-19.00,0,-3.34,0
3977,282.07,0.00,-19.00,0,-3.34,0
3978,282.07,0.00,-19.00,0,-3.34,0
3979,282.07,0.01,-19.00,0,-3.34,0
3980,282.07,0.00,-19.00,0,-3.34,0
3981,282.07,0.00,-19.00,0,-3.34,0
3982,282.07,-0.00,-19.00,0,-3.34,0
3983,282.07,-0.01,-19.00,0,-3.34,0
3984,282.07,0.00,-19.00,0,-3.34,0
3985,282.07,0.00,-19.00,0,-3.34,0
3986,282.07,0.00,-19.00,0,-3.34,0
3987,282.07,-0.00,-19.00,0,-3.34,0
3988,282.07,-0.01,-19.00,0,-3.34,0
3989,282.07,0.01,-19.00,0,-3.34,0
3990,282.07,0.00,-19.00,0,-3.34,0
3991,282.07,0.01,-19.00,0,-3.34,0
3992,282.07,0.00,-19.00,0,-3.34,0
3993,282.07,0.00,-19.00,0,-3.34,0
3994,282.07,-0.00,-19.00,0,-3.34,0
3995,282.07,-0.01,-19.00,0,-3.34,0
3996,282.07,0.00,-19.00,0,-3.34,0
3997,282.07,0.00,-19.00,0,-3.34,0
3998,282.07,0.00,-19.00,0,-3.34,0
3999,282.07,-0.01,-19.00,0,-3.34,0
4000,282.07,0.00,-19.00,0,-3.34,0
4001,282.07,0.00,-19.00,0,-3.34,0
4002,282.07,-0.01,-19.00,0,-3.34,0
4003,282.07,0.00,-19.00,0,-3.34,0
4004,282.07,0.00,-19.00,0,-3.34,0
4005,282.07,0.00,-19.00,0,-3.34,0
4006,282.07,0.01,-19.00,0,-3.34,0
4007,282.07,0.01,-19.00,0,-3.34,0
4008,282.07,-0.00,-19.00,0,-3.34,0
4009,282.07,0.00,-19.00,0,-3.34,0
4010,282.07,0.00,-19.00,0,-3.34,0
4011,282.07,-0.01,-19.00,0,-3.34,0
4012,282.07,0.01,-19.00,0,-3.34,0
4013,282.07,0.00,-19.00,0,-3.34,0
4014,282.07,0.01,-19.00,0,-3.34,0
4015,282.07,0.00,-19.00,0,-3.34,0
4016,282.07,-0.00,-19.00,0,-3.34,0
4017,282.07,-0.01,-19.00,0,-3.34,0
4018,282.07,0.00,-19.00,0,-3.34,0
4019,282.07,0.00,-19.00,0,-3.34,0
4020,282.07,0.00,-19.00,0,-3.34,0
4021,282.07,0.00,-19.00,0,-3.34,0
4022,282.07,-0.01,-19.00,0,-3.34,0
4023,282.07,0.00,-19.00,0,-3.34,0
4024,282.07,0.00,-19.00,0,-3.34,0
4025,282.07,0.00,-19.00,0,-3.34,0
4026,282.07,-0.00,-19.00,0,-3.34,0
4027,282.07,-0.01,-19.00,0,-3.34,0
4028,282.07,0.00,-19.00,0,-3.34,0
4029,282.07,0.01,-19.00,0,-3.34,0
4030,282.07,0.00,-19.00,0,-3.34,0
4031,282.07,0.00,-19.00,0,-3.34,0
4032,282.07,0.00,-19.00,0,-3.34,0
4033,282.07,-0.01,-19.00,0,-3.34,0
4034,282.07,-0.01,-19.00,0,-3.34,0
4035,282.07,0.00,-19.00,0,-3.34,0
4036,282.07,0.01,-19.00,0,-3.34,0
4037,282.07,0.01,-19.00,0,-3.34,0
4038,282.07,0.01,-19.00,0,-3.34,0
4039,282.07,-0.01,-19.00,0,-3.34,0
4040,282.07,-0.00,-19.00,0,-3.34,0
4041,282.07,-0.00,-19.00,0,-3.34,0
4042,282.07,0.00,-19.00,0,-3.34,0
4043,282.07,0.01,-19.00,0,-3.34,0
4044,282.07,-0.00,-19.00,0,-3.34,0
4045,282.07,0.00,-19.00,0,-3.34,0
4046,282.07,-0.01,-19.00,0,-3.34,0
4047,282.07,-0.00,-19.00,0,-3.34,0
4048,282.07,0.01,-19.00,0,-3.34,0
4049,282.07,0.00,-19.00,0,-3.34,0
4050,282.07,-0.00,-19.00,0,-3.34,0
4051,282.07,-0.00,-19.00,0,-3.34,0
4052,282.07,0.01,-19.00,0,-3.34,0
4053,282.07,-0.00,-19.00,0,-3.34,0
4054,282.07,0.01,-19.00,0,-3.34,0
4055,282.07,-0.00,-19.00,0,-3.34,0
4056,282.07,-0.01,-19.00,0,-3.34,0
4057,282.07,0.00,-19.00,0,-3.34,0
4058,282.07,0.01,-19.00,0,-3.34,0
4059,282.07,0.01,-19.00,0,-3.34,0
4060,282.07,-0.01,-19.00,0,-3.34,0
4061,282.07,0.01,-18.00,0,-3.17,0
4062,282.07,0.00,-19.00,0,-3.34,0
4063,282.07,0.00,-19.00,0,-3.34,0
4064,282.07,-0.01,-19.00,0,-3.34,0
4065,282.07,0.01,-19.00,0,-3.34,0
4066,282.07,0.00,-19.00,0,-3.34,0
4067,282.07,0.00,-18.00,0,-3.17,0
4068,282.07,0.01,-19.00,0,-3.34,0
4069,282.07,-0.01,-19.00,0,-3.34,0
4070,282.07,-0.01,-19.00,0,-3.34,0
4071,282.07,0.00,-19.00,0,-3.34,0
4072,282.07,0.00,-19.00,0,-3.34,0
4073,282.07,0.00,-19.00,0,-3.34,0
4074,282.07,-0.01,-19.00,0,-3.34,0
4075,282.07,-0.01,-19.00,0,-3.34,0
4076,282.07,0.01,-19.00,0,-3.34,0
4077,282.07,0.01,-19.00,0,-3.34,0
4078,282.07,-0.01,-19.00,0,-3.34,0
4079,282.07,-0.01,-19.00,0,-3.34,0
4080,282.07,0.00,-18.00,0,-3.17,0
4081,282.07,0.00,-19.00,0,-3.34,0
4082,282.07,0.01,-19.00,0,-3.34,0
4083,282.07,-0.00,-19.00,0,-3.34,0
4084,282.07,-0.01,-19.00,0,-3.34,0
4085,282.07,-0.00,-19.00,0,-3.34,0
4086,282.07,0.00,-19.00,0,-3.34,0
4087,282.07,0.02,-19.00,0,-3.34,0
4088,282.07,-0.00,-19.00,0,-3.34,0
4089,282.07,-0.01,-19.00,0,-3.34,0
4090,282.07,-0.01,-19.00,0,-3.34,0
4091,282.07,0.01,-19.00,0,-3.34,0
4092,282.07,0.01,-18.00,0,-3.17,0
4093,282.07,0.00,-18.00,0,-3.17,0
4094,282.07,-0.00,-19.00,0,-3.34,0
4095,282.07,-0.01,-19.00,0,-3.34,0
4096,282.07,0.00,-19.00,0,-3.34,0
4097,282.07,0.00,-19.00,0,-3.34,0
4098,282.07,0.00,-19.00,0,-3.34,0
4099,282.07,-0.00,-19.00,0,-3.34,0
4100,282.07,-0.00,-19.00,0,-3.34,0
4101,282.07,0.00,-19.00,0,-3.34,0
4102,282.07,0.01,-19.00,0,-3.34,0
4103,282.07,0.00,-19.00,0,-3.34,0
4104,282.07,-0.01,-19.00,0,-3.34,0
4105,282.07,-0.00,-18.00,0,-3.17,0
4106,282.07,0.00,-18.00,0,-3.17,0
4107,282.07,0.01,-19.00,0,-3.34,0
4108,282.07,0.00,-19.00,0,-3.34,0
4109,282.07,-0.00,-19.00,0,-3.34,0
4110,282.07,-0.00,-18.00,0,-3.17,0
4111,282.07,0.00,-18.00,0,-3.17,0
4112,282.07,0.01,-18.00,0,-3.17,0
4113,282.07,-0.00,-18.00,0,-3.17,0
4114,282.07,-0.01,-18.00,0,-3.17,0
4115,282.07,0.00,-18.00,0,-3.17,0
4116,282.07,0.01,-18.00,0,-3.17,0
4117,282.07,0.01,-18.00,0,-3.17,0
4118,282.07,0.01,-18.00,0,-3.17,0
4119,282.07,0.00,-18.00,0,-3.17,0
4120,282.07,-0.00,-18.00,0,-3.17,0
4121,282.07,-0.00,-18.00,0,-3.17,0
4122,282.07,0.00,-18.00,0,-3.17,0
4123,282.07,0.00,-18.00,0,-3.17,0
4124,282.07,-0.00,-18.00,0,-3.17,0
4125,282.07,-0.00,-18.00,0,-3.17,0
4126,282.07,0.00,-18.00,0,-3.17,0
4127,282.07,0.01,-19.00,0,-3.34,0
4128,282.07,-0.01,-19.00,0,-3.34,0
4129,282.07,-0.01,-18.00,0,-3.17,0
4130,282.07,0.00,-18.00,0,-3.17,0
4131,282.07,0.01,-18.00,0,-3.17,0
4132,282.07,0.01,-19.00,0,-3.34,0
4133,282.07,0.00,-19.00,0,-3.34,0
4134,282.07,-0.01,-18.00,0,-3.17,0
4135,282.07,0.00,-18.00,0,-3.17,0
4136,282.07,0.00,-18.00,0,-3.17,0
4137,282.07,0.00,-18.00,0,-3.17,0
4138,282.07,0.00,-18.00,0,-3.17,0
4139,282.07,-0.00,-18.00,0,-3.17,0
4140,282.07,0.00,-18.00,0,-3.17,0
