cnt,pos,speed,DTorque,STorque,Force
3896,143.24,0.02,60.00,0,10.56,0
3897,143.24,0.00,60.00,0,10.56,0
3898,143.24,0.00,60.00,0,10.56,0
3899,143.24,-0.00,60.00,0,10.56,0
3900,143.24,-0.02,60.00,0,10.56,0
3901,143.24,-0.01,60.00,0,10.56,0
3902,143.24,0.01,60.00,0,10.56,0
3903,143.24,0.02,60.00,0,10.56,0
3904,143.24,0.00,61.00,0,10.74,0
3905,143.24,0.00,60.00,0,10.56,0
3906,143.24,-0.01,60.00,0,10.56,0
3907,143.24,-0.01,60.00,0,10.56,0
3908,143.24,0.00,60.00,0,10.56,0
3909,143.24,0.01,61.00,0,10.74,0
3910,143.24,0.01,61.00,0,10.74,0
3911,143.24,0.02,61.00,0,10.74,0
3912,143.24,0.01,61.00,0,10.74,0
3913,143.24,-0.01,61.00,0,10.74,0
3914,143.24,-0.01,61.00,0,10.74,0
3915,143.24,-0.00,61.00,0,10.74,0
3916,143.24,0.02,61.00,0,10.74,0
3917,143.24,0.01,61.00,0,10.74,0
3918,143.24,0.01,61.00,0,10.74,0
3919,143.24,-0.02,61.00,0,10.74,0
3920,143.24,-0.01,61.00,0,10.74,0
3921,143.24,0.00,62.00,0,10.91,0
3922,143.24,0.02,62.00,0,10.91,0
3923,143.24,0.01,62.00,0,10.91,0
3924,143.24,0.00,62.00,0,10.91,0
3925,143.24,0.00,62.00,0,10.91,0
3926,143.24,-0.00,62.00,0,10.91,0
3927,143.24,-0.00,62.00,0,10.91,0
3928,143.24,0.01,62.00,0,10.91,0
3929,143.24,0.00,62.00,0,10.91,0
3930,143.24,-0.01,62.00,0,10.91,0
3931,143.24,0.00,62.00,0,10.91,0
3932,143.24,0.01,62.00,0,10.91,0
3933,143.24,0.01,62.00,0,10.91,0
3934,143.24,0.01,62.00,0,10.91,0
3935,143.24,0.00,62.00,0,10.91,0
3936,143.24,-0.01,62.00,0,10.91,0
3937,143.24,0.00,62.00,0,10.91,0
3938,143.24,0.01,62.00,0,10.91,0
3939,143.24,0.00,63.00,0,11.09,0
3940,143.24,0.00,63.00,0,11.09,0
3941,143.24,0.01,63.00,0,11.09,0
3942,143.24,0.00,63.00,0,11.09,0
3943,143.24,0.00,63.00,0,11.09,0
3944,143.24,0.00,63.00,0,11.09,0
3945,143.24,0.00,63.00,0,11.09,0
3946,143.24,-0.00,63.00,0,11.09,0
3947,143.24,0.00,63.00,0,11.09,0
3948,143.24,0.01,63.00,0,11.09,0
3949,143.24,0.01,63.00,0,11.09,0
3950,143.24,-0.00,63.00,0,11.09,0
3951,143.24,0.00,64.00,0,11.26,0
3952,143.24,0.01,64.00,0,11.26,0
3953,143.24,0.01,63.00,0,11.09,0
3954,143.24,-0.00,63.00,0,11.09,0
3955,143.24,-0.00,64.00,0,11.26,0
3956,143.24,-0.00,64.00,0,11.26,0
3957,143.24,0.01,64.00,0,11.26,0
3958,143.24,0.02,64.00,0,11.26,0
3959,143.24,0.01,64.00,0,11.26,0
3960,143.24,0.00,64.00,0,11.26,0
3961,143.24,-0.01,64.00,0,11.26,0
3962,143.24,0.00,64.00,0,11.26,0
3963,143.24,0.01,64.00,0,11.26,0
3964,143.24,0.00,64.00,0,11.26,0
3965,143.24,-0.01,64.00,0,11.26,0
3966,143.24,-0.00,64.00,0,11.26,0
3967,143.24,0.01,64.00,0,11.26,0
3968,143.24,0.01,64.00,0,11.26,0
3969,143.24,0.01,65.00,0,11.44,0
3970,143.24,0.00,65.00,0,11.44,0
3971,143.24,0.00,65.00,0,11.44,0
3972,143.24,0.01,65.00,0,11.44,0
3973,143.24,0.01,65.00,0,11.44,0
3974,143.24,0.00,65.00,0,11.44,0
3975,143.24,0.00,65.00,0,11.44,0
3976,143.24,0.00,65.00,0,11.44,0
3977,143.24,0.01,65.00,0,11.44,0
3978,143.24,0.01,65.00,0,11.44,0
3979,143.24,0.02,65.00,0,11.44,0
3980,143.24,0.00,65.00,0,11.44,0
3981,143.24,0.00,65.00,0,11.44,0
3982,143.24,0.00,65.00,0,11.44,0
3983,143.24,-0.01,65.00,0,11.44,0
3984,143.24,0.01,65.00,0,11.44,0
3985,143.24,0.01,66.00,0,11.62,0
3986,143.24,0.02,66.00,0,11.62,0
3987,143.24,0.01,66.00,0,11.62,0
3988,143.24,0.01,66.00,0,11.62,0
3989,143.24,0.00,66.00,0,11.62,0
3990,143.24,0.00,66.00,0,11.62,0
