cnt,pos,speed,DTorque,STorque,Force,Dir
4517,40.72,-6.78,475.00,0,83.60,0
4518,40.73,-6.60,476.00,0,83.78,0
4519,40.74,-6.29,476.00,0,83.78,0
4520,40.74,-6.19,476.00,0,83.78,0
4521,40.75,-5.90,476.00,0,83.78,0
4522,40.75,-5.57,476.00,0,83.78,0
4523,40.76,-5.17,476.00,0,83.78,0
4524,40.77,-4.92,475.00,0,83.60,0
4525,40.77,-4.70,475.00,0,83.60,0
4526,40.77,-4.37,474.00,0,83.42,0
4527,40.78,-4.09,473.00,0,83.25,0
4528,40.78,-3.61,472.00,0,83.07,0
4529,40.79,-3.40,472.00,0,83.07,0
4530,40.79,-3.12,470.00,0,82.72,0
4531,40.79,-2.98,469.00,0,82.54,0
4532,40.79,-2.72,469.00,0,82.54,0
4533,40.80,-2.47,468.00,0,82.37,0
4534,40.80,-2.31,467.00,0,82.19,0
4535,40.80,-2.14,467.00,0,82.19,0
4536,40.80,-1.96,466.00,0,82.02,0
4537,40.80,-1.74,465.00,0,81.84,0
4538,40.81,-1.61,464.00,0,81.66,0
4539,40.81,-1.54,464.00,0,81.66,0
4540,40.81,-1.46,464.00,0,81.66,0
4541,40.81,-1.34,463.00,0,81.49,0
4542,40.81,-1.27,463.00,0,81.49,0
4543,40.81,-1.25,463.00,0,81.49,0
4544,40.81,-1.22,463.00,0,81.49,0
4545,40.82,-1.16,463.00,0,81.49,0
4546,40.82,-1.14,463.00,0,81.49,0
4547,40.82,-1.09,463.00,0,81.49,0
4548,40.82,-1.04,464.00,0,81.66,0
4549,40.82,-0.98,464.00,0,81.66,0
4550,40.82,-0.94,464.00,0,81.66,0
4551,40.82,-0.92,464.00,0,81.66,0
4552,40.82,-0.89,465.00,0,81.84,0
4553,40.82,-0.84,465.00,0,81.84,0
4554,40.82,-0.79,466.00,0,82.02,-1
4555,40.83,-0.75,466.00,0,82.02,-1
4556,40.83,-0.71,466.00,0,82.02,-1
4557,40.83,-0.69,467.00,0,82.19,-1
