cnt,pos,speed,DTorque,Force,Dir
3960,18.80,0.00,0.00,0,0.00,0
3961,18.80,0.00,0.00,0,0.00,0
3962,18.80,0.01,0.00,0,0.00,0
3963,18.80,0.01,0.00,0,0.00,0
3964,18.80,-0.01,0.00,0,0.00,0
3965,18.80,-0.01,0.00,0,0.00,0
3966,18.80,0.00,0.00,0,0.00,0
3967,18.80,0.00,0.00,0,0.00,0
3968,18.80,0.00,0.00,0,0.00,0
3969,18.80,0.00,0.00,0,0.00,0
3970,18.80,-0.01,0.00,0,0.00,0
3971,18.80,0.00,0.00,0,0.00,0
3972,18.80,0.00,0.00,0,0.00,0
3973,18.80,0.00,0.00,0,0.00,0
3974,18.80,-0.00,0.00,0,0.00,0
3975,18.80,-0.00,0.00,0,0.00,0
3976,18.80,-0.00,0.00,0,0.00,0
3977,18.80,-0.00,0.00,0,0.00,0
3978,18.80,0.00,0.00,0,0.00,0
3979,18.80,0.00,0.00,0,0.00,0
3980,18.80,0.00,0.00,0,0.00,0
3981,18.80,0.00,0.00,0,0.00,0
3982,18.80,-0.00,0.00,0,0.00,0
3983,18.80,-0.01,0.00,0,0.00,0
3984,18.80,-0.00,0.00,0,0.00,0
3985,18.80,-0.01,0.00,0,0.00,0
3986,18.80,0.01,0.00,0,0.00,0
3987,18.80,-0.01,0.00,0,0.00,0
3988,18.80,0.01,0.00,0,0.00,0
3989,18.80,0.00,0.00,0,0.00,0
3990,18.80,0.00,0.00,0,0.00,0
3991,18.80,-0.00,0.00,0,0.00,0
3992,18.80,-0.00,0.00,0,0.00,0
3993,18.80,0.00,0.00,0,0.00,0
3994,18.80,0.00,0.00,0,0.00,0
3995,18.80,0.00,0.00,0,0.00,0
3996,18.80,0.00,0.00,0,0.00,0
3997,18.80,0.00,0.00,0,0.00,0
3998,18.80,-0.00,0.00,0,0.00,0
3999,18.80,0.00,0.00,0,0.00,0
4000,18.80,-0.01,0.00,0,0.00,0
4001,18.80,0.00,0.00,0,0.00,0
4002,18.80,-0.00,0.00,0,0.00,0
4003,18.80,-0.00,0.00,0,0.00,0
4004,18.80,0.00,0.00,0,0.00,0
4005,18.80,0.00,0.00,0,0.00,0
4006,18.80,-0.00,0.00,0,0.00,0
4007,18.80,0.00,0.00,0,0.00,0
4008,18.80,-0.00,0.00,0,0.00,0
4009,18.80,-0.00,0.00,0,0.00,0
4010,18.80,-0.01,0.00,0,0.00,0
4011,18.80,0.00,0.00,0,0.00,0
4012,18.80,0.01,0.00,0,0.00,0
4013,18.80,-0.01,0.00,0,0.00,0
4014,18.80,-0.00,0.00,0,0.00,0
4015,18.80,-0.01,0.00,0,0.00,0
4016,18.80,-0.01,0.00,0,0.00,0
4017,18.80,0.00,0.00,0,0.00,0
4018,18.80,0.00,0.00,0,0.00,0
4019,18.80,0.00,0.00,0,0.00,0
4020,18.80,0.00,0.00,0,0.00,0
4021,18.80,-0.01,0.00,0,0.00,0
4022,18.80,-0.00,0.00,0,0.00,0
4023,18.80,0.00,0.00,0,0.00,0
4024,18.80,-0.01,0.00,0,0.00,0
4025,18.80,0.01,0.00,0,0.00,0
4026,18.80,0.00,0.00,0,0.00,0
4027,18.80,-0.01,0.00,0,0.00,0
4028,18.80,-0.01,0.00,0,0.00,0
4029,18.80,-0.01,0.00,0,0.00,0
4030,18.80,0.00,0.00,0,0.00,0
4031,18.80,0.00,0.00,0,0.00,0
4032,18.80,0.00,0.00,0,0.00,0
4033,18.80,-0.01,0.00,0,0.00,0
4034,18.80,0.00,0.00,0,0.00,0
4035,18.80,0.00,0.00,0,0.00,0
4036,18.80,0.00,0.00,0,0.00,0
4037,18.80,-0.01,0.00,0,0.00,0
4038,18.80,-0.00,0.00,0,0.00,0
4039,18.80,0.00,0.00,0,0.00,0
4040,18.80,0.00,0.00,0,0.00,0
4041,18.80,0.00,0.00,0,0.00,0
4042,18.80,0.00,0.00,0,0.00,0
4043,18.80,-0.01,0.00,0,0.00,0
4044,18.80,-0.01,0.00,0,0.00,0
4045,18.80,0.00,0.00,0,0.00,0
4046,18.80,0.00,0.00,0,0.00,0
4047,18.80,-0.01,0.00,0,0.00,0
4048,18.80,0.00,0.00,0,0.00,0
4049,18.80,0.00,0.00,0,0.00,0
4050,18.80,0.01,0.00,0,0.00,0
4051,18.80,-0.01,0.00,0,0.00,0
4052,18.80,-0.01,0.00,0,0.00,0
4053,18.80,-0.01,0.00,0,0.00,0
4054,18.80,0.00,0.00,0,0.00,0
4055,18.80,0.00,0.00,0,0.00,0
4056,18.80,0.00,0.00,0,0.00,0
4057,18.80,-0.00,0.00,0,0.00,0
4058,18.80,0.00,0.00,0,0.00,0
4059,18.80,-0.01,0.00,0,0.00,0
4060,18.80,0.00,0.00,0,0.00,0
4061,18.80,-0.00,0.00,0,0.00,0
4062,18.80,0.00,0.00,0,0.00,0
4063,18.80,-0.00,0.00,0,0.00,0
4064,18.80,0.00,0.00,0,0.00,0
4065,18.80,0.00,0.00,0,0.00,0
4066,18.80,-0.00,0.00,0,0.00,0
4067,18.80,0.00,0.00,0,0.00,0
4068,18.80,-0.00,0.00,0,0.00,0
4069,18.80,-0.01,0.00,0,0.00,0
4070,18.80,-0.01,0.00,0,0.00,0
4071,18.80,0.01,0.00,0,0.00,0
4072,18.80,0.00,0.00,0,0.00,0
4073,18.80,0.00,0.00,0,0.00,0
4074,18.80,-0.00,0.00,0,0.00,0
4075,18.80,-0.01,0.00,0,0.00,0
4076,18.80,-0.00,0.00,0,0.00,0
4077,18.80,0.00,0.00,0,0.00,0
4078,18.80,0.00,0.00,0,0.00,0
4079,18.80,-0.00,0.00,0,0.00,0
4080,18.80,0.00,0.00,0,0.00,0
4081,18.80,0.00,0.00,0,0.00,0
4082,18.80,0.00,0.00,0,0.00,0
4083,18.80,-0.01,0.00,0,0.00,0
4084,18.80,-0.01,0.00,0,0.00,0
4085,18.80,-0.01,0.00,0,0.00,0
4086,18.80,-0.00,0.00,0,0.00,0
4087,18.80,0.00,0.00,0,0.00,0
4088,18.80,0.00,0.00,0,0.00,0
4089,18.80,0.01,0.00,0,0.00,0
4090,18.80,0.00,0.00,0,0.00,0
4091,18.80,-0.01,0.00,0,0.00,0
4092,18.80,-0.01,0.00,0,0.00,0
4093,18.80,-0.01,0.00,0,0.00,0
4094,18.80,0.00,0.00,0,0.00,0
4095,18.80,-0.00,0.00,0,0.00,0
4096,18.80,0.01,0.00,0,0.00,0
4097,18.80,0.00,0.00,0,0.00,0
4098,18.80,0.00,0.00,0,0.00,0
4099,18.80,-0.01,0.00,0,0.00,0
4100,18.80,-0.02,0.00,0,0.00,0
4101,18.80,-0.01,0.00,0,0.00,0
4102,18.80,0.00,0.00,0,0.00,0
4103,18.80,0.01,0.00,0,0.00,0
4104,18.80,0.01,0.00,0,0.00,0
4105,18.80,0.00,0.00,0,0.00,0
4106,18.80,-0.02,0.00,0,0.00,0
4107,18.80,-0.01,0.00,0,0.00,0
4108,18.80,-0.00,0.00,0,0.00,0
4109,18.80,0.00,0.00,0,0.00,0
4110,18.80,0.00,0.00,0,0.00,0
4111,18.80,0.00,0.00,0,0.00,0
4112,18.80,0.00,0.00,0,0.00,0
4113,18.80,-0.01,0.00,0,0.00,0
4114,18.80,0.00,0.00,0,0.00,0
4115,18.80,-0.01,0.00,0,0.00,0
4116,18.80,0.01,0.00,0,0.00,0
4117,18.80,0.00,0.00,0,0.00,0
4118,18.80,0.01,0.00,0,0.00,0
4119,18.80,-0.01,0.00,0,0.00,0
4120,18.80,0.01,0.00,0,0.00,0
4121,18.80,-0.01,0.00,0,0.00,0
4122,18.80,-0.00,0.00,0,0.00,0
4123,18.80,-0.00,0.00,0,0.00,0
4124,18.80,0.01,0.00,0,0.00,0
4125,18.80,0.00,0.00,0,0.00,0
4126,18.80,0.00,0.00,0,0.00,0
4127,18.80,0.00,0.00,0,0.00,0
4128,18.80,-0.01,0.00,0,0.00,0
4129,18.80,0.00,0.00,0,0.00,0
4130,18.80,0.00,0.00,0,0.00,0
4131,18.80,-0.01,0.00,0,0.00,0
4132,18.80,0.00,0.00,0,0.00,0
4133,18.80,-0.00,0.00,0,0.00,0
4134,18.80,-0.00,0.00,0,0.00,0
4135,18.80,0.00,0.00,0,0.00,0
4136,18.80,0.00,0.00,0,0.00,0
4137,18.80,0.00,0.00,0,0.00,0
4138,18.80,-0.00,0.00,0,0.00,0
4139,18.80,0.00,0.00,0,0.00,0
4140,18.80,0.00,0.00,0,0.00,0
4141,18.80,-0.01,0.00,0,0.00,0
4142,18.80,0.00,0.00,0,0.00,0
4143,18.80,0.00,0.00,0,0.00,0
4144,18.80,-0.01,0.00,0,0.00,0
4145,18.80,-0.01,0.00,0,0.00,0
4146,18.80,-0.01,0.00,0,0.00,0
4147,18.80,-0.00,0.00,0,0.00,0
4148,18.80,-0.00,0.00,0,0.00,0
4149,18.80,0.01,0.00,0,0.00,0
4150,18.80,-0.01,0.00,0,0.00,0
4151,18.80,0.01,0.00,0,0.00,0
