cnt,pos,speed,DTorque,Force
3546,66,0.0012,28,12
3547,66,0,28,12
3548,66,-0.0024,28,12
3549,66,0,28,12
3550,66,0.0048,28,12
3551,66,0,28,12
3552,66,0,28,12
3553,66,-0.0024,28,12
3554,66,-0.0012,28,12
3555,66,0.0024,28,12
3556,66,0,28,12
3557,66,-0.0048,28,12
3558,66,-0.0048,28,12
3559,66,0.0036,28,12
3560,66,0.0048,28,12
3561,66,0.0012,28,12
3562,66,0,28,12
3563,66,0,28,12
3564,66,0.0024,28,12
3565,66,0.0036,28,12
3566,66,0.0024,28,12
3567,66,-0.0012,28,12
3568,66,0,28,12
3569,66,0,28,12
3570,66,0,28,12
3571,66,0.0024,28,12
3572,66,0.0012,28,12
3573,66,-0.0012,28,12
3574,66,-0.0024,28,12
3575,66,-0.0012,28,12
3576,66,-0.0024,28,12
3577,66,0,28,12
3578,66,0,28,12
3579,66,0.0012,28,12
3580,66,0.0024,28,12
3581,66,0,28,12
3582,66,0,28,12
3583,66,0,28,12
3584,66,0,28,12
3585,66,0.0012,28,12
3586,66,0.0012,28,12
3587,66,-0.0012,28,12
3588,66,0.0012,28,12
3589,66,0.0036,28,12
3590,66,-0.0036,28,12
3591,66,0.0048,28,12
3592,66,0.0012,28,12
3593,66,-0.0036,28,12
3594,66,-0.0024,28,12
3595,66,0.0036,28,12
3596,66,-0.0012,28,12
3597,66,0.0012,28,12
3598,66,-0.0012,28,12
3599,66,-0.0024,28,12
3600,66,0.0012,28,12
3601,66,0.0036,28,12
3602,66,0.0036,28,12
3603,66,0.0012,28,12
3604,66,-0.0012,28,12
3605,66,-0.0012,28,12
3606,66,-0.0024,28,12
3607,66,-0.0012,28,12
3608,66,0.0012,28,12
3609,66,0.0012,28,12
3610,66,0.0012,28,12
3611,66,0,28,12
3612,66,0,28,12
3613,66,-0.0024,28,12
3614,66,-0.0024,28,12
3615,66,-0.0024,28,12
3616,66,0.0012,28,12
3617,66,0.0012,28,12
3618,66,-0.0012,28,12
3619,66,0.0012,28,12
3620,66,-0.0024,28,12
3621,66,0.0012,28,12
3622,66,0.0024,28,12
3623,66,0.0036,28,12
3624,66,-0.0036,28,12
3625,66,-0.0012,28,12
3626,66,-0.0024,28,12
3627,66,0,28,12
3628,66,0.0036,28,12
3629,66,0,28,12
3630,66,0,28,12
3631,66,-0.0012,28,12
3632,66,0,28,12
3633,66,-0.0024,28,12
3634,66,0.0024,28,12
3635,66,0.0012,28,12
3636,66,-0.0012,28,12
3637,66,0.0012,28,12
3638,66,0.0012,28,12
3639,66,0.0024,28,12
3640,66,-0.0012,28,12
3641,66,-0.0024,28,12
3642,66,0,28,12
3643,66,0.0024,28,12
3644,66,0,28,12
3645,66,-0.0024,28,12
3646,66,-0.0012,28,12
3647,66,-0.0024,28,12
3648,66,0,28,12
3649,66,-0.0036,28,12
3650,66,0.0048,28,12
3651,66,0,28,12
3652,66,0,28,12
3653,66,0,28,12
3654,66,0.0012,28,12
3655,66,0,28,12
3656,66,0,28,12
3657,66,-0.0012,28,12
3658,66,-0.0012,28,12
3659,66,0.0012,28,12
3660,66,0,28,12
3661,66,0.0024,28,12
3662,66,-0.0024,28,12
3663,66,0.0024,28,12
3664,66,0.0012,28,12
3665,66,0.0036,28,12
3666,66,-0.0024,28,12
3667,66,-0.0036,28,12
3668,66,0.0024,28,12
3669,66,-0.0012,28,12
3670,66,-0.0024,28,12
3671,66,0.0024,28,12
3672,66,0.0012,28,12
3673,66,0.0024,28,12
3674,66,0,28,12
3675,66,0,28,12
3676,66,0,28,12
3677,66,-0.0012,28,12
3678,66,-0.0024,28,12
3679,66,0,28,12
3680,66,-0.0012,28,12
3681,66,0.0012,28,12
3682,66,0.0024,28,12
3683,66,0.0012,28,12
3684,66,-0.0024,28,12
3685,66,0.0024,28,12
3686,66,0,28,12
3687,66,-0.0048,28,12
3688,66,0,28,12
3689,66,-0.0012,28,12
3690,66,0.0012,28,12
3691,66,0.0036,28,12
3692,66,0,28,12
3693,66,0.0012,28,12
3694,66,0.0012,28,12
3695,66,0.0012,28,12
3696,66,-0.0024,28,12
3697,66,-0.0024,28,12
3698,66,-0.0012,28,12
3699,66,0,28,12
3700,66,0.0012,28,12
3701,66,0.0012,28,12
3702,66,0.0012,28,12
3703,66,-0.0012,28,12
3704,66,-0.0048,28,12
3705,66,0,28,12
3706,66,0.0012,28,12
3707,66,0.0012,28,12
3708,66,0.0012,28,12
3709,66,-0.0012,28,12
3710,66,0.0024,28,12
3711,66,0,28,12
3712,66,0.0024,28,12
3713,66,0.0012,28,12
3714,66,-0.0012,28,12
3715,66,-0.0012,28,12
3716,66,0,28,12
3717,66,0.0036,28,12
3718,66,0,28,12
3719,66,-0.0048,28,12
3720,66,-0.0036,28,12
3721,66,0,28,12
3722,66,0,28,12
3723,66,0,28,12
