cnt,pos,speed,DTorque,Force
3429,79.7367,-8.9798,16,7
3430,79.7947,-10.4436,28,12
3431,79.8372,-10.831,37,16
3432,79.8698,-10.8561,47,21
3433,79.8914,-10.7559,58,26
3434,79.9128,-10.533,65,29
3435,79.9338,-10.2326,69,31
3436,79.954,-9.8488,74,33
3437,79.9735,-9.5269,73,32
3438,80.0016,-9.0715,70,31
3439,80.0196,-8.9035,65,29
3440,80.0285,-8.8474,60,27
3441,80.0551,-8.9428,54,24
3442,80.073,-9.1347,49,22
3443,80.0914,-9.3922,42,18
3444,80.1103,-9.7105,36,16
3445,80.1299,-10.1253,30,13
3446,80.1503,-10.5592,24,10
3447,80.1827,-11.3722,17,7
3448,80.1941,-11.7084,11,4
3449,80.2179,-12.3151,7,3
3450,80.2429,-13.0208,8,3
3451,80.2692,-13.5859,10,4
3452,80.3107,-14.2892,14,6
3453,80.3393,-14.6086,18,8
3454,80.3686,-14.6516,23,10
3455,80.6265,-12.6513,71,31
3456,80.6759,-11.9563,62,27
3457,80.7115,-11.7346,56,25
3458,80.7349,-11.7549,48,21
3459,80.7585,-11.8824,45,20
3460,80.7703,-11.9516,40,18
3461,80.7944,-12.1578,34,15
3462,80.8188,-12.4594,31,13
3463,80.8439,-12.6453,24,10
3464,80.8567,-12.7657,20,9
3465,80.8698,-13.078,17,7
3466,80.8831,-13.5227,10,4
3467,80.9105,-13.8898,8,3
3468,80.9246,-14.139,6,2
3469,80.9391,-14.4787,5,2
3470,80.9539,-15.0747,5,2
3471,80.9843,-15.3227,7,3
3472,80.9843,-15.6422,9,4
3473,81.0157,-15.7983,11,4
3474,81.0318,-16.2894,13,5
3475,81.048,-16.4277,19,8
3476,81.081,-16.5672,21,9
3477,81.0978,-16.74,24,10
3478,81.1145,-16.833,28,12
3479,81.1314,-16.8497,35,15
3480,81.1482,-16.8461,35,15
3481,81.1651,-16.7496,42,18
3482,81.2315,-16.4146,51,22
3483,81.2478,-16.1488,58,26
3484,81.2798,-15.902,61,27
3485,81.2955,-15.4502,65,29
3486,81.311,-15.1534,67,30
3487,81.3261,-14.8995,69,31
3488,81.3556,-14.5931,68,30
3489,81.37,-14.3845,66,29
3490,81.3841,-14.0877,64,28
3491,81.398,-13.7778,60,27
3492,81.4255,-13.5656,57,25
3493,81.4525,-13.4071,52,23
3494,81.4659,-13.3689,47,21
3495,81.4926,-13.357,44,19
3496,81.506,-13.3808,42,18
3497,81.5194,-13.4976,39,17
3498,81.5465,-13.599,33,14
3499,81.5601,-13.86,30,13
3500,81.574,-14.0126,24,10
3501,81.588,-14.189,24,10
3502,81.6022,-14.3714,17,7
3503,81.6165,-14.6063,14,6
3504,81.6311,-14.8018,12,5
3505,81.661,-15.039,11,4
3506,81.6763,-15.5122,10,4
3507,81.7075,-15.9759,10,4
3508,81.7235,-16.1726,12,5
3509,81.7397,-16.386,14,6
3510,81.7726,-16.5565,17,7
3511,81.7893,-16.6769,19,8
3512,81.8229,-16.9379,28,12
3513,81.8567,-16.8652,31,13
3514,81.8735,-16.8569,37,16
3515,81.9072,-16.8139,40,18
3516,81.9239,-16.7079,43,19
3517,81.9405,-16.4957,46,20
3518,81.9733,-16.2561,53,23
3519,81.9893,-15.8949,57,25
3520,82.0209,-15.6159,63,28
3521,82.0362,-15.0461,67,30
3522,82.066,-14.7445,71,31
3523,82.0805,-14.4775,72,32
3524,82.0947,-13.9149,72,32
3525,82.1086,-13.6514,71,31
3526,82.1356,-13.3451,70,31
3527,82.1487,-12.9004,68,30
3528,82.1616,-12.687,63,28
3529,82.1868,-12.3402,61,27
3530,82.1991,-12.2186,54,24
3531,82.2234,-12.0791,51,22
3532,82.2355,-12.0827,48,21
3533,82.2475,-12.041,44,19
3534,82.2596,-12.0767,41,18
3535,82.2717,-12.1268,35,15
3536,82.296,-12.333,32,14
3537,82.3084,-12.3867,25,11
3538,82.3208,-12.5667,22,9
3539,82.3461,-12.7312,18,8
3540,82.3589,-12.8849,14,6
3541,82.3721,-13.146,11,4
3542,82.3991,-13.9316,6,2
3543,82.4273,-14.431,6,2
3544,82.4417,-14.6444,8,3
3545,82.4712,-14.89,10,4
3546,82.4863,-15.2202,12,5
3547,82.5015,-15.2202,14,6
3548,82.5169,-15.3406,17,7
3549,82.5324,-15.5957,19,8
3550,82.548,-15.6433,25,11
3551,82.5636,-15.6755,28,12
3552,82.595,-15.722,32,14
3553,82.6107,-15.7053,35,15
3554,82.6264,-15.6445,38,17
3555,82.6419,-15.4276,42,18
3556,82.6573,-15.2679,49,22
3557,82.6877,-15.0998,52,23
3558,82.7026,-14.6694,55,24
3559,82.7172,-14.3535,58,26
3560,82.7316,-14.1521,63,28
3561,82.7596,-13.8565,66,29
3562,82.7732,-13.568,68,30
3563,82.7864,-12.9183,69,31
3564,82.7993,-12.6501,69,31
3565,82.812,-12.3545,68,30
3566,82.8364,-11.7441,66,29
3567,82.8482,-11.5534,63,28
3568,82.8597,-11.3293,57,25
3569,82.8822,-11.1457,54,24
3570,82.8932,-11.017,51,22
3571,82.9257,-10.7798,41,18
3572,82.9365,-10.7988,35,15
3573,82.9581,-10.8239,31,13
3574,82.9689,-10.9431,28,12
3575,82.9799,-11.067,21,9
3576,82.991,-11.1696,18,8
3577,83.0134,-11.3066,16,7
3578,83.0249,-11.4545,14,6
3579,83.0366,-11.6941,13,5
3580,83.0484,-12.0362,13,5
3581,83.0726,-12.3282,15,6
3582,83.0974,-12.5535,19,8
3583,83.1099,-12.5619,21,9
3584,83.1225,-12.631,24,10
3585,83.1351,-12.6394,29,13
3586,83.1478,-12.6024,32,14
3587,83.1729,-12.5786,35,15
3588,83.1854,-12.4093,38,17
3589,83.1979,-12.2961,41,18
3590,83.2223,-12.1852,48,21
3591,83.2344,-11.861,51,22
3592,83.2578,-11.6118,58,26
3593,83.2693,-11.1696,62,27
3594,83.2804,-10.9133,66,29
3595,83.302,-10.3685,67,30
3596,83.3123,-10.0967,67,30
3597,83.3323,-9.5782,65,29
3598,83.3418,-9.3386,63,28
3599,83.3512,-9.1586,57,25
3600,83.3693,-9.0048,55,24
3601,83.3782,-8.8772,51,22
3602,83.3956,-8.6662,46,20
3603,83.4043,-8.6353,42,18
3604,83.4217,-8.7294,36,16
3605,83.4304,-8.7592,33,14
3606,83.4392,-8.8474,30,13
3607,83.448,-8.9237,24,10
3608,83.4569,-9.0596,20,9
3609,83.4752,-9.3719,16,7
3610,83.4845,-9.5257,10,4
3611,83.5038,-9.7534,8,3
3612,83.5137,-10.1647,7,3
3613,83.5239,-10.1647,7,3
3614,83.5343,-10.5866,9,4
3615,83.5449,-10.7559,10,4
3616,83.5556,-10.9466,12,5
3617,83.5777,-11.1004,14,6
3618,83.5889,-11.2816,20,9
3619,83.6001,-11.3448,20,9
3620,83.6229,-11.3901,25,11
3621,83.6343,-11.3603,28,12
3622,83.6456,-11.2995,31,13
3623,83.6569,-11.2053,37,16
3624,83.6792,-11.0659,40,18
3625,83.6902,-10.9741,44,19
3626,83.701,-10.5974,47,21
3627,83.722,-10.3983,52,23
3628,83.7322,-9.9739,54,24
3629,83.7421,-9.7713,56,25
3630,83.7519,-9.5364,59,26
3631,83.7708,-9.3088,61,27
3632,83.7798,-8.8379,61,27
3633,83.7972,-8.3384,60,27
3634,83.8138,-8.1799,58,26
3635,83.8217,-7.7341,56,25
3636,83.8294,-7.5851,53,23
3637,83.837,-7.4146,47,21
3638,83.8444,-7.3586,44,19
3639,83.8518,-7.2286,41,18
3640,83.8662,-7.2024,37,16
3641,83.8734,-7.1869,30,13
3642,83.8878,-7.1976,27,12
3643,83.8951,-7.3454,23,10
3644,83.9024,-7.4778,19,8
3645,83.9099,-7.5696,11,4
3646,83.9174,-7.7484,8,3
3647,83.9252,-7.9081,5,2
3648,83.9412,-8.0976,3,1
3649,83.9495,-8.466,2,0
3650,83.9666,-8.6496,1,0
3651,83.9755,-9.006,2,0
3652,83.9845,-9.1586,3,1
3653,83.9936,-9.279,7,3
3654,84.0029,-9.4113,9,4
3655,84.0123,-9.4888,12,5
