cnt,pos,speed,DTorque,DAC,STorque,Force
1,-79.1156,-6.1355,0,0,0,0
3,-79.1948,-7.3073,0,0,0,0
5,-79.257,-8.2884,0,0,0,0
7,-79.2916,-8.9941,0,0,0,0
9,-79.3189,-9.3469,0,0,0,0
11,-79.3768,-9.9632,0,0,0,0
13,-79.4074,-10.3017,0,0,0,0
15,-79.4497,-10.6868,0,0,0,0
17,-79.4714,-10.9788,0,0,0,0
19,-79.527,-11.2768,0,0,0,0
21,-79.55,-11.6118,-1,0,0,0
23,-79.5971,-12.0648,-1,0,0,0
25,-79.6335,-12.221,-1,0,0,0
27,-79.7086,-12.8563,0,0,0,0
29,-79.7738,-13.2533,-1,0,0,0
31,-79.8277,-13.6204,0,0,0,0
33,-79.8829,-14.0794,0,0,0,0
35,-79.9833,-14.6575,0,0,0,0
37,-80.0577,-15.2071,0,0,0,0
39,-80.1504,-15.7471,0,0,0,0
41,-80.214,-16.1476,0,0,0,0
43,-80.2957,-16.5302,0,0,0,0
45,-80.3289,-16.7794,0,0,0,0
47,-80.4135,-17.1358,0,0,0,0
49,-80.4825,-17.4171,0,0,0,0
51,-80.6423,-18.1598,1,0,0,0
53,-80.7711,-18.7189,0,0,0,0
55,-80.8464,-18.9144,0,0,0,0
57,-80.9228,-19.3292,-1,0,0,0
59,-80.981,-19.5354,0,0,0,0
61,-81.0995,-20.0516,-1,0,0,0
63,-81.1598,-20.253,0,0,0,0
65,-81.2824,-20.6297,0,0,0,0
67,-81.3446,-20.7561,1,0,0,0
69,-81.4496,-21.1864,0,0,0,0
71,-81.5347,-21.4761,0,0,0,0
73,-81.6645,-21.7848,0,0,0,0
75,-81.7082,-21.9696,-1,0,0,0
77,-81.8408,-22.2008,0,0,0,0
79,-81.9078,-22.4166,0,0,0,0
81,-81.9979,-22.6646,0,0,0,0
83,-82.0661,-22.8744,0,0,0,0
85,-82.158,-23.133,0,0,0,0
87,-82.2275,-23.3238,0,0,0,0
89,-82.3213,-23.6206,0,0,0,0
91,-82.3924,-23.7827,0,0,0,0
93,-82.5125,-24.2011,0,0,0,0
95,-82.5854,-24.4956,0,0,0,0
97,-82.659,-24.6267,1,0,0,0
99,-82.7085,-24.7602,0,0,0,0
101,-82.808,-25.0034,0,0,0,0
103,-82.8831,-25.1011,0,0,0,0
105,-83.0349,-25.4099,0,0,0,0
107,-83.1115,-25.6268,0,0,0,0
109,-83.2145,-25.8819,-1,0,0,0
111,-83.3185,-26.0786,0,0,0,0
113,-83.4233,-26.3277,-1,0,0,0
115,-83.4762,-26.5209,0,0,0,0
117,-83.5826,-26.7867,-1,0,0,0
119,-83.6631,-26.8654,0,0,0,0
121,-83.7711,-27.1145,-1,0,0,0
123,-83.8798,-27.2623,0,0,0,0
125,-83.9617,-27.4149,0,0,0,0
127,-84.044,-27.5234,0,0,0,0
129,-84.1821,-27.6843,0,0,0,0
131,-84.2376,-27.819,0,0,0,0
133,-84.4053,-28.1444,-1,0,0,0
135,-84.5181,-28.3042,0,0,0,0
137,-84.6603,-28.5235,1,0,0,0
139,-84.7747,-28.7345,0,0,0,0
141,-84.9763,-28.9169,0,0,0,0
143,-85.1212,-29.0266,-1,0,0,0
145,-85.2957,-29.1732,0,0,0,0
147,-85.4419,-29.3448,-1,0,0,0
149,-85.6185,-29.5761,0,0,0,0
151,-85.7369,-29.6131,-1,0,0,0
153,-85.8855,-29.7668,0,0,0,0
155,-86.0046,-29.7895,0,0,0,0
