cnt,pos,speed,DTorque,Force
3599,245.043,0.0012,53,23
3600,245.043,0.0012,53,23
3601,245.043,0.0036,53,23
3602,245.043,0,53,23
3603,245.043,0.0048,53,23
3604,245.043,-0.0012,53,23
3605,245.043,0.0012,53,23
3606,245.043,0.0024,53,23
3607,245.043,0.0024,53,23
3608,245.043,-0.0024,53,23
3609,245.043,0,53,23
3610,245.043,-0.0012,53,23
3611,245.043,-0.0036,53,23
3612,245.043,0.0024,53,23
3613,245.043,0,53,23
3614,245.043,-0.0012,53,23
3615,245.043,0.0012,53,23
3616,245.043,0,53,23
3617,245.043,0.0012,53,23
3618,245.043,0.0024,53,23
3619,245.043,0.0012,53,23
3620,245.043,0,53,23
3621,245.043,0.0024,53,23
3622,245.043,0.0012,53,23
3623,245.043,0.0024,53,23
3624,245.043,0.0012,53,23
3625,245.043,0.0012,53,23
3626,245.042,0.0012,53,23
3627,245.042,-0.0024,53,23
3628,245.042,0.0012,53,23
3629,245.042,0.0012,53,23
3630,245.042,0.0036,53,23
3631,245.042,0,53,23
3632,245.042,-0.0012,53,23
3633,245.042,-0.0036,53,23
3634,245.042,-0.0024,53,23
3635,245.042,0.0012,53,23
3636,245.042,0.0036,53,23
3637,245.042,0,53,23
3638,245.042,0.0024,53,23
3639,245.042,-0.0012,53,23
3640,245.042,0,52,23
3641,245.042,-0.0048,53,23
3642,245.042,0.0024,53,23
3643,245.042,-0.0024,52,23
3644,245.042,0.0024,52,23
3645,245.042,0.0012,53,23
3646,245.042,0.0024,53,23
3647,245.042,0,53,23
3648,245.042,0.0036,53,23
3649,245.042,0.0012,52,23
3650,245.042,-0.0024,52,23
3651,245.042,-0.0012,52,23
3652,245.042,-0.0048,52,23
3653,245.042,-0.0012,52,23
3654,245.042,-0.0036,52,23
3655,245.042,0.0012,52,23
3656,245.042,0.0024,52,23
3657,245.042,0,52,23
3658,245.042,0.0048,52,23
3659,245.042,-0.0012,53,23
3660,245.042,0.0012,52,23
3661,245.042,0.0012,52,23
3662,245.042,-0.0024,52,23
3663,245.042,-0.0048,52,23
3664,245.042,-0.0036,52,23
3665,245.042,0.0024,53,23
3666,245.042,0.0024,52,23
3667,245.042,0.0072,52,23
3668,245.042,0.0012,52,23
3669,245.042,0.0024,52,23
3670,245.042,0.0036,52,23
3671,245.042,-0.0012,52,23
3672,245.042,-0.0048,52,23
3673,245.042,-0.0036,52,23
3674,245.042,0.0012,52,23
3675,245.042,0.0012,52,23
3676,245.042,0.0012,52,23
3677,245.042,0.0048,52,23
3678,245.042,0.0012,52,23
3679,245.042,0,52,23
3680,245.042,0,52,23
3681,245.042,-0.0048,52,23
3682,245.042,-0.0024,52,23
3683,245.042,0.0012,52,23
3684,245.042,0.0012,52,23
3685,245.042,0.0036,52,23
3686,245.042,0.0036,52,23
3687,245.042,-0.0012,52,23
3688,245.042,-0.0036,52,23
3689,245.042,-0.0048,52,23
3690,245.042,-0.0036,52,23
3691,245.042,0.0024,52,23
3692,245.042,0.0012,52,23
3693,245.042,0.0036,52,23
3694,245.042,0.0036,52,23
3695,245.042,0.0012,52,23
3696,245.042,0,52,23
3697,245.042,-0.0024,52,23
3698,245.042,-0.0072,52,23
3699,245.042,-0.006,52,23
3700,245.042,-0.0012,52,23
3701,245.042,0,52,23
3702,245.042,-0.0012,52,23
3703,245.042,-0.0012,52,23
3704,245.042,-0.0012,52,23
3705,245.042,0.0036,52,23
3706,245.042,-0.0036,52,23
3707,245.042,0,52,23
3708,245.042,0.0036,52,23
3709,245.042,-0.0024,52,23
3710,245.042,-0.0048,52,23
3711,245.042,-0.0036,52,23
3712,245.042,0.0012,52,23
3713,245.042,0.0024,52,23
3714,245.042,0,52,23
3715,245.042,0,52,23
3716,245.042,-0.0036,52,23
3717,245.042,-0.0024,52,23
3718,245.042,-0.0012,52,23
3719,245.042,-0.0048,52,23
3720,245.043,-0.0024,52,23
3721,245.043,-0.0072,52,23
3722,245.043,-0.006,52,23
3723,245.043,-0.0012,52,23
3724,245.043,-0.0012,52,23
3725,245.043,0.0024,52,23
3726,245.043,0.0048,52,23
3727,245.043,-0.0036,52,23
3728,245.043,-0.0048,52,23
3729,245.043,-0.0083,52,23
3730,245.043,-0.006,52,23
3731,245.043,-0.0083,52,23
3732,245.043,-0.0083,52,23
3733,245.043,-0.0095,52,23
3734,245.043,-0.0095,52,23
3735,245.043,-0.0083,52,23
3736,245.043,-0.0048,52,23
3737,245.043,-0.0083,52,23
3738,245.043,-0.0048,52,23
3739,245.043,-0.0048,52,23
3740,245.043,-0.0095,52,23
3741,245.043,-0.0083,52,23
3742,245.043,-0.0131,52,23
3743,245.043,-0.0119,52,23
3744,245.043,-0.0131,52,23
3745,245.043,-0.0179,52,23
3746,245.043,-0.0167,52,23
3747,245.043,-0.0215,52,23
3748,245.043,-0.0191,53,23
3749,245.043,-0.0238,53,23
3750,245.043,-0.0226,53,23
3751,245.043,-0.025,53,23
3752,245.043,-0.0262,53,23
3753,245.043,-0.031,53,23
3754,245.043,-0.0298,53,23
3755,245.043,-0.0334,53,23
3756,245.043,-0.0334,53,23
3757,245.043,-0.0358,53,23
3758,245.043,-0.037,53,23
3759,245.043,-0.0393,53,23
3760,245.043,-0.0453,53,23
3761,245.043,-0.0513,53,23
3762,245.043,-0.0572,54,24
3763,245.043,-0.0668,54,24
3764,245.044,-0.0763,54,24
3765,245.044,-0.0763,54,24
3766,245.044,-0.0834,54,24
3767,245.044,-0.0846,54,24
3768,245.044,-0.0906,55,24
3769,245.044,-0.0942,55,24
3770,245.044,-0.0966,55,24
3771,245.044,-0.1013,55,24
3772,245.044,-0.1049,55,24
3773,245.044,-0.1085,56,25
3774,245.044,-0.1109,56,25
3775,245.045,-0.1168,56,25
3776,245.045,-0.124,56,25
3777,245.045,-0.1275,56,25
3778,245.045,-0.1383,57,25
3779,245.045,-0.1407,57,25
3780,245.045,-0.1478,57,25
3781,245.046,-0.1681,58,26
3782,245.046,-0.1943,59,26
3783,245.046,-0.1979,59,26
3784,245.046,-0.211,59,26
3785,245.047,-0.2408,60,27
3786,245.047,-0.2587,61,27
3787,245.047,-0.2766,62,27
3788,245.048,-0.2944,62,27
3789,245.048,-0.3099,63,28
3790,245.048,-0.329,63,28
3791,245.049,-0.36,64,28
3792,245.049,-0.4101,66,29
3793,245.05,-0.4279,67,30
3794,245.051,-0.478,68,30
3795,245.051,-0.5042,69,31
3796,245.051,-0.5257,71,31
3797,245.053,-0.5448,72,32
3798,245.053,-0.5615,73,32
3799,245.054,-0.5638,73,32
3800,245.054,-0.5781,74,33
3801,245.055,-0.596,75,33
3802,245.055,-0.6187,76,34
3803,245.056,-0.6377,77,34
3804,245.057,-0.6342,78,35
3805,245.057,-0.6485,79,35
3806,245.058,-0.6449,80,36
