cnt,pos,speed,DTorque,DAC,STorque,Force
1,-79.2082,-9.4661,0,0,0,0
3,-79.4364,-13.5513,0,0,0,0
5,-79.5203,-14.617,0,0,0,0
7,-79.5951,-15.3358,-1,0,0,0
9,-79.6263,-15.8543,0,0,0,0
11,-79.6907,-16.4826,0,0,0,0
13,-79.7407,-16.889,-1,0,0,0
15,-79.7749,-17.3575,-1,0,0,0
17,-79.8635,-18.2265,0,0,0,0
19,-79.9001,-18.5961,0,0,0,0
21,-79.9375,-18.9096,0,0,0,0
23,-80.0141,-19.5593,0,0,0,0
25,-80.0534,-19.8883,-1,0,0,0
27,-80.1339,-20.5212,0,0,0,0
29,-80.196,-20.8419,0,0,0,0
31,-80.2809,-21.4618,0,0,0,0
33,-80.3243,-21.8623,0,0,0,0
35,-80.3903,-22.3296,0,0,0,0
37,-80.5264,-23.0424,0,0,0,0
39,-80.5729,-23.586,0,0,0,0
41,-80.668,-24.1069,0,0,0,0
43,-80.7409,-24.436,0,0,0,0
45,-80.7903,-24.7471,0,0,0,0
47,-80.8654,-25.3252,0,0,0,0
49,-80.9675,-25.6888,0,0,0,0
51,-81.0193,-25.9856,0,0,0,0
53,-81.0716,-26.2073,-1,0,0,0
55,-81.1244,-26.4613,0,0,0,0
57,-81.2045,-26.8785,-1,0,0,0
59,-81.2855,-27.136,0,0,0,0
61,-81.3675,-27.4113,0,0,0,0
63,-81.4227,-27.6891,0,0,0,0
65,-81.5064,-28.1432,0,0,0,0
67,-81.5629,-28.4222,-1,0,0,0
69,-81.6485,-28.6487,0,0,0,0
71,-81.7645,-29.1791,-1,0,0,0
73,-81.8232,-29.5499,0,0,0,0
75,-81.9122,-29.7728,-1,0,0,0
77,-81.9721,-30.0219,0,0,0,0
79,-82.0933,-30.4797,-1,0,0,0
81,-82.1546,-30.6895,0,0,0,0
83,-82.2164,-30.9505,-1,0,0,0
85,-82.3099,-31.2664,1,0,0,0
87,-82.4045,-31.7826,-1,0,0,0
89,-82.5002,-32.0174,0,0,0,0
91,-82.5646,-32.3917,0,0,0,0
93,-82.6948,-32.8435,0,0,0,0
95,-82.7935,-33.126,-1,0,0,0
97,-82.8931,-33.3966,-1,0,0,0
99,-82.9599,-33.5802,1,0,0,0
101,-83.0947,-33.9426,-1,0,0,0
103,-83.1627,-34.1596,0,0,0,0
105,-83.2996,-34.4802,0,0,0,0
107,-83.438,-34.758,-1,0,0,0
109,-83.5078,-35.0298,-1,0,0,0
111,-83.578,-35.2205,-1,0,0,0
113,-83.7195,-35.6091,0,0,0,0
115,-83.7908,-35.7319,-1,0,0,0
117,-83.8625,-35.9751,-1,0,0,0
119,-83.9707,-36.2063,0,0,0,0
121,-84.116,-36.5437,-1,0,0,0
123,-84.1892,-36.676,0,0,0,0
125,-84.2996,-36.9251,-1,0,0,0
127,-84.3735,-37.0467,0,0,0,0
129,-84.5227,-37.3841,0,0,0,0
131,-84.6356,-37.7429,1,0,0,0
133,-84.7871,-38.0027,0,0,0,0
135,-84.8633,-38.1362,0,0,0,0
137,-84.9398,-38.3413,1,0,0,0
139,-85.0166,-38.4724,0,0,0,0
141,-85.2095,-38.7168,-1,0,0,0
143,-85.326,-38.9528,1,0,0,0
145,-85.4822,-39.2246,-1,0,0,0
147,-85.6001,-39.3736,0,0,0,0
149,-85.7186,-39.6525,-1,0,0,0
151,-85.8378,-39.7527,0,0,0,0
153,-85.9975,-40.0376,1,0,0,0
155,-86.0776,-40.1306,-1,0,0,0
157,-86.1982,-40.2486,-1,0,0,0
159,-86.3192,-40.3809,1,0,0,0
161,-86.4407,-40.6074,-1,0,0,0
163,-86.6036,-40.9006,0,0,0,0
165,-86.8084,-41.1307,-1,0,0,0
167,-86.973,-41.2034,1,0,0,0
169,-87.1792,-41.3679,0,0,0,0
171,-87.3033,-41.4275,1,0,0,0
173,-87.3863,-41.474,-1,0,0,0
175,-87.5109,-41.6087,-1,0,0,0
177,-87.6361,-41.8078,1,0,0,0
179,-87.7197,-41.8948,-1,0,0,0
181,-87.8455,-41.8829,-1,0,0,0
183,-87.9714,-42.0319,1,0,0,0
185,-88.0975,-42.1177,-1,0,0,0
187,-88.1818,-42.1284,-1,0,0,0
189,-88.3084,-42.2405,1,0,0,0
191,-88.4779,-42.4455,-1,0,0,0
193,-88.5629,-42.5624,-1,0,0,0
