cnt,pos,speed,DTorque,sTorque,Force
3279,79.0007,0.0048,57,-11.6,25
3280,79.0007,0.0036,57,-11.6,25
3281,79.0007,0,57,-11.6,25
3282,79.0007,-0.0358,50,-11.6,22
3283,79.0008,-0.118,43,-11.6,19
3284,79.001,-0.1764,38,-11.6,17
3285,79.0014,-0.2527,33,-11.6,14
3286,79.0017,-0.4625,28,-11.6,12
3287,79.0022,-0.6103,17,-11.6,7
3288,79.0036,-0.7725,11,-11.6,4
3289,79.0045,-1.2171,5,-11.6,2
3290,79.0058,-1.4853,-7,-11.6,-3
3291,79.009,-1.7833,-12,-11.6,-5
3292,79.0112,-2.4771,-17,-11.6,-7
3293,79.0136,-2.917,-20,-11.6,-9
3294,79.0199,-3.2817,-19,-11.6,-8
3295,79.0235,-3.9827,-13,-11.6,-5
3296,79.0317,-4.2711,-9,-11.6,-4
3297,79.0363,-4.5513,-5,-11.6,-2
3298,79.041,-4.916,0,-11.6,0
3299,79.046,-5.0436,8,-11.6,3
3300,79.051,-5.1616,13,-11.6,5
3301,79.1391,-3.8229,43,-12.1,19
3302,79.1647,-3.364,43,-12.1,19
3303,79.1747,-3.2722,34,-12.1,15
3304,79.1846,-3.4045,26,-12.1,11
3305,79.1951,-3.7597,16,-12.1,7
3306,79.2069,-4.1805,14,-12.1,6
3307,79.2197,-4.3737,22,-12.1,9
3308,79.2328,-4.2711,33,-12.1,14
3309,79.2412,-4.0804,40,-12.1,18
3310,79.253,-3.6537,42,-12.1,18
3311,79.2602,-3.2567,41,-12.1,18
3312,79.2761,-2.9682,39,-12.1,17
3313,79.279,-2.8609,36,-12.1,16
3314,79.2847,-2.7823,32,-12.1,14
3315,79.2903,-2.8776,32,-12.1,14
3316,79.2961,-2.8645,34,-12.1,15
3317,79.3018,-2.8574,39,-12.1,17
3318,79.3046,-2.7429,43,-12.1,19
3319,79.3101,-2.6189,44,-12.1,19
3320,79.3152,-2.3925,45,-12.1,20
3321,79.3199,-2.3126,44,-12.1,19
3322,79.3242,-1.9836,42,-12.1,18
3323,79.3281,-1.9287,39,-12.1,17
3324,79.33,-1.8203,33,-12.1,14
3325,79.3335,-1.744,25,-12.1,11
3326,79.3371,-1.8954,17,-12.1,7
3327,79.3409,-2.1111,13,-12.1,5
3328,79.343,-2.2244,4,-12.1,1
3329,79.3477,-2.6833,3,-12.1,1
3330,79.3533,-2.8764,5,-12.1,2
3331,79.3563,-3.2186,7,-12.1,3
3332,79.3628,-3.4069,15,-12.1,6
3333,79.3662,-3.4748,24,-12.1,10
3334,79.3732,-3.4737,28,-12.1,12
3335,79.3766,-3.3759,32,-12.1,14
3336,79.38,-3.2758,37,-12.1,16
3337,79.3865,-3.1685,38,-12.1,17
3338,79.3895,-2.942,39,-12.1,17
3339,79.3925,-2.7858,39,-12.1,17
3340,79.398,-2.7405,39,-12.1,17
3341,79.4006,-2.5045,38,-12.1,17
3342,79.4031,-2.4473,37,-12.1,16
3343,79.408,-2.4115,37,-12.1,16
3344,79.4104,-2.2542,38,-12.1,17
3345,79.4148,-2.1982,37,-12.1,16
3346,79.417,-2.1147,38,-12.1,17
3347,79.4191,-2.0813,38,-12.1,17
3348,79.4232,-1.9931,38,-12.1,17
3349,79.4251,-1.9192,39,-12.1,17
3350,79.4271,-1.8441,39,-12.1,17
3351,79.4307,-1.8072,39,-12.1,17
3352,79.4324,-1.6438,38,-12.1,17
3353,79.4341,-1.6093,37,-12.1,16
3354,79.4372,-1.5282,37,-12.1,16
3355,79.4387,-1.4185,36,-12.4,16
3356,79.4414,-1.3578,35,-12.4,15
3357,79.4427,-1.254,35,-12.4,15
3358,79.444,-1.2183,34,-12.4,15
3359,79.4463,-1.1479,34,-12.4,15
3360,79.4474,-1.08,33,-12.4,14
3361,79.4485,-1.0574,33,-12.4,14
3362,79.4506,-0.956,32,-12.4,14
3363,79.4525,-0.9513,32,-12.4,14
3364,79.4534,-0.9143,32,-12.4,14
3365,79.4543,-0.8976,33,-12.4,14
3366,79.4552,-0.8654,33,-12.4,14
3367,79.4569,-0.8356,33,-12.4,14
3368,79.4577,-0.813,34,-12.4,15
3369,79.4586,-0.7832,34,-12.4,15
3370,79.4601,-0.7605,34,-12.4,15
3371,79.4608,-0.7045,35,-12.4,15
3372,79.4615,-0.6938,35,-12.4,15
3373,79.4622,-0.6616,35,-12.4,15
3374,79.4635,-0.6437,35,-12.4,15
3375,79.4642,-0.6139,36,-12.4,16
3376,79.4648,-0.5901,36,-12.4,16
3377,79.4659,-0.5543,36,-12.4,16
3378,79.4664,-0.4816,36,-12.4,16
3379,79.4669,-0.4542,35,-12.4,15
3380,79.4678,-0.4279,35,-12.4,15
3381,79.4682,-0.3767,34,-12.4,15
3382,79.4686,-0.3409,34,-12.4,15
3383,79.4692,-0.3123,34,-12.4,15
3384,79.4695,-0.2646,33,-12.4,14
3385,79.4698,-0.2396,33,-12.4,14
3386,79.47,-0.2217,32,-12.4,14
3387,79.4704,-0.2003,32,-12.4,14
3388,79.4706,-0.1717,32,-12.4,14
3389,79.4708,-0.1645,31,-12.4,13
3390,79.4711,-0.1562,31,-12.4,13
3391,79.4713,-0.1359,31,-12.4,13
3392,79.4715,-0.1228,31,-12.4,13
3393,79.4718,-0.1156,31,-12.4,13
3394,79.4719,-0.1025,31,-12.4,13
3395,79.4721,-0.0966,31,-12.4,13
3396,79.4722,-0.087,31,-12.4,13
3397,79.4723,-0.0823,31,-12.4,13
3398,79.4724,-0.0775,31,-12.4,13
3399,79.4725,-0.0763,31,-12.4,13
3400,79.4726,-0.0632,31,-12.4,13
3401,79.4726,-0.0632,31,-12.4,13
3402,79.4727,-0.0584,31,-12.4,13
3403,79.4728,-0.0489,31,-12.4,13
3404,79.4728,-0.0441,31,-12.4,13
3405,79.4729,-0.0441,31,-12.4,13
3406,79.473,-0.0441,31,-12.4,13
3407,79.473,-0.037,31,-12.4,13
3408,79.4731,-0.0322,31,-12.4,13
3409,79.4731,-0.0334,31,-12.4,13
3410,79.4731,-0.0262,31,-12.4,13
3411,79.4732,-0.0238,31,-12.4,13
3412,79.4732,-0.0215,31,-12.4,13
3413,79.4732,-0.0191,31,-12.4,13
3414,79.4733,-0.0155,31,-12.4,13
3415,79.4733,-0.0131,31,-12.4,13
3416,79.4733,-0.0119,31,-12.4,13
3417,79.4733,-0.006,31,-12.4,13
3418,79.4733,-0.0095,31,-12.4,13
3419,79.4733,-0.0036,31,-12.4,13
3420,79.4733,-0.0048,31,-12.4,13
3421,79.4733,-0.0036,31,-12.4,13
3422,79.4733,0.0012,31,-12.4,13
3423,79.4733,-0.0024,31,-12.4,13
3424,79.4733,-0.0024,31,-12.4,13
3425,79.4733,-0.0036,31,-12.4,13
3426,79.4733,-0.0036,31,-12.4,13
3427,79.4733,-0.0024,31,-12.4,13
3428,79.4733,0,31,-12.4,13
3429,79.4733,0,31,-12.4,13
3430,79.4733,0.0012,31,-12,13
3431,79.4734,-0.0036,31,-12,13
3432,79.4734,-0.0012,31,-12,13
3433,79.4734,0.0012,32,-12,14
3434,79.4734,0,32,-12,14
3435,79.4734,-0.0024,31,-12,13
3436,79.4734,-0.0036,32,-12,14
3437,79.4734,-0.0012,32,-12,14
3438,79.4734,0.0012,32,-12,14
3439,79.4734,0,32,-12,14
3440,79.4734,0.0024,32,-12,14
3441,79.4734,0,32,-12,14
3442,79.4734,0,32,-12,14
3443,79.4734,-0.0048,32,-12,14
3444,79.4734,0.0012,32,-12,14
3445,79.4734,0.0036,32,-12,14
3446,79.4734,0.0012,32,-12,14
3447,79.4734,-0.0024,32,-12,14
3448,79.4734,-0.0036,33,-12,14
3449,79.4734,0.0024,32,-12,14
3450,79.4734,0.0036,32,-12,14
3451,79.4733,0.0024,32,-12,14
3452,79.4734,-0.0012,32,-12,14
3453,79.4734,0,33,-12,14
3454,79.4733,0.0095,33,-12,14
3455,79.4733,0.0048,32,-12,14
3456,79.4733,-0.0036,32,-12,14
3457,79.4733,-0.0012,33,-12,14
3458,79.4733,0,33,-12,14
3459,79.4733,0.0036,33,-12,14
3460,79.4733,0.0072,33,-12,14
3461,79.4733,0.0012,33,-12,14
3462,79.4733,-0.0048,33,-12,14
3463,79.4733,-0.0024,33,-12,14
3464,79.4733,0.0024,33,-12,14
3465,79.4733,0.0048,33,-12,14
3466,79.4733,0.0012,33,-12,14
3467,79.4733,0.0048,33,-12,14
3468,79.4733,0.0024,33,-12,14
3469,79.4733,0,33,-12,14
3470,79.4733,-0.0012,33,-12,14
3471,79.4733,0,33,-12,14
3472,79.4733,0,33,-12,14
3473,79.4733,-0.0024,33,-12,14
3474,79.4733,0.0036,34,-12,15
3475,79.4733,0.0048,33,-12,14
3476,79.4733,0.0036,34,-12,15
3477,79.4733,0.0012,34,-12,15
3478,79.4733,0,34,-12,15
3479,79.4733,0.0012,34,-12,15
3480,79.4733,0.0036,34,-12,15
3481,79.4733,0.0012,34,-12,15
3482,79.4733,0,34,-12,15
3483,79.4733,0.0048,34,-12,15
3484,79.4733,0.0036,34,-12,15
3485,79.4733,-0.0036,34,-12,15
3486,79.4733,0,34,-12,15
3487,79.4733,-0.0024,34,-12,15
3488,79.4733,0.0036,34,-12,15
3489,79.4733,-0.0012,34,-12,15
3490,79.4733,0,34,-12,15
3491,79.4733,0,34,-12,15
3492,79.4733,0.0048,35,-12,15
3493,79.4733,0.0024,34,-12,15
3494,79.4733,0.0024,34,-12,15
3495,79.4733,0,34,-12,15
3496,79.4733,-0.0036,34,-12,15
3497,79.4733,-0.0012,35,-12,15
3498,79.4733,-0.0024,35,-12,15
3499,79.4733,0.006,35,-12,15
3500,79.4733,0.0072,34,-12,15
3501,79.4733,0.0024,35,-12,15
3502,79.4733,0,35,-12,15
3503,79.4733,0.0012,35,-12,15
3504,79.4733,0.0024,35,-12,15
