cnt,pos,speed,DTorque,sTorque,Force
3331,79.0073,0.0036,122,0,54
3332,79.0073,0,123,0,55
3333,79.0073,-0.0024,122,0,54
3334,79.0073,-0.0167,119,0,53
3335,79.0073,-0.0536,115,0,51
3336,79.0075,-0.143,108,0,48
3337,79.0078,-0.3028,101,0,45
3338,79.0085,-0.5734,93,0,41
3339,79.0099,-0.9596,84,0,37
3340,79.012,-1.4495,75,0,33
3341,79.0173,-2.4294,66,0,29
3342,79.0225,-3.2007,55,0,24
3343,79.0293,-4.0542,47,0,21
3344,79.0378,-5.0162,40,0,18
3345,79.0483,-6.0175,34,0,15
3346,79.0608,-7.1166,28,0,12
3347,79.0756,-8.3372,22,0,9
3348,79.0929,-8.9476,19,0,8
3349,79.1025,-10.2231,16,0,7
3350,79.1236,-10.9014,14,0,6
3351,79.1352,-12.2198,15,0,6
3352,79.1474,-12.8289,16,0,7
3353,79.1602,-13.3844,21,0,9
3354,79.1876,-13.9685,24,0,10
3355,79.4983,-19.055,89,0,40
3356,79.5553,-19.4651,86,0,38
3357,79.6138,-19.8906,79,0,35
3358,79.6742,-20.6679,74,0,33
3359,79.737,-21.4808,65,0,29
3360,79.8025,-22.9709,57,0,25
3361,79.8715,-23.8006,51,0,22
3362,80.0747,-27.608,27,0,12
3363,80.1306,-28.8299,22,0,9
3364,80.1888,-29.9969,21,0,9
3365,80.2493,-31.1818,22,0,9
3366,80.3122,-32.232,27,0,12
3367,80.3772,-33.2131,34,0,15
3368,80.4441,-34.0737,40,0,18
3369,80.5125,-34.7639,49,0,22
3370,80.6175,-35.5113,57,0,25
3371,80.6887,-35.8785,67,0,30
3372,80.7964,-36.0871,80,0,36
3373,80.8687,-36.1515,85,0,38
3374,80.9411,-36.2743,87,0,39
3375,81.0136,-36.3696,87,0,39
3376,81.0865,-36.6116,82,0,36
3377,81.1967,-37.1385,79,0,35
3378,81.2712,-37.483,75,0,33
3379,81.3843,-38.1649,72,0,32
3380,81.4609,-38.7466,65,0,29
3381,81.5781,-39.7467,60,0,27
3382,81.658,-40.1174,54,0,24
3383,81.7393,-41.1939,50,0,22
3384,81.8222,-41.6969,43,0,19
3385,81.9069,-43.0678,39,0,17
3386,81.9935,-44.0298,34,0,15
3387,82.0821,-45.1038,29,0,13
3388,82.1729,-46.272,23,0,10
3389,82.266,-47.3604,19,0,8
3390,82.3613,-48.5703,18,0,8
3391,82.459,-49.7147,20,0,9
3392,82.8172,-52.3837,42,0,18
3393,82.9232,-53.3671,53,0,23
3394,83.0301,-53.7641,69,0,31
3395,83.1378,-54.0168,76,0,34
3396,83.2458,-54.1134,84,0,37
3397,83.3541,-54.1623,88,0,39
3398,83.4623,-54.2326,85,0,38
3399,83.6251,-54.4042,84,0,37
3400,83.7341,-54.6558,83,0,37
3401,83.8986,-55.2065,76,0,34
3402,84.0092,-55.7072,73,0,32
3403,84.1208,-56.1756,69,0,31
3404,84.2334,-56.7335,65,0,29
3405,84.3471,-57.314,61,0,27
3406,84.4621,-57.9661,51,0,22
3407,84.6372,-59.1808,47,0,21
3408,84.7559,-60.0439,42,0,18
3409,84.8765,-60.9844,37,0,16
3410,84.999,-61.9511,33,0,14
3411,85.1234,-63.0478,27,0,12
3412,85.2499,-64.1469,19,0,8
3413,85.444,-65.929,15,0,6
3414,85.5765,-67.1569,16,0,7
3415,85.7114,-68.3608,21,0,9
3416,85.8487,-69.982,33,0,14
3417,86.0586,-70.7485,49,0,22
3418,86.2719,-71.701,60,0,27
3419,86.4155,-72.1849,77,0,34
3420,86.6327,-72.6451,88,0,39
3421,86.7781,-72.8382,93,0,41
3422,87.2905,-73.8443,92,0,41
3423,87.4383,-74.2496,90,0,40
3424,87.5871,-74.9147,88,0,39
3425,87.7373,-75.5084,84,0,37
3426,87.965,-76.5836,84,0,37
3427,88.1959,-77.8019,80,0,36
3428,88.352,-78.7103,79,0,35
3429,88.5099,-79.7307,76,0,34
3430,88.7505,-81.1385,76,0,34
3431,88.9133,-82.135,71,0,31
3432,89.078,-83.1674,68,0,30
3433,89.2448,-84.2414,61,0,27
3434,89.4992,-85.9961,56,0,25
3435,89.6719,-87.2668,53,0,23
3436,89.8471,-88.5042,44,0,19
3437,90.0247,-89.8238,40,0,18
3438,90.2964,-91.96,37,0,16
3439,90.4812,-93.5871,32,0,14
3440,90.6691,-95.1427,28,0,12
3441,90.8603,-96.7484,26,0,11
3442,91.153,-99.2327,27,0,12
3443,91.3522,-100.922,33,0,14
3444,91.5548,-102.38,40,0,18
3445,91.7602,-103.634,51,0,22
3446,91.9679,-104.748,64,0,28
3447,92.1779,-105.746,76,0,34
3448,92.3898,-106.465,93,0,41
3449,92.7105,-107.457,100,0,45
3450,92.9256,-108.123,101,0,45
3451,93.1422,-108.818,102,0,45
3452,93.8005,-111.016,101,0,45
3453,94.023,-111.861,100,0,45
3454,94.3601,-113.363,100,0,45
3455,94.5873,-114.76,98,0,44
3456,94.9315,-115.702,94,0,42
3457,95.1636,-116.924,92,0,41
3458,95.5158,-118.506,88,0,39
3459,95.7532,-119.632,84,0,37
3460,96.114,-121.448,79,0,35
3461,96.3577,-122.674,73,0,32
3462,96.7278,-124.679,68,0,30
3463,96.9778,-126.105,62,0,27
3464,97.3582,-128.164,55,0,24
3465,97.6153,-130.364,50,0,22
3466,98.0066,-132.096,47,0,21
3467,98.4053,-134.555,41,0,18
3468,98.6753,-136.276,39,0,17
3469,98.9487,-138.091,35,0,15
3470,99.3657,-140.64,36,0,16
3471,99.648,-142.489,33,0,14
3472,99.934,-144.43,34,0,15
3473,100.224,-147.054,42,0,18
3474,100.665,-148.566,57,0,25
3475,101.113,-150.542,68,0,30
3476,101.414,-151.734,86,0,38
3477,101.718,-152.601,94,0,42
3478,102.024,-153.971,99,0,44
3479,102.486,-154.728,100,0,45
3480,102.796,-155.57,100,0,45
3481,103.108,-156.491,99,0,44
3482,103.895,-159.043,97,0,43
3483,104.214,-160.159,95,0,42
3484,104.696,-161.726,94,0,42
3485,105.02,-162.863,92,0,41
3486,105.346,-164.127,90,0,40
3487,105.675,-166.007,86,0,38
3488,106.173,-167.174,82,0,36
3489,106.508,-168.645,80,0,36
3490,107.016,-170.536,75,0,33
3491,107.357,-171.93,72,0,32
3492,107.702,-173.287,66,0,29
3493,108.049,-174.777,62,0,27
3494,108.576,-176.301,59,0,26
