cnt,pos,speed,DTorque,DAC,STorque,Force
1,-79.0773,-3.3497,0,0,0,0
3,-79.1323,-5.3726,0,0,0,0
5,-79.1743,-6.7971,0,0,0,0
7,-79.2105,-7.8974,0,0,0,0
9,-79.2434,-8.5339,0,0,0,0
11,-79.3175,-9.8953,0,0,0,0
13,-79.3681,-10.3399,0,0,0,0
15,-79.4215,-11.0086,0,0,0,0
17,-79.4775,-11.4998,0,0,0,0
19,-79.5244,-12.0612,0,0,0,0
21,-79.5737,-12.6048,-1,0,0,0
23,-79.6259,-13.5072,0,0,0,0
25,-79.6809,-14.1521,0,0,0,0
27,-79.7535,-15.0807,-1,0,0,0
29,-79.7992,-15.3859,0,0,0,0
31,-79.8619,-15.8901,0,0,0,0
33,-79.8941,-16.2894,0,0,0,0
35,-79.96,-16.7365,0,0,0,0
37,-79.9936,-16.951,0,0,0,0
39,-80.0795,-17.5554,-1,0,0,0
41,-80.1325,-17.8105,-1,0,0,0
43,-80.2414,-18.5985,0,0,0,0
45,-80.3353,-18.9418,0,0,0,0
47,-80.412,-19.4031,-1,0,0,0
49,-80.4901,-19.6916,0,0,0,0
51,-80.5494,-19.9431,0,0,0,0
53,-80.6499,-20.3198,0,0,0,0
55,-80.7111,-20.5808,0,0,0,0
57,-80.794,-20.9456,0,0,0,0
59,-80.8996,-21.3485,-1,0,0,0
61,-80.9426,-21.6668,0,0,0,0
63,-81.0081,-21.9767,0,0,0,0
65,-81.0974,-22.5823,0,0,0,0
67,-81.1428,-22.9673,0,0,0,0
69,-81.2824,-23.7076,0,0,0,0
71,-81.4022,-24.337,-1,0,0,0
73,-81.5249,-24.7781,0,0,0,0
75,-81.5998,-25.0892,0,0,0,0
77,-81.7013,-25.5231,0,0,0,0
79,-81.8043,-26.0297,0,0,0,0
81,-81.8826,-26.3456,-1,0,0,0
83,-81.9886,-26.7998,0,0,0,0
85,-82.1238,-27.3446,0,0,0,0
87,-82.2066,-27.7034,0,0,0,0
89,-82.3189,-28.3018,1,0,0,0
91,-82.3759,-28.7727,0,0,0,0
93,-82.4627,-29.228,0,0,0,0
95,-82.6103,-29.9874,1,0,0,0
97,-82.7615,-30.6191,0,0,0,0
99,-82.9156,-31.1603,-1,0,0,0
101,-83.0094,-31.4405,0,0,0,0
103,-83.1358,-31.8493,0,0,0,0
105,-83.2958,-32.2856,0,0,0,0
107,-83.4254,-32.5181,0,0,0,0
109,-83.5566,-33.0152,-1,0,0,0
111,-83.6893,-33.2774,0,0,0,0
113,-83.8234,-33.7638,-1,0,0,0
115,-83.959,-34.0403,-1,0,0,0
117,-84.0615,-34.2299,0,0,0,0
119,-84.1649,-34.6078,0,0,0,0
121,-84.3389,-35.0309,0,0,0,0
123,-84.4445,-35.3933,-1,0,0,0
125,-84.6225,-35.8618,0,0,0,0
127,-84.6943,-36.1825,0,0,0,0
129,-84.8392,-36.4805,0,0,0,0
131,-85.0223,-36.8274,1,0,0,0
133,-85.1702,-37.1194,0,0,0,0
135,-85.3196,-37.5533,0,0,0,0
137,-85.4704,-37.8466,0,0,0,0
139,-85.6229,-38.4152,0,0,0,0
141,-85.7772,-38.7645,-1,0,0,0
143,-85.855,-39.0613,-1,0,0,0
145,-85.9725,-39.2592,0,0,0,0
147,-86.1702,-39.7539,0,0,0,0
149,-86.25,-40.0924,-1,0,0,0
151,-86.4516,-40.6634,-1,0,0,0
153,-86.6152,-41.1223,1,0,0,0
155,-86.7391,-41.6242,-1,0,0,0
157,-86.8642,-41.9079,-1,0,0,0
159,-87.0746,-42.2929,0,0,0,0
161,-87.1595,-42.5886,-1,0,0,0
163,-87.4599,-43.4433,-1,0,0,0
165,-87.6781,-43.9475,0,0,0,0
167,-87.9437,-44.5924,1,0,0,0
169,-88.2127,-45.0132,0,0,0,0
171,-88.5315,-46.0587,0,0,0,0
173,-88.6699,-46.3853,1,0,0,0
175,-88.9967,-47.172,0,0,0,0
177,-89.3282,-47.7645,1,0,0,0
179,-89.6649,-48.5334,0,0,0,0
181,-90.0064,-49.034,0,0,0,0
183,-90.1539,-49.2748,0,0,0,0
185,-90.4015,-49.8768,-1,0,0,0
187,-90.6512,-50.1832,0,0,0,0
189,-90.9028,-50.5336,0,0,0,0
191,-91.0546,-50.6767,-1,0,0,0
193,-91.4615,-51.1499,0,0,0,0
195,-91.7178,-51.4575,-1,0,0,0
197,-92.0269,-51.6208,0,0,0,0
199,-92.2336,-51.7865,-1,0,0,0
201,-92.4929,-51.9486,0,0,0,0
203,-92.6488,-52.0106,0,0,0,0
205,-92.9091,-52.0762,0,0,0,0
207,-93.0134,-52.0916,0,0,0,0
209,-93.3264,-52.212,0,0,0,0
211,-93.4832,-52.3181,-1,0,0,0
213,-93.7449,-52.3539,-1,0,0,0
215,-93.9022,-52.4576,0,0,0,0
217,-94.1645,-52.4934,0,0,0,0
219,-94.3746,-52.6102,0,0,0,0
221,-94.5849,-52.5256,0,0,0,0
223,-94.9529,-52.3479,20,69.9673,0,31
225,-95.2098,-50.2928,70,71.3655,0,32
227,-95.4529,-46.8704,71,72.9131,0,33
229,-95.6821,-44.3075,73,74.3394,0,33
231,-95.982,-40.9626,75,75.6576,0,34
233,-96.2208,-38.1827,75,75.6576,0,34
235,-96.4425,-35.3206,75,76.874,0,35
237,-96.6467,-32.2344,77,77.9865,0,35
239,-96.832,-28.9872,77,79.1219,0,36
241,-97.0233,-25.0189,80,79.9894,0,36
243,-97.1432,-22.3797,78,80.7358,0,36
245,-97.3259,-17.6687,81,81.3674,0,37
247,-97.4091,-15.2035,81,81.886,0,37
249,-97.5051,-11.7298,81,82.3474,0,37
251,-97.559,-9.3016,82,82.3474,0,37
253,-97.6077,-6.4609,82,82.6369,0,37
255,-97.6257,-5.065,82,82.6369,0,37
257,-97.6514,-1.8,82,82.9091,0,37
259,-97.6552,0.9358,82,82.9023,0,37
261,-97.6329,3.5416,83,82.8279,0,37
263,-97.613,4.5525,83,82.7245,0,37
265,-97.5884,5.4072,82,82.5913,0,37
267,-97.5538,6.2595,82,82.4886,0,37
269,-97.5067,7.3001,83,82.2195,0,37
271,-97.4686,8.0464,83,82.0467,0,37
273,-97.4002,9.1252,81,81.6971,0,37
275,-97.3531,9.8535,82,81.5257,0,37
277,-97.2479,11.3102,81,81.0514,0,36
279,-97.1779,12.1792,81,80.6819,0,36
281,-97.0636,13.3761,80,80.2232,0,36
283,-96.9953,14.1795,81,79.9159,0,36
285,-96.8929,15.1606,79,79.524,0,36
287,-96.8157,15.8079,79,79.0394,0,36
289,-96.6859,16.7543,79,78.4543,0,35
291,-96.513,17.8713,78,77.9146,0,35
293,-96.4043,18.4661,77,77.2703,0,35
295,-96.2533,19.3924,77,76.6812,0,35
297,-96.1551,19.9252,76,76.2449,0,34
299,-95.9927,20.8014,76,75.4306,0,34
301,-95.8661,21.4522,75,74.865,0,34
303,-95.7137,22.1269,74,74.2831,0,33
305,-95.5113,22.9423,74,73.1791,0,33
307,-95.3726,23.3703,73,72.6633,0,33
309,-95.2072,23.9913,72,71.8186,0,32
311,-95.0622,24.4598,71,71.2788,0,32
313,-94.9144,24.9545,71,70.6197,0,32
315,-94.8142,25.2048,70,70.2853,0,32
317,-94.6619,25.6483,71,69.6086,0,31
319,-94.5331,25.9868,69,69.0359,0,31
321,-94.3239,26.3873,69,68.1064,0,31
323,-94.1646,26.8129,67,67.2789,0,30
325,-93.9209,27.4578,66,66.3153,0,30
327,-93.6711,28.1278,65,65.0801,0,29
329,-93.5299,28.4138,65,64.4512,0,29
331,-93.3014,28.7488,65,63.4341,0,29
333,-93.1572,28.9658,63,62.7921,0,28
335,-92.9243,29.284,62,61.7557,0,28
337,-92.748,29.4676,61,61.1023,0,27
339,-92.5118,29.5344,60,60.0523,0,27
341,-92.2758,29.4831,60,59.0035,0,27
343,-92.0989,29.4867,57,58.0863,0,26
345,-91.863,29.4772,57,56.9066,0,26
347,-91.657,29.3055,57,56.2533,0,25
349,-91.3664,28.7047,54,54.834,0,25
351,-91.1951,28.3244,54,54.2004,0,24
353,-90.9707,27.6843,54,53.2032,0,24
355,-90.8057,27.2564,53,52.3485,0,24
357,-90.5903,26.5733,52,51.6308,0,23
359,-90.4584,26.0715,51,50.8099,0,23
