cnt,pos,speed,DTorque,Force
3477,85.2766,-0.0024,41,18
3478,85.2766,-0.0012,41,18
3479,85.2766,0.0012,41,18
3480,85.2766,0.0024,41,18
3481,85.2766,0,41,18
3482,85.2766,-0.0024,41,18
3483,85.2766,0,41,18
3484,85.2766,-0.0024,41,18
3485,85.2766,0.0012,41,18
3486,85.2766,-0.0012,41,18
3487,85.2766,0.0036,41,18
3488,85.2766,0.0012,41,18
3489,85.2766,0,41,18
3490,85.2766,0.0024,41,18
3491,85.2766,-0.0012,41,18
3492,85.2766,-0.0024,41,18
3493,85.2766,0,41,18
3494,85.2766,0,41,18
3495,85.2766,-0.0012,41,18
3496,85.2766,0.0024,41,18
3497,85.2766,0.0048,41,18
3498,85.2766,0.0036,41,18
3499,85.2766,-0.0024,41,18
3500,85.2766,-0.0024,41,18
3501,85.2766,-0.0012,41,18
3502,85.2766,-0.0024,41,18
3503,85.2766,-0.0012,41,18
3504,85.2766,0.0012,41,18
3505,85.2766,0.0048,41,18
3506,85.2766,-0.0048,41,18
3507,85.2766,-0.0024,41,18
3508,85.2766,-0.0024,41,18
3509,85.2766,0.0036,41,18
3510,85.2766,0.0083,41,18
3511,85.2766,0.0024,41,18
3512,85.2766,-0.0024,41,18
3513,85.2766,-0.006,41,18
3514,85.2766,-0.006,41,18
3515,85.2766,-0.0024,41,18
3516,85.2766,0,41,18
3517,85.2766,0.0024,41,18
3518,85.2766,0.0036,41,18
3519,85.2766,0,41,18
3520,85.2766,0.0024,41,18
3521,85.2766,0.0012,41,18
3522,85.2766,-0.0012,41,18
3523,85.2766,0,41,18
3524,85.2766,0,41,18
3525,85.2766,0,41,18
3526,85.2766,0.0024,41,18
3527,85.2766,0.0036,41,18
3528,85.2766,0.0024,41,18
3529,85.2766,0.0024,41,18
3530,85.2766,-0.0024,41,18
3531,85.2766,-0.0024,41,18
3532,85.2766,0,41,18
3533,85.2766,-0.0012,41,18
3534,85.2766,-0.0048,41,18
3535,85.2766,-0.0024,41,18
3536,85.2766,0.0036,41,18
3537,85.2766,0.0012,41,18
3538,85.2766,0.0036,41,18
3539,85.2766,0.0012,41,18
3540,85.2766,0.0012,41,18
3541,85.2766,-0.0012,41,18
3542,85.2766,0,41,18
3543,85.2766,-0.0036,41,18
3544,85.2766,-0.006,41,18
3545,85.2766,-0.0024,41,18
3546,85.2766,0,41,18
3547,85.2766,0.0024,41,18
3548,85.2766,0.0036,41,18
3549,85.2766,0.0036,41,18
3550,85.2766,0.0024,41,18
3551,85.2766,-0.0012,41,18
3552,85.2766,-0.0024,41,18
3553,85.2766,-0.0024,41,18
3554,85.2766,-0.0024,41,18
3555,85.2766,0.0048,41,18
3556,85.2766,0.0036,41,18
3557,85.2766,-0.0024,41,18
3558,85.2766,0,41,18
3559,85.2766,-0.0036,41,18
3560,85.2766,-0.0012,41,18
3561,85.2766,0.0012,41,18
3562,85.2766,-0.0024,41,18
3563,85.2766,0.0012,41,18
3564,85.2766,0,41,18
3565,85.2766,0.0024,41,18
3566,85.2766,0.0012,41,18
3567,85.2766,-0.0012,41,18
3568,85.2766,0.0024,41,18
3569,85.2766,0.0012,41,18
3570,85.2766,-0.0036,41,18
3571,85.2766,-0.0012,41,18
3572,85.2766,-0.006,41,18
3573,85.2766,-0.006,41,18
3574,85.2766,0,41,18
3575,85.2766,0.0072,41,18
3576,85.2766,0.0083,41,18
3577,85.2766,0.0083,41,18
3578,85.2766,0,41,18
3579,85.2766,0,41,18
3580,85.2766,-0.0024,41,18
3581,85.2766,-0.0072,41,18
3582,85.2766,-0.006,41,18
3583,85.2766,0,41,18
3584,85.2766,-0.0024,41,18
3585,85.2766,0.0048,41,18
3586,85.2766,0.0036,41,18
3587,85.2766,0.0036,41,18
3588,85.2766,0.0036,41,18
3589,85.2766,-0.0012,41,18
3590,85.2766,-0.0024,41,18
3591,85.2766,-0.0036,41,18
3592,85.2766,-0.006,41,18
3593,85.2766,-0.0036,41,18
3594,85.2766,0.0024,41,18
3595,85.2766,0.0012,41,18
3596,85.2766,0.0036,41,18
3597,85.2766,0,41,18
3598,85.2766,0,41,18
3599,85.2766,0.0012,41,18
3600,85.2766,-0.0048,41,18
3601,85.2766,0,41,18
3602,85.2766,-0.006,41,18
3603,85.2766,-0.0012,41,18
3604,85.2766,0.0012,41,18
3605,85.2766,0.0012,41,18
3606,85.2766,0.0048,41,18
3607,85.2766,0.0024,41,18
3608,85.2766,0.0012,41,18
3609,85.2766,-0.0024,41,18
3610,85.2766,-0.0024,41,18
3611,85.2766,-0.0048,41,18
3612,85.2766,0.0012,41,18
3613,85.2766,-0.0012,41,18
3614,85.2766,0.0024,41,18
3615,85.2766,0.0048,41,18
3616,85.2766,0.0048,41,18
3617,85.2766,0.0024,41,18
3618,85.2766,0,41,18
3619,85.2766,-0.0036,41,18
3620,85.2766,-0.0036,41,18
3621,85.2766,-0.0012,41,18
3622,85.2766,-0.0024,41,18
3623,85.2766,0,41,18
3624,85.2766,0.006,41,18
3625,85.2766,0.0072,41,18
3626,85.2766,0.0036,41,18
3627,85.2766,0.0036,41,18
3628,85.2766,-0.0024,41,18
3629,85.2766,-0.0048,41,18
3630,85.2766,-0.0048,41,18
3631,85.2766,-0.0036,41,18
3632,85.2766,0.0024,41,18
3633,85.2766,0.0024,41,18
3634,85.2766,0.0024,41,18
3635,85.2766,0.0072,41,18
3636,85.2766,0.0048,41,18
3637,85.2766,0,41,18
3638,85.2766,0.0024,41,18
3639,85.2766,-0.0024,41,18
3640,85.2766,-0.0024,41,18
3641,85.2766,-0.0072,41,18
3642,85.2766,-0.006,41,18
3643,85.2766,-0.0036,41,18
3644,85.2766,-0.0012,41,18
3645,85.2766,0.0024,41,18
