cnt,pos,speed,DTorque,Force
3881,79.0003,-0.0048,50,22
3882,79.0003,0.0012,50,22
3883,79.0003,-0.0012,49,22
3884,79.0003,-0.0238,48,21
3885,79.0003,-0.0501,44,19
3886,79.0005,-0.1419,41,18
3887,79.0006,-0.2086,36,16
3888,79.0011,-0.3898,32,14
3889,79.0015,-0.5138,25,11
3890,79.0027,-0.8523,21,9
3891,79.0035,-1.0705,15,6
3892,79.0059,-1.496,10,4
3893,79.0091,-2.0623,9,4
3894,79.0112,-2.2673,10,4
3895,79.016,-2.7203,11,4
3896,79.0187,-2.9325,15,6
3897,79.0247,-3.2138,18,8
3898,79.0279,-3.3449,23,10
3899,79.0347,-3.4665,26,11
3900,79.0382,-3.5511,29,13
3901,79.0418,-3.5368,34,15
3902,79.0523,-3.4689,37,16
3903,79.0557,-3.4081,38,17
3904,79.059,-3.3652,39,17
3905,79.0623,-3.3175,40,18
3906,79.0656,-3.2293,40,18
3907,79.0687,-3.1053,40,18
3908,79.1202,-2.9146,31,13
3909,79.126,-3.0087,34,15
3910,79.1321,-3.0242,38,17
3911,79.1411,-2.9015,43,19
3912,79.1496,-2.7084,44,19
3913,79.1549,-2.4449,45,20
3914,79.1623,-2.253,45,20
3915,79.1668,-2.1517,42,18
3916,79.1711,-2.0789,36,16
3917,79.1774,-2.1707,31,13
3918,79.1818,-2.3329,25,11
3919,79.1866,-2.6035,19,8
3920,79.1892,-2.9086,16,7
3921,79.1949,-3.2388,16,7
3922,79.2046,-3.4772,18,8
3923,79.208,-3.5666,22,9
3924,79.2153,-3.7013,24,10
3925,79.219,-3.7085,30,13
3926,79.2264,-3.7252,32,14
3927,79.2301,-3.637,36,16
3928,79.2374,-3.5702,38,17
3929,79.241,-3.4868,40,18
3930,79.2479,-3.3151,41,18
3931,79.2512,-3.2495,42,18
3932,79.2666,-2.8645,43,19
3933,79.2694,-2.7417,43,19
3934,79.2749,-2.6917,42,18
3935,79.2776,-2.6118,40,18
3936,79.2828,-2.6285,39,17
3937,79.2855,-2.6368,35,15
3938,79.2907,-2.7227,33,14
3939,79.2935,-2.787,27,12
3940,79.2991,-2.9825,22,9
3941,79.3052,-3.2805,20,9
3942,79.3085,-3.4009,19,8
3943,79.3155,-3.6918,20,9
3944,79.3192,-3.8146,22,9
3945,79.3269,-3.9564,24,10
3946,79.3309,-4.0709,29,13
3947,79.339,-4.0864,31,13
3948,79.3431,-4.0923,37,16
3949,79.3512,-3.9946,39,17
3950,79.3552,-3.873,42,18
3951,79.3628,-3.7025,43,19
3952,79.3665,-3.513,44,19
3953,79.3735,-3.3676,45,20
3954,79.3769,-3.1923,44,19
3955,79.3832,-3.0719,44,19
3956,79.3863,-2.9289,42,18
3957,79.3922,-2.8919,41,18
3958,79.3951,-2.8454,37,16
3959,79.4008,-2.8991,34,15
3960,79.4037,-2.9539,30,13
3961,79.4097,-3.1518,27,12
3962,79.4195,-3.5809,17,7
3963,79.4268,-3.9636,15,6
3964,79.4308,-4.1722,14,6
3965,79.4393,-4.5465,14,6
3966,79.4438,-4.6776,17,7
3967,79.4534,-4.953,19,8
3968,79.4583,-5.0495,24,10
3969,79.4685,-5.1592,27,12
3970,79.4736,-5.065,33,14
3971,79.4838,-5.0007,35,15
3972,79.4888,-4.9303,40,18
3973,79.4985,-4.7122,41,18
3974,79.5032,-4.5715,43,19
3975,79.5123,-4.3176,44,19
3976,79.5166,-4.2676,45,20
3977,79.525,-4.0351,45,20
3978,79.5291,-3.9314,46,20
3979,79.5368,-3.7097,45,20
3980,79.5405,-3.6036,42,18
3981,79.5477,-3.5642,40,18
3982,79.5512,-3.5035,36,16
3983,79.5583,-3.6131,34,15
3984,79.5619,-3.6405,29,13
3985,79.5693,-3.8933,27,12
3986,79.5732,-4.0268,21,9
3987,79.5814,-4.3391,19,8
3988,79.5858,-4.5644,17,7
3989,79.5951,-4.9292,17,7
3990,79.6,-5.0615,19,8
3991,79.6104,-5.3356,21,9
3992,79.6267,-5.58,28,12
3993,79.6323,-5.5836,34,15
3994,79.6434,-5.499,37,16
3995,79.6489,-5.3905,42,18
3996,79.6596,-5.1366,44,19
3997,79.6647,-4.9911,46,20
3998,79.6745,-4.7134,46,20
3999,79.6792,-4.5012,47,21
4000,79.6882,-4.2115,47,21
4001,79.6924,-4.1209,46,20
4002,79.7005,-3.8778,44,19
4003,79.7082,-3.6501,42,18
4004,79.7118,-3.6882,38,17
4005,79.7191,-3.6465,36,16
4006,79.7228,-3.7681,31,13
4007,79.7303,-3.8682,26,11
4008,79.7382,-4.1376,23,10
4009,79.7423,-4.4607,20,9
4010,79.7511,-4.7897,20,9
4011,79.7605,-5.0495,22,9
4012,79.7705,-5.2033,26,11
4013,79.7809,-5.3452,31,13
4014,79.7916,-5.319,34,15
4015,79.7969,-5.2713,40,18
4016,79.8074,-5.0793,43,19
4017,79.8124,-4.8386,46,20
4018,79.8269,-4.5405,47,21
4019,79.8315,-4.2235,48,21
4020,79.8401,-4.1305,47,21
4021,79.8482,-3.8968,45,20
4022,79.8633,-3.6858,35,15
4023,79.867,-3.7764,32,14
4024,79.8745,-3.8575,27,12
4025,79.8824,-4.1197,24,10
4026,79.8865,-4.2842,20,9
4027,79.8952,-4.6979,18,8
4028,79.8999,-4.9029,18,8
4029,79.9099,-5.2856,19,8
4030,79.9152,-5.468,23,10
4031,79.9263,-5.7409,26,11
4032,79.932,-5.7862,32,14
4033,79.9437,-5.8804,35,15
4034,79.9496,-5.8506,42,18
4035,79.9613,-5.7469,46,20
4036,79.967,-5.6158,51,22
4037,79.9781,-5.338,53,23
4038,79.9835,-5.1819,54,24
4039,79.9937,-4.8612,55,24
4040,79.9985,-4.7098,54,24
4041,80.0078,-4.4499,53,23
4042,80.0166,-4.3152,48,21
4043,80.0252,-4.2318,45,20
4044,80.0336,-4.2783,40,18
4045,80.0379,-4.3319,35,15
4046,80.0466,-4.537,32,14
4047,80.0511,-4.7015,27,12
4048,80.0607,-5.0972,24,10
4049,80.0658,-5.3285,21,9
4050,80.0768,-5.8196,21,9
4051,80.0826,-6.095,23,10
4052,80.1015,-6.7184,27,12
4053,80.1082,-6.8567,34,15
4054,80.122,-7.1249,37,16
4055,80.1292,-7.169,45,20
4056,80.1435,-7.1607,53,23
4057,80.1648,-6.9282,61,27
4058,80.1717,-6.6791,66,29
4059,80.1852,-6.5551,69,31
4060,80.1982,-6.2404,69,31
4061,80.2105,-6.0401,66,29
4062,80.2224,-5.8613,59,26
4063,80.2342,-5.8494,57,25
4064,80.24,-5.9615,51,22
4065,80.252,-6.1474,47,21
4066,80.2645,-6.486,42,18
4067,80.2776,-6.9628,40,18
4068,80.2846,-7.1678,36,16
4069,80.2992,-7.7376,34,15
4070,80.307,-8.0893,30,13
4071,80.3234,-8.7199,28,12
4072,80.3321,-9.4602,24,10
4073,80.3507,-9.8428,23,10
4074,80.3708,-10.5902,24,10
4075,80.3814,-11.2172,27,12
4076,80.4035,-11.88,32,14
4077,80.427,-12.3378,40,18
4078,80.4514,-12.4844,48,21
4079,80.4766,-12.811,52,23
4080,80.5023,-12.9278,60,27
4081,80.5152,-12.8718,69,31
4082,80.6047,-12.6322,79,35
4083,80.6173,-12.6608,77,34
4084,80.6427,-12.8027,76,34
4085,80.6555,-12.8563,73,32
4086,80.6814,-13.1341,72,32
4087,80.6945,-13.2902,69,31
4088,80.7213,-13.6753,68,30
4089,80.7349,-13.9363,65,29
4090,80.7631,-14.5014,63,28
4091,80.7925,-15.182,61,27
4092,80.8077,-15.5706,59,26
4093,80.8392,-16.3312,59,26
4094,80.8555,-17.1406,57,25
4095,80.8893,-17.4803,55,24
4096,80.9248,-18.3851,52,23
4097,80.962,-19.353,49,22
4098,81.0012,-20.3317,48,21
4099,81.0424,-21.3545,43,19
4100,81.0857,-22.4416,39,17
4101,81.1312,-23.6563,36,16
4102,81.1791,-24.8722,34,15
4103,81.2039,-26.1299,31,13
4104,81.2824,-27.4972,28,12
4105,81.338,-28.7822,27,12
4106,81.3668,-30.1137,30,13
4107,81.4569,-31.3058,34,15
4108,81.4882,-31.8791,43,19
4109,81.5525,-32.9341,54,24
4110,81.6189,-33.8234,65,29
4111,81.6869,-34.5291,77,34
4112,81.934,-36.1205,99,44
4113,82.0065,-36.6557,100,45
4114,82.0799,-37.0539,101,45
4115,82.1544,-37.7262,99,44
4116,82.2301,-38.3031,100,45
4117,82.3071,-38.9862,99,44
4118,82.3854,-39.6847,100,45
4119,82.4652,-40.4369,100,45
4120,82.5465,-41.1986,105,47
4121,82.6712,-42.3096,109,49
4122,82.756,-42.5647,114,51
4123,82.8421,-43.4898,119,53
4124,82.9295,-44.0155,125,56
4125,83.0179,-44.5209,130,58
4126,83.1072,-44.9655,131,58
4127,83.1974,-45.4388,133,59
4128,83.2884,-45.6987,138,62
4129,83.334,-45.881,141,63
4130,83.4258,-46.0622,142,63
4131,83.5181,-46.483,144,64
4132,83.611,-46.7441,146,65
4133,83.7513,-46.9241,148,66
4134,83.7983,-47.1232,148,66
4135,83.8926,-47.3973,153,68
4136,83.9875,-47.6238,154,69
4137,84.0352,-47.7216,157,70
4138,84.1306,-47.8503,156,70
4139,84.2265,-48.016,158,71
4140,84.3225,-48.1114,161,72
4141,84.4188,-48.1448,159,71
4142,84.7575,-48.5918,164,73
4143,84.8061,-48.6919,163,73
4144,84.9036,-48.823,167,75
4145,85.0013,-48.9339,167,75
4146,85.0991,-48.9458,169,76
4147,85.1972,-49.1377,168,75
4148,85.2954,-49.1854,171,76
4149,85.3446,-49.2236,173,77
4150,85.4431,-49.2462,172,77
4151,85.5417,-49.4775,175,78
4152,85.6406,-49.5526,176,79
4153,85.7398,-49.6384,179,80
4154,85.7894,-49.7218,178,80
4155,85.889,-49.8518,184,82
4156,85.9887,-49.9018,184,82
4157,86.0884,-49.8732,185,83
4158,86.1882,-49.965,185,83
4159,86.2881,-49.9281,190,85
4160,86.388,-49.884,192,86
4161,86.4379,-49.9722,190,85
4162,86.5879,-50.0449,195,87
4163,86.6881,-50.0389,198,89
4164,86.8382,-50.0652,198,89
4165,86.9382,-50.0175,200,90
4166,87.0382,-49.8744,200,90
4167,87.0881,-49.8124,197,88
4168,87.1877,-49.8887,199,89
4169,87.2874,-49.841,200,90
4170,87.3372,-49.785,201,90
4171,87.7362,-49.8315,205,92
4172,87.786,-49.8673,202,90
4173,87.8857,-49.8756,206,92
4174,87.9854,-49.847,205,92
4175,88.085,-49.6908,206,92
4176,88.1347,-49.8136,203,91
4177,88.2343,-49.8375,206,92
4178,88.3339,-49.8613,207,93
4179,88.3838,-49.8506,209,94
4180,88.5334,-49.9388,207,93
4181,88.6333,-49.9138,211,94
4182,88.7331,-49.7803,211,94
4183,88.8326,-49.8112,209,94
4184,88.9321,-49.7028,210,94
4185,89.0315,-49.6241,211,94
4186,89.1307,-49.6742,207,93
4187,89.2301,-49.7063,211,94
4188,89.3793,-49.7934,213,95
4189,89.4789,-49.9018,210,94
4190,89.5787,-49.8708,214,96
4191,89.6785,-49.8339,215,96
4192,89.7781,-49.7576,212,95
4193,89.8776,-49.841,213,95
4194,89.9771,-49.7767,215,96
4195,90.0767,-49.6992,216,97
4196,90.1762,-49.9007,213,95
4197,90.276,-49.9018,218,98
4198,90.3759,-49.9781,220,99
4199,90.4758,-50.0437,219,98
4200,90.5759,-49.9901,221,99
4201,90.6259,-49.8983,222,99
4202,91.0244,-49.7659,221,99
4203,91.1239,-49.7481,219,98
4204,91.2235,-49.8685,220,99
4205,91.2734,-49.8637,223,100
4206,91.3732,-49.9209,225,101
4207,91.473,-49.9376,222,99
4208,91.573,-49.8875,225,101
4209,91.6229,-49.909,225,101
4210,91.7226,-49.7361,224,100
4211,91.8221,-49.7648,221,99
4212,91.9217,-49.723,223,100
4213,92.0211,-49.7552,224,100
4214,92.1206,-49.7838,221,99
4215,92.2203,-49.8577,223,100
4216,92.2701,-49.94,226,101
4217,92.37,-49.9459,228,102
4218,92.4698,-49.9328,225,101
4219,92.5696,-49.909,227,102
4220,92.6195,-49.7862,226,101
4221,92.719,-49.7028,227,102
4222,92.8184,-49.6789,222,99
4223,92.9178,-49.6634,224,100
4224,93.0171,-49.7552,225,101
4225,93.0669,-49.7016,224,100
4226,93.1664,-49.8887,223,100
4227,93.2662,-50.0187,228,102
4228,93.3162,-50.0306,230,103
4229,93.4163,-49.9257,228,102
4230,93.5162,-49.9829,227,102
4231,93.8154,-49.8112,225,101
4232,93.915,-49.8124,227,102
4233,94.0146,-49.8589,228,102
4234,94.0645,-49.8899,228,102
