cnt,pos,speed,DTorque,sTorque,Force
3277,78.9997,0,48,-13.4,21
3278,78.9997,-0.0048,48,-13.4,21
3279,78.9998,-0.0453,44,-13.4,19
3280,78.9999,-0.1538,38,-13.4,17
3281,79.0003,-0.3385,30,-13.4,13
3282,79.0011,-0.5865,15,-13.4,6
3283,79.0024,-0.9548,4,-13.4,1
3284,79.0045,-1.4865,1,-13.4,0
3285,79.0078,-1.9979,5,-13.4,2
3286,79.012,-2.3782,13,-13.4,5
3287,79.0169,-2.6678,22,-13.4,9
3288,79.0223,-2.7358,31,-13.4,13
3289,79.0278,-2.6988,38,-13.4,17
3290,79.033,-2.5319,41,-13.4,18
3291,79.038,-2.3042,40,-13.4,18
3292,79.0424,-1.9919,36,-13.4,16
3293,79.0484,-1.862,34,-13.4,15
3294,79.052,-1.7893,30,-13.4,13
3295,79.0538,-1.7523,28,-13.4,12
3296,79.0591,-1.7237,28,-13.4,12
3297,79.0626,-1.7201,29,-13.4,13
3298,79.066,-1.6856,30,-13.4,13
3299,79.0928,-1.2457,35,-13.4,15
3300,79.0952,-1.1313,35,-13.4,15
3301,79.0986,-1.0204,35,-13.4,15
3302,79.1016,-0.956,34,-13.4,15
3303,79.1035,-0.9453,34,-13.4,15
3304,79.1053,-0.8678,34,-13.4,15
3305,79.1061,-0.8201,34,-13.4,15
3306,79.1077,-0.7915,34,-13.4,15
3307,79.1085,-0.7152,34,-13.4,15
3308,79.1099,-0.6962,33,-13.4,14
3309,79.1106,-0.6532,33,-13.4,14
3310,79.1113,-0.633,33,-13.4,14
3311,79.1125,-0.6223,33,-13.4,14
3312,79.1131,-0.6044,34,-13.4,15
3313,79.1137,-0.546,34,-13.4,15
3314,79.1143,-0.5174,33,-13.4,14
3315,79.1148,-0.503,33,-13.4,14
3316,79.1158,-0.4697,33,-13.4,14
3317,79.1162,-0.4625,33,-13.4,14
3318,79.1171,-0.4148,33,-13.4,14
3319,79.1175,-0.3946,33,-13.4,14
3320,79.1183,-0.3767,33,-13.4,14
3321,79.1187,-0.3552,33,-13.4,14
3322,79.119,-0.323,33,-13.4,14
3323,79.1193,-0.3254,33,-13.4,14
3324,79.12,-0.3087,33,-13.4,14
3325,79.1203,-0.2873,33,-13.4,14
3326,79.1205,-0.2682,33,-13.4,14
3327,79.1211,-0.2503,33,-13.4,14
3328,79.1213,-0.2336,33,-13.4,14
3329,79.1215,-0.2265,33,-13.4,14
3330,79.122,-0.2181,33,-13.4,14
3331,79.1222,-0.2086,33,-13.4,14
3332,79.1226,-0.1872,33,-13.4,14
3333,79.1228,-0.1681,33,-13.4,14
3334,79.1229,-0.1609,32,-13.4,14
3335,79.1232,-0.1514,32,-13.4,14
3336,79.1234,-0.1395,32,-13.4,14
3337,79.1235,-0.1323,32,-13.4,14
3338,79.1238,-0.1287,33,-13.4,14
3339,79.1239,-0.1144,32,-13.5,14
3340,79.124,-0.1049,32,-13.5,14
3341,79.1242,-0.1013,32,-13.5,14
3342,79.1243,-0.093,32,-13.5,14
3343,79.1244,-0.0858,32,-13.5,14
3344,79.1246,-0.0823,32,-13.5,14
3345,79.1247,-0.0727,32,-13.5,14
3346,79.1247,-0.0679,32,-13.5,14
3347,79.1249,-0.0644,32,-13.5,14
3348,79.1249,-0.0536,32,-13.5,14
3349,79.125,-0.0501,32,-13.5,14
3350,79.1251,-0.0453,32,-13.5,14
3351,79.1251,-0.0405,32,-13.5,14
3352,79.1252,-0.0405,32,-13.5,14
3353,79.1252,-0.0346,32,-13.5,14
3354,79.1253,-0.0334,32,-13.5,14
3355,79.1253,-0.0298,32,-13.5,14
3356,79.1254,-0.0262,32,-13.5,14
3357,79.1254,-0.0226,32,-13.5,14
3358,79.1254,-0.0179,32,-13.5,14
3359,79.1255,-0.0226,32,-13.5,14
3360,79.1255,-0.0179,32,-13.5,14
3361,79.1255,-0.0203,32,-13.5,14
3362,79.1255,-0.0191,32,-13.5,14
3363,79.1255,-0.0155,32,-13.5,14
3364,79.1256,-0.0143,32,-13.5,14
3365,79.1256,-0.0155,32,-13.5,14
3366,79.1256,-0.0107,32,-13.5,14
3367,79.1256,-0.0119,32,-13.5,14
3368,79.1256,-0.0119,33,-13.5,14
3369,79.1256,-0.0083,32,-13.5,14
3370,79.1257,-0.0083,32,-13.5,14
3371,79.1257,-0.0048,32,-13.5,14
3372,79.1257,-0.0083,32,-13.5,14
3373,79.1257,-0.0107,33,-13.5,14
3374,79.1257,-0.0048,33,-13.5,14
3375,79.1257,-0.0048,33,-13.5,14
3376,79.1257,-0.0036,33,-13.5,14
3377,79.1257,-0.006,33,-13.5,14
3378,79.1257,-0.0072,33,-13.5,14
3379,79.1257,-0.0036,33,-13.5,14
3380,79.1257,-0.0083,33,-13.5,14
3381,79.1257,-0.0048,33,-13.5,14
3382,79.1258,-0.0072,33,-13.5,14
3383,79.1258,-0.0036,33,-13.5,14
3384,79.1258,-0.0024,33,-13.5,14
3385,79.1258,-0.0036,33,-13.5,14
3386,79.1258,-0.0048,33,-13.5,14
3387,79.1258,-0.0036,33,-13.5,14
3388,79.1258,0.0012,33,-13.5,14
3389,79.1258,-0.0024,33,-13.5,14
3390,79.1258,0.0012,33,-13.5,14
3391,79.1258,0,33,-13.5,14
3392,79.1258,0.0012,33,-13.5,14
3393,79.1258,-0.0012,33,-13.5,14
3394,79.1258,0,33,-13.5,14
3395,79.1258,-0.0024,33,-13.5,14
3396,79.1258,0.0012,33,-13.5,14
3397,79.1258,-0.0036,33,-13.5,14
3398,79.1258,-0.0012,33,-13.5,14
3399,79.1258,-0.0024,33,-13.5,14
3400,79.1258,0,33,-13.5,14
3401,79.1258,0.0012,33,-13.5,14
3402,79.1258,0,34,-13.5,15
3403,79.1258,0.0048,33,-13.5,14
3404,79.1258,0.0012,33,-13.5,14
3405,79.1258,-0.0036,33,-13.5,14
3406,79.1258,0,34,-13.5,15
3407,79.1258,0,34,-13.5,15
