cnt,pos,speed,DTorque,Force
3657,79,0.0012,8,3
3658,79,0.0012,8,3
3659,79,-0.0036,8,3
3660,79,-0.0036,8,3
3661,79,0.0012,8,3
3662,79,-0.0024,8,3
3663,79,0,8,3
3664,79,-0.0048,8,3
3665,79,0.0024,8,3
3666,79,0,8,3
3667,79,0,8,3
3668,79,-0.0024,8,3
3669,79,-0.0036,8,3
3670,79,0.0012,8,3
3671,79,0.0012,8,3
3672,79,0.0024,8,3
3673,79,-0.0024,8,3
3674,79,-0.0024,8,3
3675,79,0.0024,8,3
3676,79,0.0024,8,3
3677,79,0,8,3
3678,79,0,8,3
3679,79,0,8,3
3680,79,-0.0012,8,3
3681,79,-0.0012,8,3
3682,79,-0.0024,8,3
3683,79,-0.0012,8,3
3684,79,0,8,3
3685,79,-0.0024,8,3
3686,79,-0.0024,8,3
3687,79,0.0012,8,3
3688,79,0.0012,8,3
3689,79,0,8,3
3690,79,0.0024,8,3
3691,79,-0.0012,8,3
3692,79,0,8,3
3693,79,0.0012,8,3
3694,79,-0.0012,8,3
3695,79,-0.0012,8,3
3696,79,0.0036,8,3
3697,79,0.0012,8,3
3698,79,0.0024,8,3
3699,79,-0.0012,8,3
3700,79,-0.0024,8,3
3701,79,0.0024,8,3
3702,79,0,8,3
3703,79,0.0012,8,3
3704,79,-0.0048,8,3
3705,79,0,8,3
3706,79,-0.0012,8,3
3707,79,-0.0024,8,3
3708,79,0.0012,8,3
3709,79,-0.0012,8,3
3710,79,-0.0024,8,3
3711,79,0,8,3
3712,79,0.0024,8,3
3713,79,0.0036,8,3
3714,79,0.0024,8,3
3715,79,0.0024,8,3
3716,79,0.0012,8,3
3717,79,0.0048,8,3
3718,79,-0.0012,8,3
3719,79,-0.0012,8,3
3720,79,0,8,3
3721,79,-0.0036,8,3
3722,79,-0.0024,8,3
3723,79,-0.0012,8,3
3724,79,0.0012,8,3
3725,79,0.0036,8,3
3726,79,0.0024,8,3
3727,79,0.0012,8,3
3728,79,0.0024,8,3
3729,79,0.0012,8,3
3730,79,-0.0036,8,3
3731,79,-0.0012,8,3
3732,79,-0.0048,8,3
3733,79,-0.0024,8,3
3734,79,0.0012,8,3
3735,79,-0.0024,8,3
