cnt,pos,speed,DTorque,Force
3903,79.0001,0.0012,61,27
3904,79.0001,0.0012,61,27
3905,79.0001,-0.0048,61,27
3906,79.0001,-0.0095,59,26
3907,79.0001,-0.0417,57,25
3908,79.0002,-0.0703,53,23
3909,79.0004,-0.1514,50,22
3910,79.0005,-0.2038,42,18
3911,79.001,-0.366,39,17
3912,79.0018,-0.5913,30,13
3913,79.0024,-0.7307,21,9
3914,79.004,-1.0693,16,7
3915,79.0051,-1.2588,5,2
3916,79.0079,-1.8429,1,0
3917,79.0098,-2.1695,-4,-1
3918,79.0144,-2.7334,-5,-2
3919,79.0202,-3.3616,-4,-1
3920,79.0235,-3.8766,-1,0
3921,79.031,-4.1126,3,1
3922,79.0395,-4.531,5,2
3923,79.044,-4.6216,11,4
3924,79.0534,-4.8386,15,6
3925,79.0583,-4.9947,22,9
3926,79.0682,-5.0281,24,10
3927,79.0732,-4.9768,29,13
3928,79.0832,-4.9041,31,13
3929,79.0881,-4.8982,34,15
3930,79.1716,-3.749,45,20
3931,79.1791,-3.7335,41,18
3932,79.1904,-3.7514,30,13
3933,79.198,-3.9517,26,11
3934,79.202,-4.0554,20,9
3935,79.2102,-4.2032,16,7
3936,79.2145,-4.5453,14,6
3937,79.2191,-4.6442,12,5
3938,79.2237,-4.9125,11,4
3939,79.2336,-5.2796,12,5
3940,79.2389,-5.3273,15,6
3941,79.2498,-5.5323,17,7
3942,79.2554,-5.5824,20,9
3943,79.261,-5.7183,22,9
3944,79.2667,-5.7469,25,11
3945,79.2725,-5.7886,28,12
3946,79.2783,-5.7386,31,13
3947,79.284,-5.6837,34,15
3948,79.2897,-5.6325,37,16
3949,79.2953,-5.5335,40,18
3950,79.3009,-5.4453,42,18
3951,79.3063,-5.2975,43,19
3952,79.3116,-5.2415,46,20
3953,79.3169,-5.0555,47,21
3954,79.3219,-4.9697,47,21
3955,79.3317,-4.7968,48,21
3956,79.3364,-4.7527,49,22
3957,79.341,-4.5548,49,22
3958,79.341,-4.506,49,22
3959,79.3455,-4.3832,48,21
3960,79.3542,-4.3141,47,21
3961,79.3584,-4.2187,45,20
3962,79.3667,-4.1066,41,18
3963,79.3708,-4.0828,38,17
3964,79.3749,-4.0959,36,16
3965,79.379,-4.0959,33,14
3966,79.3831,-4.1543,30,13
3967,79.3873,-4.2246,27,12
3968,79.3917,-4.3272,24,10
3969,79.3917,-4.4726,21,9
3970,79.3961,-4.5465,17,7
3971,79.4055,-4.7933,14,6
3972,79.4104,-4.9148,11,4
3973,79.4156,-5.3559,9,4
3974,79.4209,-5.5764,7,3
3975,79.4265,-5.797,6,2
3976,79.4323,-5.996,6,2
3977,79.4383,-6.2368,7,3
3978,79.4445,-6.3572,10,4
3979,79.4509,-6.536,12,5
3980,79.4574,-6.6636,14,6
3981,79.4641,-6.7327,14,6
3982,79.4708,-6.7959,17,7
3983,79.4776,-6.8591,19,8
3984,79.4845,-6.8591,22,9
3985,79.4913,-6.8317,28,12
3986,79.4982,-6.8043,31,13
3987,79.505,-6.809,34,15
3988,79.5118,-6.6648,37,16
3989,79.5184,-6.5873,39,17
3990,79.525,-6.5408,41,18
3991,79.5316,-6.3239,43,19
3992,79.5502,-5.9734,47,21
3993,79.5621,-5.8745,47,21
3994,79.5678,-5.6158,48,21
3995,79.5734,-5.4906,49,22
3996,79.5789,-5.3523,50,22
3997,79.5843,-5.2808,50,22
3998,79.5895,-5.1604,49,22
3999,79.5947,-5.0972,49,22
4000,79.6048,-4.9804,46,20
4001,79.6098,-5.015,44,19
4002,79.6098,-4.897,42,18
4003,79.6197,-4.9721,39,17
4004,79.6246,-4.8982,37,16
4005,79.6246,-5.0043,34,15
4006,79.6345,-4.9744,31,13
4007,79.6396,-5.071,28,12
4008,79.6396,-5.127,25,11
4009,79.6447,-5.2367,21,9
4010,79.65,-5.2868,18,8
4011,79.6553,-5.4322,14,6
4012,79.6607,-5.5836,9,4
4013,79.6663,-5.7541,9,4
4014,79.672,-5.996,1,0
4015,79.678,-6.1975,-2,0
4016,79.6842,-6.4431,-4,-1
4017,79.6974,-6.7041,-5,-2
4018,79.7043,-6.9306,-6,-2
4019,79.7115,-7.169,-5,-2
4020,79.7115,-7.4444,-5,-2
4021,79.7189,-7.6804,-3,-1
4022,79.7345,-8.1167,2,0
4023,79.7509,-8.2919,4,1
4024,79.7593,-8.4553,7,3
4025,79.7593,-8.6078,11,4
4026,79.768,-8.696,14,6
4027,79.7766,-8.7795,18,8
4028,79.7854,-8.8141,22,9
4029,79.7942,-8.8319,26,11
4030,79.8031,-8.8129,29,13
4031,79.8119,-8.7449,33,14
4032,79.8206,-8.6674,37,16
4033,79.8293,-8.553,40,18
4034,79.8379,-8.4326,40,18
4035,79.8463,-8.2943,43,19
4036,79.8546,-8.1203,46,20
4037,79.8627,-7.957,49,22
4038,79.8707,-7.7555,49,22
4039,79.8784,-7.6149,52,23
4040,79.886,-7.436,53,23
4041,79.8935,-7.2537,55,24
4042,79.9078,-7.0927,56,25
4043,79.9147,-6.933,56,25
4044,79.9215,-6.7613,56,25
4045,79.9281,-6.5766,56,25
4046,79.9345,-6.4431,55,24
4047,79.9408,-6.2964,53,23
4048,79.947,-6.0854,51,22
4049,79.9531,-5.9853,49,22
4050,79.9591,-5.9257,47,21
4051,79.965,-5.8971,44,19
4052,79.9767,-5.8446,35,15
4053,79.9826,-5.8303,32,14
4054,79.9884,-5.8518,28,12
4055,79.9943,-5.9245,24,10
4056,80.0002,-5.9817,21,9
4057,80.0062,-6.0795,17,7
4058,80.0122,-6.2249,12,5
4059,80.0185,-6.3727,12,5
4060,80.0248,-6.5492,4,1
4061,80.0314,-6.7673,4,1
4062,80.0382,-6.9914,-2,0
4063,80.0452,-7.2262,-4,-1
4064,80.0599,-7.5028,-4,-1
4065,80.0676,-7.7174,-3,-1
4066,80.0676,-7.982,-1,0
4067,80.0756,-8.1858,1,0
4068,80.0838,-8.3909,3,1
4069,80.0922,-8.6305,6,2
4070,80.1008,-8.7759,9,4
4071,80.1096,-8.9333,12,5
4072,80.1185,-9.0072,16,7
4073,80.1275,-9.1145,19,8
4074,80.1366,-9.1097,19,8
4075,80.1457,-9.1371,26,11
4076,80.1549,-9.124,30,13
4077,80.164,-9.0775,33,14
4078,80.1731,-8.9893,37,16
4079,80.1821,-8.876,41,18
4080,80.1909,-8.7831,44,19
4081,80.1997,-8.6305,47,21
4082,80.2168,-8.2657,51,22
4083,80.2251,-8.0654,53,23
4084,80.2331,-7.8962,54,24
4085,80.241,-7.6745,55,24
4086,80.2487,-7.5588,56,25
4087,80.2563,-7.3192,57,25
4088,80.2636,-7.1404,57,25
4089,80.2707,-6.9509,56,25
4090,80.2777,-6.8424,55,24
4091,80.2912,-6.629,54,24
4092,80.2977,-6.424,52,23
4093,80.3041,-6.2809,49,22
4094,80.3104,-6.207,47,21
4095,80.3166,-6.1558,44,19
4096,80.3227,-6.0997,41,18
4097,80.3288,-6.0783,38,17
4098,80.3349,-6.1152,34,15
4099,80.341,-6.1272,31,13
4100,80.3471,-6.2595,28,12
4101,80.3534,-6.2774,21,9
4102,80.3597,-6.3739,17,7
4103,80.3661,-6.6099,13,5
4104,80.3727,-6.6576,9,4
4105,80.3793,-6.8674,5,2
4106,80.3862,-7.1201,1,0
4107,80.3933,-7.3562,-2,0
4108,80.4007,-7.5958,-3,-1
4109,80.4083,-7.8604,-4,-1
4110,80.4161,-8.0988,-4,-1
4111,80.4242,-8.3956,-4,-1
4112,80.4413,-8.8629,-1,0
4113,80.4501,-9.0727,1,0
4114,80.4592,-9.2957,3,1
4115,80.4685,-9.4733,6,2
4116,80.478,-9.602,9,4
4117,80.4876,-9.689,13,5
4118,80.4972,-9.7725,16,7
4119,80.507,-9.8047,20,9
4120,80.5168,-9.8249,23,10
4121,80.5266,-9.8082,27,12
4122,80.5365,-9.7784,30,13
4123,80.5462,-9.6914,34,15
4124,80.5559,-9.6259,38,17
4125,80.5656,-9.5066,41,18
4126,80.5751,-9.3696,45,20
4127,80.5844,-9.2122,48,21
4128,80.5936,-9.056,50,22
4129,80.6027,-8.8546,52,23
4130,80.6116,-8.6531,52,23
4131,80.6202,-8.5208,55,24
4132,80.6287,-8.2848,57,25
4133,80.637,-8.0905,58,26
4134,80.6451,-7.839,58,26
4135,80.6529,-7.6411,57,25
4136,80.6606,-7.4599,56,25
4137,80.668,-7.2715,54,24
4138,80.6753,-7.0796,52,23
4139,80.6824,-6.9485,50,22
4140,80.6893,-6.8281,47,21
4141,80.6962,-6.7399,44,19
4142,80.7161,-6.5611,37,16
4143,80.7227,-6.6004,34,15
4144,80.7293,-6.5766,31,13
4145,80.7359,-6.6219,28,12
4146,80.7427,-6.7435,24,10
4147,80.7494,-6.784,21,9
4148,80.7494,-6.9044,18,8
4149,80.7563,-7.1094,14,6
4150,80.7634,-7.2167,11,4
4151,80.7707,-7.4182,7,3
4152,80.7781,-7.6399,5,2
4153,80.7857,-7.8759,3,1
4154,80.7936,-8.1203,2,0
4155,80.8017,-8.2717,2,0
4156,80.81,-8.4958,3,1
4157,80.8185,-8.6817,4,1
4158,80.8272,-8.8296,6,2
4159,80.836,-9.006,7,3
4160,80.845,-9.1478,10,4
4161,80.8542,-9.273,12,5
4162,80.8634,-9.3588,15,6
4163,80.8728,-9.4065,18,8
4164,80.8822,-9.4351,21,9
4165,80.8916,-9.4828,24,10
4166,80.9011,-9.4757,28,12
4167,80.9106,-9.459,32,14
4168,80.92,-9.4041,35,15
4169,80.9294,-9.3505,39,17
4170,80.9388,-9.2122,43,19
4171,80.948,-9.118,46,20
4172,80.9661,-8.795,52,23
4173,80.9749,-8.6317,55,24
4174,80.9835,-8.4135,56,25
4175,80.9919,-8.2502,58,26
4176,81.0002,-8.05,59,26
4177,81.0082,-7.8688,60,27
4178,81.0161,-7.6387,60,27
4179,81.0237,-7.4468,60,27
4180,81.0384,-7.2703,59,26
4181,81.0384,-7.0808,57,25
4182,81.0524,-6.9044,55,24
4183,81.0592,-6.7017,53,23
4184,81.0659,-6.5825,50,22
4185,81.0725,-6.5313,45,20
4186,81.079,-6.5277,42,18
4187,81.092,-6.4872,39,17
4188,81.0985,-6.511,36,16
4189,81.1051,-6.6016,32,14
4190,81.1118,-6.7542,30,13
4191,81.1254,-7.0307,23,10
4192,81.1396,-7.3216,17,7
4193,81.1545,-7.709,13,5
4194,81.1701,-8.0583,12,5
4195,81.1864,-8.4123,13,5
4196,81.2033,-8.6448,17,7
4197,81.2207,-8.77,22,9
4198,81.2294,-8.8307,27,12
4199,81.2471,-8.8606,30,13
4200,81.256,-8.8415,37,16
4201,81.2736,-8.77,41,18
4202,81.2911,-8.5923,52,23
4203,81.3081,-8.2848,56,25
4204,81.3164,-8.1191,61,27
4205,81.3324,-7.7662,62,27
4206,81.3402,-7.5672,64,28
4207,81.3551,-7.1523,63,28
4208,81.3693,-6.8245,61,27
4209,81.3761,-6.6672,57,25
4210,81.3894,-6.511,54,24
4211,81.3959,-6.4466,49,22
4212,81.4089,-6.4752,46,20
4213,81.4153,-6.5062,40,18
4214,81.4284,-6.6755,37,16
4215,81.4351,-6.809,32,14
4216,81.4489,-7.1619,29,13
4217,81.4561,-7.3252,24,10
4218,81.471,-7.7794,21,9
4219,81.4788,-8.0678,16,7
4220,81.4951,-8.3039,15,6
4221,81.5037,-8.795,15,6
4222,81.5125,-9.0537,17,7
4223,81.5308,-9.521,19,8
4224,81.5403,-9.7153,24,10
4225,81.56,-10.08,27,12
4226,81.57,-10.2135,34,15
4227,81.5906,-10.4376,38,17
4228,81.601,-10.4949,47,21
4229,81.622,-10.4853,52,23
4230,81.6325,-10.4317,61,27
4231,81.6533,-10.2588,66,29
4232,81.6933,-9.5484,79,35
4233,81.7029,-9.3433,79,35
4234,81.7122,-9.1443,78,35
4235,81.7304,-8.8868,77,34
4236,81.7392,-8.7747,75,33
4237,81.748,-8.6901,72,32
