cnt,pos,speed,DTorque,Force
3922,79,-0.0012,0,0
3923,79,0.0012,0,0
3924,79,0.0012,0,0
3925,79,0.0012,0,0
3926,79,0.0036,0,0
3927,79,0,0,0
3928,79,-0.0012,0,0
3929,79,0,0,0
3930,79,-0.0012,-1,0
3931,79,0,0,0
3932,79,0,0,0
3933,79,0.0024,0,0
3934,79,0,0,0
3935,79,0.0036,0,0
3936,79,0.0024,0,0
3937,79,0.0012,0,0
3938,79,0.0024,0,0
3939,79,-0.0024,0,0
3940,79,-0.0012,0,0
3941,79,-0.0024,0,0
3942,79,0,0,0
3943,79,-0.0012,0,0
3944,79,0,0,0
3945,79,0.0012,0,0
3946,79,-0.0036,0,0
3947,79,0,0,0
3948,79,-0.0012,0,0
3949,79,0.0024,0,0
3950,79,-0.0048,0,0
3951,79,0,0,0
3952,79,-0.0036,0,0
3953,79,0,0,0
3954,79,-0.0024,0,0
3955,79,0.0012,0,0
3956,79,0,0,0
3957,79,0,0,0
3958,79,0.0012,0,0
3959,79,0.0012,0,0
3960,79,0.0012,0,0
3961,79,0,0,0
3962,79,0.0012,0,0
3963,79,0.0036,0,0
3964,79,0.0024,0,0
3965,79,-0.0024,0,0
3966,79,0,0,0
3967,79,0.0012,0,0
3968,79,-0.0012,0,0
3969,79,0.0036,0,0
3970,79,0.0012,0,0
3971,79,0.0024,0,0
3972,79,0.0024,0,0
3973,79,0.0012,0,0
3974,79,-0.0048,0,0
3975,79,-0.0024,0,0
3976,79,0,0,0
3977,79,-0.0024,0,0
3978,79,0,0,0
3979,79,0,0,0
3980,79,-0.0012,0,0
3981,79,0.0012,0,0
3982,79,-0.0048,0,0
3983,79,0,0,0
3984,79,0,0,0
3985,79,0.0024,0,0
3986,79,-0.0012,0,0
3987,79,-0.0012,0,0
3988,79,0,0,0
3989,79,0,0,0
3990,79,0,0,0
3991,79,0.0012,0,0
3992,79,0,0,0
3993,79,0.0012,0,0
3994,79,0.0012,0,0
3995,79,0,0,0
3996,79,0.0012,0,0
3997,79,0,0,0
3998,79,0.0012,0,0
3999,79,0,0,0
4000,79,-0.0012,0,0
4001,79,-0.0024,0,0
4002,79,0.0012,0,0
4003,79,0.0024,0,0
4004,79,0.0012,0,0
4005,79,0.0012,0,0
4006,79,-0.0024,0,0
4007,79,0,0,0
4008,79,-0.0012,0,0
4009,79,0.0012,0,0
4010,79,0.0024,0,0
4011,79,0.0012,0,0
4012,79,0.0012,0,0
4013,79,0,0,0
4014,79,0,0,0
4015,79,-0.0036,0,0
4016,79,0.0012,0,0
4017,79,-0.0048,0,0
4018,79,-0.0012,0,0
4019,79,0.0036,0,0
4020,79,0,0,0
4021,79,-0.0012,0,0
4022,79,-0.0012,0,0
4023,79,0.0012,0,0
4024,79,0.0012,0,0
4025,79,0,0,0
4026,79,-0.0012,0,0
4027,79,0.0024,0,0
4028,79,-0.0012,0,0
4029,79,0.0012,0,0
4030,79,-0.0012,0,0
4031,79,-0.0012,0,0
4032,79,-0.0024,0,0
4033,79,-0.0012,0,0
4034,79,-0.0024,0,0
4035,79,-0.0024,0,0
4036,79,-0.0024,0,0
4037,79,-0.0012,0,0
4038,79,0,0,0
4039,79,0.0012,0,0
4040,79,0.0024,0,0
4041,79,0,0,0
4042,79,0.0036,0,0
4043,79,0.0012,0,0
4044,79,0,0,0
4045,79,0.0012,0,0
4046,79,-0.0036,0,0
4047,79,0.0012,0,0
4048,79,-0.0012,0,0
4049,79,-0.0012,0,0
4050,79,-0.0036,0,0
4051,79,0.0036,0,0
4052,79,-0.0012,0,0
4053,79,0.0024,0,0
4054,79,0,0,0
4055,79,0.0036,0,0
4056,79,0.0012,0,0
4057,79,-0.0024,0,0
4058,79,0.0012,0,0
4059,79,-0.0024,0,0
4060,79,0,0,0
4061,79,-0.0024,0,0
4062,79,0,0,0
4063,79,0,0,0
4064,79,0.0012,0,0
4065,79,0,0,0
4066,79,0.0012,0,0
4067,79,0.0012,0,0
4068,79,-0.0024,0,0
4069,79,0.0012,0,0
4070,79,-0.0024,0,0
4071,79,0.0012,0,0
4072,79,0.0012,0,0
4073,79,0.0024,0,0
4074,79,0.0036,0,0
4075,79,0.0012,0,0
4076,79,-0.0024,0,0
4077,79,-0.0012,0,0
4078,79,0,0,0
4079,79,-0.0012,0,0
4080,79,-0.0024,0,0
4081,79,0,0,0
4082,79,-0.0024,0,0
4083,79,0,0,0
4084,79,-0.0012,0,0
4085,79,0.0024,0,0
4086,79,0,0,0
4087,79,0.0012,0,0
4088,79,0,0,0
4089,79,-0.0012,0,0
4090,79,-0.0012,0,0
4091,79,-0.0012,0,0
4092,79,0,0,0
4093,79,-0.0024,0,0
4094,79,0,0,0
4095,79,0,0,0
4096,79,0.0012,0,0
4097,79,0.0012,0,0
4098,79,0.0024,0,0
4099,79,0,0,0
4100,79,0.0012,0,0
4101,79,-0.0024,0,0
4102,79,0,0,0
4103,79,-0.0024,0,0
4104,79,0,0,0
4105,79,0,0,0
4106,79,0,0,0
4107,79,0,0,0
4108,79,0.0024,0,0
4109,79,0.0036,0,0
4110,79,0.0012,0,0
4111,79,0,0,0
4112,79,0,0,0
4113,79,-0.0024,0,0
4114,79,0,0,0
4115,79,-0.0012,0,0
4116,79,0.0012,0,0
4117,79,0.0024,0,0
4118,79,-0.0012,0,0
4119,79,0.0012,0,0
4120,79,-0.0012,0,0
4121,79,0.0012,0,0
4122,79,0,0,0
4123,79,-0.0012,0,0
4124,79,0.0012,0,0
4125,79,-0.0012,0,0
4126,79,-0.0024,0,0
4127,79,-0.0012,0,0
4128,79,0.0024,0,0
4129,79,0,0,0
4130,79,0,0,0
4131,79,0.0024,0,0
4132,79,-0.0024,0,0
4133,79,0.0024,0,0
4134,79,-0.0024,0,0
4135,79,0.0036,0,0
4136,79,-0.0012,0,0
4137,79,-0.0012,0,0
4138,79,-0.0024,0,0
4139,79,0.0012,0,0
4140,79,0.0012,0,0
4141,79,0.0012,0,0
4142,79,-0.0012,0,0
4143,79,0,0,0
4144,79,0.0012,0,0
4145,79,0.0012,0,0
4146,79,-0.0012,0,0
4147,79,-0.0012,0,0
4148,79,-0.0024,0,0
4149,79,-0.0012,0,0
4150,79,0,0,0
4151,79,-0.0012,0,0
4152,79,0.0024,0,0
4153,79,0.0036,0,0
4154,79,0,0,0
4155,79,0.0012,0,0
4156,79,0.0012,0,0
4157,79,0,0,0
4158,79,-0.0012,0,0
4159,79,-0.0012,0,0
4160,79,0,0,0
4161,79,0,0,0
4162,79,0,0,0
4163,79,0.0012,0,0
4164,79,0.0024,0,0
4165,79,0,0,0
4166,79,0.0012,0,0
4167,79,-0.0012,0,0
4168,79,0.0012,0,0
4169,79,-0.0012,0,0
4170,79,-0.0036,0,0
4171,79,-0.0024,0,0
4172,79,0,0,0
4173,79,0.0012,0,0
4174,79,0.0012,0,0
4175,79,0.0036,0,0
4176,79,-0.0012,0,0
4177,79,0.0036,0,0
4178,79,-0.0012,0,0
4179,79,0.0012,0,0
4180,79,-0.0012,0,0
4181,79,-0.0012,0,0
4182,79,0.0012,0,0
4183,79,-0.0048,0,0
4184,79,-0.0012,0,0
4185,79,0.0012,0,0
4186,79,-0.0012,0,0
4187,79,0.0012,0,0
4188,79,0,0,0
4189,79,0.0012,0,0
4190,79,0.0012,0,0
4191,79,0,0,0
4192,79,-0.0012,0,0
4193,79,0.0012,0,0
4194,79,0,0,0
4195,79,0.0012,0,0
4196,79,-0.0024,0,0
4197,79,0.0012,0,0
4198,79,0.0012,0,0
4199,79,-0.0012,0,0
4200,79,-0.0024,0,0
4201,79,0,0,0
4202,79,-0.0012,0,0
4203,79,0,0,0
4204,79,-0.0012,0,0
4205,79,-0.0024,0,0
4206,79,0.0012,0,0
4207,79,0.0012,0,0
4208,79,-0.0012,0,0
4209,79,0.0024,0,0
4210,79,0,0,0
4211,79,0.0024,0,0
4212,79,0,0,0
4213,79,0,0,0
4214,79,0.0012,0,0
4215,79,-0.0012,0,0
4216,79,0,0,0
4217,79,-0.0024,0,0
4218,79,0,0,0
4219,79,0,0,0
4220,79,0,0,0
4221,79,0.0012,0,0
4222,79,0.0024,0,0
4223,79,0,0,0
4224,79,0.0012,0,0
4225,79,0,0,0
4226,79,-0.0012,0,0
4227,79,0.0036,0,0
4228,79,-0.0012,0,0
4229,79,0,0,0
4230,79,0,0,0
4231,79,-0.0012,0,0
4232,79,-0.0012,0,0
4233,79,0,0,0
4234,79,0.0012,0,0
4235,79,0,0,0
4236,79,0.0024,0,0
4237,79,-0.0012,0,0
4238,79,0,0,0
4239,79,0,0,0
4240,79,0.0012,0,0
4241,79,0.0012,0,0
4242,79,-0.0012,0,0
4243,79,0,-1,0
4244,79,-0.0012,0,0
4245,79,-0.0012,0,0
4246,79,0.0012,0,0
4247,79,-0.0012,0,0
4248,79,-0.0012,0,0
4249,79,0.0012,0,0
4250,79,0,0,0
4251,79,0.0012,0,0
4252,79,0.0036,0,0
4253,79,0.0012,0,0
4254,79,-0.0024,0,0
4255,79,-0.0012,0,0
4256,79,-0.0012,0,0
4257,79,-0.0012,0,0
4258,79,-0.0012,0,0
4259,79,0,0,0
4260,79,-0.0012,0,0
4261,79,0,0,0
4262,79,0.0012,0,0
4263,79,0.0024,0,0
4264,79,0,0,0
4265,79,0.0024,0,0
4266,79,-0.0012,0,0
4267,79,0.0012,0,0
4268,79,-0.0024,0,0
4269,79,-0.0012,0,0
4270,79,0,0,0
4271,79,-0.0024,0,0
4272,79,0,0,0
4273,79,0.0012,0,0
4274,79,0.0024,0,0
4275,79,0.0012,0,0
4276,79,0.0012,0,0
4277,79,0,0,0
4278,79,0.0024,0,0
4279,79,-0.0024,0,0
4280,79,0,0,0
4281,79,-0.0012,0,0
4282,79,0,0,0
4283,79,-0.0024,0,0
4284,79,0.0024,0,0
4285,79,0.0012,0,0
4286,79,0,0,0
4287,79,0.0012,0,0
4288,79,0.0012,0,0
4289,79,0.0012,0,0
4290,79,0.0012,0,0
4291,79,-0.0036,-1,0
4292,79,0,0,0
4293,79,-0.0024,0,0
4294,79,0,0,0
4295,79,-0.0012,0,0
4296,79,0.0024,0,0
4297,79,0,0,0
4298,79,-0.0012,0,0
4299,79,-0.0012,0,0
4300,79,0.0024,0,0
4301,79,0,0,0
4302,79,-0.0012,0,0
4303,79,-0.0012,0,0
4304,79,0.0012,0,0
4305,79,0,0,0
4306,79,-0.0012,0,0
4307,79,-0.0012,0,0
4308,79,-0.0012,0,0
4309,79,0.0012,0,0
4310,79,-0.0024,0,0
4311,79,0.0012,0,0
4312,79,0,0,0
4313,79,0,0,0
4314,79,-0.0012,0,0
4315,79,0.0012,0,0
4316,79,0.0012,0,0
4317,79,-0.0024,0,0
4318,79,0.0012,0,0
4319,79,-0.0012,0,0
4320,79,0,0,0
4321,79,0.0024,0,0
4322,79,0,0,0
4323,79,0,0,0
4324,79,0,0,0
4325,79,0,0,0
4326,79,-0.0012,0,0
4327,79,0,0,0
4328,79,0,0,0
4329,79,-0.0012,0,0
4330,79,0.0036,0,0
4331,79,0,0,0
4332,79,0,0,0
4333,79,-0.0012,0,0
4334,79,0.0012,0,0
4335,79,-0.0012,0,0
4336,79,-0.0024,0,0
4337,79,-0.0036,0,0
4338,79,0.0012,0,0
4339,79,0.0024,0,0
4340,79,0,0,0
4341,79,0.0024,0,0
4342,79,0,0,0
4343,79,0.0012,0,0
4344,79,0.0012,0,0
4345,79,0,0,0
4346,79,-0.0012,0,0
4347,79,0,0,0
4348,79,-0.0024,0,0
4349,79,0,0,0
4350,79,0.0024,0,0
4351,79,0,0,0
4352,79,0.0012,0,0
4353,79,-0.0024,0,0
4354,79,0,0,0
4355,79,0.0012,0,0
4356,79,-0.0012,0,0
4357,79,0,0,0
4358,79,0.0024,0,0
4359,79,0.0012,0,0
4360,79,-0.0024,0,0
4361,79,0.0024,0,0
4362,79,0.0012,0,0
4363,79,0,0,0
4364,79,-0.0036,0,0
4365,79,-0.0036,0,0
4366,79,-0.0024,0,0
4367,79,-0.0036,0,0
4368,79,-0.0012,0,0
4369,79,0,0,0
4370,79,0.0024,0,0
4371,79,-0.0012,0,0
4372,79,0.0036,0,0
4373,79,0.0024,0,0
4374,79,0.0024,0,0
4375,79,-0.0012,0,0
4376,79,0.0012,0,0
4377,79,0,0,0
4378,79,-0.0012,0,0
4379,79,0,0,0
4380,79,-0.0024,0,0
4381,79,-0.0024,0,0
4382,79,-0.0024,0,0
4383,79,-0.0012,0,0
4384,79,0,0,0
4385,79,0.0036,0,0
4386,79,0.0024,0,0
4387,79,0.0012,0,0
4388,79,0.0036,0,0
4389,79,0,0,0
4390,79,0,0,0
4391,79,-0.0012,0,0
4392,79,0,0,0
4393,79,-0.0024,0,0
4394,79,-0.0036,-1,0
4395,79,-0.0024,-1,0
4396,79,0.0012,0,0
4397,79,-0.0012,0,0
4398,79,0.0012,0,0
4399,79,0,0,0
4400,79,0.0024,0,0
4401,79,0.0012,0,0
4402,79,0.0024,0,0
4403,79,0.0036,0,0
4404,79,-0.0036,0,0
4405,79,0,0,0
4406,79,-0.0012,0,0
4407,79,0,0,0
4408,79,-0.0024,0,0
4409,79,-0.0012,0,0
4410,79,-0.0024,0,0
4411,79,0.0012,0,0
4412,79,0,0,0
4413,79,0.0024,0,0
4414,79,0.0024,0,0
4415,79,0.0024,0,0
4416,79,-0.0012,0,0
4417,79,0.0012,0,0
4418,79,-0.0012,0,0
4419,79,-0.0012,0,0
4420,79,-0.0012,0,0
4421,79,0.0024,0,0
4422,79,-0.0012,0,0
4423,79,0.0012,0,0
4424,79,-0.0012,0,0
4425,79,0,0,0
4426,79,0,0,0
4427,79,0,0,0
4428,79,0,0,0
4429,79,-0.0024,0,0
4430,79,-0.0012,0,0
4431,79,-0.0012,0,0
4432,79,0,0,0
4433,79,0,0,0
4434,79,0.0024,0,0
4435,79,0.0012,0,0
4436,79,-0.0012,0,0
4437,79,0.0024,0,0
4438,79,0,0,0
4439,79,0.0012,0,0
4440,79,0,0,0
4441,79,0.0012,0,0
4442,79,-0.0012,0,0
4443,79,0.0024,0,0
4444,79,-0.0024,0,0
4445,79,0.0012,0,0
4446,79,0.0012,0,0
4447,79,-0.0012,0,0
4448,79,0.0012,0,0
4449,79,0.0012,0,0
4450,79,-0.0012,0,0
4451,79,-0.0024,0,0
4452,79,0,0,0
4453,79,0.0012,0,0
4454,79,-0.0024,0,0
4455,79,-0.0012,0,0
4456,79,-0.0012,0,0
4457,79,0.0012,0,0
4458,79,-0.0012,0,0
4459,79,0,0,0
4460,79,0.0012,0,0
4461,79,0.0012,0,0
4462,79,0,0,0
