cnt,pos,speed,DTorque,Force
3766,196,0,-2,0
3767,196,0.0012,-2,0
3768,196,-0.0024,-1,0
3769,196,-0.0012,-1,0
3770,196,0.0024,-2,0
3771,196,-0.0024,-2,0
3772,196,-0.0012,-2,0
3773,196,0,-2,0
3774,196,0.0012,-2,0
3775,196,0,-2,0
3776,196,-0.0012,-1,0
3777,196,0,-2,0
3778,196,0.0012,-2,0
3779,196,-0.0012,-2,0
3780,196,0.0012,-2,0
3781,196,0.0012,-2,0
3782,196,-0.0012,-2,0
3783,196,-0.0012,-2,0
3784,196,-0.0012,-1,0
3785,196,0.0048,-2,0
3786,196,0,-2,0
3787,196,-0.0024,-2,0
3788,196,-0.0024,-2,0
3789,196,-0.0024,-2,0
3790,196,0.0012,-1,0
3791,196,0.0036,-2,0
3792,196,0.0024,-2,0
3793,196,-0.0012,-2,0
3794,196,-0.0036,-2,0
3795,196,-0.0024,-2,0
3796,196,-0.0012,-1,0
3797,196,0.0024,-2,0
3798,196,0.0036,-2,0
3799,196,-0.0012,-2,0
3800,196,0,-2,0
3801,196,0.0012,-2,0
3802,196,-0.0024,-2,0
3803,196,-0.0012,-1,0
3804,196,0,-2,0
3805,196,0.0036,-2,0
3806,196,-0.0024,-2,0
3807,196,-0.0036,-2,0
3808,196,0,-1,0
3809,196,0.0036,-2,0
3810,196,0,-2,0
3811,196,-0.0024,-2,0
3812,196,-0.0024,-2,0
3813,196,-0.0024,-2,0
3814,196,0.0024,-2,0
3815,196,0.0024,-2,0
3816,196,0.0024,-2,0
3817,196,-0.0012,-2,0
3818,196,-0.006,-2,0
3819,196,0,-1,0
3820,196,0.0024,-2,0
3821,196,0.0072,-2,0
3822,196,0.0012,-2,0
3823,196,0.0012,-2,0
3824,196,0.0012,-2,0
3825,196,-0.0024,-2,0
3826,196,-0.0024,-2,0
3827,196,-0.0024,-2,0
3828,196,-0.0024,-2,0
3829,196,0.0012,-2,0
3830,196,0.0012,-2,0
3831,196,0.0036,-2,0
3832,196,0.0036,-2,0
3833,196,-0.0036,-2,0
3834,196,0,-2,0
3835,196,-0.0048,-2,0
3836,196,0.0024,-2,0
3837,196,0.0012,-2,0
3838,196,-0.0012,-2,0
3839,196,-0.0012,-2,0
3840,196,-0.0036,-2,0
3841,196,0,-2,0
3842,196,0.0024,-2,0
3843,196,0.0024,-2,0
3844,196,0.0012,-2,0
3845,196,-0.0012,-2,0
3846,196,-0.0036,-1,0
3847,196,0,-2,0
3848,196,0.0024,-2,0
3849,196,-0.0036,-2,0
3850,196,0.0036,-2,0
3851,196,0,-2,0
3852,196,0.0012,-2,0
3853,196,-0.0012,-2,0
3854,196,-0.0024,-1,0
3855,196,-0.0012,-2,0
3856,196,-0.0024,-2,0
3857,196,0.0048,-2,0
3858,196,-0.0048,-2,0
3859,196,0,-2,0
3860,196,0,-2,0
3861,196,0.0024,-2,0
3862,196,0.0012,-2,0
3863,196,0.0012,-2,0
3864,196,0.0012,-2,0
3865,196,-0.0012,-2,0
3866,196,0.0012,-1,0
3867,196,-0.0024,-1,0
3868,196,0.0024,-2,0
3869,196,0,-2,0
3870,196,0.0024,-2,0
3871,196,0.0012,-2,0
3872,196,-0.0012,-2,0
3873,196,-0.0024,-2,0
3874,196,0.0012,-2,0
3875,196,-0.0012,-2,0
3876,196,-0.0012,-2,0
3877,196,-0.0012,-2,0
3878,196,-0.0036,-1,0
3879,196,0.0036,-1,0
3880,196,-0.0012,-2,0
3881,196,0.0024,-2,0
3882,196,-0.0012,-2,0
3883,196,0.0012,-2,0
3884,196,0,-2,0
3885,196,0,-2,0
3886,196,-0.0012,-2,0
3887,196,-0.0024,-2,0
3888,196,0,-2,0
3889,196,-0.0024,-2,0
3890,196,0,-2,0
3891,196,0.0036,-2,0
3892,196,-0.0024,-1,0
3893,196,0.0048,-2,0
3894,196,0.0012,-2,0
3895,196,0,-2,0
3896,196,0,-2,0
3897,196,-0.0012,-2,0
3898,196,0.0012,-2,0
3899,196,-0.0024,-2,0
3900,196,0.0048,-2,0
3901,196,-0.0024,-2,0
3902,196,-0.0012,-2,0
3903,196,-0.0036,-2,0
3904,196,0.0024,-1,0
3905,196,0.0036,-2,0
3906,196,0.0012,-2,0
3907,196,-0.0012,-2,0
3908,196,0,-2,0
3909,196,-0.0024,-2,0
3910,196,-0.0012,-2,0
3911,196,0,-2,0
3912,196,0,-2,0
3913,196,0.0036,-2,0
3914,196,-0.0012,-2,0
3915,196,-0.0036,-2,0
3916,196,-0.0012,-2,0
3917,196,-0.0024,-2,0
3918,196,0.0048,-2,0
3919,196,0.0024,-2,0
3920,196,0,-2,0
3921,196,0.0012,-2,0
3922,196,-0.0012,-2,0
3923,196,-0.0024,-2,0
3924,196,0.0024,-2,0
3925,196,0.0024,-2,0
3926,196,0.0024,-2,0
3927,196,-0.0012,-2,0
3928,196,-0.0036,-2,0
3929,196,-0.0012,-2,0
3930,196,0,-2,0
3931,196,-0.0036,-2,0
3932,196,0,-2,0
3933,196,0,-2,0
3934,196,0,-2,0
3935,196,0.0036,-2,0
3936,196,-0.0012,-2,0
3937,196,-0.0012,-2,0
3938,196,-0.0012,-2,0
3939,196,0,-2,0
3940,196,-0.0012,-2,0
3941,196,-0.0012,-2,0
3942,196,0.0012,-2,0
3943,196,0.0048,-2,0
3944,196,0.0036,-2,0
3945,196,0.0024,-2,0
3946,196,0.0024,-2,0
3947,196,-0.0012,-2,0
3948,196,-0.0012,-2,0
3949,196,-0.0012,-2,0
3950,196,-0.0024,-2,0
3951,196,0.0024,-2,0
3952,196,-0.0048,-2,0
3953,196,-0.0012,-2,0
3954,196,0.0036,-2,0
3955,196,0,-2,0
3956,196,0,-2,0
3957,196,-0.0012,-2,0
3958,196,0.0012,-1,0
3959,196,0,-2,0
3960,196,0.0024,-2,0
3961,196,-0.006,-2,0
3962,196,0.0024,-2,0
3963,196,-0.0024,-2,0
3964,196,0,-2,0
3965,196,-0.0012,-2,0
3966,196,-0.0012,-2,0
3967,196,0,-2,0
3968,196,0,-2,0
3969,196,0.0012,-2,0
3970,196,0,-2,0
3971,196,-0.0012,-2,0
3972,196,0,-2,0
3973,196,0.0024,-2,0
3974,196,0.0012,-2,0
3975,196,0.0012,-2,0
3976,196,-0.0048,-2,0
3977,196,-0.0012,-1,0
3978,196,0.0024,-2,0
3979,196,-0.0024,-2,0
3980,196,0.0012,-2,0
3981,196,0,-2,0
3982,196,0.0012,-2,0
3983,196,0.0048,-2,0
3984,196,0.0012,-2,0
3985,196,0.0012,-2,0
3986,196,-0.0024,-2,0
3987,196,-0.0036,-1,0
3988,196,0,-2,0
3989,196,0.0012,-2,0
3990,196,0.0024,-2,0
3991,196,0.0024,-2,0
3992,196,0,-2,0
3993,196,-0.0012,-2,0
3994,196,-0.0012,-2,0
3995,196,-0.0036,-1,0
3996,196,0,-2,0
3997,196,-0.0024,-2,0
3998,196,0.0012,-2,0
3999,196,-0.0012,-2,0
4000,196,0.0012,-2,0
4001,196,-0.0036,-2,0
4002,196,0.0036,-2,0
4003,196,-0.0012,-2,0
4004,196,0.0048,-2,0
4005,196,0.0036,-2,0
