cnt,pos,speed,DTorque,DAC,STorque,Force,Dir
1,92.7857,-0.073,0,0,0,0,1
2,92.7862,0.0122,0,0,0,0,1
3,92.7863,0,0,0,0,0,1
4,92.7863,-0.003,0,0,0,0,1
5,92.7863,0.003,0,0,0,0,1
6,92.7863,0.003,0,0,0,0,1
7,92.7864,0.0061,0,0,0,0,1
8,92.7864,0,0,0,0,0,1
9,92.7864,-0.003,0,0,0,0,1
10,92.7864,0.003,0,0,0,0,1
11,92.7864,0.003,0,0,0,0,1
12,92.7864,-0.0091,0,0,0,0,1
13,92.7864,0,0,0,0,0,1
14,92.7864,0,0,0,0,0,1
15,92.7865,-0.003,0,0,0,0,1
16,92.7865,-0.0061,0,0,0,0,1
17,92.7865,0,0,0,0,0,1
18,92.7865,0.0061,0,0,0,0,1
19,92.7865,0,0,0,0,0,1
20,92.7865,0.0061,0,0,0,0,1
21,92.7865,-0.003,0,0,0,0,1
22,92.7865,0.0061,0,0,0,0,1
23,92.7865,0.003,0,0,0,0,1
24,92.7865,0.003,0,0,0,0,1
25,92.7865,0,0,0,0,0,1
26,92.7866,-0.003,0,0,0,0,1
27,92.7866,-0.0061,0,0,0,0,1
28,92.7866,0,0,0,0,0,1
29,92.7866,0.003,0,0,0,0,1
30,92.7866,0.003,0,0,0,0,1
31,92.7866,0,0,0,0,0,1
32,92.7866,0.0061,0,0,0,0,1
33,92.7866,0,0,0,0,0,1
34,92.7866,0,0,0,0,0,1
35,92.7866,-0.003,0,0,0,0,1
36,92.7866,0.0061,0,0,0,0,1
37,92.7866,-0.0061,0,0,0,0,1
38,92.7866,0,0,0,0,0,1
39,92.7866,0,0,0,0,0,1
40,92.7867,-0.0061,0,0,0,0,1
41,92.7867,-0.003,0,0,0,0,1
42,92.7867,0,0,0,0,0,1
43,92.7867,-0.0091,0,0,0,0,1
44,92.7867,0.003,0,0,0,0,1
45,92.7867,-0.0061,0,0,0,0,1
46,92.7867,0.0061,0,0,0,0,1
47,92.7867,0.003,0,0,0,0,1
48,92.7867,0,0,0,0,0,1
49,92.7867,-0.0061,0,0,0,0,1
50,92.7867,-0.003,0,0,0,0,1
51,92.7867,-0.003,0,0,0,0,1
52,92.7867,0.0061,0,0,0,0,1
53,92.7867,0.003,0,0,0,0,1
54,92.7867,0.003,0,0,0,0,1
55,92.7867,0,0,0,0,0,1
56,92.7867,-0.003,0,0,0,0,1
57,92.7867,0.0061,0,0,0,0,1
58,92.7867,0,0,0,0,0,1
59,92.7868,0.003,0,0,0,0,1
60,92.7868,0,0,0,0,0,1
61,92.7868,0,0,0,0,0,1
62,92.7868,0.003,0,0,0,0,1
63,92.7868,0.0091,0,0,0,0,1
64,92.7868,0.0061,0,0,0,0,1
65,92.7868,-0.003,0,0,0,0,1
66,92.7868,-0.003,0,0,0,0,1
67,92.7868,0,0,0,0,0,1
68,92.7868,-0.0061,0,0,0,0,1
69,92.7868,-0.0061,0,0,0,0,1
70,92.7868,0.003,0,0,0,0,1
71,92.7868,-0.003,0,0,0,0,1
72,92.7868,0.003,0,0,0,0,1
73,92.7868,-0.003,0,0,0,0,1
74,92.7868,0.003,0,0,0,0,1
75,92.7868,0,0,0,0,0,1
76,92.7868,0,0,0,0,0,1
77,92.7868,-0.0152,0,0,0,0,1
78,92.7868,0,0,0,0,0,1
79,92.7868,0.0061,0,0,0,0,1
80,92.7868,0,0,0,0,0,1
81,92.7868,0,0,0,0,0,1
82,92.7868,-0.0091,0,0,0,0,1
83,92.7868,-0.0061,0,0,0,0,1
84,92.7868,0.0061,0,0,0,0,1
85,92.7868,0.003,0,0,0,0,1
86,92.7868,0.0061,0,0,0,0,1
87,92.7868,0,0,0,0,0,1
88,92.7868,-0.003,0,0,0,0,1
89,92.7868,0.003,0,0,0,0,1
90,92.7868,0.0061,0,0,0,0,1
91,92.7868,0,0,0,0,0,1
92,92.7868,-0.003,0,0,0,0,1
93,92.7869,-0.003,0,0,0,0,1
94,92.7869,-0.0061,0,0,0,0,1
95,92.7869,-0.003,0,0,0,0,1
96,92.7869,0.003,0,0,0,0,1
97,92.7869,0,0,0,0,0,1
98,92.7869,0,0,0,0,0,1
99,92.7869,0,0,0,0,0,1
100,92.7869,-0.003,0,0,0,0,1
101,92.7868,0,0,0,0,0,1
102,92.7869,0.0061,0,0,0,0,1
103,92.7869,0.0061,0,0,0,0,1
104,92.7869,-0.003,0,0,0,0,1
105,92.7869,-0.003,0,0,0,0,1
106,92.7869,0.003,0,0,0,0,1
107,92.7869,0.0061,0,0,0,0,1
108,92.7869,0,0,0,0,0,1
109,92.7869,0.003,0,0,0,0,1
110,92.7869,0.0061,0,0,0,0,1
111,92.7869,0.003,0,0,0,0,1
112,92.7869,-0.0091,0,0,0,0,1
113,92.7869,0,0,0,0,0,1
114,92.7869,0.0061,0,0,0,0,1
115,92.7869,-0.003,0,0,0,0,1
116,92.7869,-0.0061,0,0,0,0,1
117,92.7869,-0.003,0,0,0,0,1
118,92.7869,-0.003,0,0,0,0,1
119,92.7869,0,0,0,0,0,1
120,92.7869,0.003,0,0,0,0,1
121,92.7869,0.003,0,0,0,0,1
122,92.7869,0,0,0,0,0,1
123,92.7869,0.003,0,0,0,0,1
124,92.7869,-0.003,0,0,0,0,1
125,92.7869,0.003,0,0,0,0,1
126,92.7869,0.003,0,0,0,0,1
127,92.7869,0.003,0,0,0,0,1
128,92.7869,-0.0061,0,0,0,0,1
129,92.7869,0,0,0,0,0,1
130,92.7869,0.0061,0,0,0,0,1
131,92.7869,-0.003,0,0,0,0,1
132,92.7869,0.003,0,0,0,0,1
133,92.7869,0.003,0,0,0,0,1
134,92.7869,-0.003,0,0,0,0,1
135,92.7869,-0.0061,0,0,0,0,1
136,92.7869,0,0,0,0,0,1
137,92.7869,-0.003,0,0,0,0,1
138,92.7869,0.0061,0,0,0,0,1
139,92.7869,0,0,0,0,0,1
140,92.7869,-0.003,0,0,0,0,1
141,92.7869,0,0,0,0,0,1
142,92.7869,-0.0061,0,0,0,0,1
143,92.7869,0.0061,0,0,0,0,1
144,92.7869,0,0,0,0,0,1
145,92.7869,-0.0122,0,0,0,0,1
146,92.7869,0.003,0,0,0,0,1
147,92.7869,0.0061,0,0,0,0,1
148,92.7869,0,0,0,0,0,1
149,92.7869,0.003,0,0,0,0,1
150,92.7869,-0.003,0,0,0,0,1
151,92.7869,0.003,0,0,0,0,1
152,92.7869,-0.0061,0,0,0,0,1
153,92.7869,0,0,0,0,0,1
154,92.7869,0,0,0,0,0,1
155,92.7869,-0.003,0,0,0,0,1
156,92.7869,0.003,0,0,0,0,1
