cnt,pos,speed,DTorque,Force,Dir
3956,179.90,0.00,0.00,0,0.00,0
3957,179.90,0.01,0.00,0,0.00,0
3958,179.90,0.01,0.00,0,0.00,0
3959,179.90,-0.00,0.00,0,0.00,0
3960,179.90,0.00,0.00,0,0.00,0
3961,179.90,0.00,0.00,0,0.00,0
3962,179.90,-0.01,0.00,0,0.00,0
3963,179.90,0.00,0.00,0,0.00,0
3964,179.90,0.00,0.00,0,0.00,0
3965,179.90,0.00,0.00,0,0.00,0
3966,179.90,0.00,0.00,0,0.00,0
3967,179.90,0.00,0.00,0,0.00,0
3968,179.90,-0.01,0.00,0,0.00,0
3969,179.90,-0.01,0.00,0,0.00,0
3970,179.90,-0.00,0.00,0,0.00,0
3971,179.90,0.00,0.00,0,0.00,0
3972,179.90,0.00,0.00,0,0.00,0
3973,179.90,0.01,0.00,0,0.00,0
3974,179.90,0.00,0.00,0,0.00,0
3975,179.90,0.00,0.00,0,0.00,0
3976,179.90,-0.01,0.00,0,0.00,0
3977,179.90,-0.01,0.00,0,0.00,0
3978,179.90,-0.00,0.00,0,0.00,0
3979,179.90,0.00,0.00,0,0.00,0
3980,179.90,0.00,0.00,0,0.00,0
3981,179.90,0.01,0.00,0,0.00,0
3982,179.90,0.00,0.00,0,0.00,0
3983,179.90,0.00,0.00,0,0.00,0
3984,179.90,-0.01,0.00,0,0.00,0
3985,179.90,-0.00,0.00,0,0.00,0
3986,179.90,-0.01,0.00,0,0.00,0
3987,179.90,0.00,0.00,0,0.00,0
3988,179.90,0.01,0.00,0,0.00,0
3989,179.90,0.00,0.00,0,0.00,0
3990,179.90,0.01,0.00,0,0.00,0
3991,179.90,-0.01,0.00,0,0.00,0
3992,179.90,-0.01,0.00,0,0.00,0
3993,179.90,-0.00,0.00,0,0.00,0
3994,179.90,0.00,0.00,0,0.00,0
3995,179.90,0.00,0.00,0,0.00,0
3996,179.90,0.01,0.00,0,0.00,0
3997,179.90,0.01,0.00,0,0.00,0
3998,179.90,-0.00,0.00,0,0.00,0
3999,179.90,0.00,0.00,0,0.00,0
4000,179.90,0.00,0.00,0,0.00,0
4001,179.90,-0.01,0.00,0,0.00,0
4002,179.90,0.00,0.00,0,0.00,0
4003,179.90,0.00,0.00,0,0.00,0
4004,179.90,0.01,0.00,0,0.00,0
4005,179.90,0.01,0.00,0,0.00,0
4006,179.90,0.00,0.00,0,0.00,0
4007,179.90,-0.01,0.00,0,0.00,0
4008,179.90,-0.01,0.00,0,0.00,0
4009,179.90,0.00,0.00,0,0.00,0
4010,179.90,0.00,0.00,0,0.00,0
4011,179.90,0.01,0.00,0,0.00,0
4012,179.90,0.00,0.00,0,0.00,0
4013,179.90,0.01,0.00,0,0.00,0
4014,179.90,-0.01,0.00,0,0.00,0
4015,179.90,-0.01,0.00,0,0.00,0
4016,179.90,0.00,0.00,0,0.00,0
4017,179.90,-0.00,0.00,0,0.00,0
4018,179.90,0.00,0.00,0,0.00,0
4019,179.90,0.00,0.00,0,0.00,0
4020,179.90,0.00,0.00,0,0.00,0
4021,179.90,0.00,0.00,0,0.00,0
4022,179.90,0.00,0.00,0,0.00,0
4023,179.90,-0.00,0.00,0,0.00,0
4024,179.90,-0.01,0.00,0,0.00,0
4025,179.90,0.01,0.00,0,0.00,0
4026,179.90,0.00,0.00,0,0.00,0
4027,179.90,-0.01,0.00,0,0.00,0
4028,179.90,0.01,0.00,0,0.00,0
4029,179.90,-0.00,0.00,0,0.00,0
4030,179.90,0.00,0.00,0,0.00,0
4031,179.90,-0.01,0.00,0,0.00,0
4032,179.90,0.01,0.00,0,0.00,0
4033,179.90,0.00,0.00,0,0.00,0
4034,179.90,-0.00,0.00,0,0.00,0
4035,179.90,0.00,0.00,0,0.00,0
4036,179.90,-0.01,0.00,0,0.00,0
4037,179.90,-0.01,0.00,0,0.00,0
4038,179.90,0.00,0.00,0,0.00,0
4039,179.90,0.00,0.00,0,0.00,0
4040,179.90,0.00,0.00,0,0.00,0
4041,179.90,0.00,0.00,0,0.00,0
4042,179.90,0.01,0.00,0,0.00,0
4043,179.90,-0.01,0.00,0,0.00,0
4044,179.90,0.00,0.00,0,0.00,0
4045,179.90,0.00,0.00,0,0.00,0
4046,179.90,-0.01,0.00,0,0.00,0
4047,179.90,0.00,0.00,0,0.00,0
4048,179.90,0.00,0.00,0,0.00,0
4049,179.90,0.01,0.00,0,0.00,0
4050,179.90,0.01,0.00,0,0.00,0
4051,179.90,-0.00,0.00,0,0.00,0
4052,179.90,-0.00,0.00,0,0.00,0
4053,179.90,-0.02,0.00,0,0.00,0
4054,179.90,-0.00,0.00,0,0.00,0
4055,179.90,0.00,0.00,0,0.00,0
4056,179.90,0.00,0.00,0,0.00,0
4057,179.90,0.01,0.00,0,0.00,0
4058,179.90,0.01,0.00,0,0.00,0
4059,179.90,-0.00,0.00,0,0.00,0
