cnt,pos,speed,DTorque,DAC,STorque,Force,Dir
1,228.625,0,29,0,0,5,1
2,228.625,0.0091,29,0,0,5,1
3,228.625,0.0122,29,0,0,5,1
4,228.624,0.0061,29,0,0,5,1
5,228.624,0.0152,29,0,0,5,1
6,228.624,0.0091,29,0,0,5,1
7,228.624,0,29,0,0,5,1
8,228.624,0.0152,29,0,0,5,1
9,228.624,-0.0122,29,0,0,5,1
10,228.624,0.0091,29,0,0,5,1
11,228.624,0.0091,29,0,0,5,1
12,228.624,0.003,29,0,0,5,1
13,228.624,-0.003,28,0,0,4,1
14,228.624,0,29,0,0,5,1
15,228.624,0.0061,29,0,0,5,1
16,228.623,0.0091,28,0,0,4,1
17,228.623,-0.0061,28,0,0,4,1
18,228.623,-0.0091,28,0,0,4,1
19,228.623,0.0152,28,0,0,4,1
20,228.623,0,28,0,0,4,1
21,228.623,-0.0091,28,0,0,4,1
22,228.623,-0.003,28,0,0,4,1
23,228.623,-0.0061,28,0,0,4,1
24,228.623,-0.003,28,0,0,4,1
25,228.623,-0.003,28,0,0,4,1
26,228.623,0.003,28,0,0,4,1
27,228.623,0.0213,28,0,0,4,1
28,228.623,-0.0061,28,0,0,4,1
29,228.623,0.0061,27,0,0,4,1
30,228.623,-0.003,27,0,0,4,1
31,228.623,0.0061,27,0,0,4,1
32,228.623,0,27,0,0,4,1
33,228.623,0.0152,27,0,0,4,1
34,228.623,-0.0091,27,0,0,4,1
35,228.623,-0.0091,27,0,0,4,1
36,228.623,-0.0061,27,0,0,4,1
37,228.623,0.0061,27,0,0,4,1
38,228.623,0,27,0,0,4,1
39,228.623,-0.0091,27,0,0,4,1
40,228.623,0.0152,27,0,0,4,1
41,228.623,-0.0061,27,0,0,4,1
42,228.623,-0.0122,27,0,0,4,1
43,228.623,-0.0091,26,0,0,4,1
44,228.623,0.003,27,0,0,4,1
45,228.623,0,27,0,0,4,1
46,228.623,0.0061,26,0,0,4,1
47,228.623,0.003,26,0,0,4,1
48,228.623,-0.0061,26,0,0,4,1
49,228.623,0,26,0,0,4,1
50,228.623,-0.0061,26,0,0,4,1
51,228.623,0,26,0,0,4,1
52,228.623,-0.0122,26,0,0,4,1
53,228.623,0.0061,26,0,0,4,1
54,228.623,-0.0122,26,0,0,4,1
55,228.623,-0.003,26,0,0,4,1
56,228.623,0.0061,26,0,0,4,1
57,228.623,0.0091,26,0,0,4,1
58,228.623,-0.003,26,0,0,4,1
59,228.623,0.003,25,0,0,4,1
60,228.623,-0.003,26,0,0,4,1
61,228.623,0,26,0,0,4,1
62,228.623,0,26,0,0,4,1
63,228.623,-0.0061,25,0,0,4,1
64,228.623,-0.003,25,0,0,4,1
65,228.623,0.003,26,0,0,4,1
66,228.623,0.0061,25,0,0,4,1
67,228.623,0.0122,25,0,0,4,1
68,228.623,0.0243,25,0,0,4,1
69,228.623,0.0061,25,0,0,4,1
70,228.623,0,25,0,0,4,1
71,228.623,0.0091,25,0,0,4,1
72,228.623,0,25,0,0,4,1
73,228.623,0.0061,25,0,0,4,1
74,228.623,0.0061,25,0,0,4,1
75,228.623,-0.003,24,0,0,4,1
76,228.623,0,25,0,0,4,1
77,228.623,0,24,0,0,4,1
78,228.623,-0.003,24,0,0,4,1
79,228.623,0.0061,24,0,0,4,1
80,228.623,-0.003,24,0,0,4,1
81,228.623,0.0091,24,0,0,4,1
82,228.623,0.0061,24,0,0,4,1
83,228.623,0.003,24,0,0,4,1
84,228.623,0.0122,24,0,0,4,1
85,228.623,-0.0091,24,0,0,4,1
86,228.623,0.0091,24,0,0,4,1
87,228.623,0.0122,24,0,0,4,1
88,228.623,-0.003,24,0,0,4,1
89,228.623,0.003,24,0,0,4,1
90,228.623,0.0152,24,0,0,4,1
91,228.623,0.0061,23,0,0,4,1
92,228.623,0.0122,24,0,0,4,1
93,228.623,-0.0152,23,0,0,4,1
94,228.623,0.0091,23,0,0,4,1
95,228.623,-0.0061,23,0,0,4,1
96,228.623,0,23,0,0,4,1
97,228.623,-0.0061,23,0,0,4,1
98,228.623,-0.0061,23,0,0,4,1
99,228.623,-0.0152,23,0,0,4,1
100,228.623,0.0091,23,0,0,4,1
101,228.623,0.003,23,0,0,4,1
102,228.623,-0.0061,23,0,0,4,1
103,228.623,0.0091,23,0,0,4,1
104,228.623,0.0213,23,0,0,4,1
105,228.623,0,22,0,0,3,1
106,228.623,-0.0213,22,0,0,3,1
107,228.624,-0.0152,23,0,0,4,1
108,228.624,-0.003,22,0,0,3,1
109,228.624,0.0091,22,0,0,3,1
110,228.623,0.003,22,0,0,3,1
111,228.623,0.0122,22,0,0,3,1
112,228.623,-0.0213,22,0,0,3,1
113,228.623,0.0091,22,0,0,3,1
114,228.623,0.003,22,0,0,3,1
115,228.624,0.003,22,0,0,3,1
116,228.624,0.0061,22,0,0,3,1
117,228.624,-0.0061,22,0,0,3,1
118,228.624,0,22,0,0,3,1
119,228.624,-0.0091,22,0,0,3,1
120,228.624,0.0061,22,0,0,3,1
121,228.624,0.003,21,0,0,3,1
122,228.624,-0.0152,22,0,0,3,1
123,228.624,-0.003,21,0,0,3,1
124,228.624,0,21,0,0,3,1
125,228.624,0.0061,22,0,0,3,1
126,228.624,0.003,21,0,0,3,1
127,228.624,-0.003,21,0,0,3,1
128,228.624,0,21,0,0,3,1
129,228.624,0,21,0,0,3,1
130,228.624,0.0061,21,0,0,3,1
131,228.624,-0.0152,21,0,0,3,1
132,228.624,0.003,21,0,0,3,1
133,228.624,-0.0122,21,0,0,3,1
134,228.624,0.0122,21,0,0,3,1
135,228.624,-0.0061,21,0,0,3,1
136,228.624,-0.003,21,0,0,3,1
137,228.624,-0.003,21,0,0,3,1
138,228.624,0.003,21,0,0,3,1
139,228.624,-0.0091,20,0,0,3,1
140,228.624,0.003,21,0,0,3,1
141,228.624,0,21,0,0,3,1
142,228.624,0.003,20,0,0,3,1
143,228.624,0.0091,20,0,0,3,1
144,228.624,-0.0061,20,0,0,3,1
145,228.624,-0.0061,20,0,0,3,1
