cnt,pos,speed,DTorque,DAC,STorque,Force,Dir
1,321.551,-24.7081,0,0,0,0,1
2,323.123,-40.5645,-1,0,0,0,1
3,324.585,-43.8052,0,0,0,0,1
4,326.101,-41.1548,0,0,0,0,1
5,327.469,-38.9822,0,0,0,0,1
6,329.041,-36.1889,0,0,0,0,1
7,330.272,-30.9825,0,0,0,0,1
8,331.131,-27.4011,0,0,0,0,1
9,331.913,-23.5336,1,0,0,0,1
10,332.329,16.252,120,397.727,0,21,1
11,331.588,15.8625,0,0,0,0,1
12,331.525,-11.2282,1,0,0,0,1
13,331.903,-17.5239,0,397.727,0,0,1
14,332.324,13.7233,123,397.727,0,21,1
15,331.675,-3.2437,3,0,0,0,1
16,332.12,-25.4719,14,397.727,0,2,1
17,332.244,19.8699,126,397.727,0,22,1
18,331.658,2.0235,1,0,0,0,1
19,331.885,-16.2946,1,0,0,0,1
20,332.235,7.9997,119,397.727,0,20,1
21,331.553,6.6335,1,0,0,0,1
22,331.607,-10.6866,1,0,0,0,1
23,331.966,-14.6453,0,397.727,0,0,1
24,332.151,20.8832,119,0,0,20,1
25,331.652,-11.8124,1,0,0,0,1
26,332.088,-23.6005,0,397.727,0,0,1
27,332.415,16.2641,125,397.727,0,22,1
28,331.8,19.7269,-2,0,0,0,1
29,331.957,-27.1242,1,397.727,0,0,1
30,332.51,9.0039,132,397.727,0,23,1
31,331.951,31.086,134,0,0,23,1
32,331.796,-22.5811,1,397.727,0,0,1
33,332.414,13.1513,131,397.727,0,23,1
34,331.815,13.6594,-2,0,0,0,1
35,331.93,-23.6644,1,397.727,0,0,1
36,332.593,1.1046,133,397.727,0,23,1
37,332.202,26.9203,133,397.727,0,23,1
38,331.597,-12.5731,3,0,0,0,1
39,332.107,-30.7756,15,397.727,0,2,1
40,332.339,24.1056,128,397.727,0,22,1
41,331.6,-11.8003,2,0,0,0,1
42,332.075,25.6271,121,0,0,21,1
43,331.695,-15.0957,2,0,0,0,1
44,332.304,-14.2985,122,397.727,0,21,1
45,332.111,19.2705,139,0,0,24,1
46,332.068,-41.8973,2,397.727,0,0,1
47,333.394,-3.9496,166,397.727,0,29,1
48,333.62,-23.7222,217,397.727,0,38,1
49,336.054,-99.2919,356,397.727,0,62,1
50,340.834,-146.855,398,397.727,0,70,1
51,346.657,-213.956,398,397.727,0,70,1
52,354.354,-279.244,396,397.727,0,69,1
53,362.018,-317.898,397,397.727,0,69,1
54,371.861,-340.592,396,397.727,0,69,1
55,382.466,-341.015,396,397.727,0,69,1
56,391.562,-327.659,396,397.727,0,69,1
57,401.444,-301.889,398,397.727,0,70,1
58,409.457,-253.94,396,397.727,0,69,1
59,415.789,-201.161,396,397.727,0,69,1
60,420.682,-143.663,397,397.727,0,69,1
61,424.424,-41.9947,395,397.727,0,69,1
62,424.621,43.3305,398,397.727,0,70,1
63,421.398,139.513,396,397.727,0,69,1
64,417.152,169.756,356,397.727,0,62,1
65,411.686,134.964,371,397.727,0,65,1
66,408.794,83.3016,396,397.727,0,69,1
67,406.87,27.7784,397,397.727,0,69,1
68,406.389,7.2481,397,397.727,0,69,1
69,406.318,0.0091,396,397.727,0,69,1
70,406.318,-0.0304,397,397.727,0,69,1
71,406.321,-0.2221,397,397.727,0,69,1
72,406.331,-0.3408,397,397.727,0,69,1
73,406.337,0.0061,397,397.727,0,69,1
74,406.337,0.0061,397,397.727,0,69,1
75,406.337,0.003,397,397.727,0,69,1
76,406.337,0.003,397,397.727,0,69,1
77,406.337,0.0061,397,397.727,0,69,1
78,406.337,0.0061,397,397.727,0,69,1
79,406.336,0.0548,397,397.727,0,69,1
80,406.334,0.1765,397,397.727,0,69,1
81,406.327,0.423,397,397.727,0,69,1
82,406.297,3.0916,397,397.727,0,69,1
83,406.076,20.0951,397,397.727,0,69,1
84,404.825,51.954,398,397.727,0,70,1
85,402.529,88.7971,396,397.727,0,69,1
86,400.059,119.369,399,397.727,0,70,1
87,396.498,152.421,380,397.727,0,66,1
88,392.273,178.845,348,397.727,0,61,1
89,386.819,202.622,314,397.727,0,55,1
90,380.475,224.518,276,397.727,0,48,1
91,367.603,239.395,215,397.727,0,37,1
92,359.565,231.139,195,397.727,0,34,1
93,353.617,224.555,181,397.727,0,31,1
94,346.743,216.406,166,397.727,0,29,1
95,338.999,195.529,158,397.727,0,27,1
96,332.317,180.214,158,397.727,0,27,1
97,326.571,165.225,160,397.727,0,28,1
98,322.098,151.59,165,397.727,0,29,1
99,317.668,141.007,171,397.727,0,30,1
100,313.932,132.873,177,397.727,0,31,1
101,308.6,26.6829,2,0,0,0,1
102,308.268,-38.9153,0,0,0,0,1
103,309.841,-69.3379,-1,0,0,0,1
104,312.639,-88.4045,0,0,0,0,1
105,315.692,-92.1686,-1,0,0,0,1
106,318.597,-94.9893,1,0,0,0,1
107,321.188,-97.4419,1,0,0,0,1
108,324.028,-99.8457,0,0,0,0,1
109,328.523,-99.9857,0,0,0,0,1
110,331.485,-96.8759,0,397.727,0,0,1
111,333.88,-32.8478,176,397.727,0,30,1
112,333.957,33.1551,139,397.727,0,24,1
113,332.712,56.9291,130,397.727,0,22,1
114,331.02,27.1333,2,0,0,0,1
115,330.911,-20.7554,0,0,0,0,1
116,331.672,-32.7322,0,0,0,0,1
117,332.514,-4.0379,130,397.727,0,22,1
118,331.827,40.2907,28,0,0,4,1
119,331.216,-6.0888,2,0,0,0,1
120,331.527,-18.5767,0,0,0,0,1
121,332.366,-20.3477,96,397.727,0,16,1
122,332.27,28.9955,122,397.727,0,21,1
123,331.49,-0.5538,2,0,0,0,1
124,331.747,-21.148,1,0,0,0,1
125,332.37,5.2794,128,397.727,0,22,1
126,331.93,33.5477,123,0,0,21,1
127,331.55,-12.3115,2,0,0,0,1
128,332.179,-20.5637,105,397.727,0,18,1
129,332.2,27.8636,125,0,0,22,1
130,331.641,-8.7756,2,0,0,0,1
131,332.339,-7.3607,124,397.727,0,21,1
132,331.899,27.1059,31,0,0,5,1
133,331.761,-18.6802,1,0,0,0,1
134,332.414,-14.2346,98,397.727,0,17,1
135,332.347,27.3798,127,397.727,0,22,1
136,331.491,0.5021,2,0,0,0,1
137,331.974,-28.4569,1,397.727,0,0,1
138,332.534,8.9552,131,397.727,0,23,1
139,332.037,33.6998,128,0,0,22,1
140,331.608,-16.6141,1,0,0,0,1
141,332.367,-33.5051,59,397.727,0,10,1
142,332.661,16.5532,133,397.727,0,23,1
143,331.853,25.4627,-3,0,0,0,1
144,331.836,-26.3726,1,0,0,0,1
145,332.641,-12.351,137,397.727,0,24,1
146,332.305,28.39,138,397.727,0,24,1
147,331.683,-22.1764,1,0,0,0,1
148,332.668,16.3585,132,397.727,0,23,1
149,331.756,28.3991,-3,0,0,0,1
150,331.769,-39.9255,1,397.727,0,0,1
151,333.42,-15.3452,164,397.727,0,28,1
152,333.55,1.2232,189,397.727,0,33,1
153,333.4,19.4865,204,397.727,0,35,1
154,332.692,47.0154,198,397.727,0,34,1
155,330.775,17.7521,2,0,0,0,1
156,330.81,-18.5859,0,0,0,0,1
157,331.409,-28.3626,0,0,0,0,1
158,332.213,-33.2373,14,397.727,0,2,1
159,332.458,21.1632,130,397.727,0,22,1
160,331.738,1.1472,0,0,0,0,1
161,332.793,-46.1421,137,397.727,0,24,1
162,333.884,2.8633,164,397.727,0,28,1
163,333.719,12.4697,177,397.727,0,31,1
164,333.185,28.3961,191,397.727,0,33,1
165,332.056,50.0461,192,0,0,33,1
166,331.451,-24.2426,2,0,0,0,1
167,332.89,-47.9678,124,397.727,0,21,1
168,333.453,7.9541,147,397.727,0,25,1
169,332.932,24.4738,152,397.727,0,26,1
170,332.158,27.7966,174,0,0,30,1
171,332.03,-53.1498,2,397.727,0,0,1
172,334.008,-23.2627,180,397.727,0,31,1
173,334.311,0.6116,181,397.727,0,31,1
174,334.304,-0.0152,205,397.727,0,36,1
175,334.302,0.0974,236,397.727,0,41,1
176,334.299,0.2343,264,397.727,0,46,1
177,334.288,0.1461,297,397.727,0,52,1
178,334.287,-0.1947,327,397.727,0,57,1
179,334.345,-9.2382,365,397.727,0,64,1
180,335.087,-48.3603,398,397.727,0,70,1
181,338.772,-149.794,397,397.727,0,69,1
182,345.567,-247.038,397,397.727,0,69,1
183,355.587,-322.444,395,397.727,0,69,1
184,365.567,-378.795,397,397.727,0,69,1
185,381.33,-422.329,397,397.727,0,69,1
186,396.273,-429.16,396,397.727,0,69,1
187,409.945,-378.15,395,397.727,0,69,1
188,420.283,-284.174,396,397.727,0,69,1
189,428.352,-145.568,399,397.727,0,70,1
190,431.337,-8.2797,397,397.727,0,69,1
191,429.845,99.1641,400,397.727,0,70,1
192,426.218,135.17,398,397.727,0,70,1
193,422.651,141.031,386,397.727,0,67,1
194,418.949,127.986,389,397.727,0,68,1
195,415.782,98.1387,399,397.727,0,70,1
196,413.059,66.9675,397,397.727,0,69,1
197,411.012,76.1144,396,397.727,0,69,1
198,408.724,80.6635,396,397.727,0,69,1
199,406.673,45.8317,397,397.727,0,69,1
200,405.863,-2.0479,397,397.727,0,69,1
201,405.992,-3.9496,396,397.727,0,69,1
202,406.018,0.0426,397,397.727,0,69,1
203,406.019,-0.0578,397,397.727,0,69,1
204,406.021,-0.0578,397,397.727,0,69,1
205,406.022,-0.0213,397,397.727,0,69,1
206,406.024,-0.2769,397,397.727,0,69,1
207,406.037,-0.4382,397,397.727,0,69,1
208,406.045,0.003,397,397.727,0,69,1
209,406.045,-0.0122,397,397.727,0,69,1
210,406.045,-0.003,397,397.727,0,69,1
211,406.045,-0.003,397,397.727,0,69,1
212,406.046,-0.0274,397,397.727,0,69,1
213,406.052,-0.6999,397,397.727,0,69,1
214,406.084,-1.8927,397,397.727,0,69,1
215,406.151,-4.2418,397,397.727,0,69,1
216,406.37,-8.9126,397,397.727,0,69,1
217,406.509,-0.0943,397,397.727,0,69,1
218,406.51,-0.0913,397,397.727,0,69,1
219,406.513,-0.0091,397,397.727,0,69,1
220,406.513,0.0152,397,397.727,0,69,1
221,406.513,0.0122,397,397.727,0,69,1
222,406.512,0,397,397.727,0,69,1
223,406.512,0.0152,397,397.727,0,69,1
224,406.512,0.0335,397,397.727,0,69,1
225,406.511,0.0274,397,397.727,0,69,1
226,406.51,0.0274,397,397.727,0,69,1
227,406.508,0.1308,397,397.727,0,69,1
228,406.504,0.0517,397,397.727,0,69,1
229,406.504,0.0061,397,397.727,0,69,1
230,406.504,-0.003,397,397.727,0,69,1
231,406.504,0,397,397.727,0,69,1
232,406.5,0.5508,397,397.727,0,69,1
233,406.465,2.8968,397,397.727,0,69,1
234,406.388,2.1422,397,397.727,0,69,1
235,406.363,0.0669,397,397.727,0,69,1
236,406.35,1.7284,397,397.727,0,69,1
237,406.214,12.3175,396,397.727,0,69,1
238,405.264,51.0624,397,397.727,0,69,1
239,403.323,90.3428,395,397.727,0,69,1
240,399.851,131.863,399,397.727,0,70,1
241,394.14,165.258,362,397.727,0,63,1
242,387.65,178.394,336,397.727,0,59,1
243,380.616,183.814,316,397.727,0,55,1
244,375.259,186.358,301,397.727,0,52,1
245,370.404,186.163,289,397.727,0,50,1
246,363.639,175.686,282,397.727,0,49,1
247,359.204,164.297,283,397.727,0,49,1
248,353.069,159.148,279,397.727,0,49,1
249,347.225,155.643,273,397.727,0,48,1
250,343.225,150.999,274,397.727,0,48,1
251,337.99,147.406,271,397.727,0,47,1
252,333.2,139.741,272,397.727,0,47,1
253,327.979,110.995,220,0,0,38,1
254,327.429,-90.6319,-1,0,0,0,1
255,331.277,-148.014,-1,397.727,0,0,1
256,335.836,-77.8701,231,397.727,0,40,1
257,336.996,7.9967,184,397.727,0,32,1
258,336.676,23.0497,184,397.727,0,32,1
259,336.037,27.3919,197,397.727,0,34,1
260,335.194,32.9604,217,397.727,0,38,1
261,333.78,47.7274,228,397.727,0,40,1
262,332.22,59.832,234,0,0,41,1
263,331.478,-42.302,2,0,0,0,1
264,333.577,-45.9534,181,397.727,0,31,1
265,333.937,15.5734,170,397.727,0,29,1
266,333.454,19.4013,189,397.727,0,33,1
267,332.51,28.8221,214,397.727,0,37,1
268,331.753,-5.5715,3,0,0,0,1
269,332.469,-66.2981,46,397.727,0,8,1
270,333.944,-3.7001,168,397.727,0,29,1
271,333.841,5.4437,183,397.727,0,32,1
272,333.645,7.7776,213,397.727,0,37,1
273,333.336,17.1161,234,397.727,0,41,1
