cnt,pos,speed,DTorque,Force,Dir
4164,205.82,16.31,304.00,0,53.50,0
4165,205.81,16.99,304.00,0,53.50,0
4166,205.79,17.92,304.00,0,53.50,0
4167,205.77,18.37,304.00,0,53.50,0
4168,205.75,19.19,305.00,0,53.68,0
4169,205.73,20.07,305.00,0,53.68,0
4170,205.71,20.99,305.00,0,53.68,0
4171,205.69,21.90,305.00,0,53.68,0
4172,205.66,22.59,306.00,0,53.86,0
4173,205.64,23.45,306.00,0,53.86,0
4174,205.62,24.18,306.00,0,54.03,0
4175,205.59,24.87,307.00,0,54.03,0
4176,205.57,26.00,307.00,0,54.03,0
4177,205.54,26.00,307.00,0,54.03,0
4178,205.49,26.91,308.00,0,54.21,0
4179,205.49,27.30,308.00,0,54.21,0
4180,205.43,27.92,308.00,0,54.21,0
4181,205.40,28.36,308.00,0,54.21,0
4182,205.37,29.27,309.00,0,54.38,0
4183,205.34,29.93,309.00,0,54.38,0
4184,205.31,30.87,309.00,0,54.38,0
4185,205.28,31.70,309.00,0,54.38,0
4186,205.25,32.84,310.00,0,54.56,0
4187,205.21,33.95,310.00,0,54.56,0
4188,205.18,34.66,310.00,0,54.56,0
4189,205.14,35.75,310.00,0,54.56,0
4190,205.11,36.40,311.00,0,54.74,0
4191,205.07,37.07,311.00,0,54.74,0
4192,205.03,37.70,310.00,0,54.56,0
4193,204.99,38.33,310.00,0,54.56,0
4194,204.96,38.90,309.00,0,54.38,0
4195,204.92,39.99,309.00,0,54.38,0
4196,204.88,40.55,239.00,0,42.06,0
4197,204.83,40.57,82.00,0,14.43,0
4198,204.80,34.82,-4.00,0,-0.70,0
4199,204.77,28.22,1.00,0,0.18,0
4200,204.75,21.65,4.00,0,0.70,0
4201,204.73,15.19,4.00,0,0.70,0
4202,204.73,8.78,4.00,0,0.70,0
4203,204.72,2.48,3.00,0,0.53,0
4204,204.73,-3.55,3.00,0,0.53,0
4205,204.74,-8.78,3.00,0,0.53,0
4206,204.75,-13.72,3.00,0,0.53,0
4207,204.77,-18.39,4.00,0,0.70,0
4208,204.79,-22.96,3.00,0,0.53,0
4209,204.82,-27.63,4.00,0,0.70,0
4210,204.85,-31.95,3.00,0,0.53,0
4211,204.89,-36.26,3.00,0,0.53,0
4212,204.93,-40.56,3.00,0,0.53,0
4213,204.97,-44.69,3.00,0,0.53,0
4214,205.02,-48.82,3.00,0,0.53,0
4215,205.07,-52.87,3.00,0,0.53,0
4216,205.13,-56.90,3.00,0,0.53,0
4217,205.19,-60.58,3.00,0,0.53,0
4218,205.26,-64.72,3.00,0,0.53,0
4219,205.32,-68.32,2.00,0,0.35,0
4220,205.40,-72.08,2.00,0,0.35,0
4221,205.47,-75.79,1.00,0,0.18,0
4222,205.55,-79.40,2.00,0,0.35,0
4223,205.63,-82.69,2.00,0,0.35,0
4224,205.72,-86.17,2.00,0,0.35,0
4225,205.81,-89.57,4.00,0,0.70,0
4226,205.90,-93.02,24.00,0,4.22,0
4227,206.00,-95.42,61.00,0,10.74,0
4228,206.10,-97.19,95.00,0,16.72,0
4229,206.19,-97.97,121.00,0,21.30,0
4230,206.29,-98.23,141.00,0,24.82,0
4231,206.39,-97.98,158.00,0,27.81,0
4232,206.49,-97.25,174.00,0,30.62,0
4233,206.58,-96.17,187.00,0,32.91,0
4234,206.68,-94.65,197.00,0,34.67,0
4235,206.77,-92.88,205.00,0,36.08,0
4236,206.86,-91.02,213.00,0,37.49,0
4237,206.95,-88.93,219.00,0,38.54,0
4238,207.04,-86.25,223.00,0,39.25,0
4239,207.12,-84.03,225.00,0,39.60,0
4240,207.20,-81.63,227.00,0,39.95,0
4241,207.28,-79.31,229.00,0,40.30,0
4242,207.36,-76.94,232.00,0,40.83,0
4243,207.43,-74.21,234.00,0,41.18,0
4244,207.50,-71.63,235.00,0,41.36,0
4245,207.57,-69.05,235.00,0,41.36,0
4246,207.64,-66.39,235.00,0,41.36,0
4247,207.70,-64.00,235.00,0,41.36,0
4248,207.77,-61.45,235.00,0,41.36,0
4249,207.82,-58.75,235.00,0,41.36,0
4250,207.88,-56.07,234.00,0,41.18,0
4251,207.93,-53.64,233.00,0,41.01,0
4252,207.99,-51.35,232.00,0,40.83,0
4253,208.03,-49.11,231.00,0,40.66,0
4254,208.08,-46.98,230.00,0,40.48,0
4255,208.13,-45.07,230.00,0,40.48,0
4256,208.17,-42.90,230.00,0,40.48,0
4257,208.21,-40.59,230.00,0,40.48,0
4258,208.25,-38.39,229.00,0,40.30,0
4259,208.28,-36.07,229.00,0,40.30,0
4260,208.32,-33.93,228.00,0,40.13,0
4261,208.35,-31.70,227.00,0,39.95,0
4262,208.38,-29.59,226.00,0,39.78,0
4263,208.41,-27.84,225.00,0,39.60,0
4264,208.43,-25.88,224.00,0,39.42,0
4265,208.46,-24.01,224.00,0,39.42,0
4266,208.48,-22.31,223.00,0,39.25,0
4267,208.50,-20.63,223.00,0,39.25,0
4268,208.52,-19.01,222.00,0,39.07,0
4269,208.54,-17.14,221.00,0,38.90,0
4270,208.55,-15.58,221.00,0,38.90,0
4271,208.57,-13.99,220.00,0,38.72,0
4272,208.58,-12.22,219.00,0,38.54,0
4273,208.59,-10.82,219.00,0,38.54,0
4274,208.60,-9.18,218.00,0,38.37,0
4275,208.61,-7.49,218.00,0,38.37,0
4276,208.61,-6.08,218.00,0,38.37,0
4277,208.62,-4.55,217.00,0,38.19,0
4278,208.62,-3.12,217.00,0,38.19,0
4279,208.62,-1.66,216.00,0,38.02,0
4280,208.62,-0.35,216.00,0,38.02,0
4281,208.62,0.81,216.00,0,38.02,0
4282,208.62,1.68,215.00,0,37.84,0
4283,208.62,2.20,215.00,0,37.84,0
4284,208.61,2.49,216.00,0,38.02,0
4285,208.61,2.59,216.00,0,38.02,0
4286,208.61,2.61,216.00,0,38.02,0
4287,208.61,2.64,217.00,0,38.19,0
4288,208.60,2.57,217.00,0,38.19,0
4289,208.60,2.40,218.00,0,38.37,0
4290,208.60,2.33,219.00,0,38.54,0
4291,208.60,2.18,220.00,0,38.72,0
4292,208.60,2.04,221.00,0,38.90,0
4293,208.59,1.98,222.00,0,39.07,0
4294,208.59,1.85,223.00,0,39.25,0
4295,208.59,1.69,224.00,0,39.42,0
4296,208.59,1.53,225.00,0,39.78,0
4297,208.59,1.38,226.00,0,39.78,0
4298,208.59,1.26,229.00,0,40.30,0
4299,208.58,1.13,230.00,0,40.48,0
4300,208.58,0.95,231.00,0,40.66,0
4301,208.58,0.86,232.00,0,40.83,0
4302,208.58,0.78,233.00,0,41.01,0
4303,208.58,0.71,235.00,0,41.36,0
4304,208.58,0.66,236.00,0,41.54,0
4305,208.58,0.62,237.00,0,41.71,0
4306,208.58,0.59,238.00,0,41.89,0
4307,208.58,0.58,239.00,0,42.06,0
4308,208.58,0.57,240.00,0,42.24,0
4309,208.58,0.59,241.00,0,42.42,0
4310,208.58,0.62,242.00,0,42.59,0
4311,208.58,0.66,244.00,0,42.94,0
4312,208.57,0.71,245.00,0,43.12,0
4313,208.57,0.78,246.00,0,43.30,0
4314,208.57,0.82,247.00,0,43.47,0
4315,208.57,0.87,248.00,0,43.65,0
4316,208.57,0.96,249.00,0,43.82,0
4317,208.57,1.07,250.00,0,44.00,0
4318,208.57,1.19,251.00,0,44.18,0
4319,208.57,1.31,252.00,0,44.35,0
4320,208.57,1.41,253.00,0,44.53,0
4321,208.56,1.50,254.00,0,44.70,0
4322,208.56,1.60,255.00,0,44.88,0
4323,208.56,1.72,256.00,0,45.06,0
4324,208.56,1.83,257.00,0,45.23,0
4325,208.56,2.01,259.00,0,45.58,0
4326,208.56,2.14,259.00,0,45.58,0
4327,208.55,2.25,261.00,0,45.94,0
4328,208.55,2.34,262.00,0,46.11,0
4329,208.55,2.55,262.00,0,46.11,0
4330,208.55,2.59,263.00,0,46.29,0
4331,208.54,3.04,264.00,0,46.46,0
4332,208.54,3.15,265.00,0,46.64,0
4333,208.54,3.15,266.00,0,46.82,0
4334,208.53,3.53,267.00,0,46.99,0
4335,208.53,3.53,267.00,0,47.17,0
4336,208.53,3.51,268.00,0,47.17,0
4337,208.52,3.87,270.00,0,47.52,0
4338,208.52,4.13,271.00,0,47.70,0
4339,208.51,4.21,272.00,0,47.87,0
4340,208.51,4.48,272.00,0,47.87,0
4341,208.50,4.48,273.00,0,48.05,0
4342,208.50,4.61,275.00,0,48.40,0
4343,208.49,4.94,276.00,0,48.58,0
4344,208.49,5.14,276.00,0,48.58,0
4345,208.48,5.35,277.00,0,48.75,0
4346,208.48,5.44,278.00,0,48.93,0
4347,208.47,5.59,279.00,0,49.10,0
4348,208.46,6.01,280.00,0,49.28,0
4349,208.46,6.23,281.00,0,49.46,0
4350,208.45,6.40,281.00,0,49.46,0
4351,208.44,6.59,282.00,0,49.63,0
4352,208.44,7.13,283.00,0,49.81,0
4353,208.43,7.38,284.00,0,49.98,0
4354,208.42,7.52,284.00,0,49.98,0
4355,208.41,7.94,285.00,0,50.16,0
4356,208.41,8.29,286.00,0,50.34,0
4357,208.40,8.57,287.00,0,50.51,0
4358,208.39,9.08,287.00,0,50.51,0
4359,208.38,9.54,288.00,0,50.69,0
4360,208.37,9.71,288.00,0,50.69,0
4361,208.36,10.39,289.00,0,50.86,0
4362,208.35,10.79,289.00,0,50.86,0
4363,208.34,11.37,290.00,0,51.04,0
4364,208.33,11.90,291.00,0,51.22,0
4365,208.31,13.10,292.00,0,51.39,0
4366,208.30,13.10,292.00,0,51.39,0
4367,208.29,14.38,292.00,0,51.39,0
4368,208.26,15.27,293.00,0,51.57,0
4369,208.24,15.75,293.00,0,51.57,0
4370,208.24,16.52,294.00,0,51.74,0
4371,208.21,17.27,294.00,0,51.74,0
4372,208.21,17.27,294.00,0,51.74,0
4373,208.19,18.39,295.00,0,51.92,0
4374,208.17,19.07,295.00,0,51.92,0
4375,208.13,19.60,296.00,0,52.10,0
4376,208.11,19.85,297.00,0,52.27,0
4377,208.09,20.36,297.00,0,52.27,0
4378,208.07,20.67,297.00,0,52.27,0
4379,208.05,21.14,298.00,0,52.45,0
4380,208.03,21.53,298.00,0,52.45,0
4381,208.01,21.91,298.00,0,52.45,0
4382,207.98,22.33,299.00,0,52.62,0
4383,207.96,22.82,299.00,0,52.62,0
4384,207.94,23.48,300.00,0,52.80,0
4385,207.91,24.14,300.00,0,52.80,0
4386,207.89,24.95,300.00,0,52.80,0
4387,207.86,25.81,300.00,0,52.80,0
4388,207.84,26.76,301.00,0,52.98,0
4389,207.81,27.81,301.00,0,52.98,0
4390,207.78,28.79,301.00,0,53.15,0
4391,207.75,30.68,302.00,0,53.15,0
4392,207.72,31.48,302.00,0,53.15,0
4393,207.69,31.48,302.00,0,53.15,0
4394,207.66,32.67,302.00,0,53.15,0
4395,207.62,33.51,302.00,0,53.15,0
4396,207.59,34.10,301.00,0,52.98,0
4397,207.56,34.10,301.00,0,52.98,0
4398,207.52,35.58,300.00,0,52.80,0
4399,207.48,36.11,300.00,0,52.80,0
4400,207.45,36.11,300.00,0,52.80,0
4401,207.41,37.84,300.00,0,52.80,0
4402,207.33,38.93,301.00,0,52.98,0
4403,207.30,39.38,301.00,0,52.98,0
4404,207.26,40.06,301.00,0,52.98,0
4405,207.21,40.49,301.00,0,52.98,0
4406,207.17,40.74,301.00,0,52.98,0
4407,207.13,41.40,301.00,0,52.98,0
4408,207.09,41.63,301.00,0,52.98,0
4409,207.05,42.22,301.00,0,52.98,0
4410,207.01,43.17,301.00,0,52.98,0
4411,206.96,43.91,302.00,0,53.15,0
4412,206.92,44.74,302.00,0,53.15,0
4413,206.87,45.47,303.00,0,53.33,0
4414,206.83,46.11,304.00,0,53.50,0
4415,206.78,46.67,304.00,0,53.50,0
4416,206.73,47.01,304.00,0,53.50,0
4417,206.68,47.41,303.00,0,53.33,0
4418,206.64,47.70,303.00,0,53.33,0
4419,206.59,48.10,302.00,0,53.15,0
4420,206.54,48.69,302.00,0,53.15,0
4421,206.49,49.09,302.00,0,53.33,0
4422,206.44,49.42,303.00,0,53.33,0
4423,206.39,49.51,304.00,0,53.50,0
4424,206.34,49.41,304.00,0,53.68,0
4425,206.29,49.36,305.00,0,53.68,0
4426,206.24,49.35,305.00,0,53.68,0
4427,206.19,49.35,305.00,0,53.68,0
4428,206.14,49.50,305.00,0,53.68,0
4429,206.10,49.76,306.00,0,53.86,0
4430,206.05,50.02,309.00,0,54.38,0
4431,206.00,50.02,309.00,0,54.56,0
4432,205.95,49.69,310.00,0,54.56,0
4433,205.90,49.36,310.00,0,54.56,0
4434,205.80,49.10,310.00,0,54.56,0
4435,205.80,48.88,310.00,0,54.56,0
4436,205.75,48.70,311.00,0,54.74,0
4437,205.65,48.60,312.00,0,54.91,0
4438,205.65,48.17,313.00,0,55.09,0
4439,205.55,47.86,315.00,0,55.44,0
4440,205.51,47.26,316.00,0,55.62,0
4441,205.46,46.51,316.00,0,55.62,0
4442,205.42,45.83,317.00,0,55.79,0
4443,205.37,45.24,318.00,0,55.97,0
4444,205.33,44.78,319.00,0,56.14,0
4445,205.28,44.47,320.00,0,56.32,0
4446,205.24,44.38,322.00,0,56.67,0
4447,205.19,44.00,324.00,0,57.02,0
4448,205.15,43.58,326.00,0,57.38,0
4449,205.11,42.91,327.00,0,57.55,0
4450,205.06,42.49,328.00,0,57.73,0
4451,205.02,41.57,329.00,0,57.90,0
4452,204.98,40.78,329.00,0,57.90,0
4453,204.94,40.32,330.00,0,58.08,0
4454,204.90,39.54,331.00,0,58.26,0
4455,204.86,39.07,332.00,0,58.43,0
4456,204.82,38.53,334.00,0,58.78,0
4457,204.79,37.94,336.00,0,59.14,0
4458,204.75,37.14,261.00,0,45.94,0
4459,204.71,35.29,95.00,0,16.72,0
4460,204.69,27.30,4.00,0,0.70,0
4461,204.67,18.57,4.00,0,0.70,0
4462,204.66,9.46,5.00,0,0.88,0
4463,204.66,0.80,4.00,0,0.70,0
4464,204.66,-7.25,4.00,0,0.70,0
4465,204.68,-15.26,4.00,0,0.70,0
4466,204.70,-22.48,4.00,0,0.70,0
4467,204.73,-29.97,4.00,0,0.70,0
4468,204.77,-37.13,4.00,0,0.70,0
4469,204.81,-44.40,5.00,0,0.88,0
4470,204.87,-51.62,4.00,0,0.70,0
4471,204.92,-59.09,4.00,0,0.70,0
4472,204.99,-66.24,4.00,0,0.70,0
4473,205.06,-73.73,4.00,0,0.70,0
4474,205.15,-81.10,4.00,0,0.70,0
4475,205.23,-88.51,4.00,0,0.70,0
4476,205.33,-95.93,4.00,0,0.70,0
4477,205.43,-103.16,3.00,0,0.53,0
4478,205.54,-110.60,2.00,0,0.35,0
4479,205.66,-117.98,3.00,0,0.53,0
4480,205.79,-125.21,2.00,0,0.35,0
4481,205.92,-132.88,2.00,0,0.35,0
4482,206.06,-140.19,3.00,0,0.53,0
4483,206.21,-147.81,3.00,0,0.53,0
4484,206.36,-155.05,6.00,0,1.06,0
4485,206.53,-162.71,34.00,0,5.98,0
4486,206.69,-169.18,82.00,0,14.43,0
4487,206.87,-174.72,127.00,0,22.35,0
4488,207.05,-179.24,162.00,0,28.51,0
4489,207.23,-182.56,190.00,0,33.44,0
4490,207.42,-186.04,217.00,0,38.19,0
4491,207.61,-188.15,240.00,0,42.24,0
4492,207.80,-190.32,260.00,0,45.76,0
4493,207.99,-191.49,274.00,0,48.22,0
4494,208.18,-192.97,288.00,0,50.69,0
4495,208.37,-194.00,301.00,0,52.98,0
4496,208.57,-194.63,313.00,0,55.09,0
4497,208.76,-194.73,321.00,0,56.50,0
4498,208.96,-194.88,327.00,0,57.55,0
4499,209.15,-195.03,336.00,0,59.14,0
4500,209.35,-194.84,342.00,0,60.19,0
4501,209.54,-194.70,348.00,0,61.25,0
4502,209.74,-194.04,351.00,0,61.78,0
4503,209.93,-193.84,356.00,0,62.66,0
4504,210.12,-193.52,362.00,0,63.71,0
4505,210.32,-193.54,366.00,0,64.42,0
4506,210.51,-193.18,369.00,0,64.94,0
4507,210.70,-192.95,371.00,0,65.30,0
4508,210.90,-192.94,376.00,0,66.18,0
4509,211.09,-193.04,380.00,0,66.88,0
4510,211.28,-192.81,383.00,0,67.41,0
4511,211.48,-192.45,384.00,0,67.58,0
4512,211.67,-192.53,388.00,0,68.29,0
4513,211.86,-192.38,392.00,0,68.99,0
4514,212.05,-192.12,396.00,0,69.70,0
4515,212.24,-191.78,397.00,0,69.87,0
4516,212.44,-191.84,399.00,0,70.22,0
4517,212.63,-191.77,404.00,0,71.10,0
4518,212.82,-191.82,407.00,0,71.63,0
4519,213.01,-192.11,409.00,0,71.98,0
4520,213.20,-192.18,410.00,0,72.16,0
4521,213.40,-192.58,414.00,0,72.86,0
4522,213.59,-192.81,418.00,0,73.57,0
4523,213.78,-193.38,421.00,0,74.10,0
4524,213.98,-193.68,422.00,0,74.27,0
4525,214.17,-194.16,425.00,0,74.80,0
4526,214.37,-194.55,430.00,0,75.68,0
4527,214.56,-194.96,433.00,0,76.21,0
4528,214.76,-195.50,435.00,0,76.56,0
4529,214.95,-196.15,437.00,0,76.91,0
4530,215.15,-196.93,441.00,0,77.62,0
4531,215.35,-197.62,445.00,0,78.32,0
4532,215.54,-198.61,447.00,0,78.67,0
4533,215.74,-199.47,447.00,0,78.67,0
4534,215.95,-201.06,449.00,0,79.02,0
4535,216.15,-201.96,452.00,0,79.55,0
4536,216.35,-203.18,452.00,0,79.55,0
4537,216.55,-204.24,451.00,0,79.38,0
4538,216.76,-206.28,453.00,0,79.73,0
4539,216.97,-207.45,455.00,0,80.08,0
4540,217.18,-208.62,455.00,0,80.08,0
4541,217.39,-210.09,454.00,0,79.90,0
4542,217.60,-212.10,455.00,0,80.08,0
4543,217.81,-214.23,457.00,0,80.43,0
4544,218.03,-216.17,456.00,0,80.26,0
4545,218.25,-218.46,455.00,0,80.08,0
4546,218.47,-221.21,456.00,0,80.26,0
4547,218.69,-223.89,457.00,0,80.43,0
4548,218.92,-226.76,456.00,0,80.26,0
4549,219.15,-229.23,455.00,0,80.08,0
4550,219.38,-232.50,455.00,0,80.08,0
4551,219.62,-235.30,457.00,0,80.43,0
4552,219.86,-238.44,455.00,0,80.08,0
4553,220.10,-241.41,455.00,0,80.08,0
4554,220.34,-244.77,456.00,0,80.26,0
4555,220.59,-248.26,456.00,0,80.26,0
4556,220.84,-251.80,456.00,0,80.26,0
4557,221.10,-255.81,455.00,0,80.08,0
4558,221.36,-259.72,458.00,0,80.61,0
4559,221.62,-263.37,455.00,0,80.08,0
4560,221.89,-267.59,456.00,0,80.26,0
4561,222.16,-271.35,459.00,0,80.78,0
4562,222.43,-275.44,456.00,0,80.26,0
4563,222.71,-279.56,456.00,0,80.26,0
4564,223.00,-284.10,459.00,0,80.78,0
4565,223.29,-288.21,456.00,0,80.26,0
4566,223.58,-293.44,456.00,0,80.26,0
4567,223.88,-297.97,459.00,0,80.78,0
4568,224.18,-302.62,457.00,0,80.43,0
4569,224.49,-307.51,455.00,0,80.08,0
4570,224.80,-312.09,457.00,0,80.43,0
4571,225.12,-316.92,456.00,0,80.26,0
4572,225.44,-322.10,456.00,0,80.26,0
4573,225.77,-327.09,455.00,0,80.08,0
4574,226.10,-332.09,456.00,0,80.26,0
4575,226.44,-337.87,458.00,0,80.61,0
4576,226.78,-342.95,457.00,0,80.43,0
4577,227.13,-348.54,456.00,0,80.26,0
4578,227.48,-353.84,456.00,0,80.26,0
4579,227.84,-359.24,457.00,0,80.43,0
4580,228.21,-364.41,458.00,0,80.61,0
4581,228.58,-370.15,458.00,0,80.61,0
4582,228.95,-375.74,458.00,0,80.61,0
4583,229.33,-381.65,457.00,0,80.43,0
4584,229.72,-386.76,456.00,0,80.26,0
4585,230.11,-392.61,456.00,0,80.26,0
4586,230.51,-398.05,456.00,0,80.26,0
4587,230.91,-403.64,456.00,0,80.26,0
