cnt,pos,speed,DTorque,DAC,STorque,Force,Dir
1,117.626,-0.0517,0,0,0,0,1
2,117.627,0,0,0,0,0,1
3,117.627,0.003,0,0,0,0,1
4,117.627,0,0,0,0,0,1
5,117.627,0.003,0,0,0,0,1
6,117.627,-0.0061,0,0,0,0,1
7,117.627,0.003,0,0,0,0,1
8,117.627,-0.003,0,0,0,0,1
9,117.627,0.003,0,0,0,0,1
10,117.627,-0.003,0,0,0,0,1
11,117.627,0.0061,0,0,0,0,1
12,117.627,0,0,0,0,0,1
13,117.627,0,0,0,0,0,1
14,117.627,0,0,0,0,0,1
15,117.627,0.0061,0,0,0,0,1
16,117.627,0,0,0,0,0,1
17,117.627,0,0,0,0,0,1
18,117.627,-0.003,0,0,0,0,1
19,117.627,0,0,0,0,0,1
20,117.627,0.0091,0,0,0,0,1
21,117.627,0.003,0,0,0,0,1
22,117.627,-0.0061,0,0,0,0,1
23,117.627,0.003,0,0,0,0,1
24,117.627,0,0,0,0,0,1
25,117.627,-0.003,0,0,0,0,1
26,117.627,-0.0061,0,0,0,0,1
27,117.627,0.0061,0,0,0,0,1
28,117.627,0.0061,0,0,0,0,1
29,117.627,0.0061,0,0,0,0,1
30,117.627,0.0061,0,0,0,0,1
31,117.627,-0.0091,0,0,0,0,1
32,117.627,-0.0091,0,0,0,0,1
33,117.627,-0.003,0,0,0,0,1
34,117.627,0,0,0,0,0,1
35,117.627,0,0,0,0,0,1
36,117.627,0,0,0,0,0,1
37,117.627,-0.0091,0,0,0,0,1
38,117.627,0.0061,0,0,0,0,1
39,117.627,0.0061,0,0,0,0,1
40,117.627,-0.003,0,0,0,0,1
41,117.627,0,0,0,0,0,1
42,117.627,-0.003,0,0,0,0,1
43,117.627,0.0091,0,0,0,0,1
44,117.627,-0.003,0,0,0,0,1
45,117.627,-0.0061,0,0,0,0,1
46,117.627,0,0,0,0,0,1
47,117.627,0.0061,0,0,0,0,1
48,117.627,-0.0061,0,0,0,0,1
49,117.627,0.003,0,0,0,0,1
50,117.627,0.0091,0,0,0,0,1
51,117.627,0,0,0,0,0,1
52,117.627,-0.003,0,0,0,0,1
53,117.627,0.0061,0,0,0,0,1
54,117.627,-0.003,0,0,0,0,1
55,117.627,0,0,0,0,0,1
56,117.627,-0.003,0,0,0,0,1
57,117.627,0,0,0,0,0,1
58,117.627,-0.003,0,0,0,0,1
59,117.627,-0.003,0,0,0,0,1
60,117.628,0.0061,0,0,0,0,1
61,117.628,-0.003,0,0,0,0,1
62,117.628,0.003,0,0,0,0,1
63,117.628,0.0061,0,0,0,0,1
64,117.628,0.0061,0,0,0,0,1
65,117.628,0.0061,0,0,0,0,1
66,117.628,0,0,0,0,0,1
67,117.628,0.003,0,0,0,0,1
68,117.628,-0.003,0,0,0,0,1
69,117.628,-0.0061,0,0,0,0,1
70,117.628,0.003,0,0,0,0,1
71,117.628,0,0,0,0,0,1
72,117.628,0,0,0,0,0,1
73,117.628,0.003,0,0,0,0,1
74,117.628,-0.003,0,0,0,0,1
75,117.628,0,0,0,0,0,1
76,117.628,0,0,0,0,0,1
77,117.628,0,0,0,0,0,1
78,117.628,0.003,0,0,0,0,1
79,117.628,0.003,0,0,0,0,1
80,117.628,-0.003,0,0,0,0,1
81,117.628,-0.0061,0,0,0,0,1
82,117.628,0.003,0,0,0,0,1
83,117.628,-0.003,0,0,0,0,1
84,117.628,0.0061,0,0,0,0,1
85,117.628,0.003,0,0,0,0,1
86,117.628,-0.003,0,0,0,0,1
87,117.628,0,0,0,0,0,1
88,117.628,0.0061,0,0,0,0,1
89,117.628,0,0,0,0,0,1
90,117.628,0.003,0,0,0,0,1
91,117.628,-0.003,0,0,0,0,1
92,117.628,0.003,0,0,0,0,1
93,117.628,0.0091,0,0,0,0,1
94,117.628,-0.0213,0,0,0,0,1
95,117.638,-1.4849,0,0,0,0,1
96,117.816,-12.9991,0,0,0,0,1
97,118.54,-47.5144,0,0,0,0,1
98,120.938,-123.848,-1,0,0,0,1
99,125.902,-238.421,1,0,0,0,1
100,136.194,-288.187,425,454.545,0,74,1
101,146.691,-240.919,454,454.545,0,79,1
102,155.945,-296.336,454,454.545,0,79,1
103,168.124,-374.167,456,454.545,0,80,1
104,179.078,-419.143,454,454.545,0,79,1
