cnt,pos,speed,DTorque,Force,Dir
3980,124.08,-113.58,-2.00,0,-0.35,0
3981,124.20,-114.89,5.00,0,0.88,0
3982,124.31,-116.32,47.00,0,8.27,0
3983,124.43,-116.81,115.00,0,20.24,0
3984,124.55,-115.17,175.00,0,30.80,0
3985,124.66,-112.60,225.00,0,39.60,0
3986,124.77,-107.91,267.00,0,46.99,0
3987,124.87,-102.84,299.00,0,52.62,0
3988,124.97,-97.00,326.00,0,57.38,0
3989,125.06,-90.72,349.00,0,61.42,0
3990,125.14,-82.89,367.00,0,64.59,0
3991,125.22,-75.25,381.00,0,67.06,0
3992,125.28,-67.46,392.00,0,68.99,0
3993,125.34,-59.32,402.00,0,70.75,0
3994,125.39,-51.87,410.00,0,72.16,0
3995,125.44,-43.90,417.00,0,73.39,0
3996,125.47,-35.78,423.00,0,74.45,0
3997,125.50,-27.38,428.00,0,75.33,0
3998,125.52,-18.79,431.00,0,75.86,0
3999,125.53,-10.29,435.00,0,76.56,0
4000,125.53,-1.53,437.00,0,76.91,0
4001,125.53,6.92,439.00,0,77.26,0
4002,125.51,14.36,442.00,0,77.79,0
4003,125.49,21.67,443.00,0,77.97,0
4004,125.46,28.66,445.00,0,78.32,0
4005,125.43,35.47,445.00,0,78.32,0
4006,125.38,41.89,444.00,0,78.14,0
4007,125.34,48.28,439.00,0,77.26,0
4008,125.28,54.18,431.00,0,75.86,0
4009,125.22,60.40,422.00,0,74.27,0
4010,125.15,66.20,410.00,0,72.16,0
4011,125.08,72.03,398.00,0,70.05,0
4012,125.00,77.63,386.00,0,67.94,0
4013,124.92,82.38,372.00,0,65.47,0
4014,124.84,86.40,357.00,0,62.83,0
4015,124.75,90.40,342.00,0,60.19,0
4016,124.65,93.74,329.00,0,57.90,0
4017,124.55,96.86,317.00,0,55.79,0
4018,124.46,99.18,305.00,0,53.68,0
4019,124.35,101.32,292.00,0,51.39,0
4020,124.25,103.20,282.00,0,49.63,0
4021,124.15,105.06,274.00,0,48.22,0
4022,124.04,106.09,267.00,0,46.99,0
4023,123.93,107.06,257.00,0,45.23,0
4024,123.82,108.11,250.00,0,44.00,0
4025,123.72,108.64,246.00,0,43.30,0
4026,123.61,108.78,241.00,0,42.42,0
4027,123.50,109.02,235.00,0,41.36,0
4028,123.39,108.95,232.00,0,40.83,0
4029,123.28,109.33,231.00,0,40.66,0
4030,123.17,109.24,229.00,0,40.30,0
4031,123.06,108.90,226.00,0,39.78,0
4032,122.95,108.96,225.00,0,39.60,0
4033,122.84,108.71,226.00,0,39.78,0
4034,122.74,108.31,225.00,0,39.60,0
4035,122.63,108.07,172.00,0,30.27,0
4036,122.52,107.02,57.00,0,10.03,0
4037,122.42,101.90,-6.00,0,-1.06,0
4038,122.32,96.15,-3.00,0,-0.53,0
4039,122.23,90.36,1.00,0,0.18,0
4040,122.15,84.64,2.00,0,0.35,0
4041,122.07,78.81,2.00,0,0.35,0
4042,122.00,73.04,2.00,0,0.35,0
4043,121.93,67.47,2.00,0,0.35,0
4044,121.87,61.59,1.00,0,0.18,0
4045,121.81,56.14,1.00,0,0.18,0
4046,121.76,50.41,1.00,0,0.18,0
4047,121.72,44.72,1.00,0,0.18,0
4048,121.68,39.33,1.00,0,0.18,0
4049,121.64,33.55,1.00,0,0.18,0
4050,121.61,28.27,1.00,0,0.18,0
4051,121.59,22.76,1.00,0,0.18,0
4052,121.57,17.67,1.00,0,0.18,0
4053,121.56,12.23,1.00,0,0.18,0
4054,121.55,7.14,2.00,0,0.35,0
4055,121.55,2.07,2.00,0,0.35,0
4056,121.56,-2.84,2.00,0,0.35,0
4057,121.56,-7.01,2.00,0,0.35,0
4058,121.57,-10.70,2.00,0,0.35,0
4059,121.59,-14.32,2.00,0,0.35,0
4060,121.61,-17.68,2.00,0,0.35,0
4061,121.63,-21.05,1.00,0,0.18,0
4062,121.65,-24.32,2.00,0,0.35,0
4063,121.68,-27.40,2.00,0,0.35,0
4064,121.71,-30.62,1.00,0,0.18,0
4065,121.74,-33.65,1.00,0,0.18,0
4066,121.78,-36.16,1.00,0,0.18,0
4067,121.82,-39.46,1.00,0,0.18,0
4068,121.86,-41.97,1.00,0,0.18,0
4069,121.90,-44.71,0.00,0,0.00,0
4070,121.95,-47.40,0.00,0,0.00,0
4071,122.00,-50.02,0.00,0,0.00,0
4072,122.05,-52.45,0.00,0,0.00,0
4073,122.11,-54.93,0.00,0,0.00,0
4074,122.17,-57.40,0.00,0,0.00,0
4075,122.23,-59.53,0.00,0,0.00,0
4076,122.29,-62.16,-1.00,0,-0.18,0
4077,122.35,-64.19,-1.00,0,-0.18,0
4078,122.42,-66.50,-1.00,0,-0.18,0
4079,122.49,-68.74,0.00,0,0.00,0
4080,122.56,-70.63,0.00,0,0.00,0
4081,122.63,-72.81,-1.00,0,-0.18,0
4082,122.71,-74.82,-1.00,0,-0.18,0
4083,122.78,-76.85,-1.00,0,-0.18,0
4084,122.86,-78.78,-1.00,0,-0.18,0
4085,122.94,-80.48,-1.00,0,-0.18,0
4086,123.02,-82.25,-1.00,0,-0.18,0
4087,123.11,-84.25,-1.00,0,-0.18,0
4088,123.19,-85.82,-1.00,0,-0.18,0
4089,123.28,-87.58,-1.00,0,-0.18,0
4090,123.37,-89.05,0.00,0,0.00,0
4091,123.46,-90.96,-1.00,0,-0.18,0
4092,123.55,-92.14,-1.00,0,-0.18,0
4093,123.65,-93.71,4.00,0,0.70,0
4094,123.74,-95.25,45.00,0,7.92,0
4095,123.84,-95.38,115.00,0,20.24,0
4096,123.93,-93.68,176.00,0,30.98,0
4097,124.02,-90.52,225.00,0,39.60,0
4098,124.11,-86.71,266.00,0,46.82,0
4099,124.19,-81.31,299.00,0,52.62,0
4100,124.27,-75.34,327.00,0,57.55,0
4101,124.33,-68.44,348.00,0,61.25,0
4102,124.40,-60.86,366.00,0,64.42,0
4103,124.45,-53.53,380.00,0,66.88,0
4104,124.49,-45.80,392.00,0,68.99,0
4105,124.53,-38.18,402.00,0,70.75,0
4106,124.56,-29.92,410.00,0,72.16,0
4107,124.58,-21.90,417.00,0,73.39,0
4108,124.60,-13.29,423.00,0,74.45,0
4109,124.60,-4.80,428.00,0,75.33,0
4110,124.60,3.65,432.00,0,76.03,0
4111,124.59,11.48,435.00,0,76.56,0
4112,124.57,18.92,438.00,0,77.09,0
4113,124.54,26.11,440.00,0,77.44,0
4114,124.51,32.98,440.00,0,77.44,0
4115,124.47,40.26,437.00,0,76.91,0
4116,124.42,46.92,430.00,0,75.68,0
4117,124.37,53.82,420.00,0,73.92,0
4118,124.31,60.25,408.00,0,71.81,0
4119,124.24,67.01,396.00,0,69.70,0
4120,124.17,73.13,368.00,0,64.77,0
4121,124.09,78.27,368.00,0,61.78,0
4122,124.01,87.57,334.00,0,58.78,0
4123,123.92,91.53,319.00,0,56.14,0
