cnt,pos,speed,DTorque,Force,Dir
3999,30.83,-34.06,0.00,0,0.00,0
4000,30.86,-34.41,0.00,0,0.00,0
4001,30.90,-34.48,-1.00,0,-0.18,0
4002,30.93,-35.01,-1.00,0,-0.18,0
4003,30.97,-35.21,-1.00,0,-0.18,0
4004,31.00,-35.56,-1.00,0,-0.18,0
4005,31.04,-35.78,-1.00,0,-0.18,0
4006,31.07,-35.95,-1.00,0,-0.18,0
4007,31.11,-36.27,0.00,0,0.00,0
4008,31.15,-36.29,0.00,0,0.00,0
4009,31.18,-36.68,0.00,0,0.00,0
4010,31.22,-36.66,0.00,0,0.00,0
4011,31.26,-37.14,-1.00,0,-0.18,0
4012,31.29,-37.10,-1.00,0,-0.18,0
4013,31.33,-37.60,-1.00,0,-0.18,0
4014,31.37,-37.56,-1.00,0,-0.18,0
4015,31.41,-38.09,-1.00,0,-0.18,0
4016,31.44,-38.01,-1.00,0,-0.18,0
4017,31.48,-38.48,-1.00,0,-0.18,0
4018,31.52,-38.32,-1.00,0,-0.18,0
4019,31.56,-38.68,-1.00,0,-0.18,0
4020,31.60,-38.74,0.00,0,0.00,0
4021,31.64,-39.03,-1.00,0,-0.18,0
4022,31.68,-39.20,-1.00,0,-0.18,0
4023,31.72,-39.35,-1.00,0,-0.18,0
4024,31.76,-39.83,-1.00,0,-0.18,0
4025,31.80,-39.94,-1.00,0,-0.18,0
4026,31.84,-40.25,-1.00,0,-0.18,0
4027,31.88,-40.45,-1.00,0,-0.18,0
4028,31.92,-40.59,0.00,0,0.00,0
4029,31.96,-41.05,0.00,0,0.00,0
4030,32.00,-41.11,0.00,0,0.00,0
4031,32.04,-41.29,0.00,0,0.00,0
4032,32.08,-41.80,-1.00,0,-0.18,0
4033,32.12,-41.77,-1.00,0,-0.18,0
4034,32.17,-42.12,-1.00,0,-0.18,0
4035,32.21,-42.57,0.00,0,0.00,0
4036,32.25,-42.89,0.00,0,0.00,0
4037,32.30,-43.07,-1.00,0,-0.18,0
4038,32.34,-43.35,-1.00,0,-0.18,0
4039,32.38,-43.78,-1.00,0,-0.18,0
4040,32.43,-43.86,-1.00,0,-0.18,0
4041,32.47,-44.16,4.00,0,0.70,0
4042,32.51,-44.29,40.00,0,7.04,0
4043,32.56,-43.87,101.00,0,17.78,0
4044,32.60,-41.48,154.00,0,27.10,0
4045,32.64,-37.93,197.00,0,34.67,0
4046,32.67,-33.54,233.00,0,41.01,0
4047,32.70,-28.28,262.00,0,46.11,0
4048,32.72,-22.49,286.00,0,50.34,0
4049,32.74,-16.15,305.00,0,53.68,0
4050,32.75,-9.62,321.00,0,56.50,0
4051,32.75,-2.69,334.00,0,58.78,0
4052,32.75,4.30,345.00,0,60.72,0
4053,32.74,10.90,353.00,0,62.13,0
4054,32.72,17.51,356.00,0,62.66,0
4055,32.69,23.80,356.00,0,62.66,0
4056,32.66,30.28,353.00,0,62.13,0
4057,32.63,36.16,347.00,0,61.07,0
4058,32.59,42.49,339.00,0,59.66,0
4059,32.54,48.26,331.00,0,58.26,0
4060,32.48,53.77,322.00,0,56.67,0
4061,32.42,58.91,312.00,0,54.91,0
4062,32.36,63.51,302.00,0,53.15,0
4063,32.29,67.61,291.00,0,51.22,0
4064,32.22,71.36,280.00,0,49.28,0
4065,32.15,75.04,269.00,0,47.34,0
4066,32.07,78.55,259.00,0,45.58,0
4067,31.99,81.57,251.00,0,44.18,0
4068,31.90,84.36,242.00,0,42.59,0
4069,31.82,86.75,232.00,0,40.83,0
4070,31.73,88.75,223.00,0,39.25,0
4071,31.64,90.70,167.00,0,29.39,0
4072,31.54,91.81,55.00,0,9.68,0
4073,31.46,88.68,-6.00,0,-1.06,0
4074,31.37,85.37,-5.00,0,-0.88,0
4075,31.29,81.71,-4.00,0,-0.70,0
4076,31.21,78.04,-4.00,0,-0.70,0
4077,31.14,74.55,-4.00,0,-0.70,0
4078,31.06,71.12,-2.00,0,-0.35,0
4079,31.00,67.70,0.00,0,0.00,0
4080,30.93,63.99,1.00,0,0.18,0
4081,30.87,60.96,1.00,0,0.18,0
4082,30.81,57.23,1.00,0,0.18,0
4083,30.76,53.84,1.00,0,0.18,0
4084,30.71,50.49,2.00,0,0.35,0
4085,30.66,47.28,2.00,0,0.35,0
4086,30.62,43.96,2.00,0,0.35,0
4087,30.58,40.45,2.00,0,0.35,0
4088,30.54,37.30,1.00,0,0.18,0
4089,30.51,34.03,1.00,0,0.18,0
4090,30.48,30.85,1.00,0,0.18,0
4091,30.45,27.61,1.00,0,0.18,0
4092,30.42,24.38,1.00,0,0.18,0
4093,30.40,21.24,1.00,0,0.18,0
4094,30.39,18.02,1.00,0,0.18,0
4095,30.37,15.23,1.00,0,0.18,0
4096,30.36,11.81,1.00,0,0.18,0
4097,30.35,9.02,1.00,0,0.18,0
4098,30.34,5.95,1.00,0,0.18,0
4099,30.34,3.02,2.00,0,0.35,0
4100,30.34,0.15,1.00,0,0.18,0
4101,30.34,-2.50,1.00,0,0.18,0
4102,30.35,-4.65,1.00,0,0.18,0
4103,30.35,-6.66,1.00,0,0.18,0
4104,30.36,-8.44,1.00,0,0.18,0
4105,30.37,-9.92,1.00,0,0.18,0
4106,30.38,-11.80,1.00,0,0.18,0
4107,30.40,-13.12,1.00,0,0.18,0
4108,30.41,-14.94,1.00,0,0.18,0
4109,30.43,-16.15,1.00,0,0.18,0
4110,30.45,-17.62,1.00,0,0.18,0
4111,30.47,-19.17,1.00,0,0.18,0
4112,30.49,-20.55,1.00,0,0.18,0
4113,30.51,-21.82,1.00,0,0.18,0
4114,30.53,-23.15,0.00,0,0.00,0
4115,30.56,-24.51,1.00,0,0.18,0
4116,30.58,-25.77,0.00,0,0.00,0
4117,30.61,-27.09,0.00,0,0.00,0
4118,30.64,-28.29,0.00,0,0.00,0
4119,30.67,-29.33,0.00,0,0.00,0
4120,30.70,-30.61,0.00,0,0.00,0
4121,30.73,-31.83,0.00,0,0.00,0
4122,30.76,-33.05,0.00,0,0.00,0
4123,30.80,-33.93,0.00,0,0.00,0
4124,30.83,-35.32,0.00,0,0.00,0
4125,30.87,-36.33,0.00,0,0.00,0
4126,30.90,-37.52,0.00,0,0.00,0
4127,30.94,-38.58,-1.00,0,-0.18,0
4128,30.98,-39.88,0.00,0,0.00,0
4129,31.02,-40.69,0.00,0,0.00,0
4130,31.07,-41.85,-1.00,0,-0.18,0
4131,31.11,-42.91,0.00,0,0.00,0
4132,31.15,-43.79,0.00,0,0.00,0
4133,31.20,-44.78,0.00,0,0.00,0
4134,31.24,-45.81,0.00,0,0.00,0
4135,31.29,-46.85,0.00,0,0.00,0
4136,31.34,-47.80,-1.00,0,-0.18,0
4137,31.39,-48.79,-1.00,0,-0.18,0
4138,31.44,-49.77,-1.00,0,-0.18,0
4139,31.49,-50.66,-1.00,0,-0.18,0
4140,31.54,-51.64,-1.00,0,-0.18,0
4141,31.59,-52.40,0.00,0,0.00,0
4142,31.64,-53.32,-1.00,0,-0.18,0
4143,31.70,-54.35,0.00,0,0.00,0
4144,31.75,-55.21,-1.00,0,-0.18,0
4145,31.81,-56.06,-1.00,0,-0.18,0
4146,31.87,-56.85,-1.00,0,-0.18,0
4147,31.92,-57.83,-1.00,0,-0.18,0
4148,31.98,-58.68,0.00,0,0.00,0
4149,32.04,-59.14,0.00,0,0.00,0
4150,32.10,-60.17,0.00,0,0.00,0
4151,32.16,-60.88,-1.00,0,-0.18,0
4152,32.22,-61.72,-1.00,0,-0.18,0
4153,32.29,-62.47,-1.00,0,-0.18,0
4154,32.35,-63.23,4.00,0,0.70,0
4155,32.41,-63.67,40.00,0,7.04,0
4156,32.48,-63.69,100.00,0,17.60,0
4157,32.54,-61.41,154.00,0,27.10,0
4158,32.60,-58.46,198.00,0,34.85,0
4159,32.65,-54.26,233.00,0,41.01,0
4160,32.70,-49.31,262.00,0,46.11,0
4161,32.75,-43.77,285.00,0,50.16,0
4162,32.78,-37.87,305.00,0,53.68,0
4163,32.81,-31.29,321.00,0,56.50,0
4164,32.84,-24.75,334.00,0,58.78,0
4165,32.86,-17.71,345.00,0,60.72,0
4166,32.87,-10.26,353.00,0,62.13,0
4167,32.87,-2.85,360.00,0,63.36,0
4168,32.87,4.67,366.00,0,64.42,0
4169,32.85,11.38,371.00,0,65.30,0
4170,32.84,18.27,374.00,0,65.82,0
4171,32.81,24.62,373.00,0,65.65,0
4172,32.78,30.60,370.00,0,65.12,0
4173,32.74,36.68,364.00,0,64.06,0
4174,32.70,42.16,357.00,0,62.83,0
4175,32.65,47.52,348.00,0,61.25,0
4176,32.60,52.75,338.00,0,59.49,0
4177,32.54,57.70,328.00,0,57.73,0
4178,32.48,62.14,318.00,0,55.97,0
4179,32.41,66.68,308.00,0,54.21,0
4180,32.34,69.99,298.00,0,52.45,0
4181,32.27,73.19,288.00,0,50.69,0
4182,32.20,76.18,278.00,0,48.93,0
4183,32.12,78.97,268.00,0,47.17,0
4184,32.03,81.46,261.00,0,45.94,0
4185,31.95,83.76,254.00,0,44.70,0
4186,31.87,85.59,247.00,0,43.47,0
4187,31.78,86.92,239.00,0,42.06,0
4188,31.69,88.42,232.00,0,40.83,0
4189,31.60,89.58,175.00,0,30.80,0
4190,31.51,89.81,58.00,0,10.21,0
4191,31.42,85.95,-6.00,0,-1.06,0
4192,31.34,81.45,-5.00,0,-0.88,0
4193,31.27,76.79,-4.00,0,-0.70,0
4194,31.19,72.16,-4.00,0,-0.70,0
4195,31.13,67.45,-3.00,0,-0.53,0
4196,31.06,63.01,-1.00,0,-0.18,0
4197,31.01,58.40,1.00,0,0.18,0
4198,30.95,53.95,1.00,0,0.18,0
4199,30.90,49.34,1.00,0,0.18,0
4200,30.86,44.70,1.00,0,0.18,0
4201,30.82,40.31,1.00,0,0.18,0
4202,30.78,35.53,1.00,0,0.18,0
4203,30.75,31.10,2.00,0,0.35,0
4204,30.72,26.60,2.00,0,0.35,0
4205,30.70,22.08,2.00,0,0.35,0
4206,30.68,17.55,2.00,0,0.35,0
4207,30.67,13.41,2.00,0,0.35,0
4208,30.66,8.69,2.00,0,0.35,0
4209,30.66,4.43,2.00,0,0.35,0
4210,30.66,0.14,2.00,0,0.35,0
4211,30.66,-3.91,2.00,0,0.35,0
4212,30.67,-7.21,2.00,0,0.35,0
4213,30.68,-10.64,2.00,0,0.35,0
4214,30.69,-13.63,2.00,0,0.35,0
4215,30.71,-16.83,2.00,0,0.35,0
4216,30.73,-19.57,2.00,0,0.35,0
4217,30.75,-22.63,1.00,0,0.18,0
4218,30.78,-25.53,1.00,0,0.18,0
4219,30.81,-28.49,1.00,0,0.18,0
4220,30.84,-31.39,1.00,0,0.18,0
4221,30.87,-34.24,1.00,0,0.18,0
4222,30.91,-37.42,1.00,0,0.18,0
4223,30.95,-40.21,1.00,0,0.18,0
4224,30.99,-43.20,1.00,0,0.18,0
4225,31.04,-46.35,1.00,0,0.18,0
4226,31.09,-49.24,1.00,0,0.18,0
4227,31.14,-52.22,1.00,0,0.18,0
4228,31.20,-55.26,1.00,0,0.18,0
4229,31.25,-58.46,1.00,0,0.18,0
4230,31.32,-61.53,1.00,0,0.18,0
4231,31.38,-64.90,0.00,0,0.00,0
4232,31.45,-68.00,0.00,0,0.00,0
4233,31.52,-71.30,1.00,0,0.18,0
4234,31.59,-74.65,1.00,0,0.18,0
4235,31.67,-78.16,1.00,0,0.18,0
4236,31.75,-81.57,1.00,0,0.18,0
4237,31.84,-85.04,0.00,0,0.00,0
4238,31.93,-88.55,0.00,0,0.00,0
4239,32.02,-92.04,1.00,0,0.18,0
4240,32.12,-95.52,1.00,0,0.18,0
4241,32.21,-99.28,0.00,0,0.00,0
4242,32.32,-103.00,0.00,0,0.00,0
4243,32.42,-106.77,-1.00,0,-0.18,0
4244,32.53,-110.39,-1.00,0,-0.18,0
4245,32.65,-114.27,-1.00,0,-0.18,0
4246,32.77,-117.95,0.00,0,0.00,0
4247,32.89,-121.85,5.00,0,0.88,0
4248,33.01,-125.48,41.00,0,7.22,0
4249,33.14,-128.38,101.00,0,17.78,0
4250,33.27,-129.70,154.00,0,27.10,0
4251,33.40,-129.84,199.00,0,35.02,0
4252,33.53,-128.68,235.00,0,41.36,0
4253,33.66,-127.32,264.00,0,46.46,0
4254,33.78,-125.04,289.00,0,50.86,0
4255,33.91,-122.19,307.00,0,54.03,0
4256,34.02,-119.20,320.00,0,56.32,0
4257,34.14,-115.90,334.00,0,58.78,0
4258,34.25,-112.60,347.00,0,61.07,0
4259,34.36,-108.77,356.00,0,62.66,0
4260,34.47,-104.86,362.00,0,63.71,0
4261,34.57,-101.13,369.00,0,64.94,0
4262,34.67,-97.07,374.00,0,65.82,0
4263,34.76,-92.53,377.00,0,66.35,0
4264,34.85,-88.81,378.00,0,66.53,0
4265,34.93,-84.76,381.00,0,67.06,0
4266,35.01,-81.23,384.00,0,67.58,0
4267,35.09,-77.22,387.00,0,68.11,0
4268,35.16,-73.04,390.00,0,68.64,0
4269,35.23,-68.91,390.00,0,68.64,0
4270,35.30,-65.58,391.00,0,68.82,0
4271,35.36,-61.57,392.00,0,68.99,0
4272,35.42,-58.47,393.00,0,69.17,0
4273,35.47,-54.91,394.00,0,69.34,0
4274,35.52,-50.99,394.00,0,69.34,0
4275,35.57,-47.35,394.00,0,69.34,0
4276,35.61,-43.78,394.00,0,69.34,0
4277,35.65,-40.65,394.00,0,69.34,0
4278,35.69,-38.02,394.00,0,69.34,0
4279,35.73,-35.27,394.00,0,69.34,0
4280,35.76,-32.99,394.00,0,69.34,0
4281,35.79,-30.78,395.00,0,69.52,0
4282,35.82,-28.59,395.00,0,69.52,0
4283,35.85,-26.17,396.00,0,69.70,0
4284,35.87,-24.04,396.00,0,69.70,0
4285,35.89,-21.60,397.00,0,69.87,0
4286,35.91,-19.42,397.00,0,69.87,0
4287,35.93,-17.13,397.00,0,69.87,0
4288,35.94,-15.13,397.00,0,69.87,0
4289,35.96,-12.75,397.00,0,69.87,0
4290,35.97,-11.13,397.00,0,69.87,0
4291,35.98,-8.99,397.00,0,69.87,0
4292,35.98,-7.39,397.00,0,69.87,0
4293,35.99,-5.82,397.00,0,69.87,0
4294,35.99,-4.46,397.00,0,69.87,0
4295,36.00,-2.98,398.00,0,70.05,0
4296,36.00,-1.80,397.00,0,69.87,0
4297,36.00,-0.74,397.00,0,69.87,0
4298,36.00,0.18,397.00,0,69.87,0
4299,36.00,0.85,397.00,0,69.87,0
4300,36.00,1.16,398.00,0,70.05,0
4301,36.00,1.16,398.00,0,70.05,0
4302,36.00,1.01,398.00,0,70.05,0
4303,36.00,0.72,398.00,0,70.05,0
4304,35.99,0.33,398.00,0,70.05,0
4305,35.99,-0.10,398.00,0,70.05,0
4306,36.00,-0.48,398.00,0,70.05,0
4307,36.00,-0.70,398.00,0,70.05,0
4308,36.00,-0.82,399.00,0,70.22,0
4309,36.00,-0.85,398.00,0,70.05,0
4310,36.00,-0.89,398.00,0,70.05,0
4311,36.00,-0.95,398.00,0,70.05,0
4312,36.00,-1.05,398.00,0,70.05,0
4313,36.00,-1.20,398.00,0,70.05,0
4314,36.00,-1.48,398.00,0,70.05,0
4315,36.01,-1.86,398.00,0,70.05,0
4316,36.01,-2.30,398.00,0,70.05,0
4317,36.01,-2.76,398.00,0,70.05,0
4318,36.01,-3.28,398.00,0,70.05,0
4319,36.02,-4.02,399.00,0,70.22,0
4320,36.02,-4.57,398.00,0,70.05,0
4321,36.03,-5.33,399.00,0,70.22,0
4322,36.03,-6.38,399.00,0,70.22,0
4323,36.04,-7.28,399.00,0,70.22,0
4324,36.05,-8.23,399.00,0,70.22,0
4325,36.06,-9.45,399.00,0,70.22,0
4326,36.07,-10.72,399.00,0,70.22,0
4327,36.08,-11.90,399.00,0,70.22,0
4328,36.10,-13.46,399.00,0,70.22,0
4329,36.11,-14.88,399.00,0,70.22,0
4330,36.13,-16.53,399.00,0,70.22,0
4331,36.15,-18.40,399.00,0,70.22,0
4332,36.17,-19.96,399.00,0,70.22,0
4333,36.19,-21.88,399.00,0,70.22,0
4334,36.21,-23.75,399.00,0,70.22,0
4335,36.24,-25.63,399.00,0,70.22,0
4336,36.26,-27.40,399.00,0,70.22,0
4337,36.29,-29.18,399.00,0,70.22,0
4338,36.32,-30.63,399.00,0,70.22,0
4339,36.36,-32.12,399.00,0,70.22,0
4340,36.39,-33.65,399.00,0,70.22,0
4341,36.42,-35.06,399.00,0,70.22,0
4342,36.46,-36.69,398.00,0,70.05,0
4343,36.50,-38.55,398.00,0,70.05,0
4344,36.54,-40.65,397.00,0,69.87,0
4345,36.58,-42.83,397.00,0,69.87,0
4346,36.63,-45.06,397.00,0,69.87,0
4347,36.68,-47.42,398.00,0,70.05,0
4348,36.73,-49.43,398.00,0,70.05,0
4349,36.78,-51.17,399.00,0,70.22,0
4350,36.83,-52.84,399.00,0,70.22,0
4351,36.88,-54.34,399.00,0,70.22,0
4352,36.94,-56.06,399.00,0,70.22,0
4353,37.00,-57.84,398.00,0,70.05,0
4354,37.06,-59.97,398.00,0,70.05,0
4355,37.12,-61.94,398.00,0,70.05,0
4356,37.18,-63.58,398.00,0,70.05,0
4357,37.25,-64.96,398.00,0,70.05,0
4358,37.31,-66.54,398.00,0,70.05,0
4359,37.38,-68.10,396.00,0,69.70,0
4360,37.45,-70.19,396.00,0,69.70,0
4361,37.52,-72.12,396.00,0,69.70,0
4362,37.60,-73.90,397.00,0,69.87,0
4363,37.67,-75.24,398.00,0,70.05,0
4364,37.75,-76.31,398.00,0,70.05,0
4365,37.83,-77.64,397.00,0,69.87,0
4366,37.91,-79.03,397.00,0,69.87,0
4367,37.99,-80.52,398.00,0,70.05,0
4368,38.07,-81.36,398.00,0,70.05,0
4369,38.15,-82.20,397.00,0,69.87,0
4370,38.23,-83.47,395.00,0,69.52,0
4371,38.32,-85.00,395.00,0,69.52,0
4372,38.41,-86.62,396.00,0,69.70,0
4373,38.49,-87.89,398.00,0,70.05,0
4374,38.58,-88.80,398.00,0,70.05,0
4375,38.67,-89.69,398.00,0,70.05,0
4376,38.76,-91.10,397.00,0,69.87,0
4377,38.86,-92.12,398.00,0,70.05,0
4378,38.95,-92.95,398.00,0,70.05,0
4379,39.04,-93.70,397.00,0,69.87,0
4380,39.14,-95.12,395.00,0,69.52,0
4381,39.23,-96.68,396.00,0,69.70,0
4382,39.33,-97.90,398.00,0,70.05,0
4383,39.43,-98.80,398.00,0,70.05,0
4384,39.53,-99.71,397.00,0,69.87,0
4385,39.63,-100.78,397.00,0,69.87,0
4386,39.73,-101.71,398.00,0,70.05,0
4387,39.84,-102.00,398.00,0,70.05,0
4388,39.94,-102.61,396.00,0,69.70,0
4389,40.04,-103.66,395.00,0,69.52,0
4390,40.15,-104.81,397.00,0,69.87,0
4391,40.25,-105.39,398.00,0,70.05,0
4392,40.36,-105.93,398.00,0,70.05,0
4393,40.46,-106.29,397.00,0,69.87,0
4394,40.57,-107.09,398.00,0,70.05,0
4395,40.68,-107.15,398.00,0,70.05,0
4396,40.79,-107.09,396.00,0,69.70,0
4397,40.89,-107.94,395.00,0,69.52,0
4398,41.00,-108.76,397.00,0,69.87,0
4399,41.11,-109.10,398.00,0,70.05,0
4400,41.22,-109.42,397.00,0,69.87,0
4401,41.33,-110.29,397.00,0,69.87,0
4402,41.44,-110.72,399.00,0,70.22,0
4403,41.55,-111.06,398.00,0,70.05,0
4404,41.66,-110.96,395.00,0,69.52,0
4405,41.78,-112.14,395.00,0,69.52,0
4406,41.89,-112.42,397.00,0,69.87,0
4407,42.00,-113.12,398.00,0,70.05,0
4408,42.11,-113.17,397.00,0,69.87,0
4409,42.23,-114.16,397.00,0,69.87,0
4410,42.34,-114.24,398.00,0,70.05,0
4411,42.46,-114.48,396.00,0,69.70,0
4412,42.57,-114.82,394.00,0,69.34,0
4413,42.69,-115.25,395.00,0,69.52,0
4414,42.80,-115.78,397.00,0,69.87,0
4415,42.92,-115.82,397.00,0,69.87,0
4416,43.04,-116.23,396.00,0,69.70,0
4417,43.15,-116.94,397.00,0,69.87,0
4418,43.27,-116.77,397.00,0,69.87,0
4419,43.39,-116.97,394.00,0,69.34,0
4420,43.50,-117.84,395.00,0,69.52,0
4421,43.62,-118.32,397.00,0,69.87,0
4422,43.74,-118.29,397.00,0,69.87,0
4423,43.86,-118.95,397.00,0,69.87,0
4424,43.98,-119.80,398.00,0,70.05,0
4425,44.10,-120.20,397.00,0,69.87,0
4426,44.22,-120.67,395.00,0,69.52,0
4427,44.34,-121.55,395.00,0,69.52,0
4428,44.46,-122.40,398.00,0,70.05,0
4429,44.59,-122.72,398.00,0,70.05,0
4430,44.71,-123.33,397.00,0,69.87,0
4431,44.83,-124.20,398.00,0,70.05,0
4432,44.96,-124.57,398.00,0,70.05,0
4433,45.08,-125.16,395.00,0,69.52,0
4434,45.21,-126.07,395.00,0,69.52,0
4435,45.34,-126.72,398.00,0,70.05,0
4436,45.46,-126.85,398.00,0,70.05,0
4437,45.59,-127.66,397.00,0,69.87,0
4438,45.72,-127.96,399.00,0,70.22,0
4439,45.85,-128.42,397.00,0,69.87,0
4440,45.98,-128.91,395.00,0,69.52,0
4441,46.11,-130.26,397.00,0,69.87,0
4442,46.24,-130.76,398.00,0,70.05,0
4443,46.37,-131.21,398.00,0,70.05,0
4444,46.50,-132.34,398.00,0,70.05,0
4445,46.63,-133.30,399.00,0,70.22,0
4446,46.77,-133.90,396.00,0,69.70,0
4447,46.90,-135.49,396.00,0,69.70,0
4448,47.04,-136.86,398.00,0,70.05,0
4449,47.18,-137.67,398.00,0,70.05,0
4450,47.32,-138.96,398.00,0,70.05,0
4451,47.46,-140.04,398.00,0,70.05,0
4452,47.60,-140.81,396.00,0,69.70,0
4453,47.74,-142.35,395.00,0,69.52,0
4454,47.88,-143.71,397.00,0,69.87,0
4455,48.03,-144.40,397.00,0,69.87,0
4456,48.17,-145.70,397.00,0,69.87,0
4457,48.32,-146.54,398.00,0,70.05,0
4458,48.47,-147.35,395.00,0,69.52,0
4459,48.62,-148.89,395.00,0,69.52,0
4460,48.77,-150.15,397.00,0,69.87,0
4461,48.92,-151.26,397.00,0,69.87,0
4462,49.07,-152.82,398.00,0,70.05,0
4463,49.22,-153.80,397.00,0,69.87,0
4464,49.38,-154.91,395.00,0,69.52,0
4465,49.54,-156.52,397.00,0,69.87,0
4466,49.69,-157.70,398.00,0,70.05,0
4467,49.85,-159.24,397.00,0,69.87,0
4468,50.01,-160.08,398.00,0,70.05,0
4469,50.17,-161.35,396.00,0,69.70,0
4470,50.34,-162.43,396.00,0,69.70,0
4471,50.50,-163.84,398.00,0,70.05,0
4472,50.67,-164.57,398.00,0,70.05,0
4473,50.83,-165.97,398.00,0,70.05,0
4474,51.00,-166.66,396.00,0,69.70,0
4475,51.17,-168.00,396.00,0,69.70,0
4476,51.34,-169.08,397.00,0,69.87,0
4477,51.51,-170.34,397.00,0,69.87,0
4478,51.68,-171.81,398.00,0,70.05,0
4479,51.85,-172.98,397.00,0,69.87,0
4480,52.02,-174.33,396.00,0,69.70,0
4481,52.20,-175.47,397.00,0,69.87,0
4482,52.38,-176.72,397.00,0,69.87,0
4483,52.55,-177.97,398.00,0,70.05,0
4484,52.73,-179.16,396.00,0,69.70,0
4485,52.91,-180.39,396.00,0,69.70,0
4486,53.10,-181.41,397.00,0,69.87,0
4487,53.28,-181.96,397.00,0,69.87,0
4488,53.46,-183.22,397.00,0,69.87,0
4489,53.65,-184.04,395.00,0,69.52,0
4490,53.83,-185.16,396.00,0,69.70,0
4491,54.02,-186.25,397.00,0,69.87,0
4492,54.20,-187.24,397.00,0,69.87,0
4493,54.39,-188.43,396.00,0,69.70,0
4494,54.58,-189.61,395.00,0,69.52,0
4495,54.77,-191.03,397.00,0,69.87,0
4496,54.97,-192.37,398.00,0,70.05,0
4497,55.16,-193.07,397.00,0,69.87,0
4498,55.35,-194.16,395.00,0,69.52,0
4499,55.55,-195.58,397.00,0,69.87,0
4500,55.74,-196.49,398.00,0,70.05,0
4501,55.94,-197.47,398.00,0,70.05,0
4502,56.14,-198.06,396.00,0,69.70,0
4503,56.34,-199.40,397.00,0,69.87,0
4504,56.54,-200.28,398.00,0,70.05,0
4505,56.74,-201.48,398.00,0,70.05,0
4506,56.94,-202.07,397.00,0,69.87,0
4507,57.15,-203.81,396.00,0,69.70,0
4508,57.35,-204.76,398.00,0,70.05,0
4509,57.56,-206.11,399.00,0,70.22,0
4510,57.76,-206.81,397.00,0,69.87,0
4511,57.97,-208.05,395.00,0,69.52,0
4512,58.18,-209.27,397.00,0,69.87,0
4513,58.39,-210.21,398.00,0,70.05,0
4514,58.60,-211.29,396.00,0,69.70,0
4515,58.82,-211.77,395.00,0,69.52,0
4516,59.03,-213.44,397.00,0,69.87,0
4517,59.24,-214.26,398.00,0,70.05,0
4518,59.46,-215.54,396.00,0,69.70,0
4519,59.68,-216.93,395.00,0,69.52,0
4520,59.89,-217.99,397.00,0,69.87,0
4521,60.11,-219.23,398.00,0,70.05,0
4522,60.33,-220.40,396.00,0,69.70,0
4523,60.55,-221.70,396.00,0,69.70,0
4524,60.78,-222.56,398.00,0,70.05,0
4525,61.00,-223.53,398.00,0,70.05,0
4526,61.23,-224.29,397.00,0,69.87,0
4527,61.45,-225.41,396.00,0,69.70,0
4528,61.68,-226.24,398.00,0,70.05,0
4529,61.90,-227.55,398.00,0,70.05,0
4530,62.13,-228.78,397.00,0,69.87,0
4531,62.36,-230.14,397.00,0,69.87,0
4532,62.59,-231.22,399.00,0,70.22,0
4533,62.83,-232.51,397.00,0,69.87,0
4534,63.06,-233.95,396.00,0,69.70,0
4535,63.30,-235.21,397.00,0,69.87,0
