cnt,pos,speed,DTorque,DAC,STorque,Force,Dir
1,143.289,0.003,1,0,0,0,0
2,143.289,0,0,0,0,0,0
3,143.289,-0.0061,1,0,0,0,0
4,143.289,0,1,0,0,0,0
5,143.289,-0.0061,1,0,0,0,0
6,143.289,0.0061,1,0,0,0,0
7,143.289,0.003,0,0,0,0,0
8,143.289,0.0061,1,0,0,0,0
9,143.289,0.0091,1,0,0,0,0
10,143.289,-0.0091,1,0,0,0,0
11,143.289,0.003,1,0,0,0,0
12,143.289,0,1,0,0,0,0
13,143.289,-0.003,1,0,0,0,0
14,143.289,0,1,0,0,0,0
15,143.289,0.0061,1,0,0,0,0
16,143.289,-0.0061,1,0,0,0,0
17,143.289,0,1,0,0,0,0
18,143.289,-0.003,1,0,0,0,0
19,143.289,-0.0091,1,0,0,0,0
20,143.289,-0.0061,0,0,0,0,0
21,143.289,0.0122,1,0,0,0,0
22,143.289,-0.0061,1,0,0,0,0
23,143.289,0.003,1,0,0,0,0
24,143.289,-0.003,1,0,0,0,0
25,143.289,0,1,0,0,0,0
26,143.289,-0.0061,1,0,0,0,0
27,143.289,0.003,1,0,0,0,0
28,143.289,-0.003,1,0,0,0,0
29,143.289,0.0061,1,0,0,0,0
30,143.289,0.0091,1,0,0,0,0
31,143.289,0.0061,1,0,0,0,0
32,143.289,0.0061,1,0,0,0,0
33,143.289,0,0,0,0,0,0
34,143.289,0,1,0,0,0,0
35,143.289,0.0061,1,0,0,0,0
36,143.289,0,1,0,0,0,0
37,143.289,0.0183,1,0,0,0,0
38,143.289,0,1,0,0,0,0
39,143.289,-0.0061,1,0,0,0,0
40,143.289,0,1,0,0,0,0
41,143.289,-0.0061,1,0,0,0,0
42,143.289,0.0061,1,0,0,0,0
43,143.289,-0.003,1,0,0,0,0
44,143.289,0,1,0,0,0,0
45,143.289,0,1,0,0,0,0
46,143.289,0,1,0,0,0,0
47,143.289,-0.003,1,0,0,0,0
48,143.289,0.0061,1,0,0,0,0
49,143.289,-0.003,1,0,0,0,0
50,143.289,-0.003,0,0,0,0,0
51,143.289,-0.0061,1,0,0,0,0
52,143.289,-0.003,1,0,0,0,0
53,143.289,0.003,1,0,0,0,0
54,143.289,0.0091,1,0,0,0,0
55,143.289,-0.0152,1,0,0,0,0
56,143.289,-0.003,1,0,0,0,0
57,143.289,0.003,0,0,0,0,0
58,143.289,0.0091,1,0,0,0,0
59,143.289,0.0061,1,0,0,0,0
60,143.289,0.0061,1,0,0,0,0
61,143.289,0.0061,1,0,0,0,0
62,143.289,-0.0061,1,0,0,0,0
63,143.289,0,1,0,0,0,0
64,143.289,0.0061,1,0,0,0,0
65,143.289,0,1,0,0,0,0
66,143.289,0,1,0,0,0,0
67,143.289,0,1,0,0,0,0
68,143.289,0.0091,1,0,0,0,0
69,143.289,0,1,0,0,0,0
70,143.289,0.0122,1,0,0,0,0
71,143.289,-0.0091,1,0,0,0,0
72,143.289,0,1,0,0,0,0
73,143.289,0.0061,1,0,0,0,0
74,143.289,0.0091,1,0,0,0,0
75,143.289,-0.0061,1,0,0,0,0
76,143.289,-0.003,1,0,0,0,0
77,143.289,0.0061,1,0,0,0,0
78,143.289,0.003,1,0,0,0,0
79,143.289,-0.003,1,0,0,0,0
80,143.289,-0.003,1,0,0,0,0
81,143.289,0,1,0,0,0,0
82,143.289,0,0,0,0,0,0
83,143.289,-0.0061,1,0,0,0,0
84,143.289,-0.003,1,0,0,0,0
85,143.289,0.003,1,0,0,0,0
86,143.289,0.003,1,0,0,0,0
87,143.289,0.0061,1,0,0,0,0
88,143.289,0,0,0,0,0,0
89,143.289,-0.0091,0,0,0,0,0
90,143.289,-0.0061,1,0,0,0,0
91,143.289,0,1,0,0,0,0
92,143.289,0.003,1,0,0,0,0
93,143.289,0.0061,1,0,0,0,0
94,143.289,0.0061,1,0,0,0,0
95,143.289,-0.0061,1,0,0,0,0
96,143.289,0,1,0,0,0,0
97,143.289,-0.003,1,0,0,0,0
98,143.289,0.0061,1,0,0,0,0
99,143.289,-0.0152,1,0,0,0,0
100,143.289,0,1,0,0,0,0
101,143.289,0,1,0,0,0,0
102,143.289,0.0152,1,0,0,0,0
103,143.289,0,1,0,0,0,0
104,143.289,0,1,0,0,0,0
105,143.289,0.0122,1,0,0,0,0
106,143.289,0.003,0,0,0,0,0
107,143.289,-0.003,1,0,0,0,0
108,143.289,-0.003,1,0,0,0,0
109,143.289,-0.0061,1,0,0,0,0
110,143.289,-0.0091,1,0,0,0,0
111,143.289,0,1,0,0,0,0
112,143.289,0,1,0,0,0,0
113,143.289,0.003,1,0,0,0,0
114,143.289,0,1,0,0,0,0
115,143.289,0.0122,0,0,0,0,0
116,143.289,-0.0061,1,0,0,0,0
117,143.289,0.0061,1,0,0,0,0
118,143.289,-0.003,1,0,0,0,0
119,143.289,0.003,1,0,0,0,0
120,143.289,0.0122,1,0,0,0,0
121,143.289,0,1,0,0,0,0
122,143.289,0.003,1,0,0,0,0
123,143.289,-0.0061,1,0,0,0,0
124,143.289,0.003,1,0,0,0,0
125,143.289,-0.003,0,0,0,0,0
126,143.289,0,0,0,0,0,0
127,143.289,0.003,1,0,0,0,0
128,143.289,-0.0061,0,0,0,0,0
129,143.289,0,0,0,0,0,0
130,143.289,0,1,0,0,0,0
131,143.289,0.0122,1,0,0,0,0
132,143.289,0,1,0,0,0,0
133,143.289,0.0091,1,0,0,0,0
134,143.289,0.003,1,0,0,0,0
135,143.289,0,1,0,0,0,0
136,143.289,0.003,1,0,0,0,0
137,143.289,-0.003,1,0,0,0,0
138,143.289,0.0061,1,0,0,0,0
139,143.289,0.003,0,0,0,0,0
140,143.289,0,1,0,0,0,0
141,143.289,0.003,1,0,0,0,0
142,143.289,0,1,0,0,0,0
143,143.289,0.003,1,0,0,0,0
144,143.289,-0.0091,1,0,0,0,0
145,143.289,0.0061,1,0,0,0,0
146,143.289,0,1,0,0,0,0
147,143.289,0.0061,1,0,0,0,0
148,143.289,-0.0091,1,0,0,0,0
149,143.289,0.003,1,0,0,0,0
150,143.289,-0.0061,1,0,0,0,0
151,143.289,-0.0061,1,0,0,0,0
152,143.289,0.0091,1,0,0,0,0
153,143.289,0.003,1,0,0,0,0
154,143.289,0,1,0,0,0,0
155,143.289,0,1,0,0,0,0
156,143.289,0.0061,1,0,0,0,0
157,143.289,-0.0091,1,0,0,0,0
158,143.289,0.0091,1,0,0,0,0
159,143.289,0.003,1,0,0,0,0
160,143.289,-0.0061,0,0,0,0,0
161,143.289,-0.0091,1,0,0,0,0
162,143.289,-0.003,1,0,0,0,0
163,143.289,0.0061,1,0,0,0,0
164,143.289,0.003,0,0,0,0,0
165,143.289,-0.003,1,0,0,0,0
166,143.289,-0.003,1,0,0,0,0
167,143.289,0,1,0,0,0,0
168,143.289,0,1,0,0,0,0
169,143.289,-0.003,1,0,0,0,0
170,143.289,-0.0122,1,0,0,0,0
171,143.289,-0.003,1,0,0,0,0
172,143.289,0.003,1,0,0,0,0
173,143.289,0,1,0,0,0,0
174,143.289,-0.003,1,0,0,0,0
175,143.289,0.0061,1,0,0,0,0
176,143.289,0.0061,0,0,0,0,0
177,143.289,0.0091,1,0,0,0,0
178,143.289,0.003,1,0,0,0,0
179,143.289,0,1,0,0,0,0
180,143.289,0.003,1,0,0,0,0
181,143.289,0,1,0,0,0,0
182,143.289,0.0061,1,0,0,0,0
183,143.289,0.0152,1,0,0,0,0
184,143.289,0,1,0,0,0,0
185,143.289,0.0061,1,0,0,0,0
186,143.289,-0.0061,1,0,0,0,0
187,143.289,0.0061,1,0,0,0,0
188,143.289,0.003,0,0,0,0,0
189,143.289,-0.0061,1,0,0,0,0
190,143.289,0.003,1,0,0,0,0
191,143.289,0.003,1,0,0,0,0
192,143.289,0.0122,1,0,0,0,0
193,143.289,-0.0061,0,0,0,0,0
194,143.289,-0.0091,1,0,0,0,0
195,143.289,-0.0061,0,0,0,0,0
196,143.289,-0.0061,0,0,0,0,0
197,143.289,0.003,1,0,0,0,0
198,143.289,0.003,1,0,0,0,0
199,143.289,0,1,0,0,0,0
200,143.289,-0.003,1,0,0,0,0
201,143.289,0,1,0,0,0,0
202,143.289,0.0061,0,0,0,0,0
203,143.289,0,1,0,0,0,0
204,143.289,0,1,0,0,0,0
205,143.289,-0.0061,0,0,0,0,0
206,143.289,0,1,0,0,0,0
207,143.289,-0.0091,0,0,0,0,0
208,143.289,-0.0122,1,0,0,0,0
209,143.289,0,1,0,0,0,0
210,143.289,0,1,0,0,0,0
211,143.289,0.003,1,0,0,0,0
212,143.289,0.003,1,0,0,0,0
213,143.289,-0.003,1,0,0,0,0
214,143.289,0,0,0,0,0,0
215,143.289,-0.003,1,0,0,0,0
216,143.289,0.003,1,0,0,0,0
217,143.289,-0.003,1,0,0,0,0
218,143.289,0,1,0,0,0,0
219,143.289,-0.003,0,0,0,0,0
220,143.289,-0.003,1,0,0,0,0
221,143.289,0,1,0,0,0,0
222,143.289,-0.003,1,0,0,0,0
223,143.289,-0.0122,1,0,0,0,0
224,143.289,-0.003,1,0,0,0,0
225,143.289,0,1,0,0,0,0
226,143.289,-0.0122,0,0,0,0,0
227,143.289,-0.003,1,0,0,0,0
228,143.289,0.003,1,0,0,0,0
229,143.289,0.003,1,0,0,0,0
230,143.289,-0.0061,1,0,0,0,0
231,143.289,-0.003,0,0,0,0,0
232,143.289,0.0091,1,0,0,0,0
233,143.289,-0.003,1,0,0,0,0
234,143.289,0.003,1,0,0,0,0
235,143.289,0,0,0,0,0,0
236,143.289,0.0152,1,0,0,0,0
237,143.289,0.0091,1,0,0,0,0
238,143.289,0,1,0,0,0,0
239,143.289,0.003,1,0,0,0,0
240,143.289,0,1,0,0,0,0
241,143.289,0.003,1,0,0,0,0
242,143.289,0.0091,1,0,0,0,0
243,143.289,0.003,1,0,0,0,0
244,143.289,0.003,1,0,0,0,0
245,143.289,0.0061,1,0,0,0,0
246,143.289,-0.0061,1,0,0,0,0
247,143.289,0,0,0,0,0,0
248,143.289,0,1,0,0,0,0
