cnt,pos,speed,DTorque,DAC,STorque,Force,Dir
1,318.474,-0.0091,0,0,0,0,0
2,318.474,-0.0061,-1,0,0,0,0
3,318.474,-0.0122,-1,0,0,0,0
4,318.475,-0.003,-1,0,0,0,0
5,318.475,0.003,-2,0,0,0,0
6,318.475,-0.0061,-3,0,0,0,0
7,318.475,0.0061,-3,0,0,0,0
8,318.475,0,-3,0,0,0,0
9,318.475,-0.003,-4,0,0,0,0
10,318.475,-0.0091,-4,0,0,0,0
11,318.475,-0.003,-5,0,0,0,0
12,318.476,0,-5,0,0,0,0
13,318.476,-0.003,-6,0,0,-1,0
14,318.476,0.0061,-6,0,0,-1,0
15,318.476,-0.0152,-7,0,0,-1,0
16,318.476,-0.0122,-8,0,0,-1,0
17,318.477,-0.0091,-8,0,0,-1,0
18,318.477,-0.0122,-8,0,0,-1,0
19,318.477,-0.003,-9,0,0,-1,0
20,318.477,-0.0091,-10,0,0,-1,0
21,318.477,-0.0152,-10,0,0,-1,0
22,318.478,-0.003,-11,0,0,-1,0
23,318.478,-0.0243,-11,0,0,-1,0
24,318.478,-0.0122,-12,0,0,-2,0
25,318.479,-0.0274,-12,0,0,-2,0
26,318.479,-0.0183,-13,0,0,-2,0
27,318.48,-0.0183,-13,0,0,-2,0
28,318.481,-0.0213,-14,0,0,-2,0
29,318.481,-0.0152,-14,0,0,-2,0
30,318.482,-0.0213,-15,0,0,-2,0
31,318.483,-0.0243,-15,0,0,-2,0
32,318.484,-0.0183,-16,0,0,-2,0
33,318.485,-0.0304,-16,0,0,-2,0
34,318.486,-0.0304,-17,0,0,-2,0
35,318.487,-0.0243,-17,0,0,-2,0
36,318.488,-0.0274,-18,0,0,-3,0
37,318.489,-0.0335,-18,0,0,-3,0
38,318.491,-0.0365,-19,0,0,-3,0
39,318.492,-0.0396,-19,0,0,-3,0
40,318.494,-0.0487,-20,0,0,-3,0
41,318.496,-0.0426,-21,0,0,-3,0
42,318.498,-0.0609,-21,0,0,-3,0
43,318.501,-0.0578,-21,0,0,-3,0
44,318.504,-0.0791,-22,0,0,-3,0
45,318.549,-7.3151,-17,0,0,-2,0
46,318.964,-15.6495,-3,0,0,0,0
47,319.571,-21.4249,12,0,0,2,0
48,320.317,-21.4827,24,0,0,4,0
49,321.046,-19.593,35,0,0,6,0
50,321.808,-20.5546,50,0,0,8,0
51,322.665,-23.4484,70,0,0,12,0
52,323.443,-19.9977,84,0,0,14,0
53,324.128,-17.5087,97,0,0,17,0
54,324.783,-15.5643,114,0,0,20,0
55,325.291,-12.2293,128,0,0,22,0
56,325.625,-6.1831,137,0,0,24,0
57,325.752,-1.3632,143,0,0,25,0
58,325.782,-0.9676,153,0,0,26,0
59,325.859,-1.987,172,0,0,30,0
60,325.952,-0.2404,191,0,0,33,0
61,325.956,-0.003,205,0,0,36,0
62,325.956,0.003,222,0,0,39,0
63,325.955,0.0213,234,0,0,41,0
64,325.954,0.0609,245,0,0,43,0
65,325.952,0.0822,256,0,0,45,0
66,325.948,0.2221,267,0,0,46,0
67,325.925,1.9444,278,0,0,48,0
68,325.759,10.0202,282,0,0,49,0
69,325.279,19.0392,276,0,0,48,0
70,324.615,19.2188,275,0,0,48,0
71,323.891,19.6935,276,0,0,48,0
72,323.046,20.5333,273,0,0,48,0
73,322.273,16.4041,273,0,0,48,0
74,321.774,10.1419,276,0,0,48,0
75,321.428,10.3032,280,0,0,49,0
76,321.055,10.0293,278,0,0,48,0
77,320.69,7.1599,280,0,0,49,0
78,320.388,7.1994,277,0,0,48,0
79,320.212,2.7721,282,0,0,49,0
80,320.132,-0.0335,286,0,0,50,0
81,320.132,-0.0061,289,0,0,50,0
82,320.133,-0.0122,292,0,0,51,0
83,320.133,0.0061,294,0,0,51,0
84,320.133,-0.0061,296,0,0,52,0
85,320.133,0,298,0,0,52,0
86,320.133,0.0122,301,0,0,52,0
87,320.133,-0.0091,303,0,0,53,0
88,320.133,0.003,305,0,0,53,0
89,320.133,-0.0091,307,0,0,54,0
90,320.133,0.003,309,0,0,54,0
91,320.132,0.07,313,0,0,55,0
92,320.126,0.5934,314,0,0,55,0
93,320.09,1.2324,316,0,0,55,0
94,320.043,1.2019,317,0,0,55,0
95,319.989,1.7284,318,0,0,55,0
96,319.863,8.4531,314,0,0,55,0
