cnt,pos,speed,DTorque,Force,Dir
4000,66.00,-0.00,0.00,0,0.00,0
4001,66.00,0.00,0.00,0,0.00,0
4002,66.00,0.00,0.00,0,0.00,0
4003,66.00,0.00,0.00,0,0.00,0
4004,66.00,0.00,0.00,0,0.00,0
4005,66.00,0.00,0.00,0,0.00,0
4006,66.00,0.00,0.00,0,0.00,0
4007,66.00,-0.01,0.00,0,0.00,0
4008,66.00,0.00,0.00,0,0.00,0
4009,66.00,-0.01,0.00,0,0.00,0
4010,66.00,0.01,0.00,0,0.00,0
4011,66.00,-0.00,0.00,0,0.00,0
4012,66.00,0.00,0.00,0,0.00,0
4013,66.00,-0.00,0.00,0,0.00,0
4014,66.00,-0.01,0.00,0,0.00,0
4015,66.00,-0.01,0.00,0,0.00,0
4016,66.00,0.00,0.00,0,0.00,0
4017,66.00,0.00,0.00,0,0.00,0
4018,66.00,0.00,0.00,0,0.00,0
4019,66.00,-0.00,0.00,0,0.00,0
4020,66.00,-0.01,0.00,0,0.00,0
4021,66.00,-0.01,0.00,0,0.00,0
4022,66.00,0.00,0.00,0,0.00,0
4023,66.00,-0.00,0.00,0,0.00,0
4024,66.00,0.00,0.00,0,0.00,0
4025,66.00,0.00,0.00,0,0.00,0
4026,66.00,0.00,0.00,0,0.00,0
4027,66.00,0.00,0.00,0,0.00,0
4028,66.00,0.00,0.00,0,0.00,0
4029,66.00,-0.00,0.00,0,0.00,0
4030,66.00,-0.01,0.00,0,0.00,0
4031,66.00,0.00,0.00,0,0.00,0
4032,66.00,-0.01,0.00,0,0.00,0
4033,66.00,-0.00,0.00,0,0.00,0
4034,66.00,-0.01,0.00,0,0.00,0
4035,66.00,-0.00,0.00,0,0.00,0
4036,66.00,-0.01,0.00,0,0.00,0
4037,66.00,-0.00,0.00,0,0.00,0
4038,66.00,0.01,0.00,0,0.00,0
4039,66.00,-0.01,0.00,0,0.00,0
4040,66.00,0.00,0.00,0,0.00,0
4041,66.00,0.00,0.00,0,0.00,0
4042,66.00,-0.00,0.00,0,0.00,0
4043,66.00,-0.00,0.00,0,0.00,0
4044,66.00,0.00,0.00,0,0.00,0
4045,66.00,-0.00,0.00,0,0.00,0
4046,66.00,-0.00,0.00,0,0.00,0
4047,66.00,-0.01,0.00,0,0.00,0
4048,66.00,0.01,0.00,0,0.00,0
4049,66.00,0.00,0.00,0,0.00,0
4050,66.00,-0.00,0.00,0,0.00,0
4051,66.00,0.00,0.00,0,0.00,0
4052,66.00,0.00,0.00,0,0.00,0
4053,66.00,0.00,0.00,0,0.00,0
4054,66.00,-0.00,0.00,0,0.00,0
4055,66.00,-0.01,0.00,0,0.00,0
4056,66.00,0.00,0.00,0,0.00,0
4057,66.00,0.01,0.00,0,0.00,0
4058,66.00,0.00,0.00,0,0.00,0
4059,66.00,-0.00,0.00,0,0.00,0
4060,66.00,0.00,0.00,0,0.00,0
4061,66.00,-0.01,0.00,0,0.00,0
4062,66.00,0.00,0.00,0,0.00,0
4063,66.00,0.00,0.00,0,0.00,0
4064,66.00,0.00,0.00,0,0.00,0
4065,66.00,0.00,0.00,0,0.00,0
4066,66.00,-0.00,0.00,0,0.00,0
4067,66.00,0.01,0.00,0,0.00,0
4068,66.00,-0.00,0.00,0,0.00,0
4069,66.00,0.00,0.00,0,0.00,0
4070,66.00,-0.01,0.00,0,0.00,0
4071,66.00,0.01,0.00,0,0.00,0
4072,66.00,-0.00,0.00,0,0.00,0
4073,66.00,0.00,0.00,0,0.00,0
4074,66.00,-0.01,0.00,0,0.00,0
4075,66.00,-0.01,0.00,0,0.00,0
4076,66.00,0.01,0.00,0,0.00,0
4077,66.00,0.00,0.00,0,0.00,0
4078,66.00,-0.00,0.00,0,0.00,0
4079,66.00,0.01,0.00,0,0.00,0
4080,66.00,-0.00,0.00,0,0.00,0
