cnt,pos,speed,DTorque,STorque,Force,Dir
10096,83.98,0.01,28.00,0,4.93,0
10097,83.98,0.01,27.00,0,4.75,0
10098,83.98,-0.00,27.00,0,4.75,0
10099,83.98,-0.01,27.00,0,4.75,0
10100,83.98,-0.01,27.00,0,4.75,0
10101,83.98,0.00,27.00,0,4.75,0
10102,83.98,0.01,28.00,0,4.93,0
10103,83.98,0.01,28.00,0,4.93,0
10104,83.98,0.00,27.00,0,4.75,0
10105,83.98,-0.01,27.00,0,4.75,0
10106,83.98,-0.01,27.00,0,4.75,0
10107,83.98,-0.01,27.00,0,4.75,0
10108,83.98,0.01,27.00,0,4.75,0
10109,83.98,0.00,27.00,0,4.75,0
10110,83.98,0.01,27.00,0,4.75,0
10111,83.98,0.00,27.00,0,4.75,0
10112,83.98,-0.00,27.00,0,4.75,0
10113,83.98,0.00,27.00,0,4.75,0
10114,83.98,0.00,28.00,0,4.93,0
10115,83.98,0.00,28.00,0,4.93,0
10116,83.98,0.01,28.00,0,4.93,0
10117,83.98,-0.00,27.00,0,4.75,-1
10118,83.98,0.00,28.00,0,4.93,-1
10119,83.98,-0.01,28.00,0,4.93,-1
10120,83.98,0.00,27.00,0,4.75,-1
10121,83.98,0.01,27.00,0,4.75,-1
10122,83.98,0.00,28.00,0,4.93,-1
10123,83.98,-0.00,28.00,0,4.93,-1
10124,83.98,-0.01,28.00,0,4.93,-1
10125,83.98,0.00,27.00,0,4.75,-1
10126,83.98,0.00,27.00,0,4.75,-1
10127,83.98,0.00,27.00,0,4.75,-1
10128,83.98,-0.01,27.00,0,4.75,-1
10129,83.98,0.00,27.00,0,4.75,-1
10130,83.98,0.01,27.00,0,4.75,-1
10131,83.98,0.01,27.00,0,4.75,-1
10132,83.98,0.00,28.00,0,4.93,-1
10133,83.98,0.00,28.00,0,4.93,-1
10134,83.98,0.00,28.00,0,4.93,-1
10135,83.98,-0.01,28.00,0,4.93,-1
10136,83.98,-0.00,28.00,0,4.93,-1
10137,83.98,0.00,27.00,0,4.75,-1
10138,83.98,-0.01,27.00,0,4.75,-1
10139,83.98,0.00,28.00,0,4.93,-1
10140,83.98,0.01,28.00,0,4.93,-1
10141,83.98,0.01,28.00,0,4.93,-1
10142,83.98,0.01,28.00,0,4.93,-1
10143,83.98,-0.00,28.00,0,4.93,-1
10144,83.98,-0.01,28.00,0,4.93,-1
10145,83.98,0.00,28.00,0,4.93,-1
10146,83.98,0.00,28.00,0,4.93,-1
10147,83.98,0.00,28.00,0,4.93,-1
10148,83.98,0.00,28.00,0,4.93,-1
10149,83.98,0.00,28.00,0,4.93,-1
10150,83.98,0.01,28.00,0,4.93,-1
10151,83.98,-0.01,28.00,0,4.93,-1
10152,83.98,0.00,28.00,0,4.93,-1
10153,83.98,0.00,28.00,0,4.93,-1
10154,83.98,0.01,27.00,0,4.75,-1
10155,83.98,-0.01,27.00,0,4.75,-1
10156,83.98,-0.01,28.00,0,4.93,-1
10157,83.98,-0.00,28.00,0,4.93,-1
10158,83.98,0.00,27.00,0,4.75,-1
10159,83.98,0.01,27.00,0,4.75,-1
10160,83.98,0.00,28.00,0,4.93,-1
10161,83.98,-0.01,28.00,0,4.93,-1
10162,83.98,0.00,28.00,0,4.93,-1
10163,83.98,0.00,28.00,0,4.93,-1
10164,83.98,0.01,27.00,0,4.75,-1
10165,83.98,0.00,27.00,0,4.75,-1
10166,83.98,-0.01,28.00,0,4.93,-1
10167,83.98,0.00,28.00,0,4.93,-1
10168,83.98,0.00,28.00,0,4.93,-1
10169,83.98,0.00,28.00,0,4.93,-1
10170,83.98,0.00,28.00,0,4.93,-1
10171,83.98,-0.00,27.00,0,4.75,-1
10172,83.98,-0.01,28.00,0,4.93,-1
10173,83.98,0.00,28.00,0,4.93,-1
10174,83.98,0.00,27.00,0,4.75,-1
10175,83.98,0.00,27.00,0,4.75,-1
10176,83.98,-0.00,27.00,0,4.75,-1
10177,83.98,0.00,28.00,0,4.93,-1
10178,83.98,0.01,28.00,0,4.93,-1
10179,83.98,0.00,28.00,0,4.93,-1
10180,83.98,0.00,27.00,0,4.75,-1
10181,83.98,-0.01,27.00,0,4.75,-1
10182,83.98,-0.01,28.00,0,4.93,-1
10183,83.98,-0.01,28.00,0,4.93,-1
10184,83.98,0.01,28.00,0,4.93,-1
10185,83.98,0.01,28.00,0,4.93,-1
10186,83.98,0.01,28.00,0,4.93,-1
10187,83.98,-0.00,27.00,0,4.75,-1
10188,83.98,-0.01,27.00,0,4.75,-1
10189,83.98,-0.01,27.00,0,4.75,-1
