cnt,pos,speed,DTorque,DAC,STorque,Force
0,-79.0505,-2.5069,0,0,0,0
1,-79.2705,-3.4403,0,0,0,0
2,-79.2879,-3.5786,0,0,0,0
3,-79.3021,-3.5428,0,0,0,0
4,-79.3128,-3.5905,0,0,0,0
5,-79.3272,-3.6501,0,0,0,0
6,-79.3418,-3.6727,0,0,0,0
7,-79.3602,-3.6906,0,0,0,0
8,-79.3676,-3.7252,0,0,0,0
9,-79.3864,-3.8337,0,0,0,0
10,-79.398,-3.836,0,0,0,0
11,-79.4096,-3.8623,0,0,0,0
12,-79.4212,-3.9099,0,0,0,0
13,-79.4406,-3.873,0,0,0,0
14,-79.4485,-3.9338,0,0,0,0
15,-79.472,-3.9207,0,0,0,0
16,-79.4877,-3.9302,0,0,0,0
17,-79.5075,-3.9886,0,0,0,0
18,-79.5195,-4.0315,0,0,0,0
19,-79.5357,-4.0291,0,0,0,0
20,-79.5561,-4.1412,0,0,0,0
21,-79.5644,-4.134,0,0,0,0
22,-79.5852,-4.1102,0,0,0,0
23,-79.6017,-4.1257,0,0,0,0
24,-79.6098,-4.0756,0,0,0,0
25,-79.622,-4.0399,0,0,0,0
26,-79.6382,-4.0303,0,0,0,0
27,-79.6462,-4.0232,0,0,0,0
28,-79.6745,-4.0816,0,0,0,0
29,-79.6867,-4.1007,0,0,0,0
30,-79.7073,-4.1293,0,0,0,0
31,-79.7155,-4.1507,0,0,0,0
32,-79.728,-4.1555,0,0,0,0
33,-79.7446,-4.1209,0,0,0,0
34,-79.761,-4.0303,0,0,0,0
35,-79.7691,-4.0172,0,0,0,0
36,-79.7892,-3.9719,0,0,0,0
37,-79.8011,-3.9386,0,0,0,0
38,-79.8128,-3.9171,0,0,0,0
39,-79.8246,-3.9242,0,0,0,0
40,-79.8403,-3.9755,0,0,0,0
41,-79.8482,-3.966,0,0,0,0
42,-79.8721,-3.9743,0,0,0,0
43,-79.8921,-3.9827,0,0,0,0
44,-79.912,-3.9362,0,0,0,0
45,-79.9237,-3.8956,0,0,0,0
46,-79.9353,-3.7812,0,0,0,0
47,-79.9466,-3.7776,0,0,0,0
48,-79.9617,-3.755,0,0,0,0
