cnt,pos,speed,DTorque,DAC,STorque,Force,Dir
1,26.276,0.003,0,0,0,0,1
2,26.2757,-0.003,0,0,0,0,1
3,26.2756,0,0,0,0,0,1
4,26.2756,0,0,0,0,0,1
5,26.2755,0.003,0,0,0,0,1
6,26.2755,0,0,0,0,0,1
7,26.2755,0.0061,0,0,0,0,1
8,26.2754,0.0061,0,0,0,0,1
9,26.2755,0.003,0,0,0,0,1
10,26.2754,-0.0061,0,0,0,0,1
11,26.2755,0,0,0,0,0,1
12,26.2755,0.0091,0,0,0,0,1
13,26.2754,0.003,0,0,0,0,1
14,26.2754,0.003,0,0,0,0,1
15,26.2754,-0.003,0,0,0,0,1
16,26.2754,0,0,0,0,0,1
17,26.2754,-0.003,0,0,0,0,1
18,26.2754,-0.003,0,0,0,0,1
19,26.2754,0,0,0,0,0,1
20,26.2753,0.0061,0,0,0,0,1
21,26.2754,0,0,0,0,0,1
22,26.2753,0,0,0,0,0,1
23,26.2753,0,0,0,0,0,1
24,26.2753,0,0,0,0,0,1
25,26.2753,0.003,0,0,0,0,1
26,26.2753,-0.003,0,0,0,0,1
27,26.2753,0,0,0,0,0,1
28,26.2753,0,0,0,0,0,1
29,26.2753,0.003,0,0,0,0,1
30,26.2753,0.003,0,0,0,0,1
31,26.2753,-0.0061,0,0,0,0,1
32,26.2753,0.0061,0,0,0,0,1
33,26.2753,0.003,0,0,0,0,1
34,26.2753,0.0091,0,0,0,0,1
35,26.2753,0.003,0,0,0,0,1
36,26.2753,-0.0061,0,0,0,0,1
37,26.2755,-0.0183,0,0,0,0,1
38,26.2761,-0.0426,0,0,0,0,1
39,26.2765,-0.0122,0,0,0,0,1
40,26.2852,-1.771,0,0,0,0,1
41,26.5201,-8.5413,0,0,0,0,1
42,26.8246,-11.1217,0,0,0,0,1
43,27.3408,-11.1704,0,0,0,0,1
44,27.896,-5.5958,0,0,0,0,1
45,28.1647,-5.1577,0,0,0,0,1
46,28.842,-19.587,0,0,0,0,1
47,31.9924,-40.9266,0,0,0,0,1
48,34.7581,-48.403,0,0,0,0,1
49,36.8894,30.5139,132,284.091,0,23,1
50,35.3102,-2.6838,2,0,0,0,1
51,35.5277,-10.6044,0,0,0,0,1
52,36.028,-5.465,11,284.091,0,1,1
53,35.8092,7.2542,-1,0,0,0,1
54,35.7752,-5.5015,1,0,0,0,1
55,35.979,-4.543,0,284.091,0,0,1
56,35.8321,1.1958,1,0,0,0,1
57,35.8883,-1.3967,0,0,0,0,1
58,35.9521,-1.4788,0,0,0,0,1
