cnt,pos,speed,DTorque,STorque,Force
1163,34,0,4,0,1
1164,34,0.0036,4,0,1
1165,34,-0.0024,4,0,1
1166,34,-0.0024,4,0,1
1167,34,0,4,0,1
1168,34,0.0012,4,0,1
1169,34,-0.0024,4,0,1
1170,34,-0.0012,4,0,1
1171,34,-0.0024,4,0,1
1172,34,0.0024,4,0,1
1173,34,0.0012,4,0,1
1174,34,-0.0012,4,0,1
1175,34,-0.0012,4,0,1
1176,34,0.0024,4,0,1
1177,34,0,4,0,1
1178,34,0,4,0,1
1179,34,-0.0012,4,0,1
1180,34,-0.0036,4,0,1
1181,34,-0.0012,4,0,1
1182,34,0.0012,4,0,1
1183,34,0,4,0,1
1184,34,0.0036,4,0,1
1185,34,0,4,0,1
1186,34,-0.0036,4,0,1
1187,34,-0.0024,4,0,1
1188,34,0.0024,4,0,1
1189,34,0.0012,4,0,1
1190,34,-0.0012,4,0,1
1191,34,-0.0012,4,0,1
1192,34,0,4,0,1
1193,34,-0.0012,4,0,1
1194,34,0,4,0,1
1195,34,0.0012,4,0,1
1196,34,0.0036,4,0,1
1197,34,0.0012,4,0,1
1198,34,0,4,0,1
1199,34,-0.0036,4,0,1
1200,34,0.0012,4,0,1
1201,34,0,4,0,1
1202,34,0.0024,4,0,1
1203,34,0,4,0,1
1204,34,-0.0024,4,0,1
1205,34,-0.0012,4,0,1
1206,34,0.0024,4,0,1
1207,34,0.0024,4,0,1
1208,34,-0.0036,4,0,1
1209,34,-0.0024,4,0,1
1210,34,0.0024,4,0,1
1211,34,0.0024,4,0,1
1212,34,-0.0024,4,0,1
1213,34,-0.0012,4,0,1
1214,34,-0.0012,4,0,1
1215,34,0.0024,4,0,1
1216,34,0,4,0,1
1217,34,0.0024,4,0,1
1218,34,0,4,0,1
1219,34,0.0036,4,0,1
1220,34,0.0036,4,0,1
1221,34,0.0012,4,0,1
1222,34,0,4,0,1
1223,34,0.0012,4,0,1
1224,34,0.0012,4,0,1
1225,34,0,4,0,1
1226,34,-0.0024,4,0,1
1227,34,-0.0036,4,0,1
1228,34,-0.006,4,0,1
1229,34.0001,-0.0179,4,0,1
1230,34.0001,-0.0238,4,0,1
1231,34.0002,-0.0191,4,0,1
1232,34.0002,-0.0143,5,0,2
1233,34.0002,-0.0083,5,0,2
1234,34.0002,-0.0036,5,0,2
1235,34.0003,-0.006,5,0,2
1236,34.0003,-0.0143,5,0,2
1237,34.0003,-0.0274,5,0,2
1238,34.0004,-0.0346,5,0,2
1239,34.0005,-0.037,5,0,2
1240,34.0006,-0.0334,5,0,2
1241,34.0007,-0.0322,5,0,2
1242,34.0008,-0.031,6,0,2
1243,34.0008,-0.0262,6,0,2
1244,34.0009,-0.0286,6,0,2
1245,34.001,-0.0298,6,0,2
1246,34.0011,-0.0262,6,0,2
1247,34.0011,-0.0298,6,0,2
1248,34.0013,-0.0262,7,0,3
1249,34.0013,-0.0226,7,0,3
1250,34.0014,-0.0191,7,0,3
1251,34.0014,-0.006,7,0,3
1252,34.0014,0.0072,7,0,3
1253,34.0014,0.0095,7,0,3
1254,34.0014,0.0083,7,0,3
1255,34.0014,0.0024,7,0,3
1256,34.0014,0.0012,7,0,3
1257,34.0014,0.0024,7,0,3
