cnt,pos,speed,DTorque,STorque,Force
4022,344.59,-38.03,0.00,0,0.00,0
4023,344.63,-39.23,0.00,0,0.00,0
4024,344.67,-39.65,0.00,0,0.00,0
4025,344.71,-39.64,0.00,0,0.00,0
4026,344.74,-38.60,0.00,0,0.00,0
4027,344.78,-37.70,0.00,0,0.00,0
4028,344.82,-36.10,0.00,0,0.00,0
4029,344.85,-35.31,0.00,0,0.00,0
4030,344.89,-34.41,0.00,0,0.00,0
4031,344.92,-34.39,0.00,0,0.00,0
4032,344.96,-34.63,0.00,0,0.00,0
4033,344.99,-34.87,0.00,0,0.00,0
4034,345.03,-35.57,0.00,0,0.00,0
4035,345.06,-35.76,0.00,0,0.00,0
4036,345.10,-35.70,0.00,0,0.00,0
4037,345.13,-35.31,0.00,0,0.00,0
4038,345.17,-34.68,0.00,0,0.00,0
4039,345.20,-34.07,0.00,0,0.00,0
4040,345.24,-33.35,0.00,0,0.00,0
4041,345.27,-33.42,0.00,0,0.00,0
4042,345.30,-33.99,0.00,0,0.00,0
4043,345.34,-34.94,0.00,0,0.00,0
4044,345.38,-36.56,0.00,0,0.00,0
4045,345.41,-38.19,0.00,0,0.00,0
4046,345.45,-39.93,0.00,0,0.00,0
4047,345.49,-40.81,0.00,0,0.00,0
4048,345.54,-41.21,0.00,0,0.00,0
4049,345.58,-40.76,0.00,0,0.00,0
4050,345.62,-39.56,0.00,0,0.00,0
4051,345.65,-38.22,0.00,0,0.00,0
4052,345.69,-36.53,0.00,0,0.00,0
4053,345.73,-35.80,0.00,0,0.00,0
4054,345.76,-35.11,0.00,0,0.00,0
4055,345.80,-35.11,0.00,0,0.00,0
4056,345.83,-35.43,0.00,0,0.00,0
4057,345.87,-35.80,0.00,0,0.00,0
4058,345.90,-36.21,0.00,0,0.00,0
4059,345.94,-35.81,0.00,0,0.00,0
4060,345.98,-35.81,0.00,0,0.00,0
4061,346.01,-34.96,0.00,0,0.00,0
4062,346.05,-34.27,0.00,0,0.00,0
4063,346.08,-33.77,0.00,0,0.00,0
4064,346.11,-33.51,0.00,0,0.00,0
4065,346.15,-34.08,0.00,0,0.00,0
4066,346.18,-35.11,0.00,0,0.00,0
4067,346.22,-36.73,0.00,0,0.00,0
4068,346.26,-38.61,0.00,0,0.00,0
4069,346.30,-40.27,0.00,0,0.00,0
4070,346.34,-41.61,0.00,0,0.00,0
4071,346.38,-42.34,0.00,0,0.00,0
4072,346.42,-42.14,0.00,0,0.00,0
4073,346.46,-41.09,0.00,0,0.00,0
4074,346.50,-39.79,0.00,0,0.00,0
4075,346.54,-38.21,0.00,0,0.00,0
4076,346.58,-37.19,0.00,0,0.00,0
4077,346.62,-36.34,0.00,0,0.00,0
4078,346.65,-36.28,0.00,0,0.00,0
4079,346.69,-36.02,0.00,0,0.00,0
4080,346.72,-36.48,0.00,0,0.00,0
4081,346.76,-36.14,0.00,0,0.00,0
4082,346.80,-36.11,0.00,0,0.00,0
4083,346.83,-35.32,0.00,0,0.00,0
4084,346.87,-34.59,0.00,0,0.00,0
4085,346.90,-33.79,0.00,0,0.00,0
4086,346.93,-32.84,0.00,0,0.00,0
4087,346.97,-32.87,0.00,0,0.00,0
4088,347.00,-33.38,0.00,0,0.00,0
4089,347.03,-34.15,0.00,0,0.00,0
4090,347.07,-35.99,0.00,0,0.00,0
4091,347.11,-37.80,0.00,0,0.00,0
4092,347.15,-39.73,0.00,0,0.00,0
4093,347.19,-41.17,0.00,0,0.00,0
4094,347.23,-42.08,0.00,0,0.00,0
4095,347.27,-42.13,0.00,0,0.00,0
4096,347.31,-41.32,0.00,0,0.00,0
4097,347.35,-40.19,0.00,0,0.00,0
4098,347.39,-38.88,0.00,0,0.00,0
4099,347.43,-37.85,0.00,0,0.00,0
4100,347.47,-37.18,0.00,0,0.00,0
4101,347.51,-36.92,0.00,0,0.00,0
