cnt,pos,speed,DTorque,STorque,Force
4207,221.03,-14.40,313.00,0,55.09,0
4208,221.05,-14.02,314.00,0,55.26,0
4209,221.06,-14.04,315.00,0,55.44,0
4210,221.08,-13.99,316.00,0,55.62,0
4211,221.09,-14.05,317.00,0,55.79,0
4212,221.10,-14.24,318.00,0,55.97,0
4213,221.12,-14.29,320.00,0,56.32,0
4214,221.13,-14.62,322.00,0,56.67,0
4215,221.16,-15.03,326.00,0,57.38,0
4216,221.18,-15.32,329.00,0,57.90,0
4217,221.19,-15.62,332.00,0,58.43,0
4218,221.21,-16.06,335.00,0,59.49,0
4219,221.23,-16.57,341.00,0,60.02,0
4220,221.24,-16.57,341.00,0,60.54,0
4221,221.26,-17.13,344.00,0,60.54,0
4222,221.28,-17.16,348.00,0,61.25,0
4223,221.29,-17.65,355.00,0,62.48,0
4224,221.33,-17.61,358.00,0,63.01,0
4225,221.35,-17.51,361.00,0,63.54,0
4226,221.37,-17.38,363.00,0,63.89,0
4227,221.38,-17.22,365.00,0,64.59,0
4228,221.40,-16.78,367.00,0,64.94,0
4229,221.42,-16.46,369.00,0,64.94,0
4230,221.43,-16.21,370.00,0,65.12,0
4231,221.45,-15.65,371.00,0,65.30,0
4232,221.46,-15.36,371.00,0,65.30,0
4233,221.48,-15.02,371.00,0,65.30,0
4234,221.49,-14.68,371.00,0,65.30,0
4235,221.51,-14.79,372.00,0,65.47,0
4236,221.52,-14.40,372.00,0,65.47,0
4237,221.55,-14.63,373.00,0,65.65,0
4238,221.57,-14.75,375.00,0,66.00,0
4239,221.58,-15.07,376.00,0,66.18,0
4240,221.60,-15.57,381.00,0,67.06,0
4241,221.63,-15.85,383.00,0,67.41,0
4242,221.64,-16.11,386.00,0,67.94,0
4243,221.66,-16.62,389.00,0,68.46,0
4244,221.68,-16.71,392.00,0,68.99,0
4245,221.71,-17.14,399.00,0,70.22,0
4246,221.71,-17.16,402.00,0,70.75,0
4247,221.73,-17.16,405.00,0,71.28,0
4248,221.74,-17.04,405.00,0,71.28,0
4249,221.76,-17.02,410.00,0,72.16,0
4250,221.79,-16.29,412.00,0,72.51,0
4251,221.81,-15.99,413.00,0,72.69,0
4252,221.83,-15.47,414.00,0,72.86,0
4253,221.84,-14.85,415.00,0,73.04,0
4254,221.87,-13.71,414.00,0,72.86,0
4255,221.88,-13.42,414.00,0,72.86,0
4256,221.90,-12.83,414.00,0,72.86,0
4257,221.91,-12.14,412.00,0,72.51,0
4258,221.93,-12.02,411.00,0,72.34,0
