cnt,pos,speed,DTorque,STorque,Force,Dir
6333,112.98,0.01,27.00,0,4.75,0
6334,112.98,0.00,27.00,0,4.75,0
6335,112.98,0.00,27.00,0,4.75,0
6336,112.98,0.00,27.00,0,4.75,0
6337,112.98,-0.00,27.00,0,4.75,0
6338,112.98,-0.00,27.00,0,4.75,0
6339,112.98,-0.00,27.00,0,4.75,0
6340,112.98,-0.01,27.00,0,4.75,0
6341,112.98,-0.00,27.00,0,4.75,0
6342,112.98,0.01,27.00,0,4.75,0
6343,112.98,-0.00,27.00,0,4.75,0
6344,112.98,-0.00,27.00,0,4.75,0
6345,112.98,0.00,26.00,0,4.58,0
6346,112.98,-0.01,27.00,0,4.75,0
6347,112.98,0.01,27.00,0,4.75,0
6348,112.98,0.01,27.00,0,4.75,0
6349,112.98,-0.01,26.00,0,4.58,0
6350,112.98,-0.01,26.00,0,4.58,0
6351,112.98,0.00,26.00,0,4.58,0
6352,112.98,-0.01,26.00,0,4.58,-1
6353,112.98,0.00,26.00,0,4.58,-1
6354,112.98,0.01,26.00,0,4.58,-1
6355,112.98,-0.00,26.00,0,4.58,-1
6356,112.98,0.01,27.00,0,4.75,-1
6357,112.98,0.01,26.00,0,4.58,-1
6358,112.98,-0.01,26.00,0,4.58,-1
6359,112.98,-0.01,26.00,0,4.58,-1
6360,112.98,0.00,26.00,0,4.58,-1
6361,112.98,0.00,26.00,0,4.58,-1
6362,112.98,0.01,27.00,0,4.75,-1
6363,112.98,0.00,26.00,0,4.58,-1
6364,112.98,-0.01,26.00,0,4.58,-1
6365,112.98,-0.01,26.00,0,4.58,-1
6366,112.98,0.00,26.00,0,4.58,-1
6367,112.98,0.01,26.00,0,4.58,-1
6368,112.98,0.00,26.00,0,4.58,-1
6369,112.98,0.00,26.00,0,4.58,-1
6370,112.98,0.00,26.00,0,4.58,-1
6371,112.98,-0.01,26.00,0,4.58,-1
6372,112.98,0.00,26.00,0,4.58,-1
6373,112.98,-0.01,26.00,0,4.58,-1
6374,112.98,0.00,26.00,0,4.58,-1
6375,112.98,0.00,26.00,0,4.58,-1
6376,112.98,0.00,26.00,0,4.58,-1
6377,112.98,0.00,26.00,0,4.58,-1
6378,112.98,0.00,27.00,0,4.75,-1
6379,112.98,-0.01,27.00,0,4.75,-1
6380,112.98,0.00,26.00,0,4.58,-1
6381,112.98,-0.00,26.00,0,4.58,-1
6382,112.98,0.00,26.00,0,4.58,-1
6383,112.98,-0.00,26.00,0,4.58,-1
6384,112.98,0.01,26.00,0,4.58,-1
6385,112.98,0.00,26.00,0,4.58,-1
6386,112.98,-0.01,26.00,0,4.58,-1
6387,112.98,0.01,26.00,0,4.58,-1
6388,112.98,-0.00,26.00,0,4.58,-1
6389,112.98,0.01,26.00,0,4.58,-1
6390,112.98,0.00,26.00,0,4.58,-1
6391,112.98,0.00,26.00,0,4.58,-1
6392,112.98,-0.00,26.00,0,4.58,-1
6393,112.98,-0.00,26.00,0,4.58,-1
6394,112.98,-0.00,26.00,0,4.58,-1
6395,112.98,0.00,26.00,0,4.58,-1
6396,112.98,-0.00,26.00,0,4.58,-1
6397,112.98,0.01,26.00,0,4.58,-1
6398,112.98,0.01,26.00,0,4.58,-1
6399,112.98,0.00,26.00,0,4.58,-1
6400,112.98,0.00,26.00,0,4.58,-1
6401,112.98,-0.00,26.00,0,4.58,-1
6402,112.98,-0.00,26.00,0,4.58,-1
6403,112.98,0.01,26.00,0,4.58,-1
6404,112.98,-0.01,26.00,0,4.58,-1
6405,112.98,0.00,26.00,0,4.58,-1
6406,112.98,0.00,26.00,0,4.58,-1
6407,112.98,0.00,26.00,0,4.58,-1
6408,112.98,0.01,26.00,0,4.58,-1
6409,112.98,0.01,26.00,0,4.58,-1
6410,112.98,-0.00,26.00,0,4.58,-1
6411,112.98,-0.01,26.00,0,4.58,-1
6412,112.98,-0.00,26.00,0,4.58,-1
6413,112.98,0.01,26.00,0,4.58,-1
6414,112.98,0.00,26.00,0,4.58,-1
6415,112.98,-0.00,26.00,0,4.58,-1
6416,112.98,-0.00,26.00,0,4.58,-1
6417,112.98,0.00,26.00,0,4.58,-1
6418,112.98,0.01,26.00,0,4.58,-1
6419,112.98,0.00,26.00,0,4.58,-1
6420,112.98,0.00,26.00,0,4.58,-1
6421,112.98,-0.00,26.00,0,4.58,-1
6422,112.98,0.00,26.00,0,4.58,-1
6423,112.98,0.00,26.00,0,4.58,-1
6424,112.98,0.00,26.00,0,4.58,-1
6425,112.98,0.00,26.00,0,4.58,-1
6426,112.98,0.00,26.00,0,4.58,-1
6427,112.98,-0.01,26.00,0,4.58,-1
6428,112.98,0.00,26.00,0,4.58,-1
6429,112.98,0.01,26.00,0,4.58,-1
6430,112.98,0.00,26.00,0,4.58,-1
6431,112.98,0.01,26.00,0,4.58,-1
6432,112.98,0.00,26.00,0,4.58,-1
6433,112.98,0.00,26.00,0,4.58,-1
6434,112.98,-0.00,26.00,0,4.58,-1
6435,112.98,-0.00,26.00,0,4.58,-1
6436,112.98,0.00,26.00,0,4.58,-1
6437,112.98,0.00,26.00,0,4.58,-1
6438,112.98,0.00,26.00,0,4.58,-1
6439,112.98,0.00,26.00,0,4.58,-1
6440,112.98,0.00,26.00,0,4.58,-1
6441,112.98,-0.00,26.00,0,4.58,-1
6442,112.98,0.01,25.00,0,4.40,-1
6443,112.98,-0.01,26.00,0,4.58,-1
6444,112.98,0.00,26.00,0,4.58,-1
6445,112.98,0.01,26.00,0,4.58,-1
6446,112.98,0.01,26.00,0,4.58,-1
6447,112.98,0.01,26.00,0,4.58,-1
6448,112.98,0.01,26.00,0,4.58,-1
6449,112.98,0.00,26.00,0,4.58,-1
6450,112.98,0.00,26.00,0,4.58,-1
6451,112.98,0.00,26.00,0,4.58,-1
6452,112.98,-0.01,26.00,0,4.58,-1
6453,112.98,0.00,26.00,0,4.58,-1
6454,112.98,0.01,26.00,0,4.58,-1
6455,112.98,0.00,26.00,0,4.58,-1
6456,112.98,-0.01,26.00,0,4.58,-1
6457,112.98,0.00,26.00,0,4.58,-1
6458,112.98,0.00,26.00,0,4.58,-1
6459,112.98,0.00,26.00,0,4.58,-1
6460,112.98,-0.00,26.00,0,4.58,-1
6461,112.98,-0.00,26.00,0,4.58,-1
6462,112.98,0.00,26.00,0,4.58,-1
6463,112.98,0.01,26.00,0,4.58,-1
6464,112.98,0.01,25.00,0,4.40,-1
6465,112.98,-0.01,25.00,0,4.40,-1
6466,112.98,-0.01,26.00,0,4.58,-1
6467,112.98,0.01,25.00,0,4.40,-1
6468,112.98,0.01,25.00,0,4.58,-1
6469,112.98,0.00,26.00,0,4.58,-1
6470,112.98,-0.01,25.00,0,4.40,-1
6471,112.98,0.00,25.00,0,4.40,-1
6472,112.98,-0.01,26.00,0,4.58,-1
6473,112.98,-0.00,26.00,0,4.58,-1
6474,112.98,0.00,26.00,0,4.58,-1
6475,112.98,0.01,26.00,0,4.58,-1
6476,112.98,-0.00,26.00,0,4.58,-1
6477,112.98,0.00,26.00,0,4.58,-1
6478,112.98,0.01,26.00,0,4.58,-1
6479,112.98,0.00,26.00,0,4.58,-1
6480,112.98,0.01,26.00,0,4.58,-1
6481,112.98,0.00,26.00,0,4.58,-1
6482,112.98,-0.01,26.00,0,4.58,-1
6483,112.98,0.00,26.00,0,4.58,-1
6484,112.98,0.01,25.00,0,4.40,-1
6485,112.98,-0.01,26.00,0,4.58,-1
6486,112.98,0.00,26.00,0,4.58,-1
6487,112.98,0.00,26.00,0,4.58,-1
6488,112.98,0.00,26.00,0,4.58,-1
6489,112.98,0.00,26.00,0,4.58,-1
6490,112.98,-0.01,25.00,0,4.40,-1
6491,112.98,0.01,25.00,0,4.40,-1
6492,112.98,-0.01,25.00,0,4.40,-1
6493,112.98,0.00,26.00,0,4.58,-1
6494,112.98,0.01,26.00,0,4.58,-1
6495,112.98,0.01,26.00,0,4.58,-1
6496,112.98,0.01,26.00,0,4.40,-1
6497,112.98,0.00,25.00,0,4.40,-1
6498,112.98,-0.01,25.00,0,4.40,-1
6499,112.98,0.00,26.00,0,4.58,-1
6500,112.98,0.01,26.00,0,4.58,-1
6501,112.98,0.01,25.00,0,4.40,-1
6502,112.98,0.01,25.00,0,4.40,-1
6503,112.98,-0.00,25.00,0,4.40,-1
6504,112.98,-0.01,25.00,0,4.40,-1
6505,112.98,-0.00,25.00,0,4.40,-1
6506,112.98,0.00,25.00,0,4.40,-1
6507,112.98,0.00,25.00,0,4.40,-1
6508,112.98,0.01,25.00,0,4.40,-1
6509,112.98,0.01,25.00,0,4.40,-1
6510,112.98,-0.00,25.00,0,4.40,-1
6511,112.98,0.00,25.00,0,4.40,-1
6512,112.98,0.00,25.00,0,4.40,-1
6513,112.98,-0.00,25.00,0,4.40,-1
6514,112.98,0.01,25.00,0,4.40,-1
6515,112.98,0.02,25.00,0,4.40,-1
6516,112.98,-0.00,25.00,0,4.40,-1
6517,112.98,0.01,25.00,0,4.40,-1
6518,112.98,-0.01,25.00,0,4.40,-1
6519,112.98,0.01,25.00,0,4.40,-1
6520,112.98,0.01,25.00,0,4.40,-1
6521,112.98,0.01,25.00,0,4.40,-1
6522,112.98,-0.00,25.00,0,4.40,-1
6523,112.98,0.00,25.00,0,4.40,-1
6524,112.98,0.00,25.00,0,4.40,-1
6525,112.98,0.00,25.00,0,4.40,-1
6526,112.98,0.01,25.00,0,4.40,-1
6527,112.98,-0.00,25.00,0,4.40,-1
6528,112.98,-0.00,25.00,0,4.40,-1
6529,112.98,-0.00,25.00,0,4.40,-1
6530,112.98,0.01,25.00,0,4.40,-1
6531,112.98,0.01,25.00,0,4.40,-1
6532,112.98,0.00,25.00,0,4.40,-1
6533,112.98,-0.01,25.00,0,4.40,-1
6534,112.98,0.00,25.00,0,4.40,-1
6535,112.98,0.00,25.00,0,4.40,-1
6536,112.98,0.01,25.00,0,4.40,-1
6537,112.98,0.00,25.00,0,4.40,-1
6538,112.98,-0.00,25.00,0,4.40,-1
