cnt,pos,speed,DTorque,STorque,Force,Dir
5159,55.43,0.00,588.00,0,103.49,0
5160,55.43,0.01,589.00,0,103.66,0
5161,55.43,0.01,591.00,0,104.02,0
5162,55.43,-0.01,592.00,0,104.19,0
5163,55.43,0.00,593.00,0,104.37,0
5164,55.43,0.00,594.00,0,104.54,0
5165,55.43,0.00,595.00,0,104.72,0
5166,55.43,-0.00,596.00,0,104.90,0
5167,55.43,0.00,597.00,0,105.07,0
5168,55.43,0.00,599.00,0,105.42,0
5169,55.43,0.01,601.00,0,105.78,0
5170,55.43,-0.01,602.00,0,105.95,0
5171,55.43,0.01,603.00,0,106.13,0
5172,55.43,0.01,604.00,0,106.30,0
5173,55.43,0.00,606.00,0,106.66,0
5174,55.43,0.01,607.00,0,107.01,-1
5175,55.43,0.01,609.00,0,107.18,-1
5176,55.43,0.00,611.00,0,107.54,-1
5177,55.43,-0.01,612.00,0,107.71,-1
5178,55.43,0.01,613.00,0,108.06,-1
5179,55.43,0.00,615.00,0,108.24,-1
5180,55.43,0.02,617.00,0,108.59,-1
5181,55.43,0.00,618.00,0,108.77,-1
5182,55.43,-0.01,619.00,0,108.94,-1
5183,55.43,0.01,620.00,0,109.12,-1
5184,55.43,0.02,621.00,0,109.30,-1
5185,55.43,-0.01,622.00,0,109.47,-1
5186,55.43,0.01,623.00,0,109.65,-1
5187,55.43,0.02,624.00,0,109.82,-1
5188,55.43,-0.01,625.00,0,110.18,-1
5189,55.43,0.02,626.00,0,110.18,-1
5190,55.43,-0.00,627.00,0,110.35,-1
5191,55.43,-0.00,628.00,0,110.53,-1
5192,55.43,0.01,628.00,0,110.53,-1
5193,55.43,0.00,629.00,0,110.70,-1
5194,55.43,0.00,630.00,0,110.88,-1
5195,55.43,0.00,630.00,0,110.88,-1
5196,55.43,0.00,630.00,0,110.88,-1
5197,55.43,0.00,631.00,0,111.06,-1
5198,55.43,-0.01,632.00,0,111.23,-1
5199,55.43,0.00,632.00,0,111.23,-1
5200,55.43,-0.01,632.00,0,111.23,-1
5201,55.43,0.00,632.00,0,111.23,-1
5202,55.43,-0.01,632.00,0,111.23,-1
5203,55.43,0.00,632.00,0,111.23,-1
5204,55.43,0.00,632.00,0,111.23,-1
5205,55.43,-0.01,632.00,0,111.23,-1
5206,55.43,-0.00,631.00,0,111.06,-1
5207,55.43,0.00,631.00,0,111.06,-1
5208,55.43,-0.01,630.00,0,110.88,-1
5209,55.43,0.00,629.00,0,110.70,-1
5210,55.43,-0.01,629.00,0,110.70,-1
5211,55.43,-0.02,628.00,0,110.53,-1
5212,55.43,-0.03,626.00,0,110.18,-1
5213,55.43,-0.03,626.00,0,110.18,-1
5214,55.43,-0.04,625.00,0,110.00,-1
5215,55.43,-0.06,623.00,0,109.65,-1
5216,55.43,-0.07,621.00,0,109.30,-1
5217,55.43,-0.09,620.00,0,109.12,-1
5218,55.43,-0.11,619.00,0,108.77,-1
5219,55.43,-0.15,617.00,0,108.59,-1
5220,55.43,-0.19,615.00,0,108.24,-1
5221,55.43,-0.24,612.00,0,107.71,-1
5222,55.43,-0.38,611.00,0,107.54,-1
5223,55.43,-0.47,610.00,0,107.36,-1
5224,55.43,-0.57,608.00,0,107.01,-1
5225,55.43,-0.66,606.00,0,106.66,-1
5226,55.44,-0.94,605.00,0,106.48,-1
5227,55.44,-1.10,604.00,0,106.30,-1
5228,55.44,-1.31,603.00,0,106.13,-1
5229,55.44,-1.70,601.00,0,105.78,-1
5230,55.44,-1.84,600.00,0,105.60,-1
5231,55.45,-1.98,600.00,0,105.60,-1
5232,55.45,-2.21,599.00,0,105.42,-1
5233,55.45,-2.57,597.00,0,105.07,-1
5234,55.46,-2.80,596.00,0,104.90,-1
5235,55.46,-2.95,596.00,0,104.90,-1
5236,55.46,-3.29,593.00,0,104.37,-1
5237,55.47,-3.40,592.00,0,104.19,-1
5238,55.47,-3.47,591.00,0,104.02,-1
5239,55.48,-3.92,588.00,0,103.49,-1
5240,55.48,-4.12,587.00,0,103.31,-1
5241,55.49,-4.26,586.00,0,103.14,-1
5242,55.49,-4.51,584.00,0,102.78,-1
5243,55.50,-4.79,581.00,0,102.26,-1
5244,55.51,-5.17,580.00,0,102.08,-1
5245,55.51,-5.33,579.00,0,101.90,-1
5246,55.52,-5.79,577.00,0,101.55,-1
5247,55.53,-6.17,576.00,0,101.38,-1
5248,55.54,-6.53,574.00,0,101.02,-1
5249,55.54,-6.92,574.00,0,101.02,-1
5250,55.56,-7.65,572.00,0,100.67,-1
5251,55.57,-8.12,572.00,0,100.67,-1
5252,55.57,-8.44,572.00,0,100.67,-1
5253,55.58,-9.16,572.00,0,100.67,-1
5254,55.59,-9.76,574.00,0,101.02,-1
5255,55.61,-11.17,575.00,0,101.20,-1
5256,55.63,-11.68,577.00,0,101.55,-1
5257,55.64,-12.88,580.00,0,102.08,-1
5258,55.65,-13.50,582.00,0,102.43,-1
5259,55.68,-15.45,590.00,0,103.84,-1
5260,55.70,-16.41,595.00,0,104.72,-1
5261,55.72,-17.53,599.00,0,105.42,-1
5262,55.74,-18.30,610.00,0,107.36,-1
5263,55.77,-20.10,615.00,0,108.24,-1
5264,55.80,-21.00,621.00,0,109.30,-1
5265,55.84,-21.95,630.00,0,110.88,-1
5266,55.86,-22.02,633.00,0,111.41,-1
5267,55.88,-22.05,635.00,0,111.76,-1
5268,55.90,-21.81,635.00,0,111.76,-1
5269,55.95,-20.96,633.00,0,111.41,-1
5270,55.97,-20.34,629.00,0,110.70,-1
5271,55.99,-19.83,624.00,0,109.82,-1
5272,56.01,-19.45,618.00,0,108.77,-1
5273,56.05,-19.48,606.00,0,106.66,-1
5274,56.07,-19.85,601.00,0,105.78,-1
5275,56.09,-20.38,597.00,0,104.54,-1
5276,56.13,-22.30,593.00,0,104.37,-1
5277,56.15,-23.44,594.00,0,104.54,-1
5278,56.18,-24.60,595.00,0,104.72,-1
5279,56.20,-25.79,598.00,0,105.25,-1
5280,56.23,-26.94,601.00,0,105.78,-1
5281,56.26,-27.84,605.00,0,106.48,-1
5282,56.29,-28.50,609.00,0,107.18,-1
5283,56.32,-28.84,612.00,0,107.71,-1
5284,56.34,-28.78,614.00,0,108.06,-1
5285,56.37,-28.50,614.00,0,108.06,-1
5286,56.40,-28.18,612.00,0,107.71,-1
5287,56.43,-27.77,609.00,0,107.18,-1
5288,56.46,-27.48,605.00,0,106.48,-1
5289,56.48,-27.54,601.00,0,105.78,-1
5290,56.51,-27.99,596.00,0,104.90,-1
5291,56.54,-28.72,593.00,0,104.37,-1
5292,56.57,-29.55,591.00,0,104.02,-1
5293,56.60,-30.83,591.00,0,104.02,-1
5294,56.63,-32.17,593.00,0,104.37,-1
5295,56.67,-33.33,595.00,0,104.72,-1
5296,56.70,-34.33,599.00,0,105.42,-1
5297,56.74,-35.12,602.00,0,105.95,-1
5298,56.77,-35.23,605.00,0,106.48,-1
5299,56.81,-35.44,606.00,0,106.66,-1
5300,56.84,-35.19,604.00,0,106.30,-1
5301,56.91,-34.82,601.00,0,105.78,-1
5302,56.95,-34.90,598.00,0,105.25,-1
5303,56.98,-35.57,595.00,0,104.72,-1
5304,57.02,-36.32,592.00,0,104.19,-1
5305,57.09,-38.32,592.00,0,104.19,-1
5306,57.13,-39.10,593.00,0,104.37,-1
5307,57.17,-39.92,594.00,0,104.54,-1
5308,57.25,-39.45,592.00,0,104.19,-1
5309,57.29,-39.45,590.00,0,103.84,-1
5310,57.37,-40.01,582.00,0,102.43,-1
5311,57.41,-41.20,580.00,0,102.08,-1
5312,57.45,-42.20,580.00,0,102.26,-1
5313,57.54,-45.04,584.00,0,102.78,-1
5314,57.59,-46.08,587.00,0,103.31,-1
5315,57.68,-46.86,593.00,0,104.37,-1
5316,57.73,-46.93,594.00,0,104.54,-1
5317,57.78,-47.23,594.00,0,104.54,-1
5318,57.82,-47.87,593.00,0,104.37,-1
5319,57.92,-49.92,594.00,0,104.54,-1
5320,57.97,-50.85,596.00,0,104.90,-1
5321,58.03,-51.87,599.00,0,105.42,-1
5322,58.13,-51.80,599.00,0,105.42,-1
5323,58.18,-51.81,597.00,0,105.07,-1
5324,58.23,-52.98,593.00,0,104.37,-1
5325,58.34,-54.07,592.00,0,104.19,-1
5326,58.40,-55.17,593.00,0,104.37,-1
5327,58.45,-56.02,596.00,0,104.90,-1
5328,58.56,-56.05,596.00,0,104.90,-1
5329,58.62,-55.99,594.00,0,104.54,-1
5330,58.68,-56.39,591.00,0,104.02,-1
5331,58.79,-57.56,586.00,0,103.14,-1
5332,58.85,-58.42,585.00,0,102.96,-1
5333,58.91,-58.78,583.00,0,102.61,-1
5334,59.02,-58.45,576.00,0,101.38,-1
5335,59.08,-58.79,571.00,0,100.50,-1
5336,59.14,-59.38,567.00,0,99.79,-1
5337,59.26,-61.34,564.00,0,99.26,-1
5338,59.33,-62.23,564.00,0,99.26,-1
5339,59.39,-62.07,563.00,0,99.09,-1
5340,59.45,-62.11,560.00,0,98.56,-1
5341,59.58,-63.05,553.00,0,97.33,-1
5342,59.64,-63.67,550.00,0,96.80,-1
5343,59.70,-64.76,548.00,0,96.45,-1
5344,59.77,-65.22,545.00,0,95.92,-1
5345,59.90,-65.53,541.00,0,95.22,-1
5346,59.97,-66.29,538.00,0,94.69,-1
5347,60.03,-67.81,536.00,0,94.34,-1
5348,60.17,-70.15,540.00,0,95.04,-1
5349,60.24,-70.65,543.00,0,95.57,-1
5350,60.32,-70.94,543.00,0,95.57,-1
5351,60.39,-71.54,542.00,0,95.39,-1
5352,60.53,-73.75,543.00,0,95.57,-1
5353,60.61,-74.32,545.00,0,95.92,-1
5354,60.68,-74.62,544.00,0,95.74,-1
5355,60.83,-75.95,542.00,0,95.39,-1
5356,60.91,-76.99,543.00,0,95.57,-1
5357,60.99,-78.31,546.00,0,96.10,-1
5358,61.15,-78.87,550.00,0,96.80,-1
5359,61.23,-79.05,549.00,0,96.62,-1
5360,61.30,-79.45,547.00,0,96.27,-1
5361,61.39,-80.38,546.00,0,96.10,-1
5362,61.55,-80.14,543.00,0,95.57,-1
5363,61.63,-80.09,538.00,0,94.69,-1
5364,61.71,-80.54,533.00,0,93.81,-1
5365,61.87,-82.59,531.00,0,93.46,-1
5366,61.95,-82.60,531.00,0,93.46,-1
5367,62.04,-82.60,528.00,0,92.93,-1
5368,62.12,-82.91,524.00,0,91.70,-1
5369,62.29,-84.09,520.00,0,91.52,-1
5370,62.37,-84.11,517.00,0,90.99,-1
5371,62.45,-84.68,507.00,0,89.23,-1
5372,62.62,-86.10,505.00,0,88.88,-1
5373,62.71,-87.39,507.00,0,89.23,-1
5374,62.80,-88.18,509.00,0,89.58,-1
5375,62.98,-89.69,509.00,0,89.58,-1
5376,63.07,-91.20,511.00,0,89.94,-1
5377,63.16,-91.85,515.00,0,90.64,-1
5378,63.25,-92.17,517.00,0,90.99,-1
5379,63.44,-94.20,517.00,0,90.99,-1
5380,63.54,-95.39,521.00,0,91.70,-1
5381,63.63,-96.42,527.00,0,93.28,-1
5382,63.83,-97.34,531.00,0,93.46,-1
5383,63.93,-98.21,533.00,0,93.81,-1
5384,64.12,-98.46,536.00,0,94.34,-1
5385,64.22,-98.49,533.00,0,93.81,-1
5386,64.32,-99.28,532.00,0,93.63,-1
5387,64.42,-99.96,534.00,0,93.98,-1
5388,64.62,-100.06,533.00,0,93.81,-1
5389,64.72,-100.54,530.00,0,93.28,-1
5390,64.82,-101.21,529.00,0,93.10,-1
5391,65.02,-101.22,525.00,0,92.40,-1
5392,65.13,-102.05,521.00,0,91.70,-1
5393,65.23,-103.30,521.00,0,91.70,-1
5394,65.33,-104.57,525.00,0,92.40,-1
5395,65.54,-105.16,524.00,0,92.22,-1
5396,65.65,-106.62,526.00,0,92.58,-1
5397,65.76,-107.85,530.00,0,93.28,-1
5398,65.97,-108.79,530.00,0,93.28,-1
5399,66.08,-110.20,534.00,0,93.98,-1
5400,66.20,-110.60,540.00,0,95.04,-1
5401,66.42,-111.45,543.00,0,95.57,-1
5402,66.53,-112.22,546.00,0,96.10,-1
5403,66.64,-112.13,547.00,0,96.27,-1
5404,66.75,-112.46,543.00,0,95.57,-1
5405,66.98,-113.04,544.00,0,95.74,-1
5406,67.09,-112.75,545.00,0,95.92,-1
5407,67.21,-112.75,541.00,0,95.22,-1
5408,67.43,-113.13,536.00,0,94.34,-1
5409,67.54,-112.58,532.00,0,93.63,-1
5410,67.66,-113.14,526.00,0,92.58,-1
5411,67.77,-114.45,525.00,0,92.40,-1
5412,68.00,-114.73,524.00,0,92.22,-1
5413,68.12,-115.15,521.00,0,91.70,-1
5414,68.23,-116.36,522.00,0,91.87,-1
5415,68.47,-117.10,519.00,0,91.34,-1
5416,68.58,-118.30,520.00,0,91.52,-1
5417,68.70,-119.58,527.00,0,92.75,-1
5418,68.94,-120.03,527.00,0,92.75,-1
