cnt,pos,speed,DTorque,STorque,Force
4411,146.98,-0.01,56.00,0,9.86,0
4412,146.98,0.00,56.00,0,9.86,0
4413,146.98,0.00,56.00,0,9.86,0
4414,146.98,0.01,56.00,0,9.86,0
4415,146.98,0.00,56.00,0,9.86,0
4416,146.98,-0.01,56.00,0,9.86,0
4417,146.98,0.00,56.00,0,9.86,0
4418,146.98,0.01,56.00,0,9.86,0
4419,146.98,0.00,56.00,0,9.86,0
4420,146.98,-0.00,56.00,0,9.86,0
4421,146.98,-0.01,56.00,0,9.86,0
4422,146.98,-0.01,56.00,0,9.86,0
4423,146.98,0.00,56.00,0,9.86,0
4424,146.98,0.01,56.00,0,9.86,0
4425,146.98,-0.01,56.00,0,9.86,0
4426,146.98,-0.01,56.00,0,9.86,0
4427,146.98,0.00,56.00,0,9.86,0
4428,146.98,0.00,56.00,0,9.86,0
4429,146.98,-0.00,56.00,0,9.86,0
4430,146.98,0.01,56.00,0,9.86,0
4431,146.98,0.01,56.00,0,9.86,0
4432,146.98,-0.01,56.00,0,9.86,0
4433,146.98,-0.00,56.00,0,9.86,0
4434,146.98,0.00,56.00,0,9.86,0
4435,146.98,0.00,56.00,0,9.86,0
4436,146.98,-0.01,56.00,0,9.86,0
4437,146.98,0.00,56.00,0,9.86,0
4438,146.98,0.01,56.00,0,9.86,0
4439,146.98,-0.01,56.00,0,9.86,0
4440,146.98,-0.01,56.00,0,9.86,0
4441,146.98,0.01,56.00,0,9.86,0
4442,146.98,0.00,56.00,0,9.86,0
4443,146.98,-0.01,56.00,0,9.86,0
4444,146.98,0.00,56.00,0,9.86,0
4445,146.98,0.01,56.00,0,9.86,0
4446,146.98,-0.00,56.00,0,9.86,0
4447,146.98,-0.00,56.00,0,9.86,0
4448,146.98,0.00,55.00,0,9.68,0
4449,146.98,-0.01,56.00,0,9.86,0
4450,146.98,-0.01,56.00,0,9.86,0
4451,146.98,0.01,56.00,0,9.86,0
4452,146.98,0.00,56.00,0,9.86,0
4453,146.98,-0.01,56.00,0,9.86,0
4454,146.98,-0.00,56.00,0,9.86,0
4455,146.98,0.00,56.00,0,9.86,0
4456,146.98,0.00,56.00,0,9.86,0
4457,146.98,-0.01,56.00,0,9.86,0
4458,146.98,-0.01,56.00,0,9.86,0
4459,146.98,0.00,56.00,0,9.68,0
4460,146.98,0.00,56.00,0,9.86,0
4461,146.98,0.00,56.00,0,9.86,0
4462,146.98,-0.00,56.00,0,9.86,0
4463,146.98,-0.00,56.00,0,9.86,0
4464,146.98,0.00,56.00,0,9.86,0
4465,146.98,-0.00,56.00,0,9.86,0
4466,146.98,0.00,56.00,0,9.86,0
4467,146.98,0.00,56.00,0,9.86,0
4468,146.98,0.01,56.00,0,9.86,0
4469,146.98,-0.01,56.00,0,9.86,0
4470,146.98,-0.00,56.00,0,9.86,0
4471,146.98,-0.00,55.00,0,9.68,0
4472,146.98,-0.00,55.00,0,9.86,0
4473,146.98,-0.01,56.00,0,9.86,0
4474,146.98,0.01,56.00,0,9.86,0
4475,146.98,-0.01,55.00,0,9.68,0
4476,146.98,0.00,56.00,0,9.86,0
4477,146.98,-0.00,56.00,0,9.86,0
4478,146.98,-0.00,56.00,0,9.86,0
4479,146.98,-0.00,55.00,0,9.68,0
4480,146.98,0.00,56.00,0,9.86,0
4481,146.98,0.00,56.00,0,9.86,0
4482,146.98,0.00,56.00,0,9.86,0
4483,146.98,-0.00,56.00,0,9.86,0
4484,146.98,-0.00,56.00,0,9.86,0
4485,146.98,0.00,56.00,0,9.86,0
4486,146.98,-0.01,56.00,0,9.86,0
4487,146.98,0.00,56.00,0,9.86,0
4488,146.98,-0.00,56.00,0,9.86,0
4489,146.98,-0.01,55.00,0,9.68,0
4490,146.98,-0.01,56.00,0,9.86,0
4491,146.98,-0.01,56.00,0,9.86,0
4492,146.98,-0.00,55.00,0,9.68,0
4493,146.98,-0.01,56.00,0,9.86,0
4494,146.98,0.00,55.00,0,9.68,0
4495,146.98,0.00,55.00,0,9.68,0
4496,146.98,0.00,55.00,0,9.68,0
4497,146.98,0.00,55.00,0,9.68,0
4498,146.98,-0.01,56.00,0,9.86,0
4499,146.98,-0.00,56.00,0,9.86,0
4500,146.98,-0.00,55.00,0,9.68,0
4501,146.98,0.00,55.00,0,9.68,0
4502,146.98,-0.00,56.00,0,9.86,0
4503,146.98,0.00,55.00,0,9.68,0
4504,146.98,-0.01,55.00,0,9.68,0
4505,146.98,-0.01,55.00,0,9.68,0
4506,146.98,-0.01,55.00,0,9.68,0
4507,146.98,-0.01,55.00,0,9.68,0
4508,146.98,-0.01,55.00,0,9.68,0
4509,146.98,0.00,55.00,0,9.68,0
4510,146.98,0.00,55.00,0,9.68,0
4511,146.98,-0.00,55.00,0,9.68,0
4512,146.98,-0.01,55.00,0,9.68,0
4513,146.98,-0.01,55.00,0,9.68,0
4514,146.98,0.00,55.00,0,9.68,0
4515,146.98,-0.00,55.00,0,9.68,0
4516,146.98,0.00,55.00,0,9.68,0
4517,146.98,0.00,55.00,0,9.68,0
4518,146.98,-0.00,55.00,0,9.68,0
4519,146.98,-0.01,56.00,0,9.86,0
4520,146.98,0.00,55.00,0,9.68,0
4521,146.98,-0.00,55.00,0,9.68,0
4522,146.98,-0.01,55.00,0,9.68,0
4523,146.98,-0.01,56.00,0,9.86,0
4524,146.98,0.00,55.00,0,9.68,0
4525,146.98,-0.00,55.00,0,9.68,0
4526,146.98,-0.00,55.00,0,9.68,0
4527,146.98,-0.01,55.00,0,9.68,0
4528,146.98,-0.01,55.00,0,9.68,0
4529,146.98,-0.01,55.00,0,9.68,0
4530,146.98,-0.01,55.00,0,9.68,0
4531,146.98,-0.01,55.00,0,9.68,0
4532,146.98,-0.01,55.00,0,9.68,0
4533,146.98,-0.01,55.00,0,9.68,0
4534,146.98,-0.02,55.00,0,9.68,0
4535,146.98,0.00,56.00,0,9.86,0
