cnt,pos,speed,DTorque,STorque,Force
4418,112.98,-6.02,464.00,0,81.66,0
4419,112.99,-5.86,466.00,0,82.02,0
4420,112.99,-5.78,467.00,0,82.19,0
4421,113.00,-5.57,468.00,0,82.37,0
4422,113.01,-5.56,469.00,0,82.54,0
4423,113.01,-5.41,470.00,0,82.72,0
4424,113.02,-5.35,471.00,0,82.90,0
4425,113.02,-4.98,471.00,0,82.90,0
4426,113.03,-4.76,472.00,0,83.07,0
4427,113.03,-4.73,472.00,0,83.07,0
4428,113.04,-4.47,472.00,0,83.07,0
4429,113.04,-4.04,472.00,0,83.07,0
4430,113.04,-4.04,472.00,0,83.07,0
4431,113.05,-3.73,472.00,0,83.07,0
4432,113.05,-3.44,471.00,0,82.90,0
4433,113.06,-3.27,471.00,0,82.90,0
4434,113.06,-2.99,470.00,0,82.72,0
4435,113.06,-2.87,470.00,0,82.72,0
4436,113.07,-2.71,470.00,0,82.72,0
4437,113.07,-2.51,469.00,0,82.54,0
4438,113.07,-2.22,469.00,0,82.54,0
4439,113.07,-2.22,468.00,0,82.37,0
4440,113.08,-2.10,468.00,0,82.37,0
4441,113.08,-2.07,468.00,0,82.37,0
4442,113.08,-1.98,468.00,0,82.37,0
4443,113.08,-1.95,468.00,0,82.37,0
4444,113.08,-1.84,468.00,0,82.37,0
4445,113.08,-1.76,469.00,0,82.54,0
4446,113.09,-1.72,469.00,0,82.54,0
4447,113.09,-1.63,470.00,0,82.72,0
4448,113.09,-1.54,470.00,0,82.72,0
4449,113.09,-1.50,470.00,0,82.72,0
4450,113.09,-1.42,471.00,0,82.90,0
4451,113.10,-1.38,471.00,0,82.90,0
4452,113.10,-1.33,472.00,0,83.07,0
4453,113.10,-1.30,472.00,0,83.07,0
4454,113.10,-1.24,473.00,0,83.25,0
4455,113.10,-1.22,474.00,0,83.42,0
4456,113.10,-1.18,475.00,0,83.60,0
4457,113.10,-1.13,476.00,0,83.78,0
4458,113.11,-1.12,476.00,0,83.78,0
4459,113.11,-1.08,477.00,0,83.95,0
4460,113.11,-1.02,477.00,0,83.95,0
4461,113.11,-1.00,478.00,0,84.13,0
4462,113.11,-0.96,479.00,0,84.30,0
4463,113.11,-0.92,480.00,0,84.48,0
4464,113.11,-0.89,481.00,0,84.66,0
4465,113.11,-0.86,482.00,0,84.83,0
4466,113.11,-0.83,482.00,0,84.83,0
4467,113.11,-0.78,483.00,0,85.01,0
4468,113.12,-0.75,484.00,0,85.18,0
4469,113.12,-0.71,485.00,0,85.36,0
4470,113.12,-0.66,486.00,0,85.54,0
4471,113.12,-0.58,487.00,0,85.71,0
4472,113.12,-0.54,487.00,0,85.71,0
4473,113.12,-0.51,488.00,0,85.89,0
4474,113.12,-0.47,488.00,0,85.89,0
4475,113.12,-0.43,490.00,0,86.24,0
4476,113.12,-0.41,490.00,0,86.24,0
4477,113.12,-0.38,490.00,0,86.24,0
4478,113.12,-0.35,491.00,0,86.42,0
4479,113.12,-0.32,492.00,0,86.59,0
4480,113.12,-0.27,493.00,0,86.77,0
4481,113.12,-0.24,493.00,0,86.77,0
4482,113.12,-0.22,494.00,0,86.94,0
4483,113.12,-0.17,495.00,0,87.12,0
4484,113.12,-0.15,496.00,0,87.30,0
4485,113.12,-0.11,496.00,0,87.30,0
4486,113.12,-0.08,497.00,0,87.47,0
4487,113.12,-0.04,497.00,0,87.47,0
4488,113.12,0.02,498.00,0,87.65,0
4489,113.12,0.17,499.00,0,87.82,0
4490,113.12,0.10,499.00,0,87.82,0
4491,113.12,-0.25,501.00,0,88.18,0
4492,113.12,-0.31,502.00,0,88.35,0
4493,113.12,-0.20,503.00,0,88.53,0
4494,113.12,-0.11,504.00,0,88.70,0
4495,113.12,-0.12,505.00,0,88.88,0
4496,113.12,-0.08,506.00,0,89.06,0
4497,113.12,0.02,507.00,0,89.23,0
4498,113.12,0.05,507.00,0,89.23,0
4499,113.12,-0.04,509.00,0,89.58,0
4500,113.12,0.03,510.00,0,89.76,0
4501,113.12,0.02,511.00,0,89.94,0
4502,113.12,-0.02,512.00,0,90.11,0
4503,113.12,0.00,512.00,0,90.11,0
4504,113.12,-0.01,513.00,0,90.29,0
4505,113.12,-0.02,514.00,0,90.46,0
4506,113.12,0.02,515.00,0,90.64,0
4507,113.12,0.01,516.00,0,90.82,0
4508,113.12,-0.01,518.00,0,91.17,0
4509,113.12,0.01,519.00,0,91.34,0
4510,113.12,0.02,519.00,0,91.34,0
4511,113.12,-0.01,520.00,0,91.52,0
4512,113.12,-0.00,521.00,0,91.70,0
4513,113.12,0.02,522.00,0,91.87,0
4514,113.12,0.00,523.00,0,92.05,0
4515,113.12,0.00,524.00,0,92.22,0
4516,113.12,0.01,525.00,0,92.40,0
4517,113.12,0.00,526.00,0,92.58,0
4518,113.12,0.01,527.00,0,92.75,0
4519,113.12,0.01,528.00,0,92.93,0
4520,113.12,0.00,529.00,0,93.10,0
4521,113.12,0.01,530.00,0,93.28,0
4522,113.12,0.01,531.00,0,93.46,0
4523,113.12,0.01,532.00,0,93.63,0
4524,113.12,0.01,533.00,0,93.81,0
4525,113.12,0.01,534.00,0,93.98,0
4526,113.12,0.01,535.00,0,94.16,0
4527,113.12,0.05,536.00,0,94.34,0
4528,113.12,0.04,537.00,0,94.51,0
4529,113.12,0.04,538.00,0,94.69,0
4530,113.12,0.04,539.00,0,94.86,0
4531,113.12,0.02,539.00,0,94.86,0
4532,113.12,0.04,540.00,0,95.04,0
4533,113.12,0.04,541.00,0,95.22,0
4534,113.12,0.04,542.00,0,95.39,0
4535,113.12,0.03,543.00,0,95.74,0
4536,113.12,0.06,545.00,0,95.92,0
4537,113.12,0.05,546.00,0,96.10,0
4538,113.12,0.06,547.00,0,96.27,0
4539,113.12,0.06,547.00,0,96.27,0
4540,113.12,0.04,548.00,0,96.45,0
4541,113.12,0.04,549.00,0,96.62,0
4542,113.12,0.03,550.00,0,96.80,0
4543,113.12,0.04,551.00,0,96.98,0
4544,113.12,0.05,552.00,0,97.15,0
4545,113.12,0.05,553.00,0,97.33,0
4546,113.12,0.06,554.00,0,97.50,0
4547,113.12,0.06,554.00,0,97.50,0
4548,113.12,0.06,555.00,0,97.68,0
4549,113.12,0.05,556.00,0,97.86,0
4550,113.12,0.05,557.00,0,98.03,0
4551,113.12,0.06,558.00,0,98.21,0
4552,113.12,0.06,559.00,0,98.38,0
4553,113.12,0.05,560.00,0,98.56,0
4554,113.12,0.07,561.00,0,98.74,0
4555,113.12,0.06,561.00,0,98.74,0
4556,113.12,0.08,562.00,0,98.91,0
4557,113.12,0.07,563.00,0,99.09,0
4558,113.12,0.07,565.00,0,99.44,0
4559,113.12,0.09,565.00,0,99.44,0
4560,113.12,0.08,566.00,0,99.62,0
4561,113.12,0.07,567.00,0,99.79,0
4562,113.12,0.07,567.00,0,99.79,0
4563,113.12,0.06,569.00,0,100.14,0
4564,113.12,0.07,570.00,0,100.32,0
4565,113.12,0.09,570.00,0,100.32,0
4566,113.12,0.10,571.00,0,100.67,0
4567,113.12,0.11,573.00,0,100.85,0
4568,113.12,0.11,574.00,0,101.02,0
4569,113.12,0.12,574.00,0,101.02,0
4570,113.12,0.11,576.00,0,101.38,0
4571,113.12,0.11,577.00,0,101.55,0
4572,113.12,0.12,577.00,0,101.55,0
4573,113.12,0.12,578.00,0,101.73,0
4574,113.12,0.11,580.00,0,102.08,0
4575,113.12,0.13,581.00,0,102.26,0
4576,113.12,0.13,582.00,0,102.43,0
4577,113.12,0.13,582.00,0,102.43,0
4578,113.12,0.14,583.00,0,102.61,0
4579,113.12,0.13,584.00,0,102.78,0
4580,113.12,0.13,585.00,0,102.96,0
4581,113.12,0.12,586.00,0,103.14,0
4582,113.12,0.12,587.00,0,103.31,0
4583,113.12,0.12,589.00,0,103.66,0
4584,113.12,0.12,589.00,0,103.66,0
4585,113.12,0.12,590.00,0,103.84,0
4586,113.12,0.11,591.00,0,104.02,0
4587,113.12,0.13,592.00,0,104.19,0
4588,113.12,0.12,593.00,0,104.37,0
4589,113.12,0.12,594.00,0,104.54,0
4590,113.12,0.12,595.00,0,104.72,0
4591,113.12,0.12,596.00,0,104.90,0
4592,113.12,0.12,597.00,0,105.07,0
4593,113.12,0.12,598.00,0,105.25,0
4594,113.12,0.10,599.00,0,105.42,0
4595,113.12,0.11,600.00,0,105.60,0
4596,113.12,0.12,601.00,0,105.78,0
4597,113.12,0.15,602.00,0,105.95,0
4598,113.12,0.15,602.00,0,105.95,0
4599,113.12,0.16,603.00,0,106.13,0
4600,113.12,0.15,605.00,0,106.48,0
4601,113.12,0.15,606.00,0,106.66,0
4602,113.12,0.16,607.00,0,106.83,0
4603,113.12,0.16,607.00,0,106.83,0
4604,113.12,0.16,608.00,0,107.01,0
4605,113.12,0.16,609.00,0,107.18,0
4606,113.12,0.16,610.00,0,107.36,0
4607,113.12,0.17,611.00,0,107.54,0
4608,113.11,0.16,612.00,0,107.71,0
4609,113.11,0.16,614.00,0,108.06,0
4610,113.11,0.15,615.00,0,108.24,0
4611,113.11,0.15,615.00,0,108.24,0
4612,113.11,0.15,616.00,0,108.42,0
4613,113.11,0.15,617.00,0,108.59,0
4614,113.11,0.15,618.00,0,108.77,0
4615,113.11,0.16,619.00,0,108.94,0
4616,113.11,0.16,620.00,0,109.12,0
4617,113.11,0.17,621.00,0,109.30,0
4618,113.11,0.17,621.00,0,109.30,0
4619,113.11,0.18,623.00,0,109.65,0
4620,113.11,0.16,624.00,0,109.82,0
4621,113.11,0.17,625.00,0,110.00,0
4622,113.11,0.17,626.00,0,110.18,0
4623,113.11,0.17,627.00,0,110.35,0
4624,113.11,0.17,627.00,0,110.35,0
4625,113.11,0.18,628.00,0,110.53,0
4626,113.11,0.18,629.00,0,110.70,0
4627,113.11,0.18,631.00,0,111.06,0
4628,113.11,0.18,632.00,0,111.23,0
4629,113.11,0.17,632.00,0,111.23,0
4630,113.11,0.18,633.00,0,111.41,0
4631,113.11,0.18,634.00,0,111.58,0
4632,113.11,0.19,635.00,0,111.76,0
4633,113.11,0.19,636.00,0,111.94,0
4634,113.11,0.19,637.00,0,112.11,0
