cnt,pos,speed,DTorque,STorque,Force,Dir
5058,19.20,-11.16,123.00,0,21.65,0
5059,19.21,-11.61,128.00,0,22.53,0
5060,19.22,-12.07,132.00,0,23.23,0
5061,19.23,-12.58,136.00,0,23.94,0
5062,19.25,-13.05,141.00,0,24.82,0
5063,19.26,-13.41,146.00,0,25.70,0
5064,19.27,-13.71,150.00,0,26.40,0
5065,19.29,-14.13,155.00,0,27.28,0
5066,19.30,-14.11,159.00,0,27.98,0
5067,19.32,-14.39,163.00,0,28.69,0
5068,19.33,-14.34,167.00,0,29.39,0
5069,19.34,-14.44,171.00,0,30.10,0
5070,19.36,-14.43,174.00,0,30.62,0
5071,19.37,-14.50,177.00,0,31.15,0
5072,19.39,-14.77,180.00,0,31.68,0
5073,19.40,-14.67,183.00,0,32.21,0
5074,19.42,-15.03,186.00,0,32.74,0
5075,19.43,-15.13,189.00,0,33.26,0
5076,19.45,-15.35,192.00,0,33.79,0
5077,19.46,-15.74,196.00,0,34.50,0
5078,19.48,-15.81,199.00,0,35.02,0
5079,19.50,-16.10,203.00,0,35.73,0
5080,19.51,-16.32,207.00,0,36.43,0
5081,19.53,-16.43,210.00,0,36.96,0
5082,19.55,-16.73,214.00,0,37.66,0
5083,19.56,-16.92,217.00,0,38.19,0
5084,19.58,-17.13,221.00,0,38.90,0
5085,19.60,-17.40,225.00,0,39.60,0
5086,19.61,-17.72,229.00,0,40.30,0
5087,19.63,-17.88,233.00,0,41.01,0
5088,19.65,-18.18,237.00,0,41.71,0
5089,19.67,-18.58,242.00,0,42.59,0
5090,19.69,-18.98,246.00,0,43.30,0
5091,19.71,-19.15,251.00,0,44.18,0
5092,19.73,-19.55,255.00,0,44.88,0
5093,19.75,-19.99,260.00,0,45.76,0
5094,19.77,-20.37,265.00,0,47.52,0
5095,19.79,-20.95,275.00,0,48.40,-1
5096,19.83,-21.42,280.00,0,49.28,-1
5097,19.85,-21.71,285.00,0,50.16,-1
5098,19.87,-21.96,291.00,0,51.22,-1
5099,19.90,-22.43,296.00,0,52.10,-1
5100,19.92,-22.64,301.00,0,52.98,-1
5101,19.94,-23.05,307.00,0,54.03,-1
5102,19.97,-23.20,312.00,0,54.91,-1
5103,19.99,-23.34,317.00,0,55.79,-1
5104,20.01,-23.06,321.00,0,56.50,-1
5105,20.03,-22.65,328.00,0,57.73,-1
5106,20.06,-22.22,330.00,0,58.08,-1
5107,20.08,-21.86,330.00,0,58.43,-1
5108,20.10,-21.47,332.00,0,58.43,-1
5109,20.12,-21.25,333.00,0,58.61,-1
5110,20.14,-21.28,334.00,0,58.78,-1
5111,20.16,-21.15,336.00,0,59.14,-1
5112,20.18,-20.97,337.00,0,59.31,-1
5113,20.21,-20.91,339.00,0,59.66,-1
5114,20.23,-20.99,341.00,0,60.02,-1
5115,20.25,-20.99,343.00,0,60.37,-1
5116,20.27,-21.07,345.00,0,60.72,-1
5117,20.29,-21.16,347.00,0,61.07,-1
5118,20.31,-20.93,349.00,0,61.42,-1
5119,20.33,-20.71,351.00,0,61.78,-1
5120,20.35,-20.47,353.00,0,62.13,-1
5121,20.37,-20.02,354.00,0,62.30,-1
5122,20.39,-19.58,354.00,0,62.30,-1
5123,20.41,-18.88,353.00,0,62.13,-1
5124,20.45,-17.41,352.00,0,61.95,-1
5125,20.46,-16.90,350.00,0,61.60,-1
5126,20.48,-16.08,347.00,0,61.07,-1
5127,20.49,-15.61,345.00,0,60.72,-1
5128,20.51,-15.26,342.00,0,60.19,-1
5129,20.52,-14.86,340.00,0,59.84,-1
5130,20.54,-14.91,338.00,0,59.49,-1
5131,20.58,-14.98,334.00,0,58.78,-1
5132,20.60,-14.97,334.00,0,58.78,-1
5133,20.61,-15.27,334.00,0,58.78,-1
5134,20.63,-15.38,335.00,0,58.96,-1
5135,20.65,-15.50,336.00,0,59.14,-1
5136,20.66,-15.60,337.00,0,59.31,-1
5137,20.68,-15.54,338.00,0,59.49,-1
5138,20.69,-15.43,338.00,0,59.49,-1
5139,20.71,-15.19,339.00,0,59.66,-1
5140,20.72,-14.76,339.00,0,59.66,-1
5141,20.74,-14.64,338.00,0,59.31,-1
5142,20.75,-13.45,335.00,0,58.96,-1
5143,20.78,-12.85,333.00,0,58.61,-1
5144,20.79,-12.38,330.00,0,58.08,-1
5145,20.80,-11.71,327.00,0,57.55,-1
5146,20.81,-11.33,324.00,0,57.02,-1
5147,20.82,-10.73,321.00,0,56.50,-1
5148,20.83,-10.56,317.00,0,55.79,-1
5149,20.84,-10.07,310.00,0,54.56,-1
5150,20.86,-9.68,307.00,0,54.03,-1
5151,20.87,-9.30,304.00,0,53.50,-1
5152,20.88,-9.38,301.00,0,52.98,-1
5153,20.89,-9.18,298.00,0,52.45,-1
5154,20.90,-9.09,296.00,0,52.10,-1
5155,20.91,-9.17,293.00,0,51.57,-1
5156,20.92,-9.06,291.00,0,51.22,-1
5157,20.93,-9.21,289.00,0,50.86,-1
5158,20.94,-9.27,288.00,0,50.34,-1
5159,20.95,-9.37,284.00,0,49.98,-1
5160,20.96,-9.46,283.00,0,49.81,-1
5161,20.97,-9.48,282.00,0,49.63,-1
5162,20.98,-9.62,281.00,0,49.46,-1
5163,20.99,-9.58,280.00,0,49.28,-1
5164,21.00,-9.74,279.00,0,49.10,-1
5165,21.01,-9.80,278.00,0,48.93,-1
5166,21.02,-9.70,277.00,0,48.75,-1
5167,21.03,-9.83,275.00,0,48.22,-1
5168,21.05,-9.81,272.00,0,47.87,-1
5169,21.06,-9.91,271.00,0,47.70,-1
5170,21.07,-9.74,270.00,0,47.52,-1
5171,21.08,-9.99,268.00,0,47.17,-1
5172,21.09,-9.91,267.00,0,46.99,-1
5173,21.10,-9.98,265.00,0,46.64,-1
5174,21.11,-10.03,263.00,0,46.29,-1
5175,21.12,-9.95,261.00,0,45.94,-1
5176,21.13,-10.05,259.00,0,45.58,-1
5177,21.14,-10.04,257.00,0,45.23,-1
5178,21.15,-10.12,253.00,0,44.53,-1
5179,21.17,-9.93,251.00,0,44.18,-1
5180,21.18,-10.17,249.00,0,43.82,-1
5181,21.19,-9.99,246.00,0,43.30,-1
5182,21.20,-10.07,244.00,0,42.94,-1
5183,21.21,-10.14,241.00,0,42.42,-1
5184,21.22,-10.06,239.00,0,42.06,-1
5185,21.24,-10.28,234.00,0,41.18,-1
5186,21.24,-10.28,232.00,0,40.83,-1
5187,21.25,-10.70,229.00,0,40.30,-1
5188,21.26,-10.70,227.00,0,39.95,-1
5189,21.27,-10.91,225.00,0,39.60,-1
5190,21.29,-11.30,225.00,0,39.42,-1
5191,21.30,-11.33,224.00,0,39.42,-1
5192,21.32,-12.03,221.00,0,38.90,-1
5193,21.33,-12.73,219.00,0,38.54,-1
5194,21.35,-12.94,219.00,0,38.54,-1
5195,21.36,-13.56,218.00,0,38.37,-1
5196,21.37,-13.96,217.00,0,38.19,-1
5197,21.39,-14.52,217.00,0,38.19,-1
5198,21.40,-15.00,217.00,0,38.19,-1
5199,21.42,-15.46,217.00,0,38.19,-1
5200,21.44,-16.29,217.00,0,38.19,-1
5201,21.45,-16.51,218.00,0,38.37,-1
5202,21.47,-17.05,218.00,0,38.37,-1
5203,21.49,-17.73,218.00,0,38.37,-1
5204,21.50,-18.01,219.00,0,38.54,-1
5205,21.52,-18.49,219.00,0,38.54,-1
5206,21.54,-18.89,219.00,0,38.54,-1
5207,21.56,-19.36,219.00,0,38.54,-1
5208,21.58,-19.60,219.00,0,38.54,-1
5209,21.60,-19.69,218.00,0,38.37,-1
5210,21.62,-19.88,217.00,0,38.19,-1
5211,21.64,-20.07,217.00,0,38.19,-1
5212,21.66,-20.17,215.00,0,37.84,-1
5213,21.68,-20.23,213.00,0,37.49,-1
5214,21.70,-20.25,211.00,0,37.14,-1
5215,21.72,-20.49,208.00,0,36.61,-1
5216,21.74,-20.67,206.00,0,36.26,-1
5217,21.76,-21.08,204.00,0,35.90,-1
5218,21.79,-21.47,201.00,0,35.38,-1
5219,21.81,-22.35,197.00,0,34.67,-1
5220,21.88,-23.57,195.00,0,34.32,-1
5221,21.90,-24.22,195.00,0,34.32,-1
5222,21.92,-25.46,194.00,0,34.14,-1
5223,21.98,-26.03,195.00,0,34.32,-1
5224,22.00,-26.58,195.00,0,34.32,-1
5225,22.03,-27.12,195.00,0,34.32,-1
5226,22.06,-27.47,195.00,0,34.32,-1
5227,22.09,-27.76,195.00,0,34.32,-1
5228,22.11,-28.10,194.00,0,34.14,-1
5229,22.14,-28.50,192.00,0,33.79,-1
5230,22.20,-29.31,191.00,0,33.62,-1
5231,22.23,-29.84,190.00,0,33.44,-1
5232,22.26,-30.15,189.00,0,33.26,-1
5233,22.29,-30.73,187.00,0,32.91,-1
5234,22.32,-31.41,187.00,0,32.91,-1
5235,22.35,-31.98,186.00,0,32.74,-1
5236,22.39,-32.52,186.00,0,32.74,-1
5237,22.42,-33.08,185.00,0,32.56,-1
5238,22.45,-34.10,184.00,0,32.38,-1
5239,22.52,-34.64,184.00,0,32.38,-1
5240,22.56,-35.14,183.00,0,32.21,-1
5241,22.59,-35.53,182.00,0,32.03,-1
5242,22.63,-36.23,181.00,0,31.86,-1
5243,22.67,-36.65,180.00,0,31.68,-1
5244,22.70,-37.56,179.00,0,31.50,-1
5245,22.74,-38.03,179.00,0,31.50,-1
5246,22.78,-39.04,179.00,0,31.50,-1
5247,22.82,-40.32,180.00,0,31.68,-1
5248,22.90,-40.99,181.00,0,31.86,-1
5249,22.94,-41.49,181.00,0,31.86,-1
5250,22.99,-42.11,182.00,0,32.03,-1
5251,23.03,-42.65,181.00,0,31.86,-1
5252,23.07,-43.10,181.00,0,31.86,-1
5253,23.11,-43.85,181.00,0,31.86,-1
5254,23.16,-44.65,181.00,0,31.86,-1
5255,23.20,-45.44,181.00,0,31.86,-1
5256,23.25,-46.81,182.00,0,32.03,-1
5257,23.35,-47.47,183.00,0,32.21,-1
5258,23.39,-48.10,183.00,0,32.21,-1
5259,23.44,-48.63,183.00,0,32.21,-1
5260,23.49,-49.36,182.00,0,32.03,-1
