cnt,pos,speed,DTorque,STorque,Force
4102,245.55,-16.25,370.00,0,65.12,0
4103,245.56,-16.34,371.00,0,65.30,0
4104,245.58,-16.69,372.00,0,65.47,0
4105,245.60,-16.67,374.00,0,65.82,0
4106,245.61,-16.94,376.00,0,66.18,0
4107,245.63,-17.40,378.00,0,66.53,0
4108,245.65,-17.54,382.00,0,67.23,0
4109,245.67,-17.82,385.00,0,67.76,0
4110,245.69,-18.22,388.00,0,68.29,0
4111,245.70,-18.51,392.00,0,68.99,0
4112,245.72,-18.51,396.00,0,69.70,0
4113,245.74,-18.73,400.00,0,70.40,0
4114,245.76,-18.79,404.00,0,71.10,0
4115,245.78,-18.82,408.00,0,71.81,0
4116,245.80,-18.39,411.00,0,72.34,0
4117,245.82,-18.04,413.00,0,72.69,0
4118,245.83,-17.76,415.00,0,73.04,0
4119,245.85,-17.09,416.00,0,73.22,0
4120,245.87,-16.53,417.00,0,73.39,0
4121,245.88,-15.92,417.00,0,73.39,0
4122,245.90,-14.59,416.00,0,73.22,0
4123,245.91,-14.59,415.00,0,73.04,0
4124,245.93,-14.22,415.00,0,73.04,0
4125,245.94,-13.52,414.00,0,72.86,0
4126,245.95,-13.35,413.00,0,72.69,0
4127,245.97,-12.86,412.00,0,72.51,0
4128,245.98,-12.97,411.00,0,72.34,0
4129,245.99,-12.60,410.00,0,72.16,0
4130,246.00,-12.85,411.00,0,72.34,0
4131,246.02,-12.75,411.00,0,72.34,0
4132,246.03,-13.07,412.00,0,72.51,0
4133,246.06,-13.25,415.00,0,73.04,0
4134,246.07,-13.49,417.00,0,73.39,0
4135,246.08,-13.70,420.00,0,73.92,0
4136,246.10,-13.83,423.00,0,74.45,0
4137,246.11,-13.97,425.00,0,74.80,0
4138,246.13,-14.25,428.00,0,75.33,0
4139,246.14,-14.10,431.00,0,75.86,0
4140,246.15,-14.31,434.00,0,76.38,0
4141,246.17,-14.08,436.00,0,76.74,0
4142,246.18,-14.00,439.00,0,77.26,0
4143,246.20,-13.68,441.00,0,77.62,0
4144,246.21,-13.31,442.00,0,77.79,0
4145,246.22,-12.78,443.00,0,77.97,0
4146,246.23,-12.10,443.00,0,77.97,0
4147,246.25,-11.23,442.00,0,77.79,0
4148,246.26,-9.70,439.00,0,77.26,0
4149,246.26,-3.24,430.00,0,75.68,0
4150,246.23,18.65,377.00,0,66.35,0
4151,246.21,22.99,344.00,0,60.54,0
4152,246.19,19.63,319.00,0,56.14,0
4153,246.18,11.01,307.00,0,54.03,0
4154,246.18,0.93,310.00,0,54.56,0
4155,246.18,-10.39,342.00,0,60.19,0
4156,246.20,-9.63,358.00,0,63.01,0
4157,246.21,-6.39,368.00,0,64.77,0
4158,246.21,-2.95,372.00,0,65.47,0
4159,246.22,-1.73,373.00,0,65.65,0
4160,246.22,-3.08,375.00,0,66.00,0
4161,246.22,-5.99,380.00,0,66.88,0
4162,246.23,-8.98,389.00,0,70.22,0
4163,246.24,-11.32,409.00,0,71.98,0
4164,246.27,-10.39,416.00,0,73.22,0
4165,246.27,-8.80,421.00,0,74.10,0
4166,246.28,-7.25,423.00,0,74.45,0
4167,246.29,-6.23,423.00,0,74.45,0
4168,246.29,-5.93,423.00,0,74.45,0
4169,246.30,-5.88,423.00,0,74.45,0
4170,246.31,-5.22,422.00,0,74.27,0
4171,246.32,-5.06,422.00,0,74.27,0
4172,246.32,-4.96,422.00,0,74.27,0
4173,246.33,-5.12,422.00,0,74.27,0
4174,246.33,-5.27,423.00,0,74.45,0
4175,246.34,-5.53,424.00,0,74.62,0
4176,246.34,-5.82,426.00,0,74.98,0
4177,246.35,-5.74,429.00,0,75.50,0
4178,246.36,-5.43,430.00,0,75.68,0
4179,246.36,-5.39,431.00,0,75.86,0
4180,246.37,-5.24,432.00,0,76.03,0
4181,246.38,-5.35,433.00,0,76.21,0
4182,246.38,-5.71,436.00,0,76.74,0
4183,246.39,-6.13,438.00,0,77.09,0
4184,246.40,-6.30,440.00,0,77.44,0
4185,246.40,-6.55,443.00,0,77.97,0
4186,246.41,-6.92,446.00,0,78.50,0
4187,246.42,-7.53,449.00,0,79.02,0
4188,246.43,-8.11,453.00,0,79.73,0
4189,246.44,-8.40,457.00,0,80.43,0
4190,246.45,-9.23,462.00,0,81.31,0
4191,246.46,-10.30,472.00,0,83.07,0
4192,246.48,-10.95,477.00,0,83.95,0
4193,246.49,-11.29,483.00,0,85.01,0
4194,246.50,-12.03,489.00,0,86.06,0
4195,246.51,-12.47,494.00,0,88.00,0
4196,246.54,-13.38,506.00,0,89.06,0
4197,246.55,-13.85,512.00,0,90.11,0
4198,246.57,-13.92,517.00,0,90.99,0
4199,246.58,-14.06,522.00,0,91.87,0
4200,246.59,-13.93,527.00,0,92.75,0
4201,246.61,-13.73,531.00,0,93.46,0
4202,246.62,-13.39,536.00,0,94.34,0
4203,246.65,-12.23,537.00,0,94.51,0
4204,246.66,-11.45,538.00,0,94.69,0
4205,246.67,-10.77,538.00,0,94.69,0
4206,246.68,-10.04,537.00,0,94.51,0
4207,246.69,-9.12,536.00,0,94.34,0
4208,246.70,-8.44,534.00,0,93.98,0
4209,246.70,-7.66,529.00,0,93.10,0
4210,246.71,-6.29,526.00,0,92.58,0
4211,246.72,-5.67,523.00,0,92.05,0
4212,246.73,-5.01,520.00,0,91.52,0
4213,246.73,-4.43,517.00,0,90.99,0
4214,246.74,-3.98,514.00,0,90.46,0
4215,246.74,-3.77,511.00,0,89.94,0
4216,246.74,-3.45,509.00,0,89.58,0
4217,246.75,-3.27,507.00,0,89.06,0
4218,246.75,-3.18,505.00,0,88.88,0
4219,246.75,-2.88,504.00,0,88.70,0
4220,246.76,-2.85,503.00,0,88.53,0
4221,246.76,-2.85,503.00,0,88.53,0
4222,246.76,-2.84,503.00,0,88.53,0
4223,246.77,-2.78,503.00,0,88.53,0
4224,246.77,-2.74,503.00,0,88.53,0
4225,246.78,-2.69,504.00,0,88.70,0
4226,246.78,-2.54,505.00,0,88.88,0
4227,246.78,-2.45,505.00,0,88.88,0
4228,246.78,-2.42,506.00,0,89.06,0
4229,246.79,-2.34,506.00,0,89.06,0
4230,246.79,-2.39,507.00,0,89.23,0
4231,246.79,-2.32,508.00,0,89.41,0
4232,246.79,-2.25,508.00,0,89.58,0
4233,246.79,-2.15,510.00,0,89.76,0
4234,246.80,-2.15,511.00,0,89.94,0
4235,246.80,-2.09,511.00,0,90.11,0
4236,246.80,-1.98,512.00,0,90.11,0
4237,246.80,-1.80,512.00,0,90.11,0
4238,246.80,-1.64,513.00,0,90.29,0
4239,246.81,-1.56,513.00,0,90.29,0
4240,246.81,-1.44,513.00,0,90.29,0
4241,246.81,-1.28,514.00,0,90.46,0
4242,246.81,-1.17,514.00,0,90.46,0
4243,246.81,-1.06,514.00,0,90.46,0
4244,246.81,-0.97,514.00,0,90.46,0
4245,246.81,-0.84,515.00,0,90.64,0
4246,246.81,-0.68,515.00,0,90.64,0
4247,246.81,-0.52,515.00,0,90.64,0
4248,246.81,-0.36,515.00,0,90.64,0
4249,246.81,-0.20,515.00,0,90.64,0
4250,246.81,-0.05,515.00,0,90.64,0
4251,246.81,0.05,515.00,0,90.64,0
4252,246.81,0.01,515.00,0,90.64,0
4253,246.81,-0.04,516.00,0,90.82,0
4254,246.81,0.02,516.00,0,90.82,0
4255,246.81,0.03,517.00,0,90.99,0
4256,246.81,-0.02,517.00,0,90.99,0
4257,246.81,-0.02,518.00,0,91.17,0
4258,246.81,0.05,519.00,0,91.34,0
4259,246.81,0.02,520.00,0,91.52,0
4260,246.81,-0.01,520.00,0,91.52,0
4261,246.81,0.01,522.00,0,91.87,0
4262,246.81,0.05,522.00,0,91.87,0
4263,246.81,0.04,523.00,0,92.05,0
4264,246.81,0.02,524.00,0,92.22,0
4265,246.81,0.04,525.00,0,92.40,0
4266,246.81,0.06,526.00,0,92.58,0
4267,246.81,0.07,527.00,0,92.75,0
4268,246.81,0.08,529.00,0,93.10,0
4269,246.81,0.07,530.00,0,93.28,0
4270,246.81,0.09,531.00,0,93.46,0
4271,246.81,0.11,531.00,0,93.46,0
4272,246.81,0.14,532.00,0,93.63,0
4273,246.81,0.17,533.00,0,93.81,0
4274,246.81,0.18,534.00,0,93.98,0
4275,246.81,0.21,535.00,0,94.16,0
4276,246.81,0.23,537.00,0,94.51,0
4277,246.81,0.25,538.00,0,94.69,0
4278,246.81,0.28,538.00,0,94.69,0
4279,246.81,0.29,539.00,0,94.86,0
4280,246.81,0.33,541.00,0,95.22,0
4281,246.81,0.35,542.00,0,95.39,0
4282,246.81,0.37,543.00,0,95.57,0
4283,246.81,0.41,543.00,0,95.57,0
4284,246.81,0.50,545.00,0,95.92,0
4285,246.81,0.57,546.00,0,96.10,0
4286,246.81,0.63,546.00,0,96.10,0
4287,246.81,0.73,547.00,0,96.27,0
4288,246.81,0.92,547.00,0,96.27,0
4289,246.80,1.03,548.00,0,96.45,0
4290,246.80,1.11,548.00,0,96.45,0
4291,246.80,1.25,548.00,0,96.45,0
4292,246.80,1.62,549.00,0,96.62,0
4293,246.80,1.79,548.00,0,96.45,0
4294,246.80,1.97,548.00,0,96.45,0
4295,246.79,2.14,548.00,0,96.27,0
4296,246.79,2.64,547.00,0,96.27,0
4297,246.79,2.86,546.00,0,96.10,0
4298,246.78,3.01,546.00,0,96.10,0
4299,246.78,3.28,545.00,0,95.92,0
4300,246.78,3.85,543.00,0,95.57,0
4301,246.77,4.01,542.00,0,95.39,0
4302,246.76,4.23,541.00,0,95.22,0
4303,246.76,4.40,540.00,0,94.86,0
4304,246.75,4.58,538.00,0,94.69,0
4305,246.75,4.80,538.00,0,94.69,0
4306,246.74,4.78,537.00,0,94.51,0
4307,246.74,4.89,536.00,0,94.34,0
4308,246.73,4.73,536.00,0,94.34,0
4309,246.72,4.79,536.00,0,94.34,0
4310,246.72,4.59,536.00,0,94.34,0
4311,246.71,4.53,538.00,0,94.69,0
4312,246.70,4.08,539.00,0,94.86,0
4313,246.70,3.92,540.00,0,95.04,0
4314,246.70,3.78,541.00,0,95.22,0
4315,246.69,3.52,542.00,0,95.74,0
4316,246.69,3.14,546.00,0,96.10,0
4317,246.68,2.81,547.00,0,96.27,0
4318,246.68,2.64,549.00,0,96.62,0
4319,246.68,2.39,552.00,0,97.50,0
4320,246.67,2.10,556.00,0,97.86,0
4321,246.67,1.94,558.00,0,98.21,0
4322,246.67,1.74,560.00,0,98.56,0
4323,246.67,1.58,564.00,0,99.26,0
4324,246.67,1.32,566.00,0,99.62,0
4325,246.66,1.21,568.00,0,99.97,0
4326,246.66,1.10,570.00,0,100.32,0
4327,246.66,0.89,574.00,0,101.02,0
4328,246.66,0.79,575.00,0,101.20,0
4329,246.66,0.67,577.00,0,101.55,0
4330,246.66,0.58,579.00,0,101.90,0
4331,246.66,0.49,580.00,0,102.08,0
4332,246.66,0.41,582.00,0,102.78,0
4333,246.66,0.29,585.00,0,102.96,0
4334,246.66,0.24,587.00,0,103.31,0
4335,246.66,0.19,588.00,0,103.49,0
4336,246.66,0.13,591.00,0,104.02,0
