cnt,pos,speed,DTorque,STorque,Force
4286,153.29,-27.33,344.00,0,60.54,0
4287,153.32,-27.19,348.00,0,61.25,0
4288,153.34,-26.80,350.00,0,61.60,0
4289,153.37,-26.32,353.00,0,62.13,0
4290,153.40,-25.80,354.00,0,62.30,0
4291,153.42,-25.29,355.00,0,62.48,0
4292,153.45,-24.86,356.00,0,62.66,0
4293,153.47,-24.54,357.00,0,62.83,0
4294,153.49,-24.24,358.00,0,63.01,0
4295,153.52,-24.10,359.00,0,63.36,0
4296,153.57,-24.02,361.00,0,63.54,0
4297,153.59,-23.91,363.00,0,63.89,0
4298,153.61,-23.96,365.00,0,64.24,0
4299,153.64,-23.90,367.00,0,64.59,0
4300,153.66,-23.83,369.00,0,64.94,0
4301,153.69,-23.42,371.00,0,65.30,0
4302,153.71,-23.15,373.00,0,65.65,0
4303,153.73,-22.52,374.00,0,65.82,0
4304,153.75,-21.01,375.00,0,66.00,0
4305,153.79,-20.29,374.00,0,65.82,0
4306,153.81,-19.39,373.00,0,65.65,0
4307,153.83,-18.72,371.00,0,65.30,0
4308,153.85,-18.02,370.00,0,65.12,0
4309,153.87,-17.27,368.00,0,64.77,0
4310,153.89,-16.85,366.00,0,64.42,0
4311,153.90,-16.58,365.00,0,64.24,0
4312,153.92,-16.13,363.00,0,63.89,0
4313,153.93,-16.05,362.00,0,63.71,0
4314,153.95,-15.99,362.00,0,63.71,0
4315,153.98,-16.04,362.00,0,63.71,0
4316,154.00,-15.94,363.00,0,63.89,0
4317,154.01,-15.90,364.00,0,64.06,0
4318,154.03,-16.23,365.00,0,64.59,0
4319,154.06,-16.00,368.00,0,64.77,0
4320,154.06,-16.06,370.00,0,65.12,0
4321,154.09,-15.70,371.00,0,65.30,0
4322,154.11,-15.57,373.00,0,65.65,0
4323,154.12,-15.20,374.00,0,65.82,0
4324,154.15,-14.44,375.00,0,66.00,0
4325,154.17,-13.54,375.00,0,66.00,0
4326,154.18,-13.18,374.00,0,65.82,0
4327,154.19,-12.44,374.00,0,65.47,0
4328,154.22,-11.21,371.00,0,65.30,0
4329,154.23,-10.87,370.00,0,65.12,0
4330,154.24,-10.18,368.00,0,64.77,0
4331,154.25,-10.02,367.00,0,64.59,0
4332,154.26,-9.68,365.00,0,64.24,0
4333,154.27,-9.28,364.00,0,64.06,0
4334,154.27,-9.29,363.00,0,63.89,0
4335,154.28,-9.10,363.00,0,63.89,0
4336,154.29,-9.18,362.00,0,63.71,0
4337,154.30,-9.21,363.00,0,63.89,0
4338,154.32,-9.55,365.00,0,64.24,0
4339,154.33,-9.73,366.00,0,64.42,0
4340,154.34,-9.88,368.00,0,64.77,0
4341,154.35,-10.27,370.00,0,65.12,0
4342,154.36,-10.32,372.00,0,65.47,0
4343,154.37,-10.73,375.00,0,66.00,0
4344,154.38,-10.96,378.00,0,66.53,0
4345,154.39,-11.22,381.00,0,67.06,0
4346,154.41,-11.49,384.00,0,67.58,0
4347,154.42,-11.64,387.00,0,68.11,0
4348,154.44,-11.94,394.00,0,69.34,0
4349,154.45,-12.34,397.00,0,69.87,0
4350,154.47,-12.19,400.00,0,70.40,0
4351,154.48,-12.47,403.00,0,70.93,0
4352,154.49,-12.31,406.00,0,71.46,0
4353,154.50,-12.53,409.00,0,71.98,0
4354,154.52,-12.14,412.00,0,72.51,0
4355,154.53,-12.23,414.00,0,73.22,0
4356,154.55,-11.72,417.00,0,73.39,0
4357,154.56,-11.16,419.00,0,73.74,0
4358,154.57,-10.90,420.00,0,73.92,0
4359,154.58,-10.40,420.00,0,73.92,0
4360,154.59,-9.98,420.00,0,73.92,0
4361,154.60,-9.52,420.00,0,73.92,0
4362,154.61,-8.90,420.00,0,73.92,0
4363,154.62,-8.56,419.00,0,73.74,0
4364,154.63,-8.20,417.00,0,73.39,0
4365,154.64,-7.46,416.00,0,73.22,0
4366,154.65,-7.19,415.00,0,73.04,0
4367,154.66,-6.83,415.00,0,73.04,0
4368,154.66,-6.71,414.00,0,72.86,0
4369,154.67,-6.67,414.00,0,72.86,0
4370,154.68,-6.70,414.00,0,72.86,0
4371,154.68,-6.54,414.00,0,72.86,0
4372,154.70,-6.86,415.00,0,73.04,0
4373,154.71,-7.12,419.00,0,73.74,0
4374,154.72,-7.50,420.00,0,73.92,0
4375,154.73,-7.83,422.00,0,74.27,0
4376,154.74,-7.99,425.00,0,74.80,0
4377,154.74,-8.47,428.00,0,75.33,0
4378,154.75,-8.85,431.00,0,75.86,0
4379,154.76,-9.08,434.00,0,76.38,0
4380,154.77,-9.64,438.00,0,77.09,0
4381,154.78,-10.05,442.00,0,78.50,0
4382,154.80,-11.00,450.00,0,79.20,0
4383,154.81,-11.30,455.00,0,80.08,0
4384,154.83,-11.84,460.00,0,80.96,0
4385,154.84,-12.15,464.00,0,81.66,0
4386,154.85,-12.71,469.00,0,82.54,0
4387,154.86,-12.92,474.00,0,83.42,0
4388,154.88,-13.42,479.00,0,84.30,0
4389,154.89,-13.56,484.00,0,85.18,0
4390,154.91,-13.91,488.00,0,85.89,0
4391,154.93,-14.15,497.00,0,87.47,0
4392,154.95,-14.21,501.00,0,88.18,0
4393,154.96,-13.89,504.00,0,88.70,0
4394,154.98,-13.93,507.00,0,89.23,0
4395,154.99,-13.29,510.00,0,89.76,0
4396,155.00,-13.15,512.00,0,90.11,0
4397,155.01,-12.34,513.00,0,90.29,0
4398,155.03,-11.95,513.00,0,90.29,0
4399,155.04,-11.15,513.00,0,90.29,0
4400,155.05,-9.92,512.00,0,90.11,0
4401,155.07,-9.32,511.00,0,89.94,0
4402,155.08,-8.80,510.00,0,89.76,0
4403,155.08,-8.08,508.00,0,89.41,0
4404,155.09,-7.85,507.00,0,89.23,0
4405,155.10,-7.45,505.00,0,88.88,0
4406,155.11,-6.99,504.00,0,88.70,0
4407,155.11,-6.78,503.00,0,88.53,0
4408,155.12,-6.69,502.00,0,88.35,0
4409,155.13,-6.43,501.00,0,88.18,0
4410,155.14,-6.57,501.00,0,88.18,0
4411,155.15,-6.70,502.00,0,88.35,0
4412,155.15,-6.83,503.00,0,88.53,0
4413,155.16,-6.80,504.00,0,88.70,0
4414,155.17,-7.17,506.00,0,89.06,0
4415,155.17,-7.35,508.00,0,89.41,0
4416,155.18,-7.43,510.00,0,89.76,0
4417,155.19,-7.75,512.00,0,90.11,0
4418,155.20,-8.00,517.00,0,90.99,0
4419,155.21,-8.35,520.00,0,91.52,0
4420,155.22,-8.61,523.00,0,92.05,0
4421,155.23,-8.72,526.00,0,92.58,0
4422,155.24,-8.98,529.00,0,93.10,0
4423,155.25,-9.22,532.00,0,93.63,0
4424,155.26,-9.13,535.00,0,94.16,0
4425,155.27,-9.41,538.00,0,94.69,0
4426,155.28,-9.50,541.00,0,95.22,0
4427,155.29,-9.59,547.00,0,96.27,0
4428,155.31,-9.40,549.00,0,96.62,0
