cnt,pos,speed,DTorque,STorque,Force,Dir
5463,36.09,-17.70,372.00,0,65.47,0
5464,36.11,-17.10,373.00,0,65.65,0
5465,36.13,-16.55,374.00,0,65.82,0
5466,36.14,-16.29,374.00,0,65.82,0
5467,36.16,-15.58,374.00,0,65.82,0
5468,36.17,-15.04,374.00,0,65.82,0
5469,36.19,-14.96,373.00,0,65.65,0
5470,36.20,-14.29,372.00,0,65.47,0
5471,36.22,-14.26,372.00,0,65.47,0
5472,36.23,-14.06,372.00,0,65.47,0
5473,36.25,-14.09,371.00,0,65.30,0
5474,36.26,-14.17,372.00,0,65.47,0
5475,36.27,-14.31,373.00,0,65.65,0
5476,36.29,-14.74,375.00,0,66.00,0
5477,36.30,-14.81,377.00,0,66.35,0
5478,36.32,-15.17,380.00,0,66.88,0
5479,36.34,-15.56,383.00,0,67.41,0
5480,36.35,-15.77,386.00,0,67.94,0
5481,36.37,-16.33,391.00,0,68.82,0
5482,36.38,-16.39,395.00,0,69.52,0
5483,36.40,-16.62,398.00,0,70.05,0
5484,36.42,-17.00,403.00,0,70.93,0
5485,36.43,-16.93,407.00,0,71.63,0
5486,36.45,-16.94,411.00,0,72.34,0
5487,36.47,-16.92,414.00,0,72.86,0
5488,36.48,-16.56,418.00,0,73.57,0
5489,36.50,-16.16,420.00,0,73.92,0
5490,36.52,-15.82,422.00,0,74.27,0
5491,36.53,-15.08,422.00,0,74.27,0
5492,36.55,-14.50,422.00,0,74.27,0
5493,36.56,-13.85,422.00,0,74.27,0
5494,36.57,-12.56,420.00,0,73.92,0
5495,36.60,-11.81,418.00,0,73.57,0
5496,36.61,-11.29,415.00,0,73.04,0
5497,36.62,-10.80,413.00,0,72.69,0
5498,36.63,-10.39,411.00,0,72.34,-1
5499,36.64,-10.17,409.00,0,71.98,-1
5500,36.65,-9.65,406.00,0,71.46,-1
5501,36.67,-9.62,405.00,0,71.28,-1
5502,36.68,-9.60,405.00,0,71.28,-1
5503,36.69,-9.73,405.00,0,71.28,-1
5504,36.70,-9.60,405.00,0,71.28,-1
5505,36.71,-9.85,406.00,0,71.46,-1
5506,36.72,-9.91,407.00,0,71.63,-1
5507,36.73,-10.01,408.00,0,72.16,-1
5508,36.75,-10.15,412.00,0,72.51,-1
5509,36.76,-10.41,414.00,0,72.86,-1
5510,36.76,-10.43,416.00,0,73.22,-1
5511,36.77,-10.54,418.00,0,73.57,-1
5512,36.78,-10.58,421.00,0,74.10,-1
5513,36.79,-10.58,421.00,0,74.45,-1
5514,36.80,-10.45,423.00,0,74.62,-1
5515,36.81,-10.51,424.00,0,74.98,-1
5516,36.83,-10.43,428.00,0,75.33,-1
5517,36.84,-10.35,429.00,0,75.50,-1
5518,36.85,-10.11,430.00,0,75.68,-1
5519,36.86,-9.99,431.00,0,75.86,-1
5520,36.87,-9.66,432.00,0,76.03,-1
5521,36.88,-9.53,432.00,0,76.03,-1
5522,36.89,-9.31,432.00,0,76.03,-1
5523,36.90,-8.76,432.00,0,76.03,-1
5524,36.91,-8.64,431.00,0,75.86,-1
5525,36.92,-8.33,431.00,0,75.86,-1
5526,36.92,-7.88,430.00,0,75.68,-1
5527,36.93,-7.66,428.00,0,75.33,-1
5528,36.94,-7.37,427.00,0,75.15,-1
5529,36.95,-6.93,425.00,0,74.80,-1
5530,36.95,-6.81,422.00,0,74.27,-1
5531,36.96,-6.52,422.00,0,73.92,-1
5532,36.97,-6.40,420.00,0,73.74,-1
5533,36.97,-6.16,419.00,0,73.57,-1
5534,36.98,-6.21,418.00,0,73.22,-1
5535,36.98,-6.09,416.00,0,73.22,-1
5536,36.99,-6.09,414.00,0,72.86,-1
5537,37.00,-6.14,414.00,0,72.86,-1
5538,37.01,-6.18,413.00,0,72.69,-1
5539,37.02,-6.36,413.00,0,72.69,-1
5540,37.02,-6.30,413.00,0,72.69,-1
5541,37.03,-6.66,413.00,0,72.69,-1
5542,37.04,-6.85,414.00,0,72.86,-1
5543,37.04,-7.01,414.00,0,72.86,-1
5544,37.05,-7.21,415.00,0,73.04,-1
5545,37.06,-7.60,416.00,0,73.22,-1
5546,37.07,-7.93,417.00,0,73.39,-1
5547,37.07,-8.05,419.00,0,73.74,-1
5548,37.08,-8.64,420.00,0,73.92,-1
5549,37.09,-9.02,424.00,0,74.62,-1
5550,37.10,-9.23,427.00,0,75.15,-1
5551,37.11,-9.85,429.00,0,75.50,-1
5552,37.12,-10.15,429.00,0,75.50,-1
5553,37.13,-10.66,432.00,0,76.56,-1
5554,37.14,-11.12,435.00,0,76.56,-1
5555,37.15,-12.02,441.00,0,77.62,-1
5556,37.17,-12.42,444.00,0,78.14,-1
5557,37.19,-12.89,447.00,0,78.67,-1
5558,37.20,-13.25,450.00,0,79.20,-1
5559,37.22,-13.64,453.00,0,79.73,-1
5560,37.23,-14.04,456.00,0,80.26,-1
5561,37.25,-14.33,459.00,0,80.78,-1
5562,37.26,-14.68,461.00,0,81.14,-1
5563,37.28,-14.71,464.00,0,81.66,-1
5564,37.29,-15.10,466.00,0,82.02,-1
5565,37.31,-14.94,468.00,0,82.37,-1
5566,37.32,-14.91,469.00,0,82.54,-1
5567,37.34,-14.94,470.00,0,82.72,-1
5568,37.35,-14.47,470.00,0,82.72,-1
5569,37.36,-14.40,470.00,0,82.72,-1
5570,37.38,-13.89,469.00,0,82.54,-1
5571,37.39,-13.57,467.00,0,82.19,-1
5572,37.40,-13.09,465.00,0,81.84,-1
5573,37.42,-12.71,462.00,0,81.31,-1
5574,37.43,-12.39,459.00,0,80.78,-1
5575,37.45,-11.66,448.00,0,78.85,-1
5576,37.48,-11.61,445.00,0,78.32,-1
5577,37.49,-11.79,442.00,0,77.79,-1
5578,37.50,-11.79,439.00,0,77.26,-1
5579,37.51,-12.29,438.00,0,77.09,-1
5580,37.53,-12.51,436.00,0,76.74,-1
5581,37.54,-13.19,435.00,0,76.56,-1
5582,37.55,-13.50,435.00,0,76.56,-1
5583,37.57,-14.21,435.00,0,76.56,-1
5584,37.58,-14.80,436.00,0,76.74,-1
5585,37.60,-15.40,437.00,0,76.91,-1
5586,37.61,-16.23,439.00,0,77.26,-1
5587,37.63,-16.64,441.00,0,77.62,-1
5588,37.65,-17.30,443.00,0,77.97,-1
5589,37.66,-17.93,445.00,0,78.32,-1
5590,37.68,-18.43,448.00,0,78.85,-1
5591,37.70,-18.73,450.00,0,79.20,-1
5592,37.72,-19.05,452.00,0,79.55,-1
5593,37.74,-19.43,453.00,0,79.73,-1
5594,37.76,-19.39,454.00,0,79.90,-1
5595,37.78,-19.17,455.00,0,80.08,-1
5596,37.80,-19.01,454.00,0,79.90,-1
5597,37.82,-18.77,453.00,0,79.73,-1
5598,37.83,-18.53,451.00,0,79.38,-1
5599,37.85,-18.02,448.00,0,78.85,-1
5600,37.87,-17.71,445.00,0,78.32,-1
5601,37.89,-17.79,441.00,0,77.62,-1
5602,37.91,-17.53,438.00,0,77.09,-1
5603,37.92,-17.70,435.00,0,76.56,-1
5604,37.94,-18.19,432.00,0,76.03,-1
5605,37.96,-18.71,430.00,0,75.68,-1
5606,37.98,-19.29,428.00,0,75.33,-1
5607,38.00,-20.19,428.00,0,75.33,-1
5608,38.02,-21.10,429.00,0,75.50,-1
5609,38.04,-22.27,430.00,0,75.68,-1
5610,38.07,-23.25,433.00,0,76.21,-1
5611,38.09,-24.40,436.00,0,76.74,-1
5612,38.12,-25.32,440.00,0,77.44,-1
5613,38.14,-26.35,444.00,0,78.14,-1
5614,38.17,-27.06,448.00,0,78.85,-1
5615,38.20,-27.77,452.00,0,79.55,-1
5616,38.23,-28.13,458.00,0,80.61,-1
5617,38.28,-28.24,460.00,0,80.96,-1
5618,38.31,-28.10,461.00,0,81.14,-1
5619,38.34,-27.87,460.00,0,80.96,-1
5620,38.34,-27.87,459.00,0,80.78,-1
5621,38.39,-28.04,458.00,0,80.61,-1
5622,38.42,-28.45,457.00,0,80.43,-1
5623,38.45,-29.00,456.00,0,80.26,-1
5624,38.48,-29.70,456.00,0,80.26,-1
5625,38.51,-30.40,456.00,0,80.26,-1
5626,38.54,-31.14,457.00,0,80.43,-1
5627,38.57,-32.04,458.00,0,80.61,-1
5628,38.61,-32.63,459.00,0,80.78,-1
5629,38.64,-32.88,461.00,0,81.14,-1
5630,38.67,-33.00,462.00,0,81.31,-1
5631,38.71,-32.97,461.00,0,81.14,-1
5632,38.74,-32.72,460.00,0,80.96,-1
5633,38.77,-32.54,458.00,0,80.26,-1
5634,38.80,-33.15,454.00,0,79.90,-1
5635,38.84,-33.72,452.00,0,79.55,-1
5636,38.87,-34.65,451.00,0,79.38,-1
5637,38.91,-34.65,451.00,0,79.55,-1
5638,38.94,-35.50,452.00,0,79.73,-1
5639,38.98,-36.73,453.00,0,80.08,-1
5640,39.05,-38.52,458.00,0,80.61,-1
5641,39.09,-38.91,461.00,0,81.14,-1
5642,39.13,-39.45,462.00,0,81.31,-1
5643,39.17,-39.26,464.00,0,81.66,-1
5644,39.21,-39.56,464.00,0,81.66,-1
5645,39.25,-39.81,463.00,0,81.49,-1
5646,39.29,-40.32,463.00,0,81.49,-1
5647,39.33,-41.12,463.00,0,81.49,-1
5648,39.37,-41.69,464.00,0,81.66,-1
5649,39.42,-42.50,464.00,0,81.66,-1
5650,39.46,-43.44,466.00,0,82.02,-1
5651,39.50,-43.85,467.00,0,82.19,-1
5652,39.55,-44.02,468.00,0,82.37,-1
5653,39.59,-44.03,466.00,0,82.02,-1
5654,39.64,-44.40,464.00,0,81.66,-1
5655,39.68,-44.84,463.00,0,81.49,-1
5656,39.73,-45.64,462.00,0,81.31,-1
5657,39.77,-46.46,462.00,0,81.31,-1
5658,39.82,-46.46,462.00,0,81.49,-1
5659,39.91,-48.27,465.00,0,81.84,-1
5660,39.96,-48.82,467.00,0,82.19,-1
5661,40.01,-48.88,468.00,0,82.37,-1
5662,40.06,-48.92,468.00,0,82.37,-1
5663,40.11,-49.10,466.00,0,82.02,-1
5664,40.16,-49.53,465.00,0,81.84,-1
5665,40.21,-50.22,464.00,0,81.66,-1
5666,40.26,-51.04,464.00,0,81.66,-1
5667,40.31,-51.79,464.00,0,81.66,-1
5668,40.36,-52.22,465.00,0,81.84,-1
5669,40.42,-52.65,465.00,0,81.84,-1
5670,40.47,-52.78,462.00,0,81.31,-1
5671,40.52,-53.81,461.00,0,81.14,-1
5672,40.58,-54.68,461.00,0,81.14,-1
5673,40.63,-55.85,461.00,0,81.14,-1
5674,40.69,-56.94,464.00,0,81.66,-1
5675,40.74,-57.63,466.00,0,82.02,-1
5676,40.80,-57.63,466.00,0,82.37,-1
5677,40.86,-57.93,468.00,0,82.54,-1
5678,40.98,-58.69,468.00,0,82.37,-1
5679,41.04,-59.17,468.00,0,82.37,-1
5680,41.10,-60.18,469.00,0,82.54,-1
5681,41.16,-60.95,470.00,0,82.72,-1
5682,41.22,-61.68,471.00,0,82.90,-1
5683,41.28,-61.98,472.00,0,83.07,-1
5684,41.34,-62.18,471.00,0,82.90,-1
5685,41.40,-62.71,469.00,0,82.54,-1
5686,41.47,-63.70,469.00,0,82.54,-1
5687,41.53,-64.81,470.00,0,82.72,-1
5688,41.60,-65.96,472.00,0,83.07,-1
5689,41.67,-66.47,475.00,0,83.60,-1
5690,41.73,-66.73,477.00,0,83.95,-1
5691,41.80,-66.89,476.00,0,83.60,-1
5692,41.87,-67.74,475.00,0,83.60,-1
5693,41.93,-67.74,475.00,0,83.42,-1
5694,42.00,-68.53,475.00,0,83.60,-1
5695,42.07,-68.95,475.00,0,83.42,-1
5696,42.14,-68.80,474.00,0,82.90,-1
5697,42.21,-68.86,467.00,0,82.19,-1
5698,42.35,-70.34,465.00,0,81.84,-1
5699,42.42,-71.30,466.00,0,82.02,-1
5700,42.49,-72.13,467.00,0,82.19,-1
5701,42.57,-72.47,468.00,0,82.37,-1
5702,42.64,-72.54,467.00,0,82.19,-1
5703,42.71,-72.84,465.00,0,81.84,-1
5704,42.78,-73.49,464.00,0,81.66,-1
5705,42.86,-74.17,463.00,0,81.49,-1
5706,42.93,-74.71,463.00,0,81.49,-1
5707,43.01,-74.77,462.00,0,81.31,-1
5708,43.08,-75.06,459.00,0,80.78,-1
5709,43.16,-75.84,457.00,0,80.43,-1
5710,43.24,-77.22,456.00,0,80.26,-1
5711,43.31,-78.38,458.00,0,81.14,-1
5712,43.39,-79.42,461.00,0,81.49,-1
5713,43.47,-79.74,463.00,0,81.49,-1
5714,43.55,-80.39,463.00,0,81.49,-1
5715,43.64,-81.49,464.00,0,81.66,-1
5716,43.72,-82.65,470.00,0,82.72,-1
5717,43.88,-83.48,471.00,0,82.90,-1
5718,43.97,-84.09,470.00,0,82.72,-1
5719,44.05,-84.77,470.00,0,82.72,-1
5720,44.14,-86.40,473.00,0,83.25,-1
5721,44.23,-87.00,477.00,0,83.95,-1
5722,44.31,-87.63,479.00,0,84.30,-1
5723,44.40,-87.67,480.00,0,84.48,-1
5724,44.49,-88.61,481.00,0,84.66,-1
5725,44.58,-88.98,482.00,0,84.83,-1
5726,44.67,-89.37,483.00,0,85.01,-1
5727,44.76,-89.04,482.00,0,84.83,-1
5728,44.85,-89.09,479.00,0,84.30,-1
5729,44.94,-89.79,478.00,0,84.13,-1
5730,45.03,-90.64,478.00,0,84.13,-1
5731,45.12,-90.64,478.00,0,84.13,-1
5732,45.21,-90.54,477.00,0,83.95,-1
5733,45.30,-90.62,474.00,0,83.42,-1
5734,45.39,-91.46,472.00,0,83.07,-1
5735,45.48,-91.52,469.00,0,82.54,-1
5736,45.66,-91.52,465.00,0,81.84,-1
5737,45.76,-91.82,461.00,0,81.14,-1
5738,45.85,-92.74,460.00,0,80.96,-1
5739,45.94,-93.58,460.00,0,80.96,-1
5740,46.04,-93.89,460.00,0,80.96,-1
5741,46.13,-94.23,459.00,0,80.78,-1
5742,46.23,-95.37,458.00,0,80.61,-1
5743,46.32,-96.16,459.00,0,80.78,-1
5744,46.42,-96.78,460.00,0,80.96,-1
5745,46.52,-97.08,458.00,0,80.61,-1
5746,46.61,-98.10,458.00,0,80.61,-1
5747,46.71,-99.17,464.00,0,81.66,-1
5748,46.81,-99.91,465.00,0,81.84,-1
5749,47.01,-100.75,465.00,0,81.84,-1
5750,47.12,-101.52,466.00,0,82.02,-1
5751,47.22,-101.97,468.00,0,82.37,-1
5752,47.22,-101.97,468.00,0,82.37,-1
5753,47.32,-101.85,466.00,0,82.02,-1
5754,47.53,-102.93,466.00,0,82.02,-1
5755,47.63,-103.49,468.00,0,82.37,-1
5756,47.73,-103.46,469.00,0,82.54,-1
5757,47.84,-103.31,466.00,0,82.02,-1
5758,47.94,-103.78,465.00,0,81.84,-1
