cnt,pos,speed,DTorque,STorque,Force
3776,197.66,-3.89,190.00,0,33.44,0
3777,197.66,-3.83,191.00,0,33.62,0
3778,197.66,-3.83,191.00,0,33.62,0
3779,197.67,-3.96,191.00,0,33.62,0
3780,197.67,-3.90,192.00,0,33.79,0
3781,197.68,-3.93,193.00,0,33.97,0
3782,197.68,-3.98,193.00,0,33.97,0
3783,197.68,-4.17,194.00,0,34.14,0
3784,197.69,-4.15,195.00,0,34.32,0
3785,197.69,-4.30,196.00,0,34.50,0
3786,197.70,-4.29,197.00,0,34.67,0
3787,197.70,-4.28,197.00,0,34.67,0
3788,197.71,-4.38,198.00,0,34.85,0
3789,197.71,-4.58,199.00,0,35.02,0
3790,197.72,-4.58,200.00,0,35.20,0
3791,197.72,-4.76,202.00,0,35.55,0
3792,197.72,-4.64,202.00,0,35.73,0
3793,197.73,-4.72,203.00,0,35.73,0
3794,197.73,-4.95,203.00,0,35.73,0
3795,197.74,-4.94,204.00,0,35.90,0
3796,197.74,-5.08,205.00,0,36.08,0
3797,197.75,-5.00,207.00,0,36.43,0
3798,197.75,-5.05,208.00,0,36.61,0
3799,197.76,-5.26,208.00,0,36.61,0
3800,197.76,-5.21,209.00,0,36.78,0
3801,197.77,-5.35,210.00,0,36.96,0
3802,197.78,-5.21,211.00,0,37.14,0
3803,197.78,-5.30,212.00,0,37.31,0
3804,197.79,-5.41,213.00,0,37.49,0
3805,197.79,-5.41,214.00,0,37.66,0
3806,197.80,-5.40,215.00,0,37.84,0
3807,197.80,-5.26,215.00,0,37.84,0
3808,197.81,-5.35,216.00,0,38.02,0
3809,197.81,-5.40,217.00,0,38.19,0
3810,197.82,-5.39,217.00,0,38.19,0
3811,197.82,-5.25,218.00,0,38.37,0
3812,197.83,-5.20,219.00,0,38.54,0
3813,197.83,-5.30,219.00,0,38.54,0
3814,197.84,-5.19,220.00,0,38.72,0
3815,197.84,-5.25,220.00,0,38.72,0
3816,197.85,-5.02,221.00,0,38.90,0
3817,197.85,-5.10,222.00,0,39.07,0
3818,197.86,-4.95,222.00,0,39.07,0
3819,197.87,-5.01,223.00,0,39.25,0
3820,197.87,-4.78,223.00,0,39.25,0
3821,197.88,-4.74,223.00,0,39.25,0
3822,197.88,-4.82,224.00,0,39.42,0
3823,197.89,-4.64,224.00,0,39.42,0
3824,197.89,-4.64,224.00,0,39.42,0
3825,197.90,-4.42,225.00,0,39.60,0
3826,197.90,-4.24,225.00,0,39.60,0
3827,197.91,-4.18,225.00,0,39.60,0
3828,197.91,-3.97,225.00,0,39.60,0
3829,197.92,-3.96,225.00,0,39.60,0
3830,197.92,-3.72,225.00,0,39.60,0
3831,197.93,-3.55,225.00,0,39.60,0
3832,197.93,-3.41,225.00,0,39.60,0
3833,197.93,-3.38,224.00,0,39.42,0
3834,197.94,-3.21,224.00,0,39.42,0
3835,197.94,-3.06,224.00,0,39.42,0
3836,197.94,-2.96,224.00,0,39.42,0
3837,197.94,-2.86,224.00,0,39.42,0
3838,197.95,-2.62,224.00,0,39.42,0
3839,197.95,-2.51,223.00,0,39.25,0
3840,197.95,-2.31,223.00,0,39.25,0
3841,197.96,-2.25,222.00,0,39.07,0
3842,197.96,-2.15,222.00,0,39.07,0
3843,197.96,-2.01,222.00,0,39.07,0
3844,197.96,-1.91,222.00,0,39.07,0
3845,197.96,-1.83,222.00,0,39.07,0
3846,197.97,-1.79,222.00,0,39.07,0
3847,197.97,-1.70,221.00,0,38.90,0
3848,197.97,-1.61,221.00,0,38.90,0
3849,197.97,-1.41,221.00,0,38.90,0
3850,197.97,-1.39,221.00,0,38.90,0
3851,197.98,-1.36,221.00,0,38.90,0
3852,197.98,-1.30,221.00,0,38.90,0
3853,197.98,-1.24,221.00,0,38.90,0
3854,197.98,-1.23,221.00,0,38.90,0
3855,197.98,-1.20,221.00,0,38.90,0
3856,197.98,-1.15,221.00,0,38.90,0
3857,197.98,-1.11,221.00,0,38.90,0
3858,197.98,-1.02,221.00,0,38.90,0
3859,197.99,-0.98,221.00,0,38.90,0
3860,197.99,-0.94,221.00,0,38.90,0
3861,197.99,-0.91,221.00,0,38.90,0
3862,197.99,-0.89,222.00,0,39.07,0
3863,197.99,-0.85,222.00,0,39.07,0
3864,197.99,-0.83,222.00,0,39.07,0
3865,197.99,-0.80,222.00,0,39.07,0
3866,197.99,-0.78,222.00,0,39.07,0
3867,197.99,-0.75,222.00,0,39.07,0
3868,197.99,-0.71,222.00,0,39.25,0
3869,197.99,-0.66,223.00,0,39.25,0
3870,197.99,-0.63,223.00,0,39.25,0
3871,198.00,-0.58,223.00,0,39.25,0
3872,198.00,-0.54,223.00,0,39.25,0
3873,198.00,-0.54,223.00,0,39.25,0
3874,198.00,-0.50,223.00,0,39.25,0
3875,198.00,-0.48,223.00,0,39.25,0
3876,198.00,-0.49,224.00,0,39.42,0
3877,198.00,-0.47,224.00,0,39.42,0
3878,198.00,-0.46,224.00,0,39.42,0
3879,198.00,-0.45,224.00,0,39.42,0
3880,198.00,-0.44,225.00,0,39.60,0
3881,198.00,-0.43,225.00,0,39.60,0
3882,198.00,-0.42,225.00,0,39.60,0
3883,198.00,-0.42,225.00,0,39.60,0
3884,198.00,-0.41,225.00,0,39.60,0
3885,198.00,-0.41,226.00,0,39.78,0
3886,198.00,-0.41,226.00,0,39.78,0
3887,198.00,-0.41,226.00,0,39.78,0
3888,198.00,-0.42,227.00,0,39.95,0
3889,198.00,-0.42,227.00,0,39.95,0
3890,198.00,-0.42,227.00,0,39.95,0
3891,198.00,-0.42,227.00,0,39.95,0
3892,198.00,-0.42,228.00,0,40.13,0
3893,198.01,-0.43,228.00,0,40.13,0
3894,198.01,-0.43,228.00,0,40.13,0
3895,198.01,-0.44,229.00,0,40.30,0
3896,198.01,-0.44,229.00,0,40.30,0
3897,198.01,-0.44,229.00,0,40.30,0
3898,198.01,-0.44,230.00,0,40.48,0
3899,198.01,-0.43,230.00,0,40.48,0
3900,198.01,-0.44,230.00,0,40.48,0
3901,198.01,-0.42,231.00,0,40.66,0
3902,198.01,-0.42,231.00,0,40.66,0
3903,198.01,-0.40,231.00,0,40.66,0
3904,198.01,-0.39,231.00,0,40.66,0
3905,198.01,-0.39,232.00,0,40.83,0
3906,198.01,-0.38,232.00,0,40.83,0
3907,198.01,-0.37,233.00,0,41.01,0
3908,198.01,-0.36,233.00,0,41.01,0
3909,198.01,-0.35,233.00,0,41.01,0
3910,198.01,-0.35,233.00,0,41.01,0
3911,198.01,-0.32,233.00,0,41.01,0
3912,198.01,-0.32,234.00,0,41.18,0
3913,198.01,-0.31,234.00,0,41.18,0
3914,198.01,-0.30,234.00,0,41.18,0
3915,198.01,-0.29,235.00,0,41.36,0
3916,198.01,-0.29,235.00,0,41.36,0
3917,198.02,-0.26,235.00,0,41.36,0
3918,198.02,-0.25,235.00,0,41.36,0
3919,198.02,-0.23,235.00,0,41.36,0
3920,198.02,-0.21,236.00,0,41.54,0
3921,198.02,-0.19,236.00,0,41.54,0
3922,198.02,-0.17,236.00,0,41.54,0
3923,198.02,-0.15,236.00,0,41.54,0
3924,198.02,-0.14,237.00,0,41.71,0
3925,198.02,-0.13,237.00,0,41.71,0
3926,198.02,-0.11,237.00,0,41.71,0
3927,198.02,-0.10,237.00,0,41.71,0
3928,198.02,-0.09,237.00,0,41.71,0
3929,198.02,-0.09,237.00,0,41.71,0
3930,198.02,-0.08,237.00,0,41.71,0
3931,198.02,-0.06,238.00,0,41.89,0
3932,198.02,-0.05,238.00,0,41.89,0
3933,198.02,-0.03,238.00,0,41.89,0
3934,198.02,-0.02,238.00,0,41.89,0
3935,198.02,-0.02,238.00,0,41.89,0
3936,198.02,-0.03,239.00,0,42.06,0
3937,198.02,-0.02,239.00,0,42.06,0
3938,198.02,-0.01,239.00,0,42.06,0
3939,198.02,-0.02,239.00,0,42.06,0
3940,198.02,-0.01,240.00,0,42.24,0
3941,198.02,-0.02,240.00,0,42.24,0
3942,198.02,-0.01,240.00,0,42.24,0
3943,198.02,-0.01,241.00,0,42.42,0
3944,198.02,0.00,241.00,0,42.42,0
3945,198.02,0.00,241.00,0,42.42,0
3946,198.02,-0.01,241.00,0,42.59,0
3947,198.02,0.00,242.00,0,42.59,0
3948,198.02,0.00,242.00,0,42.59,0
3949,198.02,0.00,242.00,0,42.59,0
3950,198.02,0.00,243.00,0,42.77,0
3951,198.02,0.00,243.00,0,42.77,0
3952,198.02,0.00,243.00,0,42.77,0
3953,198.02,-0.00,243.00,0,42.77,0
3954,198.02,0.00,244.00,0,42.94,0
3955,198.02,0.01,244.00,0,42.94,0
3956,198.02,-0.01,244.00,0,42.94,0
3957,198.02,-0.01,244.00,0,42.94,0
3958,198.02,0.01,245.00,0,43.12,0
3959,198.02,0.01,245.00,0,43.12,0
3960,198.02,-0.00,245.00,0,43.12,0
3961,198.02,-0.01,246.00,0,43.30,0
3962,198.02,0.01,246.00,0,43.30,0
3963,198.02,0.00,246.00,0,43.30,0
3964,198.02,0.01,247.00,0,43.47,0
3965,198.02,0.01,247.00,0,43.47,0
3966,198.02,0.00,247.00,0,43.47,0
3967,198.02,-0.00,247.00,0,43.47,0
3968,198.02,0.00,247.00,0,43.47,0
3969,198.02,0.00,248.00,0,43.65,0
3970,198.02,0.00,248.00,0,43.65,0
3971,198.02,-0.00,249.00,0,43.82,0
3972,198.02,0.00,249.00,0,43.82,0
3973,198.02,0.01,249.00,0,43.82,0
3974,198.02,0.00,249.00,0,43.82,0
3975,198.02,-0.01,250.00,0,44.00,0
