cnt,pos,speed,DTorque,STorque,Force,Dir
1,119.32,-0.55,136.00,0,23.94,-1
2,119.32,-0.51,136.00,0,23.94,-1
3,119.32,-0.49,135.00,0,23.76,-1
4,119.32,-0.47,135.00,0,23.76,-1
5,119.32,-0.45,136.00,0,23.94,-1
6,119.32,-0.43,136.00,0,23.94,-1
7,119.32,-0.41,136.00,0,23.94,-1
8,119.32,-0.41,136.00,0,23.94,-1
9,119.32,-0.39,136.00,0,23.94,-1
10,119.33,-0.38,136.00,0,23.94,-1
11,119.33,-0.34,136.00,0,23.94,-1
12,119.33,-0.33,136.00,0,23.94,-1
13,119.33,-0.32,136.00,0,23.94,-1
14,119.33,-0.32,135.00,0,23.76,-1
15,119.33,-0.30,136.00,0,23.94,-1
16,119.33,-0.32,136.00,0,23.94,-1
17,119.33,-0.31,136.00,0,23.94,-1
18,119.33,-0.32,135.00,0,23.76,-1
19,119.33,-0.33,135.00,0,23.76,-1
20,119.33,-0.34,135.00,0,23.76,-1
21,119.33,-0.34,135.00,0,23.76,-1
22,119.33,-0.36,135.00,0,23.58,-1
23,119.33,-0.37,134.00,0,23.58,-1
24,119.33,-0.40,134.00,0,23.58,-1
25,119.33,-0.44,134.00,0,23.58,-1
26,119.33,-0.44,134.00,0,23.41,-1
27,119.33,-0.48,133.00,0,23.41,-1
28,119.33,-0.52,133.00,0,23.41,-1
29,119.33,-0.64,132.00,0,23.23,-1
30,119.33,-0.69,132.00,0,23.23,-1
31,119.34,-0.74,132.00,0,23.23,-1
32,119.34,-0.88,131.00,0,23.06,-1
33,119.34,-0.98,131.00,0,23.06,-1
34,119.34,-1.05,131.00,0,23.06,-1
35,119.34,-1.12,131.00,0,23.06,-1
36,119.34,-1.20,130.00,0,22.88,-1
37,119.34,-1.44,130.00,0,22.88,-1
38,119.35,-1.59,130.00,0,22.88,-1
39,119.35,-1.72,129.00,0,22.70,-1
40,119.35,-1.84,129.00,0,22.70,-1
41,119.35,-1.91,129.00,0,22.70,-1
42,119.35,-2.04,128.00,0,22.53,-1
43,119.36,-2.25,128.00,0,22.53,-1
44,119.36,-2.60,128.00,0,22.53,-1
45,119.36,-2.79,128.00,0,22.53,-1
46,119.37,-2.92,127.00,0,22.35,-1
47,119.37,-3.10,127.00,0,22.35,-1
48,119.37,-3.36,127.00,0,22.35,-1
49,119.38,-3.48,127.00,0,22.35,-1
50,119.38,-3.82,127.00,0,22.35,-1
51,119.38,-4.19,126.00,0,22.18,-1
52,119.39,-4.19,126.00,0,22.18,-1
53,119.40,-4.67,127.00,0,22.35,-1
54,119.40,-4.86,127.00,0,22.35,-1
55,119.41,-5.45,127.00,0,22.35,-1
56,119.42,-5.72,127.00,0,22.35,-1
57,119.42,-6.10,127.00,0,22.35,-1
58,119.43,-6.23,127.00,0,22.35,-1
59,119.44,-6.64,127.00,0,22.35,-1
60,119.44,-6.99,128.00,0,22.53,-1
61,119.45,-7.35,128.00,0,22.53,-1
62,119.46,-7.57,129.00,0,22.70,-1
63,119.47,-8.40,129.00,0,22.70,-1
64,119.48,-8.53,129.00,0,22.70,-1
65,119.49,-9.02,130.00,0,22.88,-1
66,119.50,-9.33,130.00,0,22.88,-1
67,119.51,-9.67,131.00,0,23.06,-1
68,119.52,-10.07,131.00,0,23.06,-1
69,119.53,-10.24,131.00,0,23.06,-1
70,119.55,-11.00,132.00,0,23.23,-1
71,119.56,-11.34,132.00,0,23.23,-1
72,119.58,-11.66,133.00,0,23.41,-1
73,119.59,-11.99,133.00,0,23.41,-1
74,119.60,-12.31,134.00,0,23.58,-1
75,119.61,-12.62,134.00,0,23.58,-1
76,119.63,-12.94,134.00,0,23.58,-1
77,119.64,-13.18,134.00,0,23.58,-1
78,119.67,-13.72,134.00,0,23.58,-1
79,119.68,-13.92,134.00,0,23.58,-1
80,119.69,-14.23,134.00,0,23.58,-1
81,119.72,-14.79,134.00,0,23.58,-1
82,119.72,-14.72,133.00,0,23.41,-1
83,119.75,-15.06,132.00,0,23.23,-1
84,119.77,-15.41,132.00,0,23.23,-1
85,119.78,-15.56,132.00,0,23.23,-1
86,119.80,-16.07,131.00,0,23.06,-1
87,119.82,-16.32,131.00,0,23.06,-1
88,119.83,-16.65,131.00,0,23.06,-1
89,119.87,-17.59,130.00,0,22.88,-1
90,119.89,-17.96,130.00,0,22.88,-1
91,119.90,-18.43,130.00,0,22.88,-1
92,119.92,-19.09,131.00,0,23.06,-1
93,119.94,-19.33,131.00,0,23.06,-1
94,119.96,-19.91,131.00,0,23.06,-1
95,119.98,-20.35,131.00,0,23.06,-1
96,120.00,-20.83,132.00,0,23.23,-1
97,120.05,-21.83,132.00,0,23.23,-1
98,120.07,-22.16,133.00,0,23.41,-1
99,120.09,-22.52,133.00,0,23.41,-1
100,120.12,-22.91,134.00,0,23.58,-1
101,120.14,-23.23,134.00,0,23.58,-1
102,120.16,-23.52,133.00,0,23.41,-1
103,120.19,-23.84,133.00,0,23.41,-1
104,120.21,-24.15,132.00,0,23.23,-1
105,120.23,-24.51,132.00,0,23.23,-1
106,120.26,-24.88,132.00,0,23.23,-1
107,120.28,-25.37,131.00,0,23.06,-1
108,120.31,-25.92,131.00,0,23.06,-1
109,120.34,-26.42,131.00,0,23.06,-1
110,120.36,-26.97,131.00,0,23.06,-1
111,120.39,-27.55,132.00,0,23.23,-1
112,120.42,-28.18,132.00,0,23.23,-1
113,120.45,-28.62,133.00,0,23.41,-1
114,120.48,-29.24,133.00,0,23.41,-1
115,120.51,-29.69,134.00,0,23.58,-1
116,120.54,-30.27,135.00,0,23.76,-1
117,120.57,-30.64,135.00,0,23.76,-1
118,120.60,-30.94,135.00,0,23.76,-1
119,120.63,-31.31,136.00,0,23.94,-1
120,120.66,-31.88,136.00,0,23.94,-1
