cnt,pos,speed,DTorque,DAC,STorque
0,-78.6879,-18.3291,110,0,0
1,-78.8621,-8.9833,55,0,0
2,-78.9332,-5.164,35,0,0
3,-78.9636,-3.1518,24,0,0
4,-78.977,-2.0253,15,0,0
5,-78.9851,-1.2576,5,0,0
6,-78.9882,-0.9048,1,0,0
7,-78.9907,-0.4005,-7,0,0
8,-78.9921,-0.2098,-11,0,0
9,-78.9929,0.0203,-16,0,0
10,-78.9926,-0.1037,-18,0,0
11,-78.9929,-0.093,-18,0,0
12,-78.9941,-0.1371,-19,0,0
13,-78.9946,-0.1633,-18,0,0
14,-78.9968,-0.1585,-17,0,0
15,-78.9972,-0.1204,-17,0,0
16,-78.998,-0.0703,-17,0,0
17,-78.9982,-0.0644,-17,0,0
18,-78.9988,-0.0596,-17,0,0
19,-78.999,-0.0584,-17,0,0
20,-78.9994,-0.0298,-17,0,0
21,-78.9995,-0.025,-17,0,0
22,-78.9997,-0.0012,-17,0,0
23,-78.9997,-0.0024,-17,0,0
24,-78.9998,-0.0119,-17,0,0
25,-78.9998,-0.0048,-17,0,0
26,-78.9999,-0.0155,-17,0,0
27,-79,-0.0226,-17,0,0
28,-79.0001,-0.0024,-17,0,0
29,-79.0001,-0.0048,-17,0,0
30,-79.0001,-0.0012,-17,0,0
31,-79.0001,0.0024,-17,0,0
32,-79.0002,-0.0048,-17,0,0
33,-79.0002,-0.0012,-17,0,0
34,-79.0002,-0.0012,-17,0,0
35,-79.0002,-0.0012,-17,0,0
36,-79.0002,0,-17,0,0
37,-79.0002,-0.0024,-17,0,0
38,-79.0002,0.0048,-17,0,0
39,-79.0002,-0.0024,-17,0,0
40,-79.0003,-0.0036,-17,0,0
41,-79.0003,-0.0048,-17,0,0
42,-79.0003,-0.0024,-16,0,0
43,-79.0003,-0.0012,-16,0,0
44,-79.0003,0.006,-16,0,0
45,-79.0003,0.0036,-16,0,0
46,-79.0003,0.0012,-16,0,0
47,-79.0003,0.0024,-16,0,0
48,-79.0003,-0.0036,-16,0,0
49,-79.0003,-0.0012,-16,0,0
50,-79.0003,0,-16,0,0
51,-79.0003,0,-16,0,0
52,-79.0003,0,-16,0,0
53,-79.0003,-0.0024,-16,0,0
54,-79.0003,0.0048,-16,0,0
55,-79.0003,0.0048,-16,0,0
56,-79.0003,-0.0036,-16,0,0
57,-79.0003,0.0012,-16,0,0
58,-79.0003,-0.0048,-16,0,0
59,-79.0003,-0.0072,-16,0,0
60,-79.0003,0.0048,-16,0,0
61,-79.0003,0.0012,-16,0,0
62,-79.0003,0,-16,0,0
63,-79.0003,0.0048,-16,0,0
64,-79.0003,-0.0012,-16,0,0
65,-79.0003,0.0024,-16,0,0
66,-79.0003,0,-16,0,0
67,-79.0003,0.0024,-16,0,0
68,-79.0003,-0.0024,-16,0,0
69,-79.0003,-0.0036,-16,0,0
70,-79.0003,0.0012,-16,0,0
71,-79.0003,0,-15,0,0
72,-79.0003,0.0012,-16,0,0
73,-79.0003,0,-16,0,0
74,-79.0003,0,-16,0,0
75,-79.0003,0,-16,0,0
76,-79.0003,0,-15,0,0
77,-79.0003,0.0048,-15,0,0
78,-79.0003,-0.0024,-15,0,0
79,-79.0003,0.0012,-15,0,0
80,-79.0003,0.0024,-15,0,0
81,-79.0003,-0.006,-15,0,0
82,-79.0003,0.0012,-15,0,0
83,-79.0003,0.0048,-15,0,0
84,-79.0003,-0.0012,-15,0,0
85,-79.0003,0.0036,-15,0,0
86,-79.0002,0,-15,0,0
87,-79.0002,0.0024,-15,0,0
88,-79.0002,0.0048,-15,0,0
89,-79.0002,0.0036,-15,0,0
90,-79.0002,-0.0012,-15,0,0
91,-79.0002,0.0012,-15,0,0
92,-79.0002,0.0036,-15,0,0
93,-79.0002,0,-15,0,0
94,-79.0002,-0.0012,-15,0,0
95,-79.0002,0,-15,0,0
96,-79.0002,-0.0024,-15,0,0
97,-79.0002,-0.0048,-15,0,0
98,-79.0002,0,-15,0,0
99,-79.0002,0,-15,0,0
100,-79.0002,0.0012,-15,0,0
101,-79.0002,0.0048,-15,0,0
102,-79.0002,0,-15,0,0
103,-79.0002,-0.0012,-15,0,0
104,-79.0002,0,-15,0,0
105,-79.0002,-0.0036,-15,0,0
106,-79.0002,0.0048,-15,0,0
107,-79.0002,0,-15,0,0
108,-79.0002,0.0012,-15,0,0
109,-79.0002,0.0012,-15,0,0
110,-79.0002,0.0012,-15,0,0
111,-79.0002,-0.0012,-15,0,0
112,-79.0002,0.0012,-15,0,0
113,-79.0002,-0.0012,-15,0,0
114,-79.0001,-0.0036,-15,0,0
115,-79.0002,0.0024,-15,0,0
116,-79.0001,0.0036,-15,0,0
117,-79.0001,0.0048,-15,0,0
118,-79.0001,-0.0012,-15,0,0
119,-79.0001,0.0012,-15,0,0
120,-79.0001,0.0048,-15,0,0
121,-79.0001,-0.0012,-15,0,0
122,-79.0001,-0.0024,-15,0,0
123,-79.0001,0,-15,0,0
124,-79.0001,-0.0024,-15,0,0
125,-79.0001,0,-15,0,0
126,-79.0001,0.0024,-15,0,0
127,-79.0001,-0.0036,-15,0,0
128,-79.0001,0,-14,0,0
129,-79.0001,0.0024,-14,0,0
130,-79.0001,-0.0012,-15,0,0
131,-79.0001,-0.0012,-15,0,0
132,-79.0001,-0.0012,-15,0,0
133,-79.0001,0.0048,-15,0,0
134,-79.0001,-0.0012,-14,0,0
135,-79.0001,-0.0012,-14,0,0
136,-79.0001,0,-14,0,0
137,-79.0001,-0.0012,-15,0,0
138,-79.0001,-0.006,-14,0,0
139,-79.0001,0.0012,-14,0,0
140,-79.0001,0,-14,0,0
141,-79.0001,0,-14,0,0
142,-79.0001,-0.0012,-14,0,0
143,-79.0001,0,-14,0,0
