cnt,pos,speed,DTorque,DAC,STorque
0,-81.085,6.3703,-35,0,5000
1,-81.0064,1.6832,-13,0,5000
2,-80.9953,0.3445,1,0,5000
3,-80.9945,-0.062,9,0,5000
4,-80.9947,-0.1144,11,0,5000
5,-80.9954,-0.0322,12,0,5000
6,-80.9955,-0.0238,11,0,5000
7,-80.9956,-0.0238,12,0,5000
8,-80.9957,-0.025,12,0,5000
9,-80.996,-0.0358,12,0,5000
10,-80.9961,-0.0131,11,0,5000
11,-80.9961,0.0083,11,0,5000
12,-80.9961,0.0072,10,0,5000
13,-80.9961,-0.0024,10,0,5000
14,-80.9961,-0.0024,10,0,5000
15,-80.9961,-0.006,10,0,5000
16,-80.9961,-0.0083,10,0,5000
17,-80.9962,-0.0083,10,0,5000
18,-80.9962,-0.0048,10,0,5000
19,-80.9962,-0.0131,9,0,5000
20,-80.9962,-0.0131,9,0,5000
21,-80.9962,-0.0143,9,0,5000
22,-80.9963,-0.0119,9,0,5000
23,-80.9963,-0.0083,9,0,5000
24,-80.9963,-0.0012,8,0,5000
25,-80.9964,-0.0226,8,0,5000
26,-80.9965,-0.025,8,0,5000
27,-80.9966,-0.0203,9,0,5000
28,-80.9967,-0.0095,8,0,5000
29,-80.9967,-0.0036,8,0,5000
30,-80.9968,-0.0226,8,0,5000
31,-80.9969,-0.0215,8,0,5000
32,-80.9969,-0.0095,7,0,5000
33,-80.9969,-0.0048,7,0,5000
34,-80.997,-0.0036,7,0,5000
35,-80.997,-0.0072,7,0,5000
36,-80.997,-0.0072,7,0,5000
37,-80.997,-0.0072,7,0,5000
38,-80.997,-0.0143,7,0,5000
39,-80.9971,-0.0095,6,0,5000
40,-80.9971,-0.0119,6,0,5000
41,-80.9971,-0.0036,6,0,5000
42,-80.9971,-0.0083,6,0,5000
43,-80.9972,-0.0119,6,0,5000
44,-80.9972,-0.0179,6,0,5000
45,-80.9973,-0.0203,6,0,5000
46,-80.9973,-0.0191,6,0,5000
47,-80.9974,-0.0226,6,0,5000
48,-80.9974,-0.0155,6,0,5000
49,-80.9975,-0.0119,6,0,5000
50,-80.9975,-0.006,6,0,5000
51,-80.9975,-0.0012,5,0,5000
52,-80.9975,-0.006,5,0,5000
53,-80.9976,-0.0072,5,0,5000
54,-80.9976,-0.0119,5,0,5000
55,-80.9976,-0.0131,5,0,5000
56,-80.9977,-0.0095,5,0,5000
57,-80.9977,-0.0072,5,0,5000
58,-80.9977,-0.006,5,0,5000
59,-80.9977,-0.0024,5,0,5000
60,-80.9977,-0.006,5,0,5000
61,-80.9977,-0.0095,4,0,5000
62,-80.9978,-0.0119,4,0,5000
63,-80.9978,-0.0155,4,0,5000
64,-80.9979,-0.0131,4,0,5000
65,-80.9979,-0.0131,4,0,5000
66,-80.998,-0.0119,4,0,5000
67,-80.998,-0.0155,4,0,5000
68,-80.998,-0.0131,4,0,5000
69,-80.9981,-0.0131,4,0,5000
70,-80.9981,-0.0072,4,0,5000
71,-80.9981,-0.0072,4,0,5000
72,-80.9982,-0.006,4,0,5000
73,-80.9982,-0.006,4,0,5000
74,-80.9982,0.0012,4,0,5000
75,-80.9982,-0.0048,4,0,5000
76,-80.9982,-0.0048,4,0,5000
77,-80.9982,-0.0024,4,0,5000
78,-80.9982,-0.0083,3,0,5000
79,-80.9983,-0.0143,3,0,5000
80,-80.9983,-0.0131,4,0,5000
81,-80.9983,-0.0095,3,0,5000
82,-80.9983,-0.0072,3,0,5000
83,-80.9984,-0.0131,3,0,5000
84,-80.9984,-0.0095,3,0,5000
85,-80.9985,-0.0095,3,0,5000
86,-80.9985,-0.006,3,0,5000
87,-80.9985,-0.0119,3,0,5000
88,-80.9985,-0.0107,3,0,5000
89,-80.9986,-0.0119,3,0,5000
90,-80.9986,-0.0083,3,0,5000
91,-80.9986,-0.0083,3,0,5000
92,-80.9986,-0.0107,3,0,5000
93,-80.9986,-0.0107,3,0,5000
94,-80.9987,-0.0131,3,0,5000
95,-80.9987,-0.0119,3,0,5000
96,-80.9987,-0.0083,3,0,5000
97,-80.9988,-0.0012,3,0,5000
98,-80.9988,0.0012,3,0,5000
99,-80.9988,-0.0095,2,0,5000
100,-80.9988,-0.0083,3,0,5000
101,-80.9988,-0.0083,2,0,5000
102,-80.9989,-0.0119,3,0,5000
103,-80.9989,-0.0072,3,0,5000
104,-80.9989,-0.0083,2,0,5000
105,-80.999,-0.0107,3,0,5000
106,-80.999,-0.0072,3,0,5000
107,-80.999,-0.0072,2,0,5000
108,-80.9991,-0.0048,2,0,5000
109,-80.9991,-0.006,2,0,5000
110,-80.9991,-0.0012,2,0,5000
111,-80.9991,-0.006,3,0,5000
112,-80.9991,0,2,0,5000
113,-80.9991,-0.0024,2,0,5000
114,-80.9991,-0.0048,2,0,5000
115,-80.9992,-0.0072,2,0,5000
116,-80.9992,-0.0083,2,0,5000
117,-80.9992,-0.006,2,0,5000
118,-80.9992,-0.0072,2,0,5000
