cnt,pos,speed,DTorque,DAC,STorque,Force
1,195.214,-7.1345,-1,0,0,0
2,195.28,-7.7293,-1,0,0,0
3,195.311,-7.9534,-1,0,0,0
4,195.335,-8.2109,-1,0,0,0
5,195.369,-8.5649,-1,0,0,0
6,195.386,-8.764,-1,0,0,0
7,195.413,-8.8689,-1,0,0,0
8,195.449,-9.1383,0,0,0,0
9,195.476,-9.3064,0,0,0,0
10,195.504,-9.4113,0,0,0,0
11,195.533,-9.627,-1,0,7,0
12,195.552,-9.72,-1,0,7,0
13,195.581,-9.8106,-1,0,7,0
14,195.601,-9.9346,-1,0,7,0
15,195.631,-10.0741,0,0,7,0
16,195.662,-10.1897,0,0,7,0
17,195.682,-10.3757,0,0,7,0
18,195.713,-10.4257,0,0,7,0
19,195.756,-10.6546,0,0,7,0
20,195.788,-10.8549,0,0,0,0
21,195.821,-10.9335,0,0,0,0
22,195.854,-11.1159,0,0,0,0
23,195.876,-11.2375,0,0,0,0
24,195.91,-11.3555,0,0,0,0
25,195.932,-11.3937,0,0,0,0
26,195.978,-11.4604,0,0,0,0
27,196.001,-11.5069,0,0,0,0
28,196.036,-11.5713,0,0,0,0
29,196.059,-11.6142,0,0,0,0
30,196.094,-11.6643,0,0,0,0
31,196.117,-11.6881,0,0,7,0
32,196.152,-11.7525,0,0,7,0
33,196.188,-11.9301,0,0,7,0
34,196.212,-11.979,0,0,7,0
35,196.248,-12.0624,0,0,7,0
36,196.272,-12.1232,-1,0,7,0
37,196.308,-12.1864,-1,0,7,0
38,196.345,-12.2961,-1,0,7,0
39,196.382,-12.333,-1,0,7,0
40,196.407,-12.3676,-1,0,7,0
41,196.444,-12.37,-1,0,0,0
42,196.481,-12.4033,-1,0,0,0
43,196.506,-12.4534,0,0,0,0
44,196.556,-12.5047,-1,0,0,0
45,196.581,-12.5738,0,0,0,0
46,196.606,-12.6286,0,0,0,0
47,196.644,-12.6906,1,0,0,0
48,196.682,-12.7359,0,0,0,0
49,196.708,-12.8265,0,0,0,0
50,196.734,-12.9052,0,0,0,0
51,196.772,-12.9219,0,0,0,0
52,196.811,-12.9255,1,0,0,0
53,196.837,-12.9493,0,0,0,0
54,196.863,-12.972,0,0,0,0
55,196.889,-12.9779,0,0,0,0
56,196.915,-12.9398,0,0,0,0
57,196.967,-12.8897,0,0,0,0
58,196.992,-12.9171,0,0,0,0
59,197.018,-12.9958,0,0,0,0
60,197.07,-13.0661,0,0,0,0
61,197.097,-13.1043,0,0,0,0
62,197.136,-13.1484,0,0,0,0
63,197.162,-13.1198,0,0,0,0
64,197.188,-13.1615,0,0,0,0
65,197.215,-13.1376,0,0,0,0
66,197.241,-13.1376,-1,0,0,0
67,197.267,-13.115,0,0,0,0
68,197.307,-13.1102,0,0,0,0
69,197.346,-13.1984,0,0,0,0
70,197.386,-13.202,0,0,0,0
71,197.412,-13.2485,0,0,0,0
72,197.439,-13.2378,0,0,7,0
73,197.492,-13.2271,0,0,7,0
74,197.518,-13.2199,0,0,7,0
75,197.545,-13.3212,0,0,7,0
76,197.598,-13.3403,0,0,7,0
77,197.625,-13.3463,0,0,7,0
78,197.665,-13.357,0,0,7,0
