cnt,pos,speed,DTorque,DAC,STorque,Force,Dir
1,286.848,0.0061,3,0,0,0,0
2,286.848,-0.003,3,0,0,0,0
3,286.848,-0.003,3,0,0,0,0
4,286.848,0.0091,3,0,0,0,0
5,286.847,-0.0061,3,0,0,0,0
6,286.847,0.003,4,0,0,0,0
7,286.847,0,4,0,0,0,0
8,286.847,0.0122,4,0,0,0,0
9,286.847,0,4,0,0,0,0
10,286.847,0,4,0,0,0,0
11,286.847,0.003,4,0,0,0,0
12,286.847,0.0091,4,0,0,0,0
13,286.847,0,4,0,0,0,0
14,286.847,0.003,4,0,0,0,0
15,286.847,0.0061,4,0,0,0,0
16,286.847,0.0091,4,0,0,0,0
17,286.847,0.0061,4,0,0,0,0
18,286.847,0.003,4,0,0,0,0
19,286.847,0.003,4,0,0,0,0
20,286.847,0,4,0,0,0,0
21,286.847,0.003,4,0,0,0,0
22,286.847,0.003,4,0,0,0,0
23,286.847,-0.0091,4,0,0,0,0
24,286.847,0.0091,4,0,0,0,0
25,286.847,0.0061,4,0,0,0,0
26,286.847,0,4,0,0,0,0
27,286.847,0.0122,4,0,0,0,0
28,286.847,-0.003,4,0,0,0,0
29,286.847,0.003,4,0,0,0,0
30,286.847,-0.003,4,0,0,0,0
31,286.847,-0.0061,4,0,0,0,0
32,286.847,0,5,0,0,0,0
33,286.847,0.003,5,0,0,0,0
34,286.846,-0.0091,5,0,0,0,0
35,286.846,0.003,5,0,0,0,0
36,286.846,0.0122,5,0,0,0,0
37,286.846,0.0122,5,0,0,0,0
38,286.846,-0.0061,5,0,0,0,0
39,286.846,0.0061,5,0,0,0,0
40,286.846,-0.003,5,0,0,0,0
41,286.846,0,5,0,0,0,0
42,286.846,-0.0061,5,0,0,0,0
43,286.846,0.003,5,0,0,0,0
44,286.846,-0.003,5,0,0,0,0
45,286.846,0,5,0,0,0,0
46,286.846,0,5,0,0,0,0
47,286.846,-0.0061,5,0,0,0,0
48,286.846,0.0061,5,0,0,0,0
49,286.846,0.0091,5,0,0,0,0
50,286.846,0.0061,5,0,0,0,0
51,286.846,0.0091,5,0,0,0,0
52,286.846,0,5,0,0,0,0
53,286.846,0.0091,6,0,0,1,0
54,286.846,0.003,6,0,0,1,0
55,286.846,0,5,0,0,0,0
56,286.846,0.003,6,0,0,1,0
57,286.846,-0.0061,6,0,0,1,0
58,286.846,0.003,6,0,0,1,0
59,286.846,0,6,0,0,1,0
60,286.846,0.003,6,0,0,1,0
61,286.846,0.003,6,0,0,1,0
62,286.846,0,6,0,0,1,0
63,286.846,-0.0091,6,0,0,1,0
64,286.846,0.0122,6,0,0,1,0
65,286.846,0.0091,6,0,0,1,0
66,286.846,0.003,6,0,0,1,0
67,286.846,-0.003,6,0,0,1,0
68,286.846,0.003,6,0,0,1,0
69,286.846,0.0122,6,0,0,1,0
70,286.846,0.0061,6,0,0,1,0
71,286.846,0,6,0,0,1,0
72,286.846,0.0061,6,0,0,1,0
73,286.846,0.003,6,0,0,1,0
74,286.846,0.0061,7,0,0,1,0
75,286.846,-0.003,6,0,0,1,0
76,286.845,0.0091,6,0,0,1,0
77,286.845,0.0183,6,0,0,1,0
78,286.845,-0.0091,6,0,0,1,0
79,286.845,0.003,7,0,0,1,0
80,286.845,-0.0061,7,0,0,1,0
81,286.845,-0.003,6,0,0,1,0
82,286.845,0,7,0,0,1,0
83,286.845,0.003,7,0,0,1,0
84,286.845,-0.0061,7,0,0,1,0
85,286.845,0.0061,7,0,0,1,0
86,286.845,0.0061,7,0,0,1,0
87,286.845,0.0061,7,0,0,1,0
88,286.845,0.0061,7,0,0,1,0
89,286.845,-0.0152,7,0,0,1,0
90,286.845,0,7,0,0,1,0
91,286.845,0.0091,7,0,0,1,0
92,286.845,-0.0091,7,0,0,1,0
93,286.845,-0.0061,7,0,0,1,0
94,286.845,0,7,0,0,1,0
95,286.845,0,7,0,0,1,0
96,286.845,0.0122,7,0,0,1,0
97,286.845,0,7,0,0,1,0
98,286.845,0.0061,7,0,0,1,0
99,286.845,0.003,8,0,0,1,0
100,286.845,-0.003,7,0,0,1,0
101,286.845,-0.0061,8,0,0,1,0
102,286.845,0.0061,8,0,0,1,0
103,286.845,0.003,7,0,0,1,0
104,286.845,0.0061,8,0,0,1,0
105,286.845,0.003,8,0,0,1,0
106,286.845,0.0061,8,0,0,1,0
107,286.845,0,8,0,0,1,0
108,286.845,0,8,0,0,1,0
109,286.845,-0.003,8,0,0,1,0
110,286.845,-0.003,8,0,0,1,0
111,286.845,0,8,0,0,1,0
112,286.845,0.003,8,0,0,1,0
113,286.845,-0.0061,8,0,0,1,0
114,286.845,0.0183,8,0,0,1,0
115,286.845,0.0061,8,0,0,1,0
116,286.845,0.003,8,0,0,1,0
117,286.845,0.0091,8,0,0,1,0
118,286.845,0.003,8,0,0,1,0
119,286.845,-0.0091,8,0,0,1,0
120,286.845,0,9,0,0,1,0
121,286.845,-0.0091,8,0,0,1,0
122,286.845,0,8,0,0,1,0
123,286.845,0.0183,9,0,0,1,0
124,286.845,-0.003,9,0,0,1,0
125,286.845,0.0061,9,0,0,1,0
126,286.845,-0.003,8,0,0,1,0
