cnt,pos,speed,DTorque,Force
3870,79.9821,-7.5505,52,23
3871,80.184,-8.857,17,7
3872,80.2019,-9.2813,18,8
3873,80.2112,-9.391,21,9
3874,80.2206,-9.5615,23,10
3875,80.2398,-9.6938,25,11
3876,80.2496,-9.8416,28,12
3877,80.2595,-9.9036,33,14
3878,80.2694,-9.881,36,16
3879,80.2892,-9.9012,39,17
3880,80.299,-9.8655,42,18
3881,80.3089,-9.8345,46,20
3882,80.3186,-9.627,49,22
3883,80.3282,-9.4721,52,23
3884,80.3376,-9.3827,59,26
3885,80.347,-9.2158,61,27
3886,80.3563,-9.0465,64,28
3887,80.3653,-8.8963,65,29
3888,80.3742,-8.7139,67,30
3889,80.3829,-8.5029,67,30
3890,80.3914,-8.3313,66,29
3891,80.3997,-8.2109,66,29
3892,80.4239,-7.7639,61,27
3893,80.4316,-7.6292,61,27
3894,80.4393,-7.6268,58,26
3895,80.4469,-7.5386,53,23
3896,80.4544,-7.5314,53,23
3897,80.462,-7.5421,50,22
3898,80.4695,-7.5731,45,20
3899,80.4771,-7.6959,42,18
3900,80.4848,-7.7054,39,17
3901,80.4925,-7.8831,36,16
3902,80.5084,-8.1501,33,14
3903,80.5165,-8.3861,30,13
3904,80.5249,-8.5721,27,12
3905,80.5335,-8.7783,21,9
3906,80.5422,-8.9392,21,9
3907,80.5512,-9.2146,18,8
3908,80.5604,-9.4661,15,6
3909,80.5699,-9.7224,12,5
3910,80.5796,-10.0097,10,4
3911,80.5896,-10.291,9,4
3912,80.5999,-10.5497,9,4
3913,80.6104,-10.806,11,4
3914,80.6212,-10.9955,11,4
3915,80.6322,-11.2816,14,6
3916,80.6435,-11.4843,14,6
3917,80.655,-11.6833,16,7
3918,80.6667,-11.8419,19,8
3919,80.6785,-11.973,21,9
3920,80.6905,-12.0517,24,10
3921,80.7026,-12.1494,31,13
3922,80.7147,-12.1602,34,15
3923,80.7391,-12.19,37,16
3924,80.7391,-12.1244,41,18
3925,80.7633,-12.0994,45,20
3926,80.7753,-12.0362,48,21
3927,80.7873,-11.9432,52,23
3928,80.799,-11.7632,56,25
3929,80.8107,-11.6428,60,27
3930,80.8222,-11.4855,63,28
3931,80.8334,-11.284,67,30
3932,80.8661,-10.6689,73,32
3933,80.8765,-10.4353,74,33
3934,80.8868,-10.2338,74,33
3935,80.8968,-10.0133,73,32
3936,80.9066,-9.6497,72,32
3937,80.9257,-9.4733,69,31
3938,80.9351,-9.3445,67,30
3939,80.9443,-9.2086,64,28
3940,80.9534,-9.1145,61,27
3941,80.9624,-9.031,58,26
3942,80.9714,-9.0072,55,24
3943,80.9804,-8.9666,52,23
3944,80.9894,-8.9964,49,22
3945,80.9985,-9.0525,46,20
3946,81.0076,-9.1133,43,19
3947,81.0168,-9.2134,40,18
3948,81.0261,-9.3243,37,16
3949,81.0356,-9.6127,34,15
3950,81.0452,-9.7927,31,13
3951,81.055,-9.9441,28,12
3952,81.0751,-10.1527,21,9
3953,81.0855,-10.3852,17,7
3954,81.0961,-10.6105,14,6
3955,81.107,-10.8763,10,4
3956,81.1181,-11.1541,7,3
3957,81.1296,-11.4855,5,2
3958,81.1413,-11.7489,4,1
3959,81.1535,-12.1029,4,1
3960,81.1658,-12.3902,4,1
3961,81.1786,-12.7133,5,2
3962,81.2048,-13.4822,9,4
3963,81.2183,-13.7146,11,4
3964,81.232,-13.8886,14,6
3965,81.2459,-13.9721,16,7
3966,81.2599,-14.1819,19,8
3967,81.2883,-14.3512,29,13
3968,81.3027,-14.3881,32,14
3969,81.3171,-14.4656,32,14
3970,81.3315,-14.468,36,16
3971,81.346,-14.4429,44,19
3972,81.3748,-14.3893,48,21
3973,81.3892,-14.3452,52,23
3974,81.4034,-14.2248,56,25
3975,81.4175,-14.0758,61,27
3976,81.4314,-13.9256,65,29
3977,81.4451,-13.6681,69,31
3978,81.4585,-13.4595,73,32
3979,81.4718,-13.2104,75,33
3980,81.4847,-12.91,77,34
3981,81.4974,-12.7061,78,35
3982,81.5339,-11.9218,76,34
3983,81.5456,-11.7525,74,33
3984,81.5572,-11.5319,72,32
3985,81.5685,-11.3543,70,31
3986,81.5797,-11.1708,67,30
3987,81.5908,-11.0539,65,29
3988,81.6017,-10.9502,62,27
3989,81.6125,-10.8549,59,26
3990,81.6234,-10.7976,55,24
3991,81.6341,-10.7678,52,23
3992,81.6666,-10.8596,42,18
3993,81.6775,-10.9633,38,17
3994,81.6999,-11.4092,32,14
3995,81.7113,-11.5725,29,13
3996,81.7228,-11.787,26,11
3997,81.7346,-11.9516,23,10
3998,81.7466,-12.2055,19,8
3999,81.7588,-12.4677,16,7
4000,81.7713,-12.7335,13,5
4001,81.784,-13.028,10,4
4002,81.797,-13.3343,8,3
4003,81.8104,-13.6073,7,3
4004,81.824,-13.959,8,3
4005,81.8379,-14.2415,8,3
4006,81.8522,-14.4596,9,4
4007,81.8666,-14.7648,12,5
4008,81.8814,-14.9388,15,6
4009,81.8963,-15.1355,17,7
4010,81.9268,-15.3239,20,9
4011,81.9422,-15.5647,23,10
4012,81.9578,-15.6624,26,11
4013,81.9735,-15.7256,33,14
4014,81.9892,-15.7304,36,16
4015,82.0049,-15.753,36,16
4016,82.0207,-15.8174,40,18
4017,82.0365,-15.6803,47,21
4018,82.0522,-15.6374,51,22
4019,82.0833,-15.4979,55,24
4020,82.0986,-15.3382,59,26
4021,82.1138,-15.1939,63,28
4022,82.158,-14.2427,73,32
4023,82.1722,-13.959,77,34
4024,82.1999,-13.6979,78,35
4025,82.2133,-13.4524,78,35
4026,82.2265,-13.1484,77,34
4027,82.2394,-12.9541,76,34
4028,82.2522,-12.7526,74,33
4029,82.2646,-12.4761,72,32
4030,82.277,-12.3414,70,31
4031,82.2891,-12.1506,66,29
4032,82.3012,-12.0672,64,28
4033,82.3012,-11.9516,61,27
4034,82.3132,-11.9301,58,26
4035,82.3251,-11.8931,55,24
4036,82.3489,-11.9265,52,23
4037,82.3609,-11.9384,50,22
4038,82.3728,-12.1137,47,21
4039,82.3849,-12.2138,44,19
4040,82.3972,-12.2758,42,18
4041,82.4094,-12.4594,36,16
4042,82.4219,-12.6048,33,14
4043,82.4473,-12.8122,30,13
4044,82.4603,-12.9779,28,12
4045,82.4735,-13.2485,24,10
4046,82.4871,-13.512,21,9
4047,82.5008,-13.7802,18,8
4048,82.515,-14.1282,16,7
4049,82.5294,-14.4251,14,6
4050,82.5442,-14.7851,13,5
4051,82.5592,-15.0628,12,5
4052,82.5903,-16.0045,15,6
4053,82.6227,-16.2954,17,7
4054,82.6392,-16.5338,19,8
4055,82.6559,-16.7448,22,9
4056,82.6729,-17.0154,25,11
4057,82.6901,-17.1728,28,12
4058,82.7075,-17.3313,31,13
4059,82.7075,-17.4553,34,15
4060,82.7249,-17.5185,38,17
4061,82.7424,-17.6079,42,18
