cnt,pos,speed,DTorque,Force
3894,115.124,-0.0012,27,12
3895,115.124,0.0036,27,12
3896,115.124,0.0012,27,12
3897,115.124,0.0048,27,12
3898,115.124,0,26,11
3899,115.124,0.0012,27,12
3900,115.124,0,27,12
3901,115.124,-0.0024,27,12
3902,115.124,0,27,12
3903,115.124,0,27,12
3904,115.124,0.0024,27,12
3905,115.124,0.0024,27,12
3906,115.124,-0.0024,27,12
3907,115.124,-0.0024,27,12
3908,115.124,-0.0048,27,12
3909,115.124,0.0036,27,12
3910,115.124,0,27,12
3911,115.124,-0.0012,27,12
3912,115.124,0.0012,27,12
3913,115.124,-0.0012,27,12
3914,115.124,0.0024,27,12
3915,115.124,0.0024,27,12
3916,115.124,-0.0012,27,12
3917,115.124,0,27,12
3918,115.124,0,27,12
3919,115.124,-0.0012,26,11
3920,115.124,-0.0012,27,12
3921,115.124,0,27,12
3922,115.124,0.0012,27,12
3923,115.124,0.0012,27,12
3924,115.124,0.0012,27,12
3925,115.124,-0.0036,26,11
3926,115.124,-0.0036,27,12
3927,115.124,-0.0024,27,12
3928,115.124,0.0012,27,12
3929,115.124,0.0012,27,12
3930,115.124,0.0024,27,12
3931,115.124,0.0048,26,11
3932,115.124,0.0036,26,11
3933,115.124,-0.0012,27,12
3934,115.124,-0.0024,27,12
3935,115.124,-0.0012,27,12
3936,115.124,-0.0012,27,12
3937,115.124,0,27,12
3938,115.124,0,27,12
3939,115.124,0.0012,27,12
3940,115.124,-0.0024,27,12
3941,115.124,0,26,11
3942,115.124,-0.0012,27,12
3943,115.124,0,27,12
3944,115.124,-0.0048,27,12
3945,115.124,-0.0036,27,12
3946,115.124,0.0012,27,12
3947,115.124,0.0012,27,12
3948,115.124,0.0036,27,12
3949,115.124,0.0024,27,12
3950,115.124,0.0012,27,12
3951,115.124,0.0012,27,12
3952,115.124,-0.0012,27,12
3953,115.124,0,27,12
3954,115.124,-0.0012,27,12
3955,115.124,-0.0012,27,12
3956,115.124,-0.0024,27,12
3957,115.124,-0.0024,27,12
3958,115.124,0.0024,27,12
3959,115.124,0.0024,27,12
3960,115.124,0.0048,27,12
3961,115.124,0.0036,27,12
3962,115.124,0,27,12
3963,115.124,-0.0012,26,11
3964,115.124,-0.0048,26,11
3965,115.124,-0.0072,27,12
3966,115.124,-0.0048,27,12
3967,115.124,-0.0036,27,12
3968,115.124,0.0012,27,12
3969,115.124,0.0012,27,12
3970,115.124,0.0036,27,12
3971,115.124,0.0012,27,12
3972,115.124,-0.0012,26,11
3973,115.124,-0.0024,27,12
3974,115.124,0.0024,27,12
3975,115.124,0.0012,27,12
3976,115.124,0.0012,27,12
3977,115.124,0,27,12
3978,115.124,-0.0024,27,12
3979,115.124,0,27,12
3980,115.124,0,27,12
3981,115.124,0.0024,27,12
3982,115.124,0.0024,27,12
3983,115.124,0.0036,27,12
3984,115.124,-0.0012,27,12
3985,115.124,-0.0024,27,12
3986,115.124,-0.0012,27,12
3987,115.124,0.0024,27,12
3988,115.124,0,27,12
3989,115.124,-0.0012,27,12
3990,115.124,0,27,12
3991,115.124,0.0024,27,12
3992,115.124,0.0012,27,12
3993,115.124,0,27,12
3994,115.124,0,27,12
3995,115.124,-0.0024,27,12
3996,115.124,-0.0048,27,12
3997,115.124,-0.0036,27,12
3998,115.124,-0.0012,27,12
3999,115.124,0.0012,27,12
4000,115.124,0,27,12
4001,115.124,0.0024,27,12
4002,115.124,0.0012,27,12
4003,115.124,0.0012,27,12
4004,115.124,0.0024,27,12
4005,115.124,0.0012,27,12
4006,115.124,0,27,12
4007,115.124,0.0012,27,12
4008,115.124,-0.0024,27,12
4009,115.124,0.0012,27,12
4010,115.124,0.0012,27,12
4011,115.124,-0.0012,27,12
4012,115.124,0,26,11
4013,115.124,0.0012,27,12
4014,115.124,0.0012,27,12
4015,115.124,-0.0036,27,12
4016,115.124,-0.0036,27,12
4017,115.124,-0.0036,27,12
4018,115.124,0.0024,27,12
4019,115.124,0.0024,27,12
4020,115.124,0.0024,27,12
4021,115.124,0.0036,27,12
4022,115.124,0.0036,27,12
4023,115.124,0,27,12
4024,115.124,-0.0024,27,12
4025,115.124,-0.0024,27,12
4026,115.124,0.0036,27,12
4027,115.124,0.0036,27,12
4028,115.124,-0.0012,27,12
4029,115.124,-0.0036,27,12
4030,115.124,-0.0012,27,12
4031,115.124,-0.0012,27,12
4032,115.124,0.0012,27,12
4033,115.124,0.0012,27,12
4034,115.124,-0.0024,27,12
4035,115.124,-0.0012,27,12
4036,115.124,-0.0012,27,12
4037,115.124,0,27,12
4038,115.124,0.0036,27,12
4039,115.124,0.0012,27,12
4040,115.124,0.0048,27,12
4041,115.124,-0.0036,26,11
4042,115.124,-0.0012,27,12
