cnt,pos,speed,DTorque,DAC,STorque
0,-78.831,-19.241,0,0,0
1,-79.0483,-16.6649,0,0,0
2,-79.1629,-15.8806,0,0,0
3,-79.2095,-15.2822,1,0,0
4,-79.2399,-15.0461,1,0,0
5,-79.2846,-14.8149,0,0,0
6,-79.3139,-14.6241,0,0,0
7,-79.3992,-13.8886,0,0,0
8,-79.4269,-13.7301,0,0,0
9,-79.4678,-13.5847,0,0,0
10,-79.5079,-13.1567,0,0,0
11,-79.5342,-12.9636,0,0,0
12,-79.5981,-12.4772,0,0,0
13,-79.623,-12.2961,0,0,0
14,-79.6714,-11.7191,0,0,0
15,-79.6947,-11.4008,0,0,0
16,-79.7394,-10.9586,1,0,0
17,-79.7609,-10.5199,0,0,0
18,-79.7921,-10.1039,0,0,0
19,-79.8121,-9.7546,0,0,0
20,-79.85,-9.1955,0,0,0
21,-79.8679,-8.8498,0,0,0
22,-79.8849,-8.398,0,0,0
23,-79.9011,-7.9915,0,0,0
24,-79.9309,-7.1631,0,0,0
25,-79.9447,-6.7792,0,0,0
26,-79.9578,-6.5015,0,0,0
27,-79.9701,-6.1033,0,0,0
28,-79.9928,-5.3583,0,0,0
29,-80.0029,-4.7861,0,0,0
30,-80.0167,-4.4285,0,0,0
31,-80.0249,-3.8325,0,0,0
32,-80.0392,-3.2889,0,0,0
33,-80.0453,-2.9587,0,0,0
34,-80.0507,-2.6595,0,0,0
35,-80.0556,-2.3758,0,0,0
36,-80.0618,-1.806,0,0,0
37,-80.0668,-1.4221,0,0,0
38,-80.0708,-1.1968,0,0,0
39,-80.0728,-0.9334,0,0,0
40,-80.0749,-0.5007,0,0,0
41,-80.0758,-0.2861,0,0,0
42,-80.0764,-0.0894,0,0,0
43,-80.0761,0.2527,0,0,0
44,-80.0748,0.4029,0,0,0
45,-80.0739,0.4339,0,0,0
46,-80.0727,0.3695,1,0,0
47,-80.072,0.3087,0,0,0
48,-80.0711,0.2193,0,0,0
49,-80.0705,0.1597,0,0,0
50,-80.0703,0.0405,0,0,0
51,-80.0702,-0.0107,0,0,0
52,-80.0703,-0.0548,0,0,0
53,-80.0704,-0.0799,0,0,0
54,-80.0707,-0.0811,0,0,0
55,-80.0709,-0.0405,0,0,0
56,-80.071,-0.0083,0,0,0
57,-80.0709,0.0215,0,0,0
58,-80.0708,0.0525,0,0,0
59,-80.0706,0.0536,0,0,0
60,-80.0706,0.0298,0,0,0
61,-80.0705,-0.0024,0,0,0
62,-80.0705,-0.0274,0,0,0
63,-80.0706,-0.0346,0,0,0
64,-80.0707,-0.0346,0,0,0
65,-80.0708,-0.0286,0,0,0
66,-80.0708,-0.0048,0,0,0
67,-80.0708,0.0083,0,0,0
68,-80.0708,0.0262,0,0,0
69,-80.0707,0.025,0,0,0
70,-80.0706,0.0226,0,0,0
71,-80.0706,0.0203,0,0,0
72,-80.0705,0.006,0,0,0
73,-80.0706,-0.0143,0,0,0
74,-80.0706,-0.0155,0,0,0
75,-80.0706,-0.0131,0,0,0
76,-80.0707,-0.0072,0,0,0
77,-80.0707,0,0,0,0
78,-80.0707,0.0083,0,0,0
79,-80.0707,0.006,0,0,0
80,-80.0706,0.0048,0,0,0
81,-80.0706,0,0,0,0
