cnt,pos,speed,DTorque,DAC,STorque
0,-111.126,8.7723,-44,0,0
1,-111.037,4.047,-25,0,0
2,-111.009,2.1612,-17,0,0
3,-110.997,1.0395,-8,0,0
4,-110.994,0.7677,-4,0,0
5,-110.992,-0.0894,6,0,0
6,-110.992,-0.1275,8,0,0
7,-110.993,-0.1037,9,0,0
8,-110.993,-0.1001,10,0,0
9,-110.994,-0.0441,9,0,0
10,-110.994,-0.0334,9,0,0
11,-110.994,-0.0095,8,0,0
12,-110.994,-0.0131,8,0,0
13,-110.994,-0.0346,8,0,0
14,-110.994,-0.0393,8,0,0
15,-110.994,-0.0429,8,0,0
16,-110.994,-0.0334,8,0,0
17,-110.994,-0.025,8,0,0
18,-110.994,-0.0215,8,0,0
19,-110.995,-0.0119,7,0,0
20,-110.995,-0.006,7,0,0
21,-110.995,-0.0048,7,0,0
22,-110.995,-0.0095,7,0,0
23,-110.995,-0.0107,6,0,0
24,-110.995,-0.0095,6,0,0
25,-110.995,-0.0119,6,0,0
26,-110.995,-0.0143,6,0,0
27,-110.995,-0.0155,6,0,0
28,-110.995,-0.0131,5,0,0
29,-110.995,-0.0155,5,0,0
30,-110.995,-0.0131,5,0,0
31,-110.995,-0.0155,5,0,0
32,-110.995,-0.0119,5,0,0
33,-110.995,-0.0119,4,0,0
34,-110.995,-0.0191,4,0,0
35,-110.995,-0.025,4,0,0
36,-110.995,-0.0322,4,0,0
37,-110.995,-0.0322,4,0,0
38,-110.995,-0.0274,4,0,0
39,-110.995,-0.0238,4,0,0
40,-110.995,-0.0179,4,0,0
41,-110.996,-0.0119,3,0,0
42,-110.996,-0.0131,3,0,0
43,-110.996,-0.0167,3,0,0
44,-110.996,-0.0143,3,0,0
45,-110.996,-0.0167,3,0,0
46,-110.996,-0.0167,3,0,0
47,-110.996,-0.0191,3,0,0
48,-110.996,-0.0238,3,0,0
49,-110.996,-0.0203,2,0,0
50,-110.996,-0.0095,2,0,0
51,-110.996,-0.0143,2,0,0
52,-110.996,-0.0262,2,0,0
53,-110.996,-0.0298,2,0,0
54,-110.996,-0.0322,2,0,0
55,-110.996,-0.0238,1,0,0
56,-110.996,-0.0238,1,0,0
57,-110.996,-0.0226,1,0,0
58,-110.997,-0.0226,1,0,0
59,-110.997,-0.0238,1,0,0
60,-110.997,-0.0238,1,0,0
61,-110.997,-0.0274,1,0,0
62,-110.997,-0.0298,1,0,0
63,-110.997,-0.0238,1,0,0
64,-110.997,-0.0226,1,0,0
65,-110.997,-0.0191,1,0,0
66,-110.997,-0.0215,1,0,0
67,-110.997,-0.0215,1,0,0
68,-110.997,-0.025,0,0,0
69,-110.997,-0.0226,1,0,0
70,-110.997,-0.0191,1,0,0
71,-110.997,-0.0226,0,0,0
72,-110.998,-0.0215,0,0,0
73,-110.998,-0.0179,0,0,0
74,-110.998,-0.0155,0,0,0
75,-110.998,-0.0215,0,0,0
76,-110.998,-0.0191,0,0,0
77,-110.998,-0.0179,0,0,0
