cnt,pos,speed,DTorque,DAC,STorque
0,-185.277,-12.5571,129,0,0
1,-185.441,-4.2676,79,0,0
2,-185.472,-2.5295,66,0,0
3,-185.491,-1.682,61,0,0
4,-185.495,-1.3339,60,0,0
5,-185.503,-0.8225,58,0,0
6,-185.505,-0.6854,57,0,0
7,-185.509,-0.3922,56,0,0
8,-185.51,-0.3016,56,0,0
9,-185.511,-0.1669,56,0,0
10,-185.512,-0.0966,56,0,0
11,-185.512,-0.0381,56,0,0
12,-185.512,-0.0143,55,0,0
13,-185.512,0.0238,56,0,0
14,-185.512,0.0179,56,0,0
15,-185.512,0.0083,58,0,0
16,-185.512,0.0119,58,0,0
17,-185.512,0.0179,59,0,0
18,-185.512,0.0072,59,0,0
19,-185.512,0.0012,60,0,0
20,-185.512,0.0083,61,0,0
21,-185.512,0.0155,62,0,0
22,-185.512,0.0191,62,0,0
23,-185.511,0.0191,63,0,0
24,-185.511,0.0143,64,0,0
25,-185.511,0.0155,64,0,0
26,-185.511,0.0215,65,0,0
27,-185.511,0.0322,65,0,0
28,-185.511,0.031,66,0,0
29,-185.511,0.0334,66,0,0
30,-185.511,0.0346,67,0,0
31,-185.511,0.0286,67,0,0
32,-185.51,0.0346,68,0,0
33,-185.51,0.0322,69,0,0
34,-185.51,0.0393,70,0,0
35,-185.51,0.0405,70,0,0
36,-185.51,0.0322,71,0,0
37,-185.51,0.0381,71,0,0
38,-185.51,0.037,71,0,0
39,-185.51,0.0393,72,0,0
40,-185.509,0.0429,72,0,0
41,-185.509,0.0381,73,0,0
42,-185.509,0.0358,74,0,0
43,-185.509,0.0429,74,0,0
44,-185.509,0.0453,74,0,0
45,-185.508,0.0453,75,0,0
46,-185.508,0.0465,75,0,0
47,-185.508,0.0465,75,0,0
48,-185.508,0.0453,76,0,0
49,-185.508,0.0489,76,0,0
50,-185.508,0.0584,76,0,0
51,-185.507,0.062,76,0,0
52,-185.507,0.0644,77,0,0
53,-185.507,0.0668,77,0,0
54,-185.507,0.0668,77,0,0
55,-185.507,0.0751,77,0,0
56,-185.506,0.0799,77,0,0
57,-185.506,0.0811,77,0,0
58,-185.506,0.087,77,0,0
59,-185.505,0.0918,77,0,0
60,-185.505,0.087,77,0,0
61,-185.505,0.0846,77,0,0
62,-185.505,0.0834,77,0,0
63,-185.505,0.0858,77,0,0
64,-185.504,0.0906,77,0,0
65,-185.504,0.0882,77,0,0
