cnt,pos,speed,DTorque,DAC,STorque
0,-79.3285,30.5727,0,0,0
1,-78.8459,25.4015,-1,0,0
2,-78.7464,23.6039,-1,0,0
3,-78.5653,21.221,-1,0,0
4,-78.5241,20.0051,-1,0,0
5,-78.4465,18.3994,0,0,0
6,-78.4102,17.5661,-1,0,0
7,-78.3421,16.4885,-1,0,0
8,-78.2946,15.1618,-1,0,0
9,-78.2359,13.866,-1,0,0
10,-78.2084,13.3033,-1,0,0
11,-78.1694,12.7574,-1,0,0
12,-78.1446,12.2221,0,0,0
13,-78.1096,11.1565,0,0,0
14,-78.0566,10.0502,0,0,0
15,-78.0189,9.0441,0,0,0
16,-78.0017,8.5089,0,0,0
17,-77.9854,7.8223,0,0,0
18,-77.9701,7.2203,0,0,0
19,-77.9367,5.8756,0,0,0
20,-77.92,5.3178,0,0,0
21,-77.9103,4.7134,0,0,0
22,-77.9017,4.1722,0,0,0
23,-77.891,2.9623,0,0,0
24,-77.8828,2.4687,0,0,0
25,-77.8771,1.3935,0,0,0
26,-77.8737,0.8595,0,0,0
27,-77.8727,-0.1955,0,0,0
28,-77.8734,-0.6389,0,0,0
29,-77.8768,-1.1718,0,0,0
30,-77.8806,-1.4078,0,0,0
31,-77.885,-1.6105,0,0,0
32,-77.89,-1.7166,0,0,0
33,-77.8971,-1.8346,-1,0,0
34,-77.9008,-1.8954,-1,0,0
35,-77.9065,-1.9073,-1,0,0
36,-77.9141,-1.8906,0,0,0
37,-77.9217,-1.8989,0,0,0
38,-77.9254,-1.8453,0,0,0
39,-77.9309,-1.8203,0,0,0
40,-77.9345,-1.8083,0,0,0
41,-77.9417,-1.794,-1,0,0
42,-77.947,-1.806,0,0,0
43,-77.9525,-1.8191,0,0,0
44,-77.9561,-1.8238,0,0,0
45,-77.9636,-1.8858,0,0,0
46,-77.9692,-1.862,0,0,0
47,-77.9748,-1.8584,0,0,0
48,-77.9803,-1.8131,0,0,0
49,-77.9856,-1.6856,0,0,0
50,-77.989,-1.6522,0,0,0
51,-77.9938,-1.5616,0,0,0
52,-77.9968,-1.4638,0,0,0
53,-78.0023,-1.2409,0,0,0
54,-78.0059,-1.1396,0,0,0
55,-78.008,-0.9978,0,0,0
56,-78.0109,-0.9286,0,0,0
57,-78.0134,-0.782,0,0,0
58,-78.0149,-0.6938,0,0,0
59,-78.0175,-0.5674,0,0,0
60,-78.0186,-0.5412,0,0,0
61,-78.0201,-0.4995,0,0,0
62,-78.0211,-0.4506,0,0,0
63,-78.0223,-0.3695,0,0,0
64,-78.023,-0.3338,0,0,0
65,-78.0242,-0.2658,0,0,0
66,-78.0247,-0.2229,0,0,0
67,-78.0252,-0.1216,0,0,0
68,-78.0254,-0.0739,0,0,0
69,-78.0256,-0.0322,0,0,0
70,-78.0256,0.0036,0,0,0
71,-78.0254,0.0429,0,0,0
72,-78.0253,0.031,0,0,0
73,-78.0252,0.0143,0,0,0
74,-78.0253,-0.0155,0,0,0
75,-78.0253,-0.0215,0,0,0
76,-78.0253,-0.0167,0,0,0
77,-78.0254,-0.0107,0,0,0
78,-78.0254,0.0012,0,0,0
79,-78.0254,0.0095,0,0,0
80,-78.0253,0.0072,0,0,0
81,-78.0253,0.0024,0,0,0
82,-78.0253,-0.006,0,0,0
83,-78.0254,-0.0083,0,0,0
84,-78.0254,0.0012,0,0,0
85,-78.0254,0.0024,0,0,0
86,-78.0253,0.0012,0,0,0
87,-78.0253,-0.0012,0,0,0
88,-78.0253,-0.0024,0,0,0
89,-78.0254,-0.0024,0,0,0
90,-78.0254,0.0024,0,0,0
91,-78.0254,0.0048,0,0,0
92,-78.0253,0.0012,0,0,0
93,-78.0253,0.0012,0,0,0
94,-78.0253,-0.0012,0,0,0
95,-78.0254,-0.0012,0,0,0
96,-78.0254,0.0024,0,0,0
97,-78.0254,0.0024,0,0,0
98,-78.0253,0,0,0,0
99,-78.0254,0,0,0,0
100,-78.0254,0.0012,0,0,0
101,-78.0253,0,0,0,0
102,-78.0253,-0.0024,0,0,0
103,-78.0254,-0.0012,0,0,0
104,-78.0254,-0.0012,0,0,0
105,-78.0254,0,0,0,0
106,-78.0254,0,0,0,0
107,-78.0254,-0.0012,0,0,0
108,-78.0254,0.0012,0,0,0
109,-78.0254,-0.0012,0,0,0
110,-78.0254,-0.0024,0,0,0
111,-78.0254,-0.0036,0,0,0
112,-78.0254,0.0012,0,0,0
113,-78.0254,0.0024,0,0,0
114,-78.0254,-0.0024,0,0,0
115,-78.0254,0.0036,0,0,0
116,-78.0254,0.0012,0,0,0
117,-78.0253,0.0024,0,0,0
118,-78.0253,0.0012,0,0,0
119,-78.0253,0,0,0,0
120,-78.0254,-0.0012,0,0,0
121,-78.0254,-0.0036,0,0,0
122,-78.0254,-0.0012,0,0,0
123,-78.0254,-0.0012,0,0,0
124,-78.0254,-0.0036,0,0,0
125,-78.0254,0.0012,0,0,0
126,-78.0254,0,0,0,0
127,-78.0254,0.0036,0,0,0
128,-78.0254,0.0012,0,0,0
129,-78.0254,0.0024,0,0,0
130,-78.0254,0,0,0,0
131,-78.0254,-0.0024,0,0,0
132,-78.0254,-0.0012,0,0,0
133,-78.0254,0.0024,0,0,0
134,-78.0254,-0.0024,0,0,0
135,-78.0254,-0.0048,0,0,0
136,-78.0254,-0.0036,0,0,0
137,-78.0254,0,0,0,0
138,-78.0254,-0.0012,0,0,0
139,-78.0254,-0.0012,0,0,0
140,-78.0254,0,0,0,0
141,-78.0254,0,0,0,0
142,-78.0254,0.0024,0,0,0
143,-78.0254,0,0,0,0
144,-78.0254,0,0,0,0
145,-78.0254,0.0036,0,0,0
146,-78.0254,-0.0012,0,0,0
147,-78.0254,-0.0036,0,0,0
148,-78.0254,-0.0012,0,0,0
149,-78.0254,0.0024,0,0,0
150,-78.0254,0.0012,0,0,0
151,-78.0254,0.0012,0,0,0
