cnt,pos,speed,DTorque,DAC,STorque
0,-110.794,-5.276,33,0,0
1,-110.845,-3.4963,26,0,0
2,-110.869,-1.9419,1,0,0
3,-110.88,-1.5652,-13,0,0
4,-110.883,-1.5223,-16,0,0
5,-110.895,-1.4257,-21,0,0
6,-110.901,-1.4221,-23,0,0
7,-110.909,-1.4579,-24,0,0
8,-110.914,-1.5211,-23,0,0
9,-110.92,-1.4352,-23,0,0
10,-110.923,-1.4126,-23,0,0
11,-110.928,-1.4174,-22,0,0
12,-110.931,-1.3637,-22,0,0
13,-110.939,-1.3518,-20,0,0
14,-110.943,-1.3232,-19,0,0
15,-110.95,-1.2028,-18,0,0
16,-110.953,-1.1456,-18,0,0
17,-110.96,-1.0323,-17,0,0
18,-110.963,-0.9751,-17,0,0
19,-110.968,-0.8535,-16,0,0
20,-110.97,-0.8213,-16,0,0
21,-110.971,-0.745,-16,0,0
22,-110.974,-0.6938,-16,0,0
23,-110.976,-0.5865,-17,0,0
24,-110.978,-0.5567,-17,0,0
25,-110.979,-0.5209,-17,0,0
26,-110.98,-0.503,-17,0,0
27,-110.982,-0.4887,-17,0,0
28,-110.983,-0.4816,-16,0,0
29,-110.985,-0.4327,-15,0,0
30,-110.986,-0.4303,-15,0,0
31,-110.988,-0.4125,-14,0,0
32,-110.989,-0.3934,-14,0,0
33,-110.991,-0.3528,-13,0,0
34,-110.991,-0.3099,-14,0,0
35,-110.993,-0.2515,-14,0,0
36,-110.993,-0.2241,-14,0,0
37,-110.995,-0.1645,-14,0,0
38,-110.995,-0.1228,-15,0,0
39,-110.995,-0.1073,-15,0,0
40,-110.996,-0.1001,-15,0,0
41,-110.996,-0.0966,-15,0,0
42,-110.996,-0.0954,-15,0,0
43,-110.997,-0.0942,-15,0,0
44,-110.997,-0.0966,-15,0,0
45,-110.997,-0.0966,-14,0,0
46,-110.997,-0.0882,-15,0,0
47,-110.998,-0.0763,-15,0,0
48,-110.998,-0.0691,-14,0,0
49,-110.998,-0.0548,-15,0,0
50,-110.998,-0.0465,-15,0,0
51,-110.998,-0.0274,-15,0,0
52,-110.998,-0.0215,-15,0,0
53,-110.998,-0.0286,-15,0,0
