cnt,pos,speed,DTorque,DAC,STorque
0,-79.2082,12.9994,-30,0,0
1,-79.0975,6.8937,-4,0,0
2,-79.0588,4.2628,18,0,0
3,-79.0422,2.4795,35,0,0
4,-79.0374,2.0634,39,0,0
5,-79.0276,1.2433,49,0,0
6,-79.0255,0.9191,52,0,0
7,-79.0199,0.4005,61,0,0
8,-79.0187,0.329,63,0,0
9,-79.017,0.2694,65,0,0
10,-79.0156,0.2694,65,0,0
11,-79.0143,0.2825,66,0,0
12,-79.0137,0.2849,66,0,0
13,-79.0126,0.2932,66,0,0
14,-79.0117,0.2968,65,0,0
15,-79.0108,0.2921,65,0,0
16,-79.0102,0.2873,65,0,0
17,-79.0094,0.2623,65,0,0
18,-79.0089,0.2503,65,0,0
19,-79.0079,0.2265,65,0,0
20,-79.0072,0.2003,65,0,0
21,-79.0067,0.18,65,0,0
22,-79.0061,0.1693,65,0,0
23,-79.0057,0.1478,65,0,0
24,-79.0054,0.1383,65,0,0
25,-79.005,0.1299,65,0,0
26,-79.0047,0.1228,66,0,0
27,-79.0042,0.1132,65,0,0
28,-79.0039,0.1097,65,0,0
29,-79.0037,0.1049,65,0,0
30,-79.0035,0.1013,65,0,0
31,-79.0031,0.1001,65,0,0
32,-79.0028,0.1025,65,0,0
33,-79.0026,0.0942,65,0,0
34,-79.0024,0.0858,65,0,0
35,-79.002,0.0846,65,0,0
36,-79.0019,0.0846,65,0,0
37,-79.0015,0.0691,65,0,0
38,-79.0014,0.0668,65,0,0
39,-79.0012,0.056,65,0,0
40,-79.0011,0.0477,65,0,0
41,-79.0009,0.0465,65,0,0
42,-79.0008,0.0429,65,0,0
43,-79.0007,0.0381,65,0,0
44,-79.0006,0.0429,65,0,0
45,-79.0005,0.0405,65,0,0
46,-79.0004,0.0358,64,0,0
47,-79.0002,0.031,65,0,0
48,-79.0001,0.031,64,0,0
49,-78.9999,0.0381,64,0,0
50,-78.9998,0.0429,64,0,0
51,-78.9997,0.0417,64,0,0
52,-78.9996,0.0381,64,0,0
53,-78.9994,0.0286,64,0,0
54,-78.9993,0.031,64,0,0
55,-78.9992,0.0274,63,0,0
56,-78.9992,0.025,64,0,0
57,-78.9991,0.0203,63,0,0
58,-78.999,0.0155,63,0,0
59,-78.999,0.0143,63,0,0
60,-78.9989,0.0179,63,0,0
61,-78.9989,0.0167,63,0,0
62,-78.9989,0.0203,63,0,0
63,-78.9988,0.0155,63,0,0
64,-78.9988,0.0143,63,0,0
65,-78.9987,0.0143,63,0,0
66,-78.9987,0.0119,63,0,0
67,-78.9986,0.0155,63,0,0
68,-78.9986,0.0155,63,0,0
69,-78.9986,0.0226,63,0,0
70,-78.9984,0.0179,62,0,0
71,-78.9984,0.0155,62,0,0
72,-78.9983,0.0083,62,0,0
73,-78.9983,0.0072,62,0,0
74,-78.9983,0.0107,62,0,0
75,-78.9982,0.0131,62,0,0
76,-78.9982,0.0131,62,0,0
77,-78.9981,0.0083,62,0,0
78,-78.9981,0.0083,61,0,0
79,-78.9981,0.0036,61,0,0
80,-78.9981,0.0048,61,0,0
81,-78.998,0.0036,61,0,0
82,-78.998,0.0131,61,0,0
83,-78.998,0.0119,61,0,0
84,-78.9979,0.0072,61,0,0
85,-78.9979,0.006,61,0,0
86,-78.9979,0.0024,60,0,0
87,-78.9979,-0.0036,60,0,0
88,-78.9979,0.0036,60,0,0
89,-78.9979,-0.0048,60,0,0
90,-78.9979,0,60,0,0
91,-78.9979,-0.0024,60,0,0
92,-78.9979,0,60,0,0
93,-78.9979,0,60,0,0
94,-78.9979,-0.0024,60,0,0
95,-78.9979,-0.0036,60,0,0
96,-78.9979,0.0012,59,0,0
97,-78.9979,-0.0024,60,0,0
98,-78.9979,0,60,0,0
99,-78.9979,0,59,0,0
100,-78.9979,-0.006,59,0,0
101,-78.9979,0.0036,59,0,0
102,-78.9979,-0.006,59,0,0
103,-78.9979,0.0012,59,0,0
104,-78.9979,0.0048,59,0,0
105,-78.9979,0,59,0,0
106,-78.9979,0.0012,58,0,0
107,-78.998,-0.0036,58,0,0
108,-78.998,0,58,0,0
109,-78.998,0.0048,58,0,0
110,-78.9979,-0.0012,58,0,0
111,-78.998,0,58,0,0
112,-78.998,-0.0036,58,0,0
113,-78.998,-0.0012,58,0,0
114,-78.998,0.0012,58,0,0
115,-78.998,-0.0012,58,0,0
116,-78.998,0.0012,58,0,0
117,-78.998,-0.006,58,0,0
118,-78.998,-0.0024,58,0,0
119,-78.998,-0.0012,57,0,0
120,-78.998,0,57,0,0
121,-78.998,-0.0024,57,0,0
122,-78.998,-0.006,57,0,0
123,-78.998,-0.0036,57,0,0
124,-78.998,-0.0024,57,0,0
125,-78.998,0,57,0,0
126,-78.998,-0.0024,57,0,0
127,-78.998,-0.0036,57,0,0
128,-78.998,-0.0024,57,0,0
129,-78.998,0.0024,57,0,0
130,-78.998,-0.0024,56,0,0
131,-78.998,-0.006,56,0,0
132,-78.998,-0.0024,56,0,0
133,-78.998,-0.0012,56,0,0
134,-78.998,0.0012,56,0,0
135,-78.998,-0.0012,56,0,0
136,-78.998,-0.0072,56,0,0
137,-78.9981,-0.0012,56,0,0
138,-78.9981,0.0012,56,0,0
139,-78.9981,0,56,0,0
140,-78.9981,-0.006,56,0,0
141,-78.9981,-0.0024,56,0,0
142,-78.9981,-0.0024,55,0,0
143,-78.9981,-0.006,56,0,0
144,-78.9981,-0.0036,56,0,0
145,-78.9981,0,55,0,0
146,-78.9981,-0.0036,55,0,0
147,-78.9981,-0.0024,55,0,0
148,-78.9981,-0.0024,55,0,0
149,-78.9981,0.0012,55,0,0
150,-78.9981,-0.0036,55,0,0
151,-78.9981,-0.0072,55,0,0
152,-78.9982,0.0012,55,0,0
153,-78.9981,0.0036,55,0,0
154,-78.9981,-0.0048,55,0,0
155,-78.9982,-0.0012,55,0,0
156,-78.9982,-0.0036,55,0,0
157,-78.9982,-0.0024,55,0,0
158,-78.9982,-0.0095,54,0,0
159,-78.9982,-0.006,54,0,0
160,-78.9982,-0.0012,55,0,0
161,-78.9982,-0.0012,54,0,0
162,-78.9982,-0.0012,54,0,0
163,-78.9982,-0.0048,54,0,0
164,-78.9982,-0.0024,54,0,0
165,-78.9982,-0.0036,54,0,0
166,-78.9982,-0.006,54,0,0
167,-78.9982,-0.0024,54,0,0
168,-78.9982,-0.0024,54,0,0
169,-78.9982,-0.0024,54,0,0
170,-78.9983,-0.0048,54,0,0
171,-78.9983,-0.0036,54,0,0
172,-78.9983,-0.0012,53,0,0
173,-78.9983,-0.0024,53,0,0
174,-78.9983,-0.0036,53,0,0
175,-78.9983,-0.0024,53,0,0
176,-78.9983,-0.0024,53,0,0
177,-78.9983,0.0024,53,0,0
178,-78.9983,-0.0036,53,0,0
179,-78.9983,-0.0036,53,0,0
180,-78.9983,-0.0024,53,0,0
181,-78.9983,-0.0036,53,0,0
182,-78.9983,-0.0036,53,0,0
183,-78.9983,0,53,0,0
184,-78.9983,-0.0012,53,0,0
185,-78.9984,-0.0072,53,0,0
186,-78.9984,-0.0036,53,0,0
187,-78.9984,-0.0036,53,0,0
188,-78.9984,-0.0012,53,0,0
189,-78.9984,0.0024,53,0,0
190,-78.9984,0,53,0,0
191,-78.9984,0,52,0,0
192,-78.9984,-0.0012,53,0,0
193,-78.9984,-0.0036,53,0,0
194,-78.9984,-0.006,52,0,0
195,-78.9984,-0.0024,52,0,0
196,-78.9984,-0.0012,52,0,0
197,-78.9984,-0.0012,52,0,0
198,-78.9984,-0.0024,52,0,0
199,-78.9985,-0.0048,52,0,0
200,-78.9985,-0.0048,52,0,0
201,-78.9985,-0.0048,52,0,0
202,-78.9985,-0.0048,52,0,0
203,-78.9985,-0.0036,52,0,0
204,-78.9985,-0.0024,52,0,0
205,-78.9985,-0.0048,52,0,0
206,-78.9985,-0.0024,52,0,0
207,-78.9985,-0.0024,52,0,0
208,-78.9985,-0.0012,52,0,0
209,-78.9985,0,52,0,0
210,-78.9985,-0.0095,51,0,0
211,-78.9986,-0.0072,52,0,0
212,-78.9986,0.0012,51,0,0
213,-78.9986,-0.0024,51,0,0
214,-78.9986,-0.0024,51,0,0
215,-78.9986,-0.0072,51,0,0
216,-78.9986,-0.0048,51,0,0
217,-78.9986,-0.0012,51,0,0
218,-78.9986,0.0036,51,0,0
219,-78.9986,-0.0048,51,0,0
220,-78.9986,-0.0036,51,0,0
221,-78.9986,0,51,0,0
222,-78.9986,-0.0036,51,0,0
223,-78.9986,-0.0024,51,0,0
224,-78.9986,-0.0024,51,0,0
225,-78.9987,-0.0012,51,0,0
226,-78.9987,-0.0012,51,0,0
227,-78.9987,-0.0012,51,0,0
228,-78.9987,-0.0036,51,0,0
229,-78.9987,-0.0024,51,0,0
230,-78.9987,-0.0036,50,0,0
231,-78.9987,-0.0048,50,0,0
232,-78.9987,-0.0012,50,0,0
233,-78.9987,-0.0012,50,0,0
234,-78.9987,-0.0036,50,0,0
235,-78.9987,-0.006,50,0,0
236,-78.9987,0.0012,50,0,0
237,-78.9987,0.0012,50,0,0
238,-78.9988,-0.0048,50,0,0
239,-78.9988,-0.0012,50,0,0
240,-78.9988,0,50,0,0
241,-78.9988,-0.0024,50,0,0
242,-78.9988,-0.0072,50,0,0
243,-78.9988,-0.006,50,0,0
244,-78.9988,-0.0012,50,0,0
245,-78.9988,0,50,0,0
246,-78.9988,0,50,0,0
247,-78.9988,-0.0036,50,0,0
248,-78.9988,-0.0048,50,0,0
249,-78.9989,-0.0024,49,0,0
250,-78.9989,-0.0036,49,0,0
