cnt,pos,speed,DTorque,DAC,STorque
0,-78.9633,26.0214,-1,0,0
1,-78.712,24.4574,-1,0,0
2,-78.5925,23.344,-2,0,0
3,-78.5002,22.6324,-1,0,0
4,-78.4331,22.2044,-1,0,0
5,-78.3466,21.2389,-1,0,0
6,-78.2841,20.4128,-1,0,0
7,-78.2236,19.6832,-1,0,0
8,-78.1652,19.0574,0,0,0
9,-78.1273,18.6056,-1,0,0
10,-78.0723,18.1121,-1,0,0
11,-78.0367,17.6675,0,0,0
12,-77.9351,16.1607,-1,0,0
13,-77.8874,15.4777,-1,0,0
14,-77.8268,14.8518,0,0,0
15,-77.7977,14.4692,-1,0,0
16,-77.7694,14.0138,0,0,0
17,-77.742,13.413,0,0,0
18,-77.677,12.5893,0,0,0
19,-77.6525,12.147,0,0,0
20,-77.6287,11.8061,0,0,0
21,-77.6057,11.371,0,0,0
22,-77.5729,10.4913,-1,0,0
23,-77.542,10.1015,-1,0,0
24,-77.513,9.4816,0,0,0
25,-77.4945,9.1192,0,0,0
26,-77.4683,8.3766,0,0,0
27,-77.4517,7.9415,0,0,0
28,-77.421,7.3836,0,0,0
29,-77.4068,6.7637,0,0,0
30,-77.387,6.2142,0,0,0
31,-77.3747,5.9197,0,0,0
32,-77.3521,5.2415,0,0,0
33,-77.3417,4.9518,0,0,0
34,-77.3274,4.6347,0,0,0
35,-77.3186,4.3367,0,0,0
36,-77.3029,3.6632,0,0,0
37,-77.296,3.3544,0,0,0
38,-77.2898,3.0016,0,0,0
39,-77.2843,2.6416,0,0,0
40,-77.2775,1.9466,0,0,0
41,-77.2738,1.5795,0,0,0
42,-77.2696,1.0407,0,0,0
43,-77.2669,0.7117,0,0,0
44,-77.2658,0.0215,0,0,0
45,-77.266,-0.2861,0,0,0
46,-77.2667,-0.54,0,0,0
47,-77.2678,-0.6985,0,0,0
48,-77.2725,-0.8511,0,0,0
49,-77.2751,-0.8678,0,0,0
50,-77.2786,-0.863,0,0,0
51,-77.2803,-0.8392,0,0,0
52,-77.2819,-0.7891,0,0,0
53,-77.2835,-0.72,0,0,0
54,-77.2868,-0.5805,-1,0,0
55,-77.2879,-0.5078,0,0,0
56,-77.2893,-0.4184,0,0,0
57,-77.29,-0.3397,0,0,0
58,-77.2908,-0.1728,0,0,0
59,-77.2911,-0.0882,0,0,0
60,-77.2912,0.0262,0,0,0
61,-77.2911,0.0882,0,0,0
62,-77.2907,0.1287,0,0,0
63,-77.2905,0.1144,0,0,0
64,-77.2902,0.0763,0,0,0
65,-77.2901,0.0381,0,0,0
66,-77.2902,-0.056,0,0,0
67,-77.2904,-0.0763,0,0,0
68,-77.2906,-0.0548,0,0,0
69,-77.2907,-0.0298,0,0,0
70,-77.2908,-0.0024,0,0,0
71,-77.2908,0.0191,0,0,0
72,-77.2906,0.0441,0,0,0
73,-77.2905,0.037,0,0,0
74,-77.2905,0.0274,0,0,0
75,-77.2904,0.0095,0,0,0
76,-77.2905,-0.0131,0,0,0
77,-77.2905,-0.0238,0,0,0
78,-77.2906,-0.0238,0,0,0
79,-77.2906,-0.0083,0,0,0
80,-77.2906,0.0024,0,0,0
81,-77.2906,0.0119,0,0,0
82,-77.2906,0.0107,0,0,0
83,-77.2906,0.0119,0,0,0
84,-77.2906,-0.0024,0,0,0
85,-77.2906,-0.006,0,0,0
86,-77.2906,-0.0072,0,0,0
87,-77.2906,-0.0036,0,0,0
88,-77.2906,0,0,0,0
89,-77.2906,-0.0012,0,0,0
90,-77.2906,0.006,0,0,0
91,-77.2906,0.006,0,0,0
92,-77.2906,-0.0012,0,0,0
93,-77.2906,-0.0024,0,0,0
94,-77.2906,-0.0072,0,0,0
95,-77.2906,-0.006,0,0,0
96,-77.2906,-0.0072,0,0,0
97,-77.2906,0,0,0,0
98,-77.2906,0.0048,0,0,0
99,-77.2906,0.0048,0,0,0
100,-77.2906,0.0036,0,0,0
101,-77.2906,0.0024,0,0,0
102,-77.2906,-0.0024,0,0,0
103,-77.2906,-0.0036,0,0,0
104,-77.2906,-0.0036,0,0,0
105,-77.2906,0.0012,0,0,0
106,-77.2906,0,0,0,0
107,-77.2906,0.0012,0,0,0
108,-77.2906,0.0012,0,0,0
109,-77.2906,0,0,0,0
110,-77.2906,-0.006,0,0,0
111,-77.2906,-0.0024,0,0,0
112,-77.2906,-0.0024,0,0,0
113,-77.2906,-0.0012,0,0,0
114,-77.2906,0.0012,0,0,0
115,-77.2906,0.0024,0,0,0
116,-77.2906,0,0,0,0
117,-77.2906,0.0036,0,0,0
118,-77.2906,0,0,0,0
119,-77.2906,-0.0012,0,0,0
120,-77.2906,-0.0024,0,0,0
121,-77.2906,-0.0024,0,0,0
122,-77.2906,-0.0012,0,0,0
123,-77.2906,-0.0012,0,0,0
124,-77.2906,-0.0024,0,0,0
125,-77.2906,0.0036,0,0,0
126,-77.2906,0.0024,0,0,0
127,-77.2906,-0.0012,0,0,0
128,-77.2906,-0.0036,0,0,0
129,-77.2907,-0.0036,0,0,0
130,-77.2907,-0.0024,0,0,0
131,-77.2907,0,0,0,0
132,-77.2906,0.0024,0,0,0
133,-77.2906,0.0012,0,0,0
134,-77.2906,0.0012,0,0,0
135,-77.2906,0,0,0,0
136,-77.2906,-0.0012,0,0,0
137,-77.2906,-0.0012,0,0,0
138,-77.2906,0.0012,0,0,0
139,-77.2906,0.0012,0,0,0
140,-77.2906,-0.0024,0,0,0
141,-77.2906,0.0012,0,0,0
142,-77.2906,0,0,0,0
143,-77.2906,0,0,0,0
144,-77.2906,-0.0048,0,0,0
145,-77.2907,-0.0024,0,0,0
146,-77.2907,-0.0012,0,0,0
147,-77.2907,0,0,0,0
148,-77.2907,0.0012,0,0,0
149,-77.2907,-0.0036,0,0,0
150,-77.2907,0.0024,0,0,0
151,-77.2907,-0.0024,0,0,0
152,-77.2907,-0.0036,0,0,0
153,-77.2907,-0.0024,0,0,0
