cnt,pos,speed,DTorque,DAC,STorque
0,-185.23,-15.1749,70,0,0
1,-185.366,-9.2778,50,0,0
2,-185.428,-6.1009,37,0,0
3,-185.464,-4.0721,30,0,0
4,-185.476,-3.3401,26,0,0
5,-185.494,-1.8572,14,0,0
6,-185.497,-1.3506,8,0,0
7,-185.503,-0.5579,1,0,0
8,-185.505,-0.1788,-5,0,0
9,-185.505,0.0465,-11,0,0
10,-185.505,0.0596,-12,0,0
11,-185.505,0.0405,-13,0,0
12,-185.505,0.0358,-13,0,0
13,-185.504,0.0763,-14,0,0
14,-185.504,0.087,-14,0,0
15,-185.504,0.0262,-14,0,0
16,-185.504,-0.0143,-13,0,0
17,-185.504,-0.0572,-12,0,0
18,-185.504,-0.006,-12,0,0
19,-185.504,0.0024,-13,0,0
20,-185.504,0.0012,-12,0,0
21,-185.504,0.0024,-12,0,0
22,-185.504,0.0012,-12,0,0
23,-185.504,0.006,-12,0,0
24,-185.504,0.0083,-12,0,0
25,-185.504,0.0143,-11,0,0
26,-185.504,0.0191,-12,0,0
27,-185.504,0.0238,-11,0,0
28,-185.504,0,-11,0,0
29,-185.504,-0.0072,-11,0,0
30,-185.504,-0.0072,-11,0,0
31,-185.504,0.0072,-10,0,0
32,-185.504,0.0143,-10,0,0
33,-185.504,0.0167,-10,0,0
34,-185.504,0.0179,-10,0,0
35,-185.504,0.0119,-10,0,0
36,-185.504,0.0048,-10,0,0
37,-185.504,0.0036,-10,0,0
38,-185.504,0.0048,-9,0,0
39,-185.504,0.0083,-9,0,0
40,-185.504,0.0119,-9,0,0
41,-185.504,0.0119,-9,0,0
42,-185.504,0.0083,-9,0,0
43,-185.503,0.0167,-9,0,0
44,-185.503,0.0226,-9,0,0
45,-185.503,0.0155,-9,0,0
46,-185.503,0.0143,-9,0,0
47,-185.503,0.0191,-8,0,0
48,-185.503,0.0131,-8,0,0
49,-185.503,0.0155,-8,0,0
50,-185.503,0.0072,-8,0,0
51,-185.503,0.0083,-8,0,0
52,-185.503,0.0072,-8,0,0
53,-185.503,0.0072,-8,0,0
54,-185.503,0.0131,-8,0,0
55,-185.503,0.0119,-8,0,0
56,-185.503,0.0131,-8,0,0
57,-185.503,0.0143,-7,0,0
58,-185.503,0.0107,-7,0,0
59,-185.503,0.0072,-7,0,0
60,-185.503,0.0024,-7,0,0
61,-185.503,0.0048,-7,0,0
62,-185.503,0.0072,-7,0,0
63,-185.503,0.0143,-7,0,0
64,-185.503,0.0203,-7,0,0
65,-185.503,0.0143,-7,0,0
66,-185.503,0.0107,-7,0,0
67,-185.503,0.0119,-6,0,0
68,-185.503,0.0083,-6,0,0
69,-185.503,0.0107,-6,0,0
70,-185.503,0.0143,-6,0,0
71,-185.503,0.0143,-6,0,0
72,-185.502,0.0119,-6,0,0
73,-185.502,0.0131,-6,0,0
74,-185.502,0.0083,-6,0,0
75,-185.502,0.006,-6,0,0
76,-185.502,0.0072,-5,0,0
77,-185.502,0.0107,-5,0,0
78,-185.502,0.0131,-6,0,0
79,-185.502,0.0083,-5,0,0
80,-185.502,0.0072,-5,0,0
81,-185.502,0.006,-5,0,0
82,-185.502,0.0107,-5,0,0
83,-185.502,0.0119,-5,0,0
84,-185.502,0.0131,-5,0,0
85,-185.502,0.0072,-5,0,0
86,-185.502,0.0072,-5,0,0
87,-185.502,0.0083,-5,0,0
88,-185.502,0.0083,-5,0,0
89,-185.502,0.006,-5,0,0
90,-185.502,0.006,-4,0,0
91,-185.502,0.0083,-4,0,0
92,-185.502,0.0119,-5,0,0
93,-185.502,0.0083,-4,0,0
94,-185.502,0.0083,-4,0,0
95,-185.502,0.006,-4,0,0
96,-185.502,0.0107,-4,0,0
97,-185.502,0.0095,-4,0,0
98,-185.502,0.0119,-4,0,0
99,-185.502,0.0119,-4,0,0
100,-185.502,0.0155,-4,0,0
101,-185.502,0.0072,-4,0,0
102,-185.502,0.0048,-4,0,0
103,-185.502,0.0012,-4,0,0
104,-185.502,0.0012,-4,0,0
105,-185.502,0.0048,-4,0,0
106,-185.502,0.0072,-3,0,0
107,-185.502,0.0048,-4,0,0
108,-185.501,0.006,-3,0,0
109,-185.501,0.0072,-3,0,0
110,-185.501,0.0155,-3,0,0
111,-185.501,0.0083,-4,0,0
112,-185.501,0.0083,-3,0,0
